grid_lat,grid_lon,compound_count_total,mean_overlap_duration,mean_compound_intensity_norm,compound_count_annual_mean,mean_compound_intensity_norm_abspeak,Hazard_Frequency,Hazard_Duration,Hazard_Intensity,Hazard_Index_raw,Hazard_Index,n_events,thr_hs_abs,thr_ssh_total_abs,intensity_abspeak,intensity_adopted,hs_term_abspeak,ssh_term_abspeak,hs_term_adopted,ssh_term_adopted,clipped_high_abspeak,clipped_high_adopted,hazard_adopted,hazard_abspeak_raw,hazard_abspeak,intensity_difference,hazard_difference,hs_term_difference,ssh_term_difference,hs_contribution,ssh_contribution
-2.000000,-43.800000,94,1.710000,0.382600,2.850000,0.569700,0.182796,0.360000,0.627019,0.389938,0.418433,94,1.920000,2.254024,0.569688,0.382573,0.358390,0.780987,0.205100,0.560045,0.000000,0.042553,0.418433,0.448050,0.554484,0.187116,0.136051,0.153290,0.220942,0.076645,0.110471
-2.000000,-43.600000,91,1.680000,0.359600,2.760000,0.543500,0.172043,0.336000,0.559471,0.355838,0.359739,91,1.990000,2.076241,0.543530,0.359582,0.386628,0.700432,0.210326,0.508837,0.000000,0.021978,0.359739,0.422596,0.501447,0.183948,0.141708,0.176302,0.191595,0.088151,0.095798
-2.000000,-43.400000,92,1.630000,0.335700,2.790000,0.525800,0.175627,0.296000,0.489280,0.320303,0.298574,92,2.090000,1.914966,0.525767,0.335655,0.424988,0.626545,0.213795,0.457516,0.000000,0.010870,0.298574,0.401039,0.456531,0.190111,0.157956,0.211193,0.169029,0.105597,0.084515
-2.000000,-43.200000,87,1.630000,0.331300,2.640000,0.505600,0.157706,0.296000,0.476358,0.310021,0.280878,87,2.120000,1.782821,0.505591,0.331344,0.441371,0.569811,0.224730,0.437958,0.000000,0.000000,0.280878,0.384367,0.421794,0.174247,0.140916,0.216641,0.131853,0.108321,0.065926
-2.000000,-43.000000,89,1.670000,0.316500,2.700000,0.491000,0.164875,0.328000,0.432893,0.308589,0.278413,89,2.150000,1.687697,0.491041,0.316474,0.457464,0.524618,0.234964,0.397985,0.000000,0.000000,0.278413,0.389709,0.432923,0.174566,0.154510,0.222500,0.126633,0.111250,0.063316
-1.800000,-44.400000,96,1.550000,0.402800,2.910000,0.483700,0.189964,0.232000,0.686344,0.369436,0.383144,96,1.130000,2.557262,0.483739,0.402829,0.045330,0.922147,0.140319,0.665338,0.031250,0.156250,0.383144,0.362200,0.375606,0.080910,-0.007537,-0.094989,0.256809,-0.047494,0.128404
-1.800000,-44.200000,90,1.640000,0.412100,2.730000,0.569500,0.168459,0.304000,0.713656,0.395372,0.427785,90,1.710000,2.441425,0.569526,0.412096,0.267481,0.871572,0.177614,0.646578,0.000000,0.066667,0.427785,0.424519,0.505453,0.157430,0.077669,0.089866,0.224995,0.044933,0.112497
-1.600000,-44.600000,102,1.510000,0.404200,3.090000,0.481800,0.211470,0.200000,0.690455,0.367308,0.379481,102,0.920000,2.623687,0.481760,0.404168,0.014508,0.949011,0.128460,0.679877,0.205882,0.196078,0.379481,0.357652,0.366131,0.077591,-0.013350,-0.113952,0.269134,-0.056976,0.134567
-1.600000,-44.400000,103,1.510000,0.382900,3.120000,0.474700,0.215054,0.200000,0.627900,0.347651,0.345648,103,1.200000,2.491871,0.474732,0.382879,0.058964,0.890500,0.131139,0.634618,0.000000,0.126214,0.345648,0.355121,0.360856,0.091853,0.015209,-0.072176,0.255881,-0.036088,0.127941
-1.600000,-44.200000,96,1.590000,0.389400,2.910000,0.545400,0.189964,0.264000,0.646990,0.366985,0.378924,96,1.720000,2.341338,0.545428,0.389438,0.265224,0.825631,0.165288,0.613589,0.000000,0.052083,0.378924,0.405576,0.465984,0.155989,0.087060,0.099936,0.212042,0.049968,0.106021
-1.400000,-48.600000,100,1.940000,0.321800,3.030000,0.497700,0.204301,0.544000,0.448458,0.398920,0.433892,100,0.200000,2.916728,0.497737,0.321818,0.000000,0.995473,0.030956,0.612680,0.840000,0.150000,0.433892,0.478401,0.617722,0.175919,0.183831,-0.030956,0.382793,-0.015478,0.191397
-1.400000,-45.200000,95,1.580000,0.469200,2.880000,0.505000,0.186380,0.256000,0.881351,0.441244,0.506740,95,0.940000,3.366449,0.504974,0.469191,0.009948,1.000000,0.117957,0.820425,1.000000,0.610526,0.506740,0.380265,0.413246,0.035783,-0.093494,-0.108009,0.179575,-0.054004,0.089788
-1.400000,-45.000000,93,1.470000,0.467000,2.820000,0.504200,0.179211,0.168000,0.874890,0.407367,0.448431,93,0.950000,3.435941,0.504155,0.467047,0.008311,1.000000,0.114168,0.819927,1.000000,0.645161,0.448431,0.348108,0.346244,0.037108,-0.102187,-0.105858,0.180073,-0.052929,0.090037
-1.400000,-44.800000,104,1.480000,0.420800,3.150000,0.495700,0.218638,0.176000,0.739207,0.377948,0.397795,104,1.100000,2.636255,0.495735,0.420757,0.033883,0.957588,0.130232,0.711282,0.336538,0.278846,0.397795,0.359452,0.369881,0.074978,-0.027914,-0.096349,0.246306,-0.048175,0.123153
-1.400000,-44.600000,102,1.490000,0.378700,3.090000,0.465300,0.211470,0.184000,0.615565,0.337012,0.327334,102,1.140000,2.481574,0.465327,0.378663,0.046829,0.883824,0.138336,0.618990,0.000000,0.107843,0.327334,0.343606,0.336864,0.086663,0.009530,-0.091507,0.264834,-0.045754,0.132417
-1.400000,-44.400000,104,1.520000,0.367700,3.150000,0.505400,0.218638,0.208000,0.583260,0.336633,0.326682,104,1.510000,2.368085,0.505436,0.367738,0.178149,0.832724,0.145362,0.590115,0.000000,0.067308,0.326682,0.375263,0.402824,0.137698,0.076142,0.032787,0.242609,0.016393,0.121304
-1.200000,-48.600000,85,1.870000,0.322100,2.580000,0.489500,0.150538,0.488000,0.449339,0.362626,0.371422,85,0.290000,2.780554,0.489529,0.322106,0.000000,0.979058,0.040571,0.603640,0.552941,0.141176,0.371422,0.437461,0.532421,0.167424,0.160999,-0.040571,0.375418,-0.020285,0.187709
-1.200000,-45.600000,87,1.390000,0.485600,2.640000,0.507900,0.157706,0.104000,0.929515,0.397074,0.430714,87,1.040000,3.886730,0.507894,0.485579,0.015789,1.000000,0.120605,0.850552,1.000000,0.655172,0.430714,0.321589,0.290989,0.022316,-0.139725,-0.104816,0.149448,-0.052408,0.074724
-1.200000,-45.400000,95,1.560000,0.394100,2.880000,0.554700,0.186380,0.240000,0.660793,0.362391,0.371018,95,1.500000,2.599361,0.554719,0.394093,0.175092,0.934346,0.146440,0.641746,0.115789,0.157895,0.371018,0.401308,0.457091,0.160626,0.086073,0.028652,0.292600,0.014326,0.146300
-1.200000,-45.200000,91,1.680000,0.400300,2.760000,0.561100,0.172043,0.336000,0.679001,0.395681,0.428318,91,1.490000,2.629602,0.561081,0.400339,0.177475,0.944688,0.158209,0.642468,0.219780,0.164835,0.428318,0.431902,0.520838,0.160743,0.092520,0.019265,0.302221,0.009633,0.151110
-1.200000,-45.000000,91,1.680000,0.404500,2.760000,0.543000,0.172043,0.336000,0.691336,0.399793,0.435395,91,1.480000,2.534763,0.543033,0.404539,0.176347,0.909718,0.162977,0.646101,0.021978,0.098901,0.435395,0.422332,0.500898,0.138494,0.065503,0.013371,0.263617,0.006685,0.131808
-1.200000,-44.800000,93,1.670000,0.390100,2.820000,0.555700,0.179211,0.328000,0.649046,0.385419,0.410654,93,1.650000,2.450218,0.555733,0.390114,0.242152,0.869314,0.170304,0.609923,0.000000,0.096774,0.410654,0.428789,0.514351,0.165619,0.103697,0.071849,0.259390,0.035924,0.129695
-1.200000,-44.600000,98,1.580000,0.377800,2.970000,0.534000,0.197133,0.256000,0.612922,0.355352,0.358901,98,1.670000,2.340531,0.533975,0.377828,0.245907,0.822043,0.163490,0.592166,0.000000,0.081633,0.358901,0.399226,0.452754,0.156147,0.093853,0.082417,0.229877,0.041208,0.114939
-1.000000,-48.400000,89,1.900000,0.341600,2.700000,0.497200,0.164875,0.512000,0.506608,0.394494,0.426274,89,0.540000,2.892058,0.497183,0.341576,0.000000,0.994367,0.054941,0.628211,0.786517,0.179775,0.426274,0.454299,0.567503,0.155608,0.141229,-0.054941,0.366156,-0.027470,0.183078
-1.000000,-46.000000,98,1.290000,0.402300,2.970000,0.511100,0.197133,0.024000,0.684875,0.302003,0.267076,98,1.200000,2.705077,0.511153,0.402325,0.051319,0.970987,0.115396,0.689254,0.500000,0.275510,0.267076,0.309792,0.266410,0.108828,-0.000666,-0.064077,0.281733,-0.032038,0.140866
-1.000000,-45.800000,100,1.440000,0.387400,3.030000,0.544900,0.204301,0.144000,0.641116,0.329806,0.314931,100,1.410000,2.650220,0.544864,0.387442,0.140147,0.949582,0.142353,0.632531,0.250000,0.180000,0.314931,0.370056,0.391975,0.157422,0.077044,-0.002206,0.317050,-0.001103,0.158525
-1.000000,-45.600000,97,1.520000,0.387500,2.940000,0.564700,0.193548,0.208000,0.641410,0.347653,0.345650,97,1.560000,2.605506,0.564727,0.387549,0.193875,0.935578,0.140161,0.634936,0.144330,0.175258,0.345650,0.398337,0.450901,0.177178,0.105251,0.053714,0.300642,0.026857,0.150321
-1.000000,-45.400000,92,1.600000,0.392400,2.790000,0.574300,0.175627,0.272000,0.655800,0.367809,0.380344,92,1.650000,2.548465,0.574299,0.392438,0.236781,0.911816,0.159287,0.625589,0.032609,0.119565,0.380344,0.418772,0.493479,0.181861,0.113136,0.077494,0.286228,0.038747,0.143114
-1.000000,-45.200000,91,1.630000,0.390500,2.760000,0.559800,0.172043,0.296000,0.650220,0.372754,0.388855,91,1.620000,2.492702,0.559768,0.390541,0.233426,0.886110,0.174855,0.606228,0.000000,0.098901,0.388855,0.417873,0.491606,0.169227,0.102750,0.058571,0.279882,0.029286,0.139941
-1.000000,-45.000000,94,1.590000,0.386900,2.850000,0.542900,0.182796,0.264000,0.639648,0.362148,0.370599,94,1.610000,2.422189,0.542940,0.386947,0.229912,0.855969,0.175375,0.598520,0.000000,0.053191,0.370599,0.401868,0.458258,0.155993,0.087659,0.054536,0.257449,0.027268,0.128725
-1.000000,-44.800000,100,1.550000,0.367300,3.030000,0.518000,0.204301,0.232000,0.582085,0.339462,0.331552,100,1.620000,2.314189,0.518043,0.367258,0.229194,0.806893,0.166618,0.567899,0.000000,0.050000,0.331552,0.385168,0.423463,0.150785,0.091911,0.062576,0.238993,0.031288,0.119497
-1.000000,-44.600000,94,1.570000,0.360500,2.850000,0.497400,0.182796,0.248000,0.562115,0.330970,0.316935,94,1.630000,2.200717,0.497419,0.360528,0.237900,0.756937,0.176392,0.544663,0.000000,0.031915,0.316935,0.372397,0.396854,0.136891,0.079918,0.061508,0.212274,0.030754,0.106137
-0.800000,-48.400000,86,1.900000,0.343700,2.610000,0.499300,0.154122,0.512000,0.512775,0.392966,0.423643,86,0.720000,2.969755,0.499276,0.343670,0.000000,0.998552,0.066005,0.621334,0.883721,0.209302,0.423643,0.451824,0.562347,0.155606,0.138703,-0.066005,0.377218,-0.033003,0.188609
-0.800000,-48.200000,84,1.670000,0.337100,2.550000,0.499900,0.146953,0.328000,0.493392,0.322782,0.302842,84,0.610000,3.015260,0.499894,0.337056,0.000000,0.999789,0.052784,0.621329,0.964286,0.250000,0.302842,0.388429,0.430258,0.162838,0.127416,-0.052784,0.378460,-0.026392,0.189230
-0.800000,-46.600000,104,1.440000,0.379500,3.150000,0.533300,0.218638,0.144000,0.617915,0.326851,0.309846,104,1.300000,2.778663,0.533257,0.379496,0.086503,0.980012,0.115455,0.643536,0.586538,0.230769,0.309846,0.368681,0.389110,0.153762,0.079265,-0.028952,0.336476,-0.014476,0.168238
-0.800000,-46.400000,95,1.460000,0.384300,2.880000,0.542200,0.186380,0.160000,0.632012,0.326131,0.308606,95,1.370000,2.698204,0.542238,0.384276,0.122036,0.962440,0.135217,0.633334,0.400000,0.178947,0.308606,0.368023,0.387740,0.157962,0.079134,-0.013181,0.329106,-0.006590,0.164553
-0.800000,-46.200000,98,1.310000,0.383400,2.970000,0.510100,0.197133,0.040000,0.629369,0.288834,0.244410,98,1.230000,2.653313,0.510064,0.383405,0.068700,0.951427,0.130927,0.635882,0.255102,0.153061,0.244410,0.314548,0.276319,0.126659,0.031909,-0.062227,0.315545,-0.031114,0.157773
-0.800000,-46.000000,96,1.360000,0.378900,2.910000,0.534600,0.189964,0.080000,0.616153,0.295372,0.255664,96,1.410000,2.605238,0.534615,0.378949,0.135531,0.933699,0.132889,0.625009,0.135417,0.145833,0.255664,0.338509,0.326245,0.155666,0.070581,0.002642,0.308690,0.001321,0.154345
-0.800000,-45.800000,95,1.460000,0.381000,2.880000,0.548900,0.186380,0.160000,0.622320,0.322900,0.303045,95,1.540000,2.545061,0.548865,0.381035,0.187237,0.910493,0.141022,0.621048,0.031579,0.147368,0.303045,0.371537,0.395061,0.167830,0.092016,0.046216,0.289445,0.023108,0.144722
-0.800000,-45.600000,96,1.450000,0.371000,2.910000,0.543600,0.189964,0.152000,0.592952,0.311639,0.283662,96,1.600000,2.475964,0.543643,0.370998,0.208257,0.879030,0.139859,0.602136,0.000000,0.093750,0.283662,0.367297,0.386226,0.172646,0.102564,0.068398,0.276894,0.034199,0.138447
-0.800000,-45.400000,90,1.460000,0.368900,2.730000,0.531500,0.168459,0.160000,0.586784,0.305081,0.272375,90,1.600000,2.413469,0.531508,0.368856,0.211070,0.851945,0.145425,0.592288,0.000000,0.066667,0.272375,0.356360,0.363439,0.162651,0.091064,0.065646,0.259657,0.032823,0.129829
-0.600000,-48.400000,90,1.830000,0.367200,2.730000,0.500300,0.168459,0.456000,0.581791,0.402083,0.439337,90,0.910000,3.022492,0.500331,0.367219,0.000692,0.999970,0.083824,0.650614,0.988889,0.244444,0.439337,0.438496,0.534576,0.133112,0.095239,-0.083132,0.349356,-0.041566,0.174678
-0.600000,-48.200000,86,1.550000,0.365900,2.610000,0.498600,0.154122,0.232000,0.577974,0.321365,0.300403,86,0.938000,2.910733,0.498580,0.365873,0.001235,0.995925,0.077753,0.653994,0.813953,0.244186,0.300403,0.358122,0.367109,0.132707,0.066706,-0.076518,0.341931,-0.038259,0.170965
-0.600000,-48.000000,89,1.550000,0.352800,2.700000,0.497400,0.164875,0.232000,0.539501,0.312125,0.284499,89,0.780000,2.920796,0.497354,0.352845,0.000000,0.994709,0.074025,0.631666,0.820225,0.258427,0.284499,0.361056,0.373223,0.144509,0.088724,-0.074025,0.363043,-0.037013,0.181522
-0.600000,-47.200000,92,1.600000,0.354800,2.790000,0.490700,0.175627,0.272000,0.545374,0.331001,0.316988,92,1.130000,2.673391,0.490727,0.354785,0.029662,0.951793,0.107976,0.601593,0.293478,0.152174,0.316988,0.374460,0.401151,0.135943,0.084163,-0.078314,0.350199,-0.039157,0.175100
-0.600000,-47.000000,88,1.700000,0.372300,2.670000,0.559600,0.161290,0.352000,0.596769,0.370020,0.384149,88,1.490000,2.670555,0.559572,0.372264,0.167541,0.951603,0.138787,0.605741,0.295455,0.159091,0.384149,0.432851,0.522814,0.187308,0.138665,0.028754,0.345862,0.014377,0.172931
-0.600000,-46.800000,89,1.670000,0.384400,2.700000,0.572400,0.164875,0.328000,0.632305,0.375060,0.392824,89,1.540000,2.665459,0.572420,0.384354,0.192904,0.951935,0.152181,0.616528,0.280899,0.134831,0.392824,0.432858,0.522829,0.188065,0.130006,0.040723,0.335407,0.020362,0.167704
-0.600000,-46.600000,103,1.500000,0.376000,3.120000,0.560300,0.215054,0.192000,0.607636,0.338230,0.329431,103,1.520000,2.635919,0.560347,0.376037,0.178420,0.942273,0.138135,0.613938,0.184466,0.145631,0.329431,0.397850,0.449886,0.184310,0.120455,0.040285,0.328335,0.020142,0.164167
-0.600000,-46.400000,94,1.500000,0.381500,2.850000,0.558900,0.182796,0.192000,0.623789,0.332861,0.320191,94,1.540000,2.593947,0.558913,0.381476,0.189736,0.928091,0.145885,0.617067,0.095745,0.127660,0.320191,0.386337,0.425898,0.177437,0.105707,0.043850,0.311024,0.021925,0.155512
-0.600000,-46.200000,102,1.390000,0.372900,3.090000,0.540100,0.211470,0.104000,0.598532,0.304667,0.271662,102,1.510000,2.536277,0.540087,0.372850,0.176327,0.903848,0.141869,0.603832,0.029412,0.117647,0.271662,0.356579,0.363896,0.167237,0.092233,0.034458,0.300016,0.017229,0.150008
-0.600000,-46.000000,104,1.360000,0.361700,3.150000,0.525100,0.218638,0.080000,0.565639,0.288092,0.243133,104,1.510000,2.474071,0.525158,0.361730,0.175225,0.875090,0.139423,0.584037,0.000000,0.096154,0.243133,0.343053,0.335712,0.163427,0.092578,0.035802,0.291053,0.017901,0.145526
-0.400000,-48.200000,102,1.570000,0.348300,3.090000,0.490000,0.211470,0.248000,0.526285,0.328585,0.312830,102,1.080000,2.721826,0.490025,0.348273,0.014221,0.965829,0.090542,0.606004,0.362745,0.127451,0.312830,0.378035,0.408600,0.141752,0.095770,-0.076321,0.359825,-0.038161,0.179912
-0.400000,-48.000000,99,1.680000,0.326500,3.000000,0.470800,0.200717,0.336000,0.462261,0.332993,0.320417,99,1.230000,2.524225,0.470790,0.326501,0.050024,0.891557,0.093880,0.559122,0.040404,0.101010,0.320417,0.393585,0.441001,0.144290,0.120584,-0.043856,0.332435,-0.021928,0.166218
-0.400000,-47.800000,99,1.740000,0.335000,3.000000,0.508300,0.200717,0.384000,0.487225,0.357314,0.362279,99,1.370000,2.552003,0.508346,0.335017,0.115144,0.901548,0.121361,0.548673,0.070707,0.141414,0.362279,0.429498,0.515829,0.173329,0.153550,-0.006217,0.352875,-0.003108,0.176437
-0.400000,-47.600000,87,1.760000,0.353200,2.640000,0.539300,0.157706,0.400000,0.540675,0.366127,0.377449,87,1.470000,2.581524,0.539322,0.353235,0.164162,0.914482,0.145876,0.560594,0.114943,0.126437,0.377449,0.436919,0.531291,0.186087,0.153842,0.018286,0.353888,0.009143,0.176944
-0.400000,-47.400000,84,1.810000,0.358900,2.550000,0.561100,0.146953,0.440000,0.557416,0.381456,0.403833,84,1.570000,2.582648,0.561120,0.358929,0.208137,0.914104,0.160802,0.557056,0.107143,0.142857,0.403833,0.458226,0.575687,0.202192,0.171853,0.047335,0.357048,0.023668,0.178524
-0.400000,-47.200000,80,1.810000,0.373100,2.420000,0.571000,0.132616,0.440000,0.599119,0.390578,0.419534,80,1.610000,2.583810,0.570966,0.373054,0.222024,0.919908,0.159191,0.586916,0.125000,0.150000,0.419534,0.458668,0.576606,0.197912,0.157072,0.062833,0.332992,0.031416,0.166496
-0.400000,-47.000000,85,1.750000,0.368900,2.580000,0.571000,0.150538,0.392000,0.586784,0.376441,0.395200,85,1.630000,2.571160,0.570964,0.368922,0.227925,0.914002,0.156488,0.581356,0.105882,0.141176,0.395200,0.448640,0.555713,0.202042,0.160513,0.071437,0.332646,0.035719,0.166323
-0.400000,-46.800000,95,1.590000,0.370300,2.880000,0.560900,0.186380,0.264000,0.590896,0.347092,0.344685,95,1.600000,2.551132,0.560956,0.370290,0.214112,0.907799,0.151625,0.588954,0.063158,0.126316,0.344685,0.412615,0.480650,0.190666,0.135965,0.062487,0.318845,0.031243,0.159422
-0.400000,-46.600000,97,1.520000,0.368600,2.940000,0.540000,0.193548,0.208000,0.585903,0.329150,0.313804,97,1.530000,2.514834,0.539965,0.368638,0.185945,0.893985,0.145922,0.591354,0.041237,0.134021,0.313804,0.385207,0.423545,0.171327,0.109741,0.040023,0.302631,0.020011,0.151316
-0.200000,-49.600000,106,1.700000,0.267600,3.210000,0.451800,0.225806,0.352000,0.289280,0.289029,0.244746,106,0.310000,2.582039,0.451815,0.267599,0.000000,0.903629,0.033782,0.501417,0.028302,0.056604,0.244746,0.397220,0.448575,0.184215,0.203829,-0.033782,0.402213,-0.016891,0.201106
-0.200000,-48.400000,99,1.540000,0.331800,3.000000,0.455500,0.200717,0.224000,0.477827,0.300848,0.265089,99,0.850000,2.564017,0.455466,0.331769,0.000148,0.910785,0.083259,0.580279,0.060606,0.131313,0.265089,0.348127,0.346284,0.123697,0.081195,-0.083111,0.330505,-0.041556,0.165253
-0.200000,-48.200000,107,1.550000,0.318700,3.240000,0.439600,0.229391,0.232000,0.439354,0.300248,0.264056,107,1.000000,2.478498,0.439560,0.318726,0.006778,0.872342,0.085212,0.552241,0.009346,0.102804,0.264056,0.351917,0.354182,0.120834,0.090125,-0.078433,0.320100,-0.039217,0.160050
-0.200000,-48.000000,89,1.710000,0.347700,2.700000,0.496700,0.164875,0.360000,0.524523,0.349799,0.349344,89,1.370000,2.496535,0.496667,0.347749,0.106021,0.887312,0.103189,0.592308,0.022472,0.123596,0.349344,0.403358,0.461364,0.148918,0.112019,0.002832,0.295004,0.001416,0.147502
-0.200000,-47.800000,90,1.730000,0.343900,2.730000,0.536900,0.168459,0.376000,0.513363,0.352607,0.354178,90,1.540000,2.517968,0.536905,0.343945,0.184982,0.888828,0.136275,0.551615,0.044444,0.133333,0.354178,0.431222,0.519420,0.192960,0.165242,0.048707,0.337213,0.024354,0.168607
-0.200000,-47.600000,86,1.770000,0.348200,2.610000,0.549500,0.154122,0.408000,0.525991,0.362704,0.371557,86,1.600000,2.519788,0.549482,0.348168,0.208365,0.890599,0.139706,0.556630,0.058140,0.127907,0.371557,0.443778,0.545583,0.201314,0.174026,0.068659,0.333969,0.034330,0.166984
-0.200000,-47.400000,83,1.820000,0.358900,2.520000,0.566600,0.143369,0.448000,0.557416,0.382928,0.406367,83,1.680000,2.508843,0.566622,0.358932,0.245554,0.887690,0.155386,0.562477,0.048193,0.144578,0.406367,0.462615,0.584831,0.207690,0.178465,0.090167,0.325213,0.045084,0.162606
-0.200000,-47.200000,82,1.840000,0.371300,2.490000,0.573700,0.139785,0.464000,0.593833,0.399206,0.434384,82,1.720000,2.487865,0.573745,0.371255,0.266640,0.880850,0.168311,0.574200,0.024390,0.121951,0.434384,0.470531,0.601324,0.202490,0.166940,0.098329,0.306650,0.049165,0.153325
-0.000000,-50.400000,127,2.020000,0.202700,3.850000,0.392600,0.301075,0.608000,0.098678,0.335918,0.325452,127,0.240000,2.338264,0.392651,0.202683,0.000000,0.785302,0.020727,0.384639,0.000000,0.007874,0.325452,0.476273,0.613288,0.189968,0.287836,-0.020727,0.400662,-0.010364,0.200331
-0.000000,-50.200000,114,1.970000,0.187700,3.450000,0.357200,0.254480,0.568000,0.054626,0.292369,0.250494,114,0.210000,2.175593,0.357247,0.187655,0.000000,0.714494,0.020446,0.354863,0.000000,0.000000,0.250494,0.428636,0.514031,0.169592,0.263537,-0.020446,0.359631,-0.010223,0.179815
-0.000000,-50.000000,100,1.710000,0.181800,3.030000,0.355400,0.204301,0.360000,0.037298,0.200533,0.092425,100,0.240000,2.172607,0.355400,0.181797,0.000000,0.710800,0.023971,0.339624,0.000000,0.000000,0.092425,0.341597,0.332678,0.173603,0.240253,-0.023971,0.371176,-0.011985,0.185588
-0.000000,-49.200000,111,1.540000,0.342400,3.360000,0.488400,0.243728,0.224000,0.508957,0.325562,0.307626,111,0.770000,2.792452,0.488387,0.342417,0.000000,0.976774,0.070350,0.614484,0.549550,0.216216,0.307626,0.379919,0.412526,0.145970,0.104900,-0.070350,0.362290,-0.035175,0.181145
-0.000000,-49.000000,114,1.540000,0.341500,3.450000,0.444100,0.254480,0.224000,0.506314,0.328265,0.312279,114,0.790000,2.492086,0.444079,0.341470,0.000321,0.887837,0.083398,0.599542,0.017544,0.201754,0.312279,0.360010,0.371044,0.102609,0.058765,-0.083077,0.288295,-0.041538,0.144148
-0.000000,-48.800000,109,1.550000,0.330900,3.300000,0.415200,0.236559,0.232000,0.475184,0.314581,0.288726,109,0.820000,2.361672,0.415164,0.330936,0.000235,0.830092,0.079736,0.582137,0.000000,0.146789,0.288726,0.341371,0.332208,0.084228,0.043482,-0.079500,0.247956,-0.039750,0.123978
-0.000000,-48.600000,109,1.540000,0.322100,3.300000,0.405700,0.236559,0.224000,0.449339,0.303299,0.269308,109,0.900000,2.320034,0.405685,0.322058,0.000605,0.810765,0.080950,0.563167,0.000000,0.137615,0.269308,0.333678,0.316179,0.083626,0.046871,-0.080345,0.247598,-0.040172,0.123799
-0.000000,-48.400000,107,1.520000,0.324500,3.240000,0.406000,0.229391,0.208000,0.456388,0.297926,0.260060,107,1.070000,2.295277,0.406048,0.324528,0.012050,0.800045,0.083906,0.565150,0.000000,0.112150,0.260060,0.326148,0.300489,0.081520,0.040430,-0.071856,0.234896,-0.035928,0.117448
-0.000000,-48.200000,96,1.750000,0.342700,2.910000,0.451800,0.189964,0.392000,0.509838,0.363934,0.373674,96,1.350000,2.295095,0.451782,0.342667,0.101458,0.802107,0.108839,0.576496,0.000000,0.125000,0.373674,0.398589,0.451427,0.109115,0.077753,-0.007381,0.225611,-0.003691,0.112806
0.200000,-50.600000,101,2.200000,0.270400,3.060000,0.498100,0.207885,0.752000,0.297504,0.419130,0.468677,101,0.370000,2.937865,0.498141,0.270418,0.000000,0.996282,0.028757,0.512079,0.782178,0.049505,0.468677,0.549143,0.765120,0.227723,0.296443,-0.028757,0.484203,-0.014378,0.242101
0.200000,-49.600000,100,1.470000,0.262700,3.030000,0.500500,0.204301,0.168000,0.274890,0.215730,0.118583,100,0.650000,3.445564,0.500513,0.262719,0.001026,1.000000,0.049118,0.476320,1.000000,0.060000,0.118583,0.354540,0.359646,0.237794,0.241063,-0.048092,0.523680,-0.024046,0.261840
0.200000,-49.400000,103,1.690000,0.382300,3.120000,0.504800,0.215054,0.344000,0.626138,0.395064,0.427255,103,0.940000,3.171699,0.504819,0.382290,0.009638,1.000000,0.092733,0.671847,1.000000,0.339806,0.427255,0.419074,0.494108,0.122529,0.066853,-0.083095,0.328153,-0.041548,0.164077
0.200000,-49.200000,103,1.610000,0.363300,3.120000,0.510500,0.215054,0.280000,0.570338,0.355131,0.358521,103,1.230000,2.707837,0.510475,0.363322,0.060457,0.960493,0.114863,0.611781,0.417476,0.174757,0.358521,0.400740,0.455908,0.147154,0.097387,-0.054406,0.348713,-0.027203,0.174356
0.200000,-49.000000,106,1.590000,0.343400,3.210000,0.459200,0.225806,0.264000,0.511894,0.333900,0.321979,106,1.180000,2.482836,0.459224,0.343425,0.037183,0.881266,0.097045,0.589805,0.000000,0.169811,0.321979,0.371816,0.395642,0.115800,0.073663,-0.059862,0.291461,-0.029931,0.145731
0.200000,-48.800000,99,1.660000,0.335300,3.000000,0.408100,0.200717,0.320000,0.488106,0.336274,0.326065,99,1.180000,2.248204,0.408141,0.335269,0.032375,0.783906,0.087864,0.582674,0.000000,0.111111,0.326065,0.355033,0.360674,0.072871,0.034609,-0.055489,0.201232,-0.027744,0.100616
0.200000,-48.600000,100,1.730000,0.315400,3.030000,0.405200,0.204301,0.376000,0.429662,0.336654,0.326720,100,1.330000,2.107701,0.405184,0.315449,0.094469,0.715898,0.109926,0.520972,0.000000,0.070000,0.326720,0.373327,0.398790,0.089734,0.072071,-0.015458,0.194926,-0.007729,0.097463
0.400000,-50.000000,147,1.510000,0.169100,4.460000,0.503800,0.372760,0.200000,0.000000,0.190920,0.075879,147,0.590000,3.439860,0.503837,0.169118,0.007675,1.000000,0.066026,0.272210,1.000000,0.020408,0.075879,0.423122,0.502543,0.334719,0.426665,-0.058352,0.727790,-0.029176,0.363895
0.400000,-49.800000,104,1.560000,0.325300,3.150000,0.505300,0.218638,0.240000,0.458737,0.305792,0.273598,104,0.710000,3.713023,0.505318,0.325299,0.010637,1.000000,0.093043,0.557555,1.000000,0.076923,0.273598,0.385867,0.424919,0.180019,0.151320,-0.082406,0.442445,-0.041203,0.221223
0.400000,-49.600000,97,1.690000,0.427900,2.940000,0.509600,0.193548,0.344000,0.760059,0.432536,0.491752,97,0.910000,3.883468,0.509630,0.427939,0.019259,1.000000,0.096195,0.759684,1.000000,0.402062,0.491752,0.414456,0.484487,0.081690,-0.007265,-0.076936,0.240316,-0.038468,0.120158
