grid_lat,grid_lon,compound_count_total,mean_integrated_severity,compound_count_annual_mean,mean_overlap_duration,mean_full_criterion_duration,mean_compound_intensity_norm,thr_hs_abs,thr_zos_abs,mhws_m,Hazard_Frequency,Hazard_Severity,Hazard_Index_raw,Hazard_Index
-0.4,-48.0,35,0.5851,1.06,4.14,2.31,0.3019,1.23,0.331761,2.04614,0.07761194029850746,0.507752808988764,0.2926823746436357,0.3094880376615973
-0.4,-47.8,34,0.676,1.03,5.32,2.59,0.3212,1.37,0.314042,2.118183,0.07462686567164178,0.6098876404494382,0.34225725306054,0.3638500156310341
-0.4,-47.6,31,0.7199,0.94,5.74,2.74,0.3341,1.47,0.296753,2.169742,0.06567164179104477,0.6592134831460673,0.36244256246855605,0.385984479302672
-0.4,-47.4,26,0.8201,0.79,7.04,3.04,0.3693,1.57,0.280379,2.199982,0.050746268656716415,0.7717977528089888,0.4112720107328526,0.4395290461391346
-0.4,-47.2,27,0.7156,0.82,6.11,2.78,0.3604,1.61,0.266681,2.221999,0.05373134328358209,0.65438202247191,0.35405668287774605,0.3767888339248607
-0.4,-47.0,23,0.6952,0.7,6.17,2.78,0.3842,1.63,0.254573,2.231603,0.041791044776119404,0.6314606741573033,0.33662585946671136,0.3576748377130878
-0.4,-46.8,24,0.5627,0.73,5.71,2.42,0.3383,1.6,0.244735,2.232091,0.04477611940298507,0.4825842696629213,0.26368019453295316,0.2776853197006197
-0.4,-46.6,23,0.4738,0.7,6.7,2.04,0.3149,1.53,0.238528,2.210888,0.041791044776119404,0.38269662921348313,0.21224383699480126,0.22128211258022398
-0.2,-49.6,74,0.3334,2.24,2.43,1.59,0.2075,0.31,0.476692,1.819501,0.19402985074626866,0.22494382022471904,0.20948683548549385,0.2182588867025874
-0.2,-48.4,41,0.5569,1.24,3.49,2.12,0.3153,0.85,0.364241,1.980093,0.0955223880597015,0.47606741573033695,0.2857949018950192,0.3019354898030489
-0.2,-48.2,35,0.7133,1.06,4.43,2.66,0.3342,1.0,0.342301,1.938727,0.07761194029850746,0.6517977528089888,0.36470484655374813,0.3884652163519006
-0.2,-48.0,34,0.5932,1.03,4.56,2.24,0.3202,1.37,0.319333,2.048289,0.07462686567164178,0.5168539325842696,0.2957403991279557,0.3128413541992313
-0.2,-47.8,35,0.65,1.06,5.0,2.43,0.3169,1.54,0.300208,2.083714,0.07761194029850746,0.5806741573033708,0.32914304880093914,0.3494694643152688
-0.2,-47.6,31,0.6909,0.94,5.42,2.58,0.3439,1.6,0.283073,2.106833,0.06567164179104477,0.6266292134831459,0.34615042763709536,0.36811912686882803
-0.2,-47.4,28,0.7447,0.85,6.46,2.82,0.3466,1.68,0.268252,2.125385,0.056716417910447764,0.6870786516853932,0.3718975347979205,0.39635245223339893
-0.2,-47.2,27,0.7314,0.82,5.67,2.78,0.3607,1.72,0.256556,2.126154,0.05373134328358209,0.6721348314606741,0.3629330873721281,0.3865223707681274
-0.0,-50.4,158,0.3269,4.79,2.73,1.96,0.1779,0.24,0.532853,1.591697,0.44477611940298506,0.21764044943820224,0.33120828442059363,0.3517341253057246
-0.0,-50.2,124,0.3035,3.76,2.19,1.8,0.1723,0.21,0.517411,1.44763,0.34328358208955223,0.1913483146067415,0.26731594834814687,0.2816721528531234
-0.0,-50.0,115,0.2776,3.49,1.99,1.55,0.1796,0.24,0.500809,1.418273,0.3164179104477612,0.16224719101123594,0.23933255072949855,0.2509865940896302
-0.0,-49.2,95,0.4739,2.88,2.76,1.81,0.2732,0.77,0.433487,2.066449,0.25671641791044775,0.3828089887640449,0.3197627033372463,0.3391833244450983
-0.0,-49.0,83,0.4327,2.52,2.82,1.8,0.2594,0.79,0.411084,1.885441,0.2208955223880597,0.33651685393258424,0.278706188160322,0.2941622685227754
-0.0,-48.8,62,0.483,1.88,3.23,2.02,0.2642,0.82,0.392162,1.802426,0.1582089552238806,0.3930337078651685,0.27562133154452456,0.2907795288622446
-0.0,-48.6,56,0.5554,1.7,3.82,2.36,0.2842,0.9,0.374585,1.77823,0.14029850746268657,0.4743820224719101,0.3073402649672983,0.32556133801651377
-0.0,-48.4,42,0.6309,1.27,4.45,2.57,0.3034,1.07,0.353879,1.796789,0.09850746268656717,0.5592134831460673,0.32886047291631726,0.3491596020522628
-0.0,-48.2,38,0.7514,1.15,5.08,2.79,0.3381,1.35,0.329955,1.827063,0.08656716417910448,0.6946067415730336,0.39058695287606904,0.4168465768035455
0.2,-50.6,117,0.3903,3.55,2.42,1.74,0.2121,0.37,0.54469,2.161073,0.32238805970149254,0.28887640449438196,0.3056322320979372,0.3236883723496202
0.2,-49.6,158,0.5555,4.79,2.01,1.68,0.3371,0.65,0.457478,2.240734,0.44477611940298506,0.47449438202247185,0.4596352507127285,0.49256238621526693
0.2,-49.4,99,0.5517,3.0,2.81,1.96,0.2948,0.94,0.438038,2.375641,0.26865671641791045,0.4702247191011235,0.369440717759517,0.3936583975431692
0.2,-49.2,79,0.5431,2.39,3.06,1.97,0.3027,1.23,0.417197,2.046903,0.208955223880597,0.460561797752809,0.334758510816703,0.35562717225399515
0.2,-49.0,72,0.5333,2.18,3.25,2.07,0.2895,1.18,0.398755,1.88403,0.1880597014925373,0.44955056179775277,0.318805131645145,0.33813328674672205
0.2,-48.8,55,0.5698,1.67,3.67,2.35,0.2921,1.18,0.381519,1.726858,0.1373134328358209,0.4905617977528089,0.3139376152943149,0.33279574835874143
0.2,-48.6,52,0.5982,1.58,4.17,2.46,0.2977,1.33,0.363564,1.624536,0.12835820895522387,0.5224719101123595,0.3254150595337917,0.3453814891778076
0.4,-50.0,177,0.3188,5.36,1.95,1.71,0.1973,0.59,0.489395,2.706483,0.5014925373134328,0.20853932584269655,0.35501593157806466,0.3778407105684179
0.4,-49.8,141,0.5585,4.27,2.28,1.67,0.3464,0.71,0.4717,2.650299,0.3940298507462687,0.4778651685393258,0.43594750964279727,0.4665872855330183
0.4,-49.6,102,0.5724,3.09,2.64,1.81,0.3283,0.91,0.447104,2.932899,0.27761194029850744,0.4934831460674157,0.3855475431829616,0.41132054653450784
0.4,-49.4,79,0.5758,2.39,3.06,1.97,0.3235,1.36,0.422996,2.322104,0.208955223880597,0.49730337078651676,0.3531292973335569,0.3757718972397433
0.4,-49.2,71,0.6131,2.15,3.49,2.2,0.3275,1.41,0.404161,1.993445,0.18507462686567164,0.5392134831460673,0.3621440550058695,0.3856571470604461
0.4,-29.4,22,0.341,0.67,4.91,2.14,0.2145,2.3,0.112547,0.974593,0.03880597014925373,0.23348314606741571,0.13614455810833473,0.13783445815480241
0.6,-50.4,143,0.3817,4.33,2.34,1.66,0.2232,0.37,0.523436,2.450685,0.4,0.27921348314606736,0.3396067415730337,0.3609435627723938
0.6,-50.2,104,0.4078,3.15,2.12,1.55,0.2541,0.62,0.505011,2.707793,0.2835820895522388,0.30853932584269655,0.2960607076974677,0.3131925927288107
0.6,-50.0,127,0.4403,3.85,2.2,1.57,0.2856,1.03,0.482803,2.741855,0.3522388059701492,0.3450561797752809,0.34864749287271507,0.3708573162434028
0.6,-49.8,112,0.4845,3.39,2.39,1.63,0.312,1.19,0.460312,2.822521,0.3074626865671642,0.3947191011235954,0.3510908938453798,0.3735366593721841
0.6,-49.6,73,0.5697,2.21,2.82,1.86,0.3424,1.31,0.43382,2.774897,0.191044776119403,0.4904494382022471,0.34074710716082507,0.36219404549550377
0.6,-49.4,72,0.6187,2.18,3.24,2.11,0.3318,1.42,0.41093,2.212441,0.1880597014925373,0.5455056179775281,0.36678265973503266,0.39074366943121425
0.6,-49.2,65,0.5908,1.97,3.45,2.18,0.3074,1.47,0.394217,1.885744,0.16716417910447762,0.5141573033707865,0.340660741237632,0.36209933981868
0.6,-29.8,23,0.3437,0.7,5.04,2.09,0.2237,2.29,0.117714,0.981688,0.041791044776119404,0.23651685393258423,0.13915394935435182,0.14113444528218613
0.6,-29.6,24,0.3448,0.73,4.71,2.08,0.2185,2.29,0.116632,0.977485,0.04477611940298507,0.237752808988764,0.14126446419587455,0.1434487577925302
0.6,-29.4,23,0.3382,0.7,4.91,2.17,0.2136,2.29,0.115492,0.972691,0.041791044776119404,0.23033707865168535,0.13606406171390237,0.13774618878611228
0.6,-29.2,25,0.3129,0.76,4.72,2.0,0.2087,2.29,0.114586,0.967305,0.04776119402985075,0.20191011235955053,0.12483565319470064,0.12543353132643115
0.6,-29.0,28,0.2936,0.85,4.46,1.89,0.1991,2.29,0.113395,0.961858,0.056716417910447764,0.1802247191011236,0.11847056850578568,0.11845381489177809
0.8,-50.2,119,0.4265,3.61,2.34,1.58,0.2596,0.51,0.500019,2.668332,0.3283582089552239,0.3295505617977528,0.32895438537648836,0.3492625829824013
0.8,-50.0,109,0.4145,3.3,2.36,1.59,0.2555,0.73,0.476992,2.687402,0.29850746268656714,0.31606741573033703,0.3072874392084521,0.32550341124331084
0.8,-49.8,86,0.4188,2.61,2.36,1.6,0.2759,1.16,0.45028,2.518836,0.2298507462686567,0.32089887640449427,0.2753748113365755,0.29050920392063107
0.8,-49.6,71,0.4868,2.15,2.99,1.97,0.2642,1.31,0.421679,2.269683,0.18507462686567164,0.39730337078651684,0.2911889988260942,0.3078504569778775
0.8,-49.4,65,0.5452,1.97,3.26,2.14,0.2915,1.42,0.401093,1.970476,0.16716417910447762,0.46292134831460674,0.3150427637095422,0.33400761323304956
0.8,-29.8,25,0.3374,0.76,4.56,2.12,0.2166,2.29,0.121381,0.977844,0.04776119402985075,0.22943820224719094,0.13859969813852085,0.14052667389985105
0.8,-29.6,25,0.3239,0.76,4.68,2.08,0.2088,2.29,0.120277,0.974479,0.04776119402985075,0.2142696629213483,0.13101542847559952,0.13221004431857886
0.8,-29.4,25,0.3223,0.76,4.76,2.0,0.2093,2.28,0.119205,0.970512,0.04776119402985075,0.21247191011235947,0.13011655207110512,0.13122436970153917
0.8,-29.2,23,0.3354,0.7,5.09,2.13,0.2154,2.29,0.118424,0.964515,0.041791044776119404,0.22719101123595498,0.13449102800603718,0.13602125820629282
0.8,-29.0,26,0.3093,0.79,4.73,2.0,0.2066,2.29,0.117313,0.958609,0.050746268656716415,0.19786516853932581,0.12430571859802111,0.12485242464922121
1.0,-50.0,104,0.4028,3.15,2.28,1.62,0.248,0.57,0.472427,2.617953,0.2835820895522388,0.30292134831460665,0.2932517189334227,0.31011235955056177
1.0,-49.8,73,0.3213,2.21,2.55,1.62,0.2032,1.03,0.440062,2.164499,0.191044776119403,0.2113483146067415,0.20119654536307224,0.2091680612000956
1.0,-49.6,59,0.4185,1.79,3.68,2.07,0.2146,1.31,0.411439,1.948816,0.14925373134328357,0.32056179775280896,0.23490776454804627,0.2461345372294452
1.0,-29.8,24,0.3079,0.73,4.58,1.96,0.2126,2.288,0.125126,0.971587,0.04477611940298507,0.19629213483146063,0.12053412711722285,0.1207166369370529
1.0,-29.6,26,0.3125,0.79,4.58,1.96,0.2061,2.28,0.124076,0.966033,0.050746268656716415,0.20146067415730332,0.12610347140700987,0.12682377388330052
1.0,-29.4,25,0.3187,0.76,4.72,2.04,0.2058,2.28,0.123161,0.960863,0.04776119402985075,0.20842696629213478,0.12809408016099277,0.12900660181319995
1.0,-29.2,24,0.3297,0.73,5.04,2.08,0.2126,2.28,0.122318,0.957653,0.04477611940298507,0.22078651685393252,0.1327813181284588,0.13414645359421834
1.0,-29.0,24,0.3363,0.73,5.0,2.12,0.2136,2.28,0.121403,0.953805,0.04477611940298507,0.22820224719101118,0.13648918329699813,0.13821236138950696
1.2,-49.8,40,0.2196,1.21,3.9,1.6,0.1443,0.93,0.424447,1.873005,0.09253731343283582,0.09707865168539322,0.09480798255911452,0.09250629838724507
1.2,-49.6,45,0.394,1.36,4.53,2.0,0.2151,1.44,0.39967,1.741465,0.10746268656716418,0.2930337078651685,0.20024819721616635,0.20812813770021518
1.2,-29.6,26,0.3077,0.79,4.5,2.0,0.2056,2.28,0.128478,0.962875,0.050746268656716415,0.196067415730337,0.12340684219352671,0.12386675003218152
1.2,-29.4,26,0.3101,0.79,4.46,2.0,0.1988,2.28,0.127501,0.957874,0.050746268656716415,0.19876404494382016,0.12475515680026829,0.125345261957741
1.2,-29.2,24,0.3246,0.73,4.92,2.08,0.2113,2.28,0.126649,0.953435,0.04477611940298507,0.21505617977528085,0.12991614958913297,0.1310046157524044
1.4,-49.8,49,0.451,1.49,4.18,2.08,0.2354,1.36,0.400674,1.897521,0.11940298507462686,0.35707865168539316,0.23824081838001002,0.24978944077677043
1.4,-49.6,56,0.553,1.7,4.27,2.32,0.2701,1.56,0.380855,1.718871,0.14029850746268657,0.47168539325842695,0.30599195036055676,0.32408282609095423
1.6,-49.8,62,0.7684,1.88,4.4,2.5,0.3375,1.56,0.369454,2.154327,0.1582089552238806,0.7137078651685392,0.4359584101962099,0.466599238676695
1.6,-49.6,65,0.813,1.97,4.23,2.71,0.3426,1.68,0.35726,1.897992,0.16716417910447762,0.7638202247191009,0.4654922019117893,0.4989849022600636
1.8,-50.0,75,0.9557,2.27,4.24,2.6,0.3926,1.57,0.34962,3.574155,0.19701492537313434,0.9241573033707864,0.5605861143719604,0.6032613692785818
1.8,-49.8,74,0.8348,2.24,4.11,2.49,0.3655,1.8,0.342766,2.60935,0.19402985074626866,0.7883146067415729,0.4911722287439208,0.5271446698173927
1.8,-49.6,68,0.8168,2.06,4.12,2.69,0.3311,1.81,0.335225,2.124809,0.1761194029850746,0.7680898876404493,0.472104645312762,0.5062358631089207
2.0,-50.2,58,0.9533,1.76,4.66,2.53,0.4073,1.71,0.345702,4.067557,0.14626865671641792,0.9214606741573033,0.5338646654368606,0.5739596167638242
2.0,-50.0,66,0.9012,2.0,4.45,2.58,0.3895,1.86,0.331736,3.433067,0.1701492537313433,0.8629213483146067,0.516535301022975,0.5549568767355044
2.0,-49.8,62,0.9099,1.88,4.48,2.73,0.3717,1.93,0.321787,2.766639,0.1582089552238806,0.8726966292134831,0.5154527922186819,0.5537698376211405
2.0,-49.6,52,0.8146,1.58,4.75,2.71,0.3309,1.91,0.312864,2.301553,0.12835820895522387,0.7656179775280898,0.44698809324165684,0.47869398113242245
2.2,-50.6,65,0.8498,1.97,4.54,2.57,0.3582,0.91,0.348307,4.332241,0.16716417910447762,0.8051685393258426,0.48616635921516016,0.521655418451976
2.2,-50.4,52,0.8904,1.58,5.25,2.63,0.3821,1.42,0.338169,4.080478,0.12835820895522387,0.8507865168539325,0.4895723629045782,0.5253903161146766
2.2,-50.2,50,0.8985,1.52,5.16,2.58,0.3892,1.89,0.327952,3.660358,0.12238805970149254,0.8598876404494381,0.49113785007546534,0.5271069714411813
2.2,-50.0,48,0.9519,1.45,5.42,2.88,0.3786,1.98,0.314097,3.189866,0.11641791044776119,0.919887640449438,0.5181527754485996,0.5567305393626215
2.4,-50.6,54,0.8845,1.64,4.69,2.46,0.4066,1.69,0.334835,4.132748,0.13432835820895522,0.8441573033707863,0.48924283078987074,0.5250289633866013
2.4,-50.4,49,0.8591,1.49,4.94,2.49,0.4014,1.89,0.323283,3.834614,0.11940298507462686,0.8156179775280897,0.4675104813013583,0.5011980727854503
2.4,-50.2,45,0.8475,1.36,5.47,2.6,0.3673,1.98,0.31012,3.39471,0.10746268656716418,0.8025842696629213,0.45502347811504273,0.48750528696739553
2.6,-50.8,55,0.6752,1.67,4.31,2.15,0.3436,1.22,0.330021,3.767275,0.1373134328358209,0.6089887640449437,0.3731510984403823,0.3977270637562294
2.6,-50.6,46,0.8214,1.39,5.11,2.48,0.389,1.75,0.320296,3.710315,0.11044776119402985,0.7732584269662921,0.441853094080161,0.4730631309880653
2.6,-50.4,38,0.8824,1.15,5.68,2.76,0.3813,1.94,0.307743,3.419876,0.08656716417910448,0.8417977528089886,0.46418245849404655,0.4975486860736681
2.8,-50.8,42,0.6612,1.27,4.81,2.24,0.3321,1.52,0.316132,3.336776,0.09850746268656717,0.593258426966292,0.3458829448264296,0.3678258151124515
2.8,-50.6,41,0.6348,1.24,4.83,1.98,0.3271,1.88,0.305596,3.23076,0.0955223880597015,0.5635955056179776,0.3295589468388395,0.34992552272016775
3.0,-50.8,30,0.614,0.91,4.97,2.23,0.3021,1.8,0.30256,2.877892,0.0626865671641791,0.5402247191011236,0.30145564313265133,0.3191084793762298
3.0,-50.6,33,0.6017,1.0,5.48,2.21,0.2945,1.98,0.290353,2.691555,0.07164179104477612,0.5264044943820224,0.29902314271339925,0.31644108939112525
3.2,-50.8,28,0.5944,0.85,5.25,2.39,0.3035,1.95,0.288047,2.419473,0.056716417910447764,0.5182022471910113,0.28745933255072953,0.30376064289523536
3.2,-50.6,30,0.5642,0.91,5.2,2.2,0.2976,2.07,0.270766,2.212439,0.0626865671641791,0.4842696629213483,0.2734781150427637,0.2884293569208702
3.4,-50.8,31,0.5083,0.94,4.61,2.1,0.2618,2.0,0.270107,1.995645,0.06567164179104477,0.4214606741573033,0.24356615797417405,0.25562901119917614
3.6,-51.0,27,0.5385,0.82,4.89,2.26,0.2579,1.56,0.268062,1.818707,0.05373134328358209,0.4553932584269662,0.25456230085527415,0.26768697475128267
3.6,-50.8,28,0.4902,0.85,4.0,2.04,0.2544,1.99,0.248861,1.700254,0.056716417910447764,0.4011235955056179,0.2289200067080328,0.239568583460527
3.8,-51.0,24,0.5465,0.73,4.46,2.42,0.2661,1.29,0.24792,1.581928,0.04477611940298507,0.46438202247191007,0.2545790709374476,0.2677053642030931
3.8,-50.8,24,0.4879,0.73,3.75,2.08,0.2511,1.9,0.229003,1.485139,0.04477611940298507,0.3985393258426966,0.22165772262284084,0.23160503135401533
4.0,-51.0,29,0.4913,0.88,3.76,2.28,0.2411,1.46,0.219428,1.408803,0.05970149253731343,0.4023595505617977,0.23103052154955556,0.2418828959708711
4.0,-50.8,19,0.4755,0.58,3.42,2.0,0.2817,2.01,0.207648,1.306864,0.029850746268656716,0.3846067415730336,0.20722874392084514,0.2157827470163114
4.2,-51.2,37,0.4449,1.12,3.0,1.97,0.2579,1.0,0.203554,1.368351,0.08358208955223881,0.3502247191011235,0.21690340432668115,0.22639162176575514
4.2,-51.0,22,0.4155,0.67,3.41,2.05,0.2407,1.39,0.192816,1.237265,0.03880597014925373,0.317191011235955,0.17799849069260437,0.18372993251071185
4.2,-50.8,12,0.5078,0.36,3.5,2.25,0.2404,2.01,0.189117,1.173837,0.008955223880597015,0.42089887640449436,0.21492705014254568,0.22422442486989463
4.4,-51.6,42,0.4274,1.27,3.48,2.36,0.2279,1.0,0.187723,0.982917,0.09850746268656717,0.330561797752809,0.21453463021968808,0.22379411169753033
4.4,-51.4,31,0.4579,0.94,3.77,2.26,0.2615,1.33,0.177886,1.218334,0.06567164179104477,0.3648314606741572,0.215251551232601,0.22458026076242665
4.4,-51.2,23,0.4564,0.7,3.57,2.39,0.249,1.35,0.182853,1.175965,0.041791044776119404,0.3631460674157302,0.2024685560959248,0.21056290111991754
4.4,-51.0,17,0.3796,0.52,3.12,2.12,0.2388,1.38,0.178509,1.112606,0.023880597014925373,0.2768539325842696,0.1503672647995975,0.15343055223523785
4.6,-51.6,23,0.509,0.7,3.83,2.35,0.2703,1.92,0.172671,1.151823,0.041791044776119404,0.4222471910112359,0.23201911789367766,0.24296695415509664
4.6,-51.4,19,0.5132,0.58,3.53,2.37,0.2725,1.99,0.168977,1.111885,0.029850746268656716,0.4269662921348314,0.22840851920174404,0.23900770518030856
4.6,-51.2,17,0.3986,0.52,3.18,2.12,0.2373,1.76,0.165823,1.063546,0.023880597014925373,0.2982022471910112,0.1610414221029683,0.1651354383125839
4.6,-51.0,11,0.4783,0.33,3.55,2.18,0.25,2.13,0.176995,1.04425,0.005970149253731343,0.38775280898876396,0.19686147912124766,0.20441438790709646
4.8,-52.0,33,0.5369,1.0,3.58,2.36,0.293,1.86,0.158574,1.134771,0.07164179104477612,0.4535955056179775,0.2626186483313768,0.2765212674010188
4.8,-51.8,22,0.5647,0.67,3.73,2.41,0.3026,2.14,0.151687,1.111602,0.03880597014925373,0.4848314606741572,0.2618187154117055,0.2756440905496607
4.8,-51.6,19,0.4857,0.58,2.95,2.0,0.2802,2.21,0.154736,1.070713,0.029850746268656716,0.39606741573033705,0.21295908099949687,0.22206642269993931
4.8,-51.4,13,0.5281,0.39,3.08,2.08,0.288,2.3,0.159695,1.042542,0.011940298507462687,0.4437078651685393,0.22782408183800099,0.23836683278471468
5.0,-52.2,34,0.4927,1.03,3.82,2.53,0.2679,1.53,0.143376,1.104383,0.07462686567164178,0.4039325842696629,0.23927972497065234,0.2509286673164273
5.0,-52.0,22,0.544,0.67,3.82,2.59,0.2618,1.92,0.14069,1.076656,0.03880597014925373,0.4615730337078652,0.25018950192855943,0.26289192519171006
5.0,-51.8,16,0.5249,0.48,3.25,2.19,0.2739,2.25,0.142095,1.051013,0.020895522388059702,0.44011235955056177,0.23050394096931073,0.24130546718402324
5.0,-51.6,13,0.5234,0.39,3.31,2.31,0.251,2.34,0.149284,1.026756,0.011940298507462687,0.43842696629213473,0.22518363239979872,0.23547141359716064
5.2,-52.6,40,0.4787,1.21,3.7,2.38,0.2562,1.47,0.140088,1.097684,0.09253731343283582,0.3882022471910112,0.24036978031192352,0.252123981684106
5.2,-52.4,31,0.4885,0.94,3.48,2.39,0.2764,1.82,0.13213,1.078093,0.06567164179104477,0.3992134831460673,0.23244256246855605,0.24343128781331025
5.2,-52.2,19,0.5395,0.58,3.74,2.53,0.2566,1.92,0.132312,1.052509,0.029850746268656716,0.4565168539325842,0.24318380010062043,0.25520973169789807
5.2,-52.0,16,0.5766,0.48,3.5,2.5,0.2762,2.21,0.141545,1.027735,0.020895522388059702,0.4982022471910112,0.2595488847895355,0.2731550782471175
5.4,-52.6,28,0.5046,0.85,3.64,2.29,0.2702,1.84,0.118229,1.061178,0.056716417910447764,0.41730337078651686,0.2370098943484823,0.24843965501388404
5.4,-52.4,20,0.522,0.61,3.55,2.35,0.2887,1.94,0.119778,1.034162,0.03283582089552239,0.43685393258426963,0.234844876739896,0.24606557678515606
5.6,-53.4,30,0.4092,0.91,3.33,1.97,0.2302,1.49,0.094597,1.166065,0.0626865671641791,0.31011235955056177,0.18639946335737043,0.19294212839515254
5.6,-53.2,26,0.4439,0.79,3.62,1.96,0.2684,1.92,0.091673,1.143424,0.050746268656716415,0.34910112359550555,0.199923696126111,0.2077723018076831
5.6,-53.0,21,0.4,0.64,3.33,1.81,0.2829,1.98,0.093497,1.09826,0.03582089552238806,0.2997752808988764,0.16779808821063222,0.1725445484470108
5.6,-52.8,19,0.4651,0.58,3.42,2.0,0.2826,2.0,0.09496,1.051132,0.029850746268656716,0.37292134831460666,0.20138604729163168,0.20937586200555358
5.6,-52.6,15,0.5061,0.45,3.67,2.2,0.2876,1.94,0.112881,1.021377,0.01791044776119403,0.4189887640449438,0.21844960590306892,0.22808712922267788
5.8,-53.6,27,0.3346,0.82,3.0,1.74,0.2288,1.7,0.083201,1.144314,0.05373134328358209,0.22629213483146063,0.14001173905752134,0.1420750657422902
5.8,-53.4,22,0.3332,0.67,3.0,1.68,0.2186,1.54,0.082163,1.115909,0.03880597014925373,0.22471910112359544,0.1317625356364246,0.13302929439673403
5.8,-53.2,15,0.4827,0.45,3.93,2.13,0.2733,2.12,0.083467,1.081541,0.01791044776119403,0.39269662921348314,0.2053035384873386,0.21367163794847277
5.8,-53.0,16,0.477,0.48,3.81,2.12,0.2804,2.14,0.089114,1.046892,0.020895522388059702,0.38629213483146063,0.20359382860976016,0.21179683333639823
5.8,-52.8,10,0.6169,0.3,5.1,2.6,0.327,2.12,0.097792,1.012594,0.0029850746268656717,0.5434831460674157,0.2732341103471407,0.2881617903970283
6.0,-54.2,19,0.3163,0.58,2.74,1.63,0.1955,1.94,0.068361,1.130142,0.029850746268656716,0.20573033707865168,0.1177905416736542,0.11770812262086469
6.0,-54.0,17,0.3954,0.52,2.88,1.76,0.2398,2.07,0.067141,1.129754,0.023880597014925373,0.2946067415730337,0.15924366929397954,0.16316408907850458
6.0,-53.8,16,0.4155,0.48,3.44,1.94,0.246,2.16,0.069021,1.111276,0.020895522388059702,0.317191011235955,0.16904326681200735,0.17390996524393607
6.0,-53.6,18,0.3793,0.55,3.06,1.78,0.2411,2.2,0.077321,1.087374,0.026865671641791045,0.27651685393258424,0.15169126278718764,0.15488239945567223
6.0,-53.4,13,0.4241,0.39,3.15,1.92,0.2442,2.22,0.08063,1.06036,0.011940298507462687,0.32685393258426954,0.16939711554586612,0.17429798267713634
6.0,-53.2,13,0.4594,0.39,3.54,2.08,0.2632,2.22,0.086965,1.030648,0.011940298507462687,0.36651685393258415,0.18922857622002343,0.196044428915574
