grid_lat,grid_lon,n_compound_events_days,A_absolute_total_level_m,B_excess_over_local_datum_m,C_dimensionless_tidal_phase,D_surge_anomaly_only_m,latitude_band,abs_lat
0.6,-29.8,150,1.4281759444276494,0.2127249184648197,-0.02225866603661561,0.08884253319450197,AP,0.6
0.6,-29.6,151,1.431075748110449,0.22067044606271963,-0.01493758479144509,0.08808330077761614,AP,0.6
0.6,-29.4,149,1.4261884861244452,0.22137753298418644,-0.015074868077827938,0.08887307808567238,AP,0.6
0.6,-29.2,157,1.417894002311169,0.21917235504859572,-0.017098884822670263,0.08874323508617735,AP,0.6
0.6,-29.0,165,1.414107720436472,0.22149235445441637,-0.014682682909853908,0.08815522675016946,AP,0.6
0.8,-50.2,562,3.031778973627345,-0.10264371008847527,-0.0006612230491915585,0.14714323663272594,AP,0.8
0.8,-50.0,550,3.0425481621243735,-0.09571992717005998,-0.0014762045501854715,0.14065132028564736,AP,0.8
0.8,-49.8,486,2.93268754954446,0.004206447554713891,-0.008420133771366136,0.13659416151296788,AP,0.8
0.8,-49.6,418,2.7482078056871604,0.08583931737539328,3.472291024399108e-05,0.1428602209485238,AP,0.8
0.8,-49.4,390,2.4906848972118816,0.16401949575314154,0.011494658189658901,0.1437949952003726,AP,0.8
0.8,-29.8,153,1.4398503769359556,0.22848706135368038,-0.011617932851205874,0.08914622756325302,AP,0.8
0.8,-29.6,156,1.433550360540931,0.22587991033035978,-0.013115073390927146,0.089347959740509,AP,0.8
0.8,-29.4,163,1.4235545537314533,0.22067369435645323,-0.01691962241755038,0.08897027634725567,AP,0.8
0.8,-29.2,162,1.4215219980956597,0.22530305449977328,-0.015070721901454495,0.08950956021249025,AP,0.8
0.8,-29.0,166,1.4156887643039227,0.22637716457247728,-0.015772939697866917,0.08934835333610108,AP,0.8
1.0,-50.0,551,2.927763135301223,-0.10794462455595454,0.00445691642978605,0.13866410050785552,AP,1.0
1.0,-49.8,464,2.528835766235816,0.0966587948002697,-0.003101158621511766,0.13515987802064927,AP,1.0
1.0,-49.6,410,2.391285728012643,0.19913403848322433,0.012015396383445828,0.13856616762468763,AP,1.0
1.0,-29.8,145,1.4265294298940692,0.22211727951107368,-0.02692791965561544,0.09158730949959448,AP,1.0
1.0,-29.6,159,1.4298202917635816,0.23165597177151626,-0.017425134914113564,0.0904837419474642,AP,1.0
1.0,-29.4,165,1.4105064205148004,0.2180359415032647,-0.027912639176888278,0.09035111869817232,AP,1.0
1.0,-29.2,166,1.4094471561531705,0.2203483450035732,-0.02755912885978279,0.09052431288734598,AP,1.0
1.0,-29.0,165,1.4135992123141432,0.229102785731807,-0.01971124930596849,0.09113280330429123,AP,1.0
1.2,-49.8,390,2.116250225779338,0.16001839327506528,0.01605357559285146,0.1311854296684198,AP,1.2
1.2,-49.6,406,2.1579979728742185,0.2531742166562622,0.015049091941412478,0.13290385540829697,AP,1.2
1.2,-29.6,164,1.4247313402411415,0.2291077278372717,-0.021205731337707756,0.09105375711276703,AP,1.2
1.2,-29.4,163,1.4200135527304345,0.23008969408785634,-0.022753131675214817,0.09137881644155019,AP,1.2
1.2,-29.2,166,1.4100766209055142,0.22544963630926174,-0.02909426793831103,0.09216416577287978,AP,1.2
1.4,-49.8,366,2.317477507490278,0.14693731774723587,0.018972616657843704,0.1281291322754381,AP,1.4
1.4,-49.6,385,2.2473796649412674,0.19701493219895796,0.017215808074261547,0.12826406321675818,AP,1.4
1.6,-49.8,396,2.7193397611981687,0.033840569913989385,0.023645004658484802,0.12698919828852084,AP,1.6
1.6,-49.6,377,2.5577049326833428,0.1340181422170342,0.017951590544650387,0.12732624361609865,AP,1.6
1.8,-50.0,438,4.131248940833627,-0.2977250200428373,0.03166593789817332,0.13242711998603807,AP,1.8
1.8,-49.8,400,3.26639048743248,0.016412898778915403,0.03363356029346637,0.1325286730652522,AP,1.8
1.8,-49.6,357,2.8199102746004483,0.12605351076072688,0.02778225312759924,0.12736677119467965,AP,1.8
2.0,-50.2,405,4.53400907603311,-0.28880844029379493,0.03349777341597552,0.13124721579449553,AP,2.0
2.0,-50.0,389,4.012239714223498,-0.11536486570203788,0.03316332825952848,0.13573110007809736,AP,2.0
2.0,-49.8,358,3.428092445175075,0.04248124484243349,0.02925998164262144,0.1338331313010157,AP,2.0
2.0,-49.6,331,2.89914298770651,0.11249128101095324,0.016011494295557895,0.12695436607497104,AP,2.0
2.2,-50.6,450,4.558975576387511,-0.5219503650797737,0.012568056066776237,0.13860128996182425,AP,2.2
2.2,-50.4,436,4.358814747563196,-0.33406035161893316,0.024798216606033784,0.13270913610964927,AP,2.2
2.2,-50.2,367,4.1091702334562505,-0.1501502163728513,0.02334331477054487,0.13102548138234746,AP,2.2
2.2,-50.0,344,3.7156179528770066,-0.024824656909981535,0.026796432692114087,0.13427149611615646,AP,2.2
2.4,-50.6,396,4.482795539423071,-0.3167491764582772,0.02283649383091567,0.1339192385987644,AP,2.4
2.4,-50.4,352,4.242975918931717,-0.19372556956315598,0.027526452172499997,0.1308071216409795,AP,2.4
2.4,-50.2,333,3.8475615318473033,-0.07481057089012307,0.031305189440891695,0.12929882509223314,AP,2.4
2.6,-50.8,395,3.940704690987551,-0.36219304842284944,0.016620432295218653,0.13269143409858428,AP,2.6
2.6,-50.6,361,4.051285488288489,-0.20746886046639398,0.0280203458399116,0.12997752534691942,AP,2.6
2.6,-50.4,316,3.8261774109511437,-0.11045856011819234,0.02737140233933013,0.12643360231454717,AP,2.6
2.8,-50.8,356,3.565343343307463,-0.19079011769107207,0.02113699847889721,0.12688612242096273,AP,2.8
2.8,-50.6,303,3.5813917899092433,-0.0968263840714695,0.0223999490232113,0.1256113727035257,AP,2.8
3.0,-50.8,298,3.158832496924689,-0.032476192192743024,0.019232275151651212,0.12185895168075427,AP,3.0
3.0,-50.6,273,3.0748094449549805,0.04493473868666995,0.026744727003021378,0.11975033570813955,AP,3.0
3.2,-50.8,264,2.789044204467174,0.1160642774041854,0.040620568563434295,0.11673498558093913,AP,3.2
3.2,-50.6,249,2.638481683161364,0.15882713260899586,0.037135969135249705,0.11395281436580008,AP,3.2
3.4,-50.8,239,2.406612317881325,0.1755151918742448,0.03568537555036558,0.1118125001786008,AP,3.4
3.6,-51.0,233,2.1355395248775317,0.08460439952657961,0.025266562798794242,0.11335135770356079,AP,3.6
3.6,-50.8,195,2.13439490038615,0.18075653750162876,0.030507213827333055,0.10804125424719203,AP,3.6
3.8,-51.0,188,1.8861322809248526,0.03643326053911067,0.024248901986421472,0.1110221326206012,AP,3.8
3.8,-50.8,135,1.9429461318695984,0.18358724896554593,0.03839301923591911,0.10682775673327392,AP,3.8
4.0,-51.0,156,1.7881247821908732,0.07030628357942288,0.02606209409097118,0.11159711319624321,AP,4.0
4.0,-50.8,87,1.8289530063497614,0.23357861288662637,0.045790809019307474,0.10929352651451568,AP,4.0
4.2,-51.2,162,1.6735718183495383,-0.09954662990790822,0.04137983248606638,0.11116648878867612,AP,4.2
4.2,-51.0,107,1.6305358980303613,0.08616476994808592,0.040986682697494406,0.10881874804342445,AP,4.2
4.2,-50.8,58,1.7118120422651026,0.2506582012464261,0.04989432624237062,0.1074575409736512,AP,4.2
4.4,-51.6,193,1.350507426416318,0.020449328576962786,-0.0004871281564663714,0.10803687539442958,AP,4.4
4.4,-51.4,154,1.597551894013758,0.030358981912012223,0.035765625878673456,0.10960289741210011,AP,4.4
4.4,-51.2,112,1.5923224414831825,0.10491323127810458,0.05828788887298524,0.1067990150733,AP,4.4
4.4,-51.0,78,1.4912179658428215,0.08697747683677914,0.025847978743952085,0.10754145989522505,AP,4.4
4.6,-51.6,111,1.6599446589882307,0.19831069063495935,0.03374408730172395,0.10764545668476806,AP,4.6
4.6,-51.4,89,1.6307767846611105,0.21732308650284668,0.03192370774225058,0.10803457837475845,AP,4.6
4.6,-51.2,72,1.5387688594145907,0.1884970145506992,0.04315280425472385,0.10507515863515009,AP,4.6
4.6,-51.0,49,1.6031182133421606,0.27997983329150145,0.04068700998979436,0.10532313617828908,AP,4.6
4.8,-52.0,152,1.6443320799815027,0.18522813806408328,0.05399626158218573,0.10567204441626722,AP,4.8
4.8,-51.8,109,1.6525943185758156,0.2401306058835548,0.046380046919291665,0.10649025632071814,AP,4.8
4.8,-51.6,74,1.6553356710720706,0.2968128744412114,0.06473576045030567,0.10394207465439177,AP,4.8
4.8,-51.4,58,1.6211051116729605,0.2985040794158805,0.03612861853658055,0.10382450307876641,AP,4.8
5.0,-52.2,165,1.5190878546418565,0.11821960570234245,0.05903829971812029,0.10734229281615047,AP,5.0
5.0,-52.0,109,1.580058762212412,0.21137878574909433,0.06315630094223827,0.10665209316511448,AP,5.0
5.0,-51.8,71,1.6214685587396087,0.2859576849450529,0.053858816946600795,0.10694030165566809,AP,5.0
5.0,-51.6,57,1.6126763859861775,0.3084431210630819,0.047719204576890696,0.10207583506184544,AP,5.0
5.2,-52.6,190,1.496185725699914,0.11157547808791468,0.061452390483825274,0.10514503603436806,AP,5.2
5.2,-52.4,135,1.5596310281753538,0.19449199676513682,0.07496534921404448,0.10581328321912746,AP,5.2
5.2,-52.2,94,1.541660102916525,0.2078742829092005,0.058791084326503665,0.10824261342867512,AP,5.2
5.2,-52.0,76,1.577080509772426,0.27355222474587604,0.04575356106501412,0.10665041418325788,AP,5.2
5.4,-52.6,133,1.5059971398316827,0.1629904097520319,0.04768395409294614,0.10579162211150688,AP,5.4
5.4,-52.4,89,1.4953396267435524,0.1848493046305153,0.039898550775978495,0.10372141034144,AP,5.4
5.6,-53.4,153,1.466237508822111,0.04075850205483784,0.04849158852166703,0.10152650722090438,AP,5.6
5.6,-53.2,133,1.528145489331923,0.11319383108302157,0.03364907176648272,0.10030021605282496,AP,5.6
5.6,-53.0,106,1.473781852691241,0.09571550366169997,-0.00688987473601991,0.10520110460836295,AP,5.6
5.6,-52.8,99,1.464799575447434,0.1379490419620215,0.013522052923376352,0.10651588375868223,AP,5.6
5.6,-52.6,77,1.4382714014355238,0.1454804163281021,0.00593170163842832,0.10384744803857739,AP,5.6
5.8,-53.6,120,1.4520596952612201,0.04817106439421592,0.022920129885065872,0.09972073816172257,AP,5.8
5.8,-53.4,95,1.3982058356310194,0.018179328253394633,0.02153928496048341,0.10190585625423787,AP,5.8
5.8,-53.2,82,1.4857885890072438,0.13704078722654325,0.004538279328135927,0.1034948685522806,AP,5.8
5.8,-53.0,84,1.4733472603949764,0.15878894511787683,0.005280101237852124,0.10527823067054332,AP,5.8
5.8,-52.8,76,1.4131865899813802,0.13517674615508635,-0.028333302424602348,0.10278005264975086,AP,5.8
6.0,-54.2,86,1.4671223801582356,0.10056323232345805,0.0291135671746826,0.09711730306266377,AP,6.0
6.0,-54.0,81,1.4908490954357903,0.11679206475799478,0.020692513967032686,0.09828217476945321,AP,6.0
6.0,-53.8,88,1.4668811835941264,0.10461650273169978,-0.008378960208206256,0.0988010658031261,AP,6.0
6.0,-53.6,83,1.492994342959789,0.1515494929918326,0.010751286726009009,0.09904985549043303,AP,6.0
6.0,-53.4,73,1.4649299820400263,0.14817201695213575,-0.004713123642181194,0.0982165052826583,AP,6.0
6.0,-53.2,70,1.4420648311504296,0.15403277624930656,-0.01912828584720413,0.10101032648268678,AP,6.0
