grid_lat,grid_lon,i_lat,i_lon,hs_q90,ssh_total_mean,ssh_total_q90,ssh_total_anomaly_q90,ssh_total_q90_minus_mean,threshold_translation_error,catalog_thr_ssh_total_abs,catalog_ssh_total_episode_count,ssh_total_exceedance_day_count,ssh_total_anomaly_exceedance_day_count,ssh_total_episode_count,ssh_total_anomaly_episode_count,ssh_total_mask_difference_day_count,compound_day_count_raw_ssh_total,compound_day_count_ssh_total_anomaly,compound_event_count_raw_ssh_total,compound_event_count_ssh_total_anomaly,delta_ssh_total_exceedance_day_count,delta_ssh_total_episode_count,delta_compound_day_count,delta_compound_event_count,delta_catalog_vs_recomputed_ssh_total_episode_count,ssh_total_episode_count_annual_mean,ssh_total_anomaly_episode_count_annual_mean,compound_event_count_raw_ssh_total_annual_mean,compound_event_count_ssh_total_anomaly_annual_mean
-5.2,-35.4,149,98,1.87,1.146757,1.56747,0.420712,0.420712,-0.0,1.56747,366,1206,1206,366,366,0,113,113,69,69,0,0,0,0,0,11.090909090909092,11.090909090909092,2.090909090909091,2.090909090909091
-5.2,-35.2,149,99,2.06,1.081819,1.442934,0.361115,0.361115,-0.0,1.442934,344,1206,1206,344,344,0,121,121,70,70,0,0,0,0,0,10.424242424242424,10.424242424242424,2.121212121212121,2.121212121212121
-5.2,-35.0,149,100,2.27,1.04077,1.386125,0.345355,0.345355,0.0,1.386125,340,1206,1206,340,340,0,126,126,73,73,0,0,0,0,0,10.303030303030303,10.303030303030303,2.212121212121212,2.212121212121212
-5.0,-36.6,150,92,1.42,1.231594,1.644253,0.412659,0.412659,0.0,1.644253,349,1206,1206,349,349,0,128,128,66,66,0,0,0,0,0,10.575757575757576,10.575757575757576,2.0,2.0
-5.0,-36.2,150,94,1.36,1.249586,1.729575,0.479989,0.479989,0.0,1.729575,386,1206,1206,386,386,0,140,140,74,74,0,0,0,0,0,11.696969696969697,11.696969696969697,2.242424242424242,2.242424242424242
-5.0,-35.6,150,97,1.72,1.133255,1.515432,0.382177,0.382177,-0.0,1.515432,346,1206,1206,346,346,0,118,118,76,76,0,0,0,0,0,10.484848484848484,10.484848484848484,2.303030303030303,2.303030303030303
-5.0,-35.4,150,98,1.93,1.104257,1.476623,0.372366,0.372366,0.0,1.476623,349,1206,1206,349,349,0,114,114,71,71,0,0,0,0,0,10.575757575757576,10.575757575757576,2.1515151515151514,2.1515151515151514
-5.0,-35.2,150,99,2.14,1.062872,1.421647,0.358774,0.358774,0.0,1.421647,348,1206,1206,348,348,0,113,113,66,66,0,0,0,0,0,10.545454545454545,10.545454545454545,2.0,2.0
-5.0,-35.0,150,100,2.29,1.020301,1.370841,0.35054,0.35054,0.0,1.370841,346,1206,1206,346,346,0,108,108,65,65,0,0,0,0,0,10.484848484848484,10.484848484848484,1.9696969696969697,1.9696969696969697
-4.8,-37.2,151,89,1.76,1.64294,2.276873,0.633932,0.633932,0.0,2.276873,367,1206,1206,367,367,0,142,142,88,88,0,0,0,0,0,11.121212121212121,11.121212121212121,2.6666666666666665,2.6666666666666665
-4.8,-37.0,151,90,1.79,1.22379,1.632679,0.408889,0.408889,-0.0,1.632679,356,1206,1206,356,356,0,127,127,82,82,0,0,0,0,0,10.787878787878787,10.787878787878787,2.484848484848485,2.484848484848485
-4.8,-36.8,151,91,1.86,1.180529,1.571185,0.390656,0.390656,0.0,1.571185,352,1206,1206,352,352,0,129,129,81,81,0,0,0,0,0,10.666666666666666,10.666666666666666,2.4545454545454546,2.4545454545454546
-4.8,-36.6,151,92,1.9,1.145297,1.522251,0.376954,0.376954,0.0,1.522251,350,1206,1206,350,350,0,129,129,79,79,0,0,0,0,0,10.606060606060606,10.606060606060606,2.393939393939394,2.393939393939394
-4.8,-36.4,151,93,1.91,1.110979,1.476011,0.365031,0.365031,-0.0,1.476011,350,1206,1206,350,350,0,119,119,72,72,0,0,0,0,0,10.606060606060606,10.606060606060606,2.1818181818181817,2.1818181818181817
-4.8,-36.2,151,94,1.91,1.100011,1.46108,0.361069,0.361069,0.0,1.46108,351,1206,1206,351,351,0,115,115,74,74,0,0,0,0,0,10.636363636363637,10.636363636363637,2.242424242424242,2.242424242424242
-4.8,-36.0,151,95,1.93,1.093219,1.454371,0.361153,0.361153,0.0,1.454371,349,1206,1206,349,349,0,114,114,72,72,0,0,0,0,0,10.575757575757576,10.575757575757576,2.1818181818181817,2.1818181818181817
-4.8,-35.8,151,96,1.98,1.089233,1.449664,0.360431,0.360431,-0.0,1.449664,349,1206,1206,349,349,0,112,112,74,74,0,0,0,0,0,10.575757575757576,10.575757575757576,2.242424242424242,2.242424242424242
-4.8,-35.6,151,97,2.07,1.086589,1.449795,0.363206,0.363206,-0.0,1.449795,348,1206,1206,348,348,0,104,104,65,65,0,0,0,0,0,10.545454545454545,10.545454545454545,1.9696969696969697,1.9696969696969697
-4.8,-35.4,151,98,2.17,1.073183,1.433594,0.36041,0.36041,-0.0,1.433594,344,1206,1206,344,344,0,106,106,62,62,0,0,0,0,0,10.424242424242424,10.424242424242424,1.878787878787879,1.878787878787879
-4.6,-37.4,152,88,1.52,1.275989,1.688442,0.412453,0.412453,0.0,1.688442,347,1206,1206,347,347,0,143,143,89,89,0,0,0,0,0,10.515151515151516,10.515151515151516,2.696969696969697,2.696969696969697
-4.6,-37.2,152,89,1.93,1.218769,1.619092,0.400323,0.400323,0.0,1.619092,354,1206,1206,354,354,0,126,126,83,83,0,0,0,0,0,10.727272727272727,10.727272727272727,2.515151515151515,2.515151515151515
-4.6,-37.0,152,90,2.06,1.15309,1.527905,0.374815,0.374815,0.0,1.527905,350,1206,1206,350,350,0,120,120,80,80,0,0,0,0,0,10.606060606060606,10.606060606060606,2.4242424242424243,2.4242424242424243
-4.6,-36.8,152,91,2.09,1.122639,1.487054,0.364415,0.364415,-0.0,1.487054,350,1206,1206,350,350,0,121,121,75,75,0,0,0,0,0,10.606060606060606,10.606060606060606,2.272727272727273,2.272727272727273
-4.6,-36.6,152,92,2.09,1.115258,1.479166,0.363908,0.363908,-0.0,1.479166,350,1206,1206,350,350,0,120,120,75,75,0,0,0,0,0,10.606060606060606,10.606060606060606,2.272727272727273,2.272727272727273
-4.6,-36.0,152,95,2.12,1.090423,1.450993,0.36057,0.36057,0.0,1.450993,349,1206,1206,349,349,0,109,109,72,72,0,0,0,0,0,10.575757575757576,10.575757575757576,2.1818181818181817,2.1818181818181817
-4.4,-37.6,153,87,1.75,1.287811,1.701803,0.413992,0.413992,-0.0,1.701803,348,1206,1206,348,348,0,132,132,83,83,0,0,0,0,0,10.545454545454545,10.545454545454545,2.515151515151515,2.515151515151515
-4.4,-37.4,153,88,2.0,1.226466,1.624544,0.398078,0.398078,0.0,1.624544,351,1206,1206,351,351,0,132,132,86,86,0,0,0,0,0,10.636363636363637,10.636363636363637,2.606060606060606,2.606060606060606
-4.4,-37.2,153,89,2.1,1.15061,1.524334,0.373723,0.373723,0.0,1.524334,352,1206,1206,352,352,0,126,126,83,83,0,0,0,0,0,10.666666666666666,10.666666666666666,2.515151515151515,2.515151515151515
-4.4,-37.0,153,90,2.15,1.129641,1.495144,0.365503,0.365503,0.0,1.495144,350,1206,1206,350,350,0,125,125,78,78,0,0,0,0,0,10.606060606060606,10.606060606060606,2.3636363636363638,2.3636363636363638
-4.2,-37.8,154,86,1.63,1.287638,1.700399,0.41276,0.41276,0.0,1.700399,349,1206,1206,349,349,0,137,137,85,85,0,0,0,0,0,10.575757575757576,10.575757575757576,2.5757575757575757,2.5757575757575757
-4.2,-37.6,154,87,1.91,1.235343,1.633143,0.3978,0.3978,0.0,1.633143,349,1206,1206,349,349,0,127,127,83,83,0,0,0,0,0,10.575757575757576,10.575757575757576,2.515151515151515,2.515151515151515
-4.2,-37.4,154,88,2.14,1.171421,1.548592,0.377171,0.377171,-0.0,1.548592,350,1206,1206,350,350,0,123,123,82,82,0,0,0,0,0,10.606060606060606,10.606060606060606,2.484848484848485,2.484848484848485
-4.2,-32.6,154,112,2.43,0.948082,1.284232,0.33615,0.33615,0.0,1.284232,344,1206,1206,344,344,0,105,105,61,61,0,0,0,0,0,10.424242424242424,10.424242424242424,1.8484848484848484,1.8484848484848484
-4.2,-32.4,154,113,2.41,0.943157,1.277939,0.334782,0.334782,0.0,1.277939,343,1206,1206,343,343,0,109,109,59,59,0,0,0,0,0,10.393939393939394,10.393939393939394,1.7878787878787878,1.7878787878787878
-4.2,-32.2,154,114,2.43,0.938681,1.271915,0.333234,0.333234,0.0,1.271915,343,1206,1206,343,343,0,108,108,62,62,0,0,0,0,0,10.393939393939394,10.393939393939394,1.878787878787879,1.878787878787879
-4.0,-38.0,155,85,1.71,1.276353,1.685846,0.409493,0.409493,-0.0,1.685846,348,1206,1206,348,348,0,132,132,83,83,0,0,0,0,0,10.545454545454545,10.545454545454545,2.515151515151515,2.515151515151515
-4.0,-37.8,155,86,1.87,1.230143,1.625822,0.395679,0.395679,0.0,1.625822,351,1206,1206,351,351,0,133,133,84,84,0,0,0,0,0,10.636363636363637,10.636363636363637,2.5454545454545454,2.5454545454545454
-4.0,-37.6,155,87,2.11,1.176274,1.553317,0.377042,0.377042,-0.0,1.553317,350,1206,1206,350,350,0,126,126,83,83,0,0,0,0,0,10.606060606060606,10.606060606060606,2.515151515151515,2.515151515151515
-4.0,-32.8,155,111,2.44,0.950715,1.288779,0.338065,0.338065,0.0,1.288779,342,1206,1206,342,342,0,102,102,60,60,0,0,0,0,0,10.363636363636363,10.363636363636363,1.8181818181818181,1.8181818181818181
-4.0,-32.6,155,112,2.41,0.944822,1.281978,0.337156,0.337156,-0.0,1.281978,340,1206,1206,340,340,0,107,107,60,60,0,0,0,0,0,10.303030303030303,10.303030303030303,1.8181818181818181,1.8181818181818181
-4.0,-32.4,155,113,2.39,0.939471,1.275085,0.335614,0.335614,-0.0,1.275085,340,1206,1206,340,340,0,112,112,60,60,0,0,0,0,0,10.303030303030303,10.303030303030303,1.8181818181818181,1.8181818181818181
-4.0,-32.2,155,114,2.42,0.935935,1.270311,0.334376,0.334376,0.0,1.270311,340,1206,1206,340,340,0,107,107,62,62,0,0,0,0,0,10.303030303030303,10.303030303030303,1.878787878787879,1.878787878787879
-4.0,-32.0,155,115,2.44,0.931773,1.264823,0.33305,0.33305,0.0,1.264823,341,1206,1206,341,341,0,109,109,64,64,0,0,0,0,0,10.333333333333334,10.333333333333334,1.9393939393939394,1.9393939393939394
-3.8,-38.2,156,84,1.77,1.252738,1.656402,0.403664,0.403664,0.0,1.656402,349,1206,1206,349,349,0,144,144,88,88,0,0,0,0,0,10.575757575757576,10.575757575757576,2.6666666666666665,2.6666666666666665
-3.8,-38.0,156,85,1.95,1.218306,1.609591,0.391285,0.391285,0.0,1.609591,351,1206,1206,351,351,0,141,141,89,89,0,0,0,0,0,10.636363636363637,10.636363636363637,2.696969696969697,2.696969696969697
-3.8,-32.8,156,111,2.35,0.948855,1.28878,0.339925,0.339925,0.0,1.28878,341,1206,1206,341,341,0,104,104,61,61,0,0,0,0,0,10.333333333333334,10.333333333333334,1.8484848484848484,1.8484848484848484
-3.8,-32.6,156,112,2.26,0.94545,1.284521,0.339071,0.339071,0.0,1.284521,341,1206,1206,341,341,0,101,101,60,60,0,0,0,0,0,10.333333333333334,10.333333333333334,1.8181818181818181,1.8181818181818181
-3.8,-32.4,156,113,2.23,0.940738,1.27897,0.338232,0.338232,0.0,1.27897,339,1206,1206,339,339,0,107,107,64,64,0,0,0,0,0,10.272727272727273,10.272727272727273,1.9393939393939394,1.9393939393939394
-3.8,-32.2,156,114,2.4,0.934042,1.26972,0.335678,0.335678,0.0,1.26972,340,1206,1206,340,340,0,109,109,65,65,0,0,0,0,0,10.303030303030303,10.303030303030303,1.9696969696969697,1.9696969696969697
-3.8,-32.0,156,115,2.43,0.929359,1.262978,0.333619,0.333619,-0.0,1.262978,339,1206,1206,339,339,0,107,107,64,64,0,0,0,0,0,10.272727272727273,10.272727272727273,1.9393939393939394,1.9393939393939394
-3.6,-38.6,157,82,1.62,1.238958,1.638646,0.399688,0.399688,0.0,1.638646,347,1206,1206,347,347,0,137,137,85,85,0,0,0,0,0,10.515151515151516,10.515151515151516,2.5757575757575757,2.5757575757575757
-3.6,-38.4,157,83,1.81,1.222534,1.6188,0.396266,0.396266,0.0,1.6188,349,1206,1206,349,349,0,141,141,88,88,0,0,0,0,0,10.575757575757576,10.575757575757576,2.6666666666666665,2.6666666666666665
-3.6,-38.2,157,84,1.98,1.195009,1.581122,0.386113,0.386113,0.0,1.581122,350,1206,1206,350,350,0,130,130,84,84,0,0,0,0,0,10.606060606060606,10.606060606060606,2.5454545454545454,2.5454545454545454
-3.6,-38.0,157,85,2.08,1.162236,1.535603,0.373367,0.373367,0.0,1.535603,351,1206,1206,351,351,0,130,130,88,88,0,0,0,0,0,10.636363636363637,10.636363636363637,2.6666666666666665,2.6666666666666665
-3.6,-32.8,157,111,2.34,0.946341,1.286744,0.340404,0.340404,-0.0,1.286744,340,1206,1206,340,340,0,108,108,63,63,0,0,0,0,0,10.303030303030303,10.303030303030303,1.9090909090909092,1.9090909090909092
-3.6,-32.6,157,112,2.28,0.942189,1.281922,0.339732,0.339732,0.0,1.281922,340,1206,1206,340,340,0,96,96,58,58,0,0,0,0,0,10.303030303030303,10.303030303030303,1.7575757575757576,1.7575757575757576
-3.6,-32.4,157,113,2.25,0.93726,1.275161,0.337901,0.337901,-0.0,1.275161,339,1206,1206,339,339,0,97,97,62,62,0,0,0,0,0,10.272727272727273,10.272727272727273,1.878787878787879,1.878787878787879
-3.6,-32.2,157,114,2.35,0.931884,1.268622,0.336738,0.336738,-0.0,1.268622,341,1206,1206,341,341,0,102,102,63,63,0,0,0,0,0,10.333333333333334,10.333333333333334,1.9090909090909092,1.9090909090909092
-3.6,-32.0,157,115,2.42,0.927071,1.261804,0.334734,0.334734,-0.0,1.261804,340,1206,1206,340,340,0,99,99,59,59,0,0,0,0,0,10.303030303030303,10.303030303030303,1.7878787878787878,1.7878787878787878
-3.4,-38.8,158,81,1.79,1.2224,1.617196,0.394796,0.394796,-0.0,1.617196,347,1206,1206,347,347,0,147,147,88,88,0,0,0,0,0,10.515151515151516,10.515151515151516,2.6666666666666665,2.6666666666666665
-3.4,-38.6,158,82,1.93,1.201048,1.589889,0.388841,0.388841,0.0,1.589889,348,1206,1206,348,348,0,135,135,85,85,0,0,0,0,0,10.545454545454545,10.545454545454545,2.5757575757575757,2.5757575757575757
-3.4,-38.4,158,83,2.04,1.177935,1.559873,0.381938,0.381938,0.0,1.559873,349,1206,1206,349,349,0,137,137,87,87,0,0,0,0,0,10.575757575757576,10.575757575757576,2.6363636363636362,2.6363636363636362
-3.4,-38.2,158,84,2.12,1.150495,1.523372,0.372877,0.372877,0.0,1.523372,350,1206,1206,350,350,0,134,134,85,85,0,0,0,0,0,10.606060606060606,10.606060606060606,2.5757575757575757,2.5757575757575757
-3.4,-32.4,158,113,2.3,0.934597,1.273987,0.339389,0.339389,-0.0,1.273987,340,1206,1206,340,340,0,96,96,58,58,0,0,0,0,0,10.303030303030303,10.303030303030303,1.7575757575757576,1.7575757575757576
-3.2,-39.2,159,79,1.5,1.231966,1.632463,0.400497,0.400497,0.0,1.632463,345,1206,1206,345,345,0,147,147,94,94,0,0,0,0,0,10.454545454545455,10.454545454545455,2.8484848484848486,2.8484848484848486
-3.2,-39.0,159,80,1.83,1.205121,1.595319,0.390198,0.390198,0.0,1.595319,347,1206,1206,347,347,0,136,136,84,84,0,0,0,0,0,10.515151515151516,10.515151515151516,2.5454545454545454,2.5454545454545454
-3.2,-38.8,159,81,2.02,1.180824,1.562143,0.381319,0.381319,-0.0,1.562143,347,1206,1206,347,347,0,140,140,86,86,0,0,0,0,0,10.515151515151516,10.515151515151516,2.606060606060606,2.606060606060606
-3.2,-38.6,159,82,2.12,1.152644,1.524429,0.371785,0.371785,-0.0,1.524429,348,1206,1206,348,348,0,132,132,85,85,0,0,0,0,0,10.545454545454545,10.545454545454545,2.5757575757575757,2.5757575757575757
-3.0,-39.4,160,78,1.68,1.247176,1.653955,0.406779,0.406779,0.0,1.653955,346,1206,1206,346,346,0,152,152,97,97,0,0,0,0,0,10.484848484848484,10.484848484848484,2.9393939393939394,2.9393939393939394
-3.0,-39.2,160,79,1.9,1.197604,1.588162,0.390558,0.390558,-0.0,1.588162,346,1206,1206,346,346,0,135,135,86,86,0,0,0,0,0,10.484848484848484,10.484848484848484,2.606060606060606,2.606060606060606
-3.0,-39.0,160,80,2.07,1.161122,1.538296,0.377175,0.377175,0.0,1.538296,346,1206,1206,346,346,0,141,141,86,86,0,0,0,0,0,10.484848484848484,10.484848484848484,2.606060606060606,2.606060606060606
-3.0,-38.8,160,81,2.14,1.138117,1.506434,0.368317,0.368317,0.0,1.506434,347,1206,1206,347,347,0,131,131,85,85,0,0,0,0,0,10.515151515151516,10.515151515151516,2.5757575757575757,2.5757575757575757
-2.8,-41.6,161,67,1.03,1.371182,1.815257,0.444075,0.444075,0.0,1.815257,340,1206,1206,340,340,0,145,145,94,94,0,0,0,0,0,10.303030303030303,10.303030303030303,2.8484848484848486,2.8484848484848486
-2.8,-41.4,161,68,1.17,1.367561,1.811709,0.444148,0.444148,0.0,1.811709,340,1206,1206,340,340,0,149,149,87,87,0,0,0,0,0,10.303030303030303,10.303030303030303,2.6363636363636362,2.6363636363636362
-2.8,-41.2,161,69,1.45,1.360801,1.805584,0.444783,0.444783,-0.0,1.805584,340,1206,1206,340,340,0,145,145,85,85,0,0,0,0,0,10.303030303030303,10.303030303030303,2.5757575757575757,2.5757575757575757
-2.8,-41.0,161,70,1.39,1.352363,1.796068,0.443706,0.443706,0.0,1.796068,340,1206,1206,340,340,0,146,146,84,84,0,0,0,0,0,10.303030303030303,10.303030303030303,2.5454545454545454,2.5454545454545454
-2.8,-40.8,161,71,1.3,1.341136,1.783768,0.442632,0.442632,0.0,1.783768,339,1206,1206,339,339,0,153,153,86,86,0,0,0,0,0,10.272727272727273,10.272727272727273,2.606060606060606,2.606060606060606
-2.8,-40.6,161,72,1.29,1.32783,1.76777,0.43994,0.43994,-0.0,1.76777,338,1206,1206,338,338,0,148,148,87,87,0,0,0,0,0,10.242424242424242,10.242424242424242,2.6363636363636362,2.6363636363636362
-2.8,-40.4,161,73,1.44,1.308978,1.740438,0.43146,0.43146,0.0,1.740438,343,1206,1206,343,343,0,154,154,87,87,0,0,0,0,0,10.393939393939394,10.393939393939394,2.6363636363636362,2.6363636363636362
-2.8,-40.2,161,74,1.58,1.303065,1.730741,0.427676,0.427676,-0.0,1.730741,343,1206,1206,343,343,0,146,146,88,88,0,0,0,0,0,10.393939393939394,10.393939393939394,2.6666666666666665,2.6666666666666665
-2.8,-40.0,161,75,1.67,1.315499,1.744129,0.428631,0.428631,-0.0,1.744129,347,1206,1206,347,347,0,144,144,81,81,0,0,0,0,0,10.515151515151516,10.515151515151516,2.4545454545454546,2.4545454545454546
-2.8,-39.8,161,76,1.79,1.295741,1.717386,0.421645,0.421645,0.0,1.717386,349,1206,1206,349,349,0,147,147,86,86,0,0,0,0,0,10.575757575757576,10.575757575757576,2.606060606060606,2.606060606060606
-2.8,-39.6,161,77,1.9,1.262264,1.672054,0.40979,0.40979,0.0,1.672054,346,1206,1206,346,346,0,155,155,93,93,0,0,0,0,0,10.484848484848484,10.484848484848484,2.8181818181818183,2.8181818181818183
-2.8,-39.4,161,78,1.99,1.217673,1.612444,0.394771,0.394771,0.0,1.612444,346,1206,1206,346,346,0,148,148,93,93,0,0,0,0,0,10.484848484848484,10.484848484848484,2.8181818181818183,2.8181818181818183
-2.8,-39.2,161,79,2.1,1.168301,1.547843,0.379541,0.379541,-0.0,1.547843,345,1206,1206,345,345,0,150,150,93,93,0,0,0,0,0,10.454545454545455,10.454545454545455,2.8181818181818183,2.8181818181818183
-2.6,-42.4,162,63,1.49,1.376373,1.819458,0.443085,0.443085,-0.0,1.819458,350,1206,1206,350,350,0,146,146,97,97,0,0,0,0,0,10.606060606060606,10.606060606060606,2.9393939393939394,2.9393939393939394
-2.6,-42.2,162,64,1.45,1.349034,1.786817,0.437782,0.437782,0.0,1.786817,347,1206,1206,347,347,0,148,148,97,97,0,0,0,0,0,10.515151515151516,10.515151515151516,2.9393939393939394,2.9393939393939394
-2.6,-42.0,162,65,1.43,1.330703,1.761956,0.431254,0.431254,0.0,1.761956,346,1206,1206,346,346,0,148,148,96,96,0,0,0,0,0,10.484848484848484,10.484848484848484,2.909090909090909,2.909090909090909
-2.6,-41.8,162,66,1.45,1.327293,1.756047,0.428754,0.428754,-0.0,1.756047,346,1206,1206,346,346,0,152,152,96,96,0,0,0,0,0,10.484848484848484,10.484848484848484,2.909090909090909,2.909090909090909
-2.6,-41.6,162,67,1.66,1.324266,1.753232,0.428966,0.428966,-0.0,1.753232,344,1206,1206,344,344,0,156,156,96,96,0,0,0,0,0,10.424242424242424,10.424242424242424,2.909090909090909,2.909090909090909
-2.6,-41.4,162,68,1.46,1.320744,1.749367,0.428623,0.428623,-0.0,1.749367,346,1206,1206,346,346,0,150,150,88,88,0,0,0,0,0,10.484848484848484,10.484848484848484,2.6666666666666665,2.6666666666666665
-2.6,-41.2,162,69,1.85,1.313919,1.74206,0.428141,0.428141,-0.0,1.74206,344,1206,1206,344,344,0,149,149,83,83,0,0,0,0,0,10.424242424242424,10.424242424242424,2.515151515151515,2.515151515151515
-2.6,-41.0,162,70,1.74,1.312375,1.740842,0.428467,0.428467,0.0,1.740842,339,1206,1206,339,339,0,150,150,84,84,0,0,0,0,0,10.272727272727273,10.272727272727273,2.5454545454545454,2.5454545454545454
-2.6,-40.8,162,71,1.62,1.303425,1.732215,0.428791,0.428791,-0.0,1.732215,339,1206,1206,339,339,0,139,139,83,83,0,0,0,0,0,10.272727272727273,10.272727272727273,2.515151515151515,2.515151515151515
-2.6,-40.6,162,72,1.94,1.296678,1.723508,0.42683,0.42683,0.0,1.723508,340,1206,1206,340,340,0,138,138,78,78,0,0,0,0,0,10.303030303030303,10.303030303030303,2.3636363636363638,2.3636363636363638
-2.6,-40.4,162,73,1.97,1.286373,1.710878,0.424504,0.424504,-0.0,1.710878,341,1206,1206,341,341,0,138,138,79,79,0,0,0,0,0,10.333333333333334,10.333333333333334,2.393939393939394,2.393939393939394
-2.6,-40.2,162,74,1.98,1.27604,1.698056,0.422015,0.422015,-0.0,1.698056,344,1206,1206,344,344,0,138,138,82,82,0,0,0,0,0,10.424242424242424,10.424242424242424,2.484848484848485,2.484848484848485
-2.6,-40.0,162,75,1.97,1.258048,1.673631,0.415583,0.415583,-0.0,1.673631,345,1206,1206,345,345,0,146,146,85,85,0,0,0,0,0,10.454545454545455,10.454545454545455,2.5757575757575757,2.5757575757575757
-2.6,-39.8,162,76,1.99,1.235251,1.641402,0.406151,0.406151,-0.0,1.641402,347,1206,1206,347,347,0,148,148,88,88,0,0,0,0,0,10.515151515151516,10.515151515151516,2.6666666666666665,2.6666666666666665
-2.6,-39.6,162,77,2.04,1.212531,1.606823,0.394292,0.394292,0.0,1.606823,345,1206,1206,345,345,0,141,141,92,92,0,0,0,0,0,10.454545454545455,10.454545454545455,2.787878787878788,2.787878787878788
-2.4,-44.2,163,54,0.82,1.961739,2.460296,0.498557,0.498557,-0.0,2.460296,329,1206,1206,329,329,0,164,164,93,93,0,0,0,0,0,9.969696969696969,9.969696969696969,2.8181818181818183,2.8181818181818183
-2.4,-44.0,163,55,1.05,2.07199,2.82713,0.75514,0.75514,-0.0,2.82713,350,1206,1206,350,350,0,160,160,95,95,0,0,0,0,0,10.606060606060606,10.606060606060606,2.878787878787879,2.878787878787879
-2.4,-43.0,163,60,1.39,1.409813,1.852884,0.443072,0.443072,-0.0,1.852884,346,1206,1206,346,346,0,157,157,88,88,0,0,0,0,0,10.484848484848484,10.484848484848484,2.6666666666666665,2.6666666666666665
-2.4,-42.8,163,61,1.7,1.373395,1.809439,0.436044,0.436044,0.0,1.809439,346,1206,1206,346,346,0,146,146,88,88,0,0,0,0,0,10.484848484848484,10.484848484848484,2.6666666666666665,2.6666666666666665
-2.4,-42.6,163,62,1.82,1.338886,1.766124,0.427237,0.427237,-0.0,1.766124,346,1206,1206,346,346,0,144,144,91,91,0,0,0,0,0,10.484848484848484,10.484848484848484,2.757575757575758,2.757575757575758
-2.4,-42.4,163,63,2.07,1.308761,1.729517,0.420756,0.420756,0.0,1.729517,347,1206,1206,347,347,0,149,149,92,92,0,0,0,0,0,10.515151515151516,10.515151515151516,2.787878787878788,2.787878787878788
-2.4,-42.2,163,64,2.08,1.284544,1.699527,0.414983,0.414983,0.0,1.699527,349,1206,1206,349,349,0,149,149,91,91,0,0,0,0,0,10.575757575757576,10.575757575757576,2.757575757575758,2.757575757575758
-2.4,-42.0,163,65,2.08,1.26527,1.673647,0.408376,0.408376,0.0,1.673647,348,1206,1206,348,348,0,146,146,90,90,0,0,0,0,0,10.545454545454545,10.545454545454545,2.727272727272727,2.727272727272727
-2.4,-41.8,163,66,2.1,1.252341,1.656974,0.404634,0.404634,0.0,1.656974,349,1206,1206,349,349,0,153,153,94,94,0,0,0,0,0,10.575757575757576,10.575757575757576,2.8484848484848486,2.8484848484848486
-2.4,-41.6,163,67,2.13,1.241605,1.642839,0.401234,0.401234,-0.0,1.642839,349,1206,1206,349,349,0,148,148,87,87,0,0,0,0,0,10.575757575757576,10.575757575757576,2.6363636363636362,2.6363636363636362
-2.4,-40.8,163,71,2.16,1.24059,1.64629,0.4057,0.4057,0.0,1.64629,348,1206,1206,348,348,0,140,140,76,76,0,0,0,0,0,10.545454545454545,10.545454545454545,2.303030303030303,2.303030303030303
-2.4,-40.6,163,72,2.13,1.228602,1.632103,0.403501,0.403501,0.0,1.632103,348,1206,1206,348,348,0,138,138,76,76,0,0,0,0,0,10.545454545454545,10.545454545454545,2.303030303030303,2.303030303030303
-2.4,-40.4,163,73,2.12,1.217723,1.618726,0.401003,0.401003,0.0,1.618726,347,1206,1206,347,347,0,140,140,78,78,0,0,0,0,0,10.515151515151516,10.515151515151516,2.3636363636363638,2.3636363636363638
-2.4,-40.2,163,74,2.12,1.205605,1.603954,0.398349,0.398349,-0.0,1.603954,345,1206,1206,345,345,0,138,138,80,80,0,0,0,0,0,10.454545454545455,10.454545454545455,2.4242424242424243,2.4242424242424243
-2.4,-40.0,163,75,2.12,1.191214,1.584558,0.393343,0.393343,0.0,1.584558,345,1206,1206,345,345,0,141,141,88,88,0,0,0,0,0,10.454545454545455,10.454545454545455,2.6666666666666665,2.6666666666666665
-2.2,-44.2,164,54,1.42,1.979284,2.517594,0.53831,0.53831,-0.0,2.517594,333,1206,1206,333,333,0,157,157,87,87,0,0,0,0,0,10.090909090909092,10.090909090909092,2.6363636363636362,2.6363636363636362
-2.2,-44.0,164,55,1.66,1.916452,2.45755,0.541098,0.541098,0.0,2.45755,336,1206,1206,336,336,0,170,170,93,93,0,0,0,0,0,10.181818181818182,10.181818181818182,2.8181818181818183,2.8181818181818183
-2.2,-43.8,164,56,1.7,1.841959,2.390021,0.548061,0.548061,0.0,2.390021,343,1206,1206,343,343,0,163,163,95,95,0,0,0,0,0,10.393939393939394,10.393939393939394,2.878787878787879,2.878787878787879
-2.2,-43.6,164,57,1.78,1.633804,2.125359,0.491555,0.491555,-0.0,2.125359,345,1206,1206,345,345,0,159,159,100,100,0,0,0,0,0,10.454545454545455,10.454545454545455,3.0303030303030303,3.0303030303030303
-2.2,-43.4,164,58,1.88,1.539109,2.01248,0.473371,0.473371,0.0,2.01248,349,1206,1206,349,349,0,149,149,95,95,0,0,0,0,0,10.575757575757576,10.575757575757576,2.878787878787879,2.878787878787879
