grid_lat,grid_lon,thr_hs_pct,thr_zos_pct,thr_hs_abs,thr_zos_abs,zos_mean,hat_m,n_hs_episodes,n_zos_episodes,n_candidate_events,n_rejected_by_hat,compound_count_total,compound_count_annual_mean,mean_overlap_duration,p95_overlap_duration,max_overlap_duration,mean_full_criterion_duration,p95_full_criterion_duration,mean_compound_intensity_norm,p95_compound_intensity_norm,max_compound_intensity_norm,mean_integrated_severity,p95_integrated_severity,max_integrated_severity
-2.4,-42.4,0.7,0.99,1.8,0.303866,0.189279,1.879237,829,33,18,17,1,0.03,27.0,27.0,27.0,2.0,2.0,0.1463,0.1463,0.1463,0.154,0.154,0.154
-2.4,-42.2,0.7,0.99,1.82,0.296249,0.183461,1.852244,816,37,20,19,1,0.03,28.0,28.0,28.0,2.0,2.0,0.1368,0.1368,0.1368,0.1659,0.1659,0.1659
-2.4,-42.0,0.7,0.99,1.82,0.289987,0.178611,1.827438,810,36,18,17,1,0.03,27.0,27.0,27.0,1.0,1.0,0.1097,0.1097,0.1097,0.0808,0.0808,0.0808
-2.4,-41.8,0.7,0.99,1.84,0.286318,0.175131,1.811669,794,33,15,14,1,0.03,30.0,30.0,30.0,1.0,1.0,0.1091,0.1091,0.1091,0.085,0.085,0.085
-2.4,-41.6,0.7,0.99,1.87,0.280713,0.170912,1.800203,763,34,14,13,1,0.03,35.0,35.0,35.0,1.0,1.0,0.1079,0.1079,0.1079,0.0765,0.0765,0.0765
-2.4,-40.8,0.7,0.99,1.92,0.260712,0.155964,1.826859,733,33,13,12,1,0.03,33.0,33.0,33.0,1.0,1.0,0.0851,0.0851,0.0851,0.0428,0.0428,0.0428
-2.4,-40.6,0.7,0.99,1.9,0.257033,0.152924,1.813602,739,34,16,15,1,0.03,26.0,26.0,26.0,1.0,1.0,0.0915,0.0915,0.0915,0.052,0.052,0.052
-2.4,-40.4,0.7,0.99,1.88,0.25267,0.149721,1.802334,760,37,17,16,1,0.03,26.0,26.0,26.0,1.0,1.0,0.089,0.089,0.089,0.0592,0.0592,0.0592
-2.4,-40.2,0.7,0.99,1.88,0.246997,0.145641,1.78946,786,39,17,16,1,0.03,22.0,22.0,22.0,1.0,1.0,0.0926,0.0926,0.0926,0.0654,0.0654,0.0654
-2.4,-40.0,0.7,0.99,1.89,0.245369,0.143374,1.769113,813,38,18,17,1,0.03,19.0,19.0,19.0,1.0,1.0,0.0925,0.0925,0.0925,0.0702,0.0702,0.0702
-2.2,-44.2,0.7,0.99,1.2,0.366039,0.242157,2.693342,940,42,30,29,1,0.03,22.0,22.0,22.0,2.0,2.0,0.2202,0.2202,0.2202,0.2905,0.2905,0.2905
-2.2,-44.0,0.7,0.99,1.43,0.351695,0.229476,2.664917,932,36,26,25,1,0.03,18.0,18.0,18.0,2.0,2.0,0.2171,0.2171,0.2171,0.2282,0.2282,0.2282
-2.2,-43.8,0.7,0.99,1.48,0.340738,0.221467,2.623215,932,33,23,22,1,0.03,25.0,25.0,25.0,2.0,2.0,0.1735,0.1735,0.1735,0.1421,0.1421,0.1421
-2.2,-43.6,0.7,0.99,1.55,0.332339,0.215362,2.320195,920,29,18,17,1,0.03,28.0,28.0,28.0,1.0,1.0,0.1966,0.1966,0.1966,0.077,0.077,0.077
-2.2,-43.4,0.7,0.99,1.63,0.325567,0.209738,2.197052,915,33,20,19,1,0.03,21.0,21.0,21.0,2.0,2.0,0.2082,0.2082,0.2082,0.1757,0.1757,0.1757
-2.2,-43.2,0.7,0.99,1.74,0.31984,0.204223,2.034414,906,32,20,19,1,0.03,23.0,23.0,23.0,2.0,2.0,0.2005,0.2005,0.2005,0.1998,0.1998,0.1998
-2.2,-43.0,0.7,0.99,1.74,0.313301,0.198098,1.929457,874,37,20,18,2,0.06,14.5,21.25,22.0,1.5,1.95,0.1316,0.1696,0.1738,0.1002,0.1867,0.1963
-2.2,-42.8,0.7,0.99,1.8,0.306494,0.192179,1.845262,878,36,20,18,2,0.06,15.5,23.15,24.0,1.5,1.95,0.138,0.1806,0.1853,0.1047,0.199,0.2095
-2.2,-42.6,0.7,0.99,1.87,0.299594,0.186508,1.783193,879,36,18,16,2,0.06,15.5,23.15,24.0,1.5,1.95,0.1314,0.17,0.1743,0.1004,0.1908,0.2008
-2.0,-44.4,0.7,0.99,0.86,0.376871,0.252914,2.759919,931,48,31,30,1,0.03,23.0,23.0,23.0,2.0,2.0,0.1836,0.1836,0.1836,0.2827,0.2827,0.2827
-2.0,-44.2,0.7,0.99,1.33,0.356962,0.234063,2.703656,951,37,27,26,1,0.03,19.0,19.0,19.0,2.0,2.0,0.1972,0.1972,0.1972,0.2726,0.2726,0.2726
-2.0,-44.0,0.7,0.99,1.56,0.343638,0.222854,2.60369,922,36,22,21,1,0.03,23.0,23.0,23.0,2.0,2.0,0.2092,0.2092,0.2092,0.2467,0.2467,0.2467
-2.0,-43.8,0.7,0.99,1.65,0.333408,0.21484,2.45852,913,31,17,16,1,0.03,31.0,31.0,31.0,2.0,2.0,0.2236,0.2236,0.2236,0.2312,0.2312,0.2312
-2.0,-43.6,0.7,0.99,1.72,0.32532,0.208626,2.261335,915,30,16,15,1,0.03,31.0,31.0,31.0,2.0,2.0,0.2548,0.2548,0.2548,0.2558,0.2558,0.2558
-2.0,-43.4,0.7,0.99,1.81,0.318332,0.202888,2.084741,924,31,16,15,1,0.03,29.0,29.0,29.0,3.0,3.0,0.2409,0.2409,0.2409,0.2524,0.2524,0.2524
-2.0,-43.2,0.7,0.99,1.84,0.312752,0.197471,1.924317,904,31,17,16,1,0.03,29.0,29.0,29.0,2.0,2.0,0.2177,0.2177,0.2177,0.2503,0.2503,0.2503
-2.0,-43.0,0.7,0.99,1.87,0.307773,0.192215,1.81563,886,34,18,16,2,0.06,15.0,22.2,23.0,1.5,1.95,0.1577,0.2055,0.2108,0.1279,0.2358,0.2478
-1.8,-44.4,0.7,0.99,0.93,0.360235,0.238774,2.786406,1000,41,28,27,1,0.03,26.0,26.0,26.0,2.0,2.0,0.1577,0.1577,0.1577,0.2181,0.2181,0.2181
-1.8,-44.2,0.7,0.99,1.45,0.347553,0.226238,2.659747,958,37,24,23,1,0.03,22.0,22.0,22.0,2.0,2.0,0.1872,0.1872,0.1872,0.2233,0.2233,0.2233
-1.6,-44.6,0.7,0.99,0.74,0.342586,0.224869,2.888404,1065,35,25,24,1,0.03,28.0,28.0,28.0,2.0,2.0,0.1439,0.1439,0.1439,0.1546,0.1546,0.1546
-1.6,-44.4,0.7,0.99,0.99,0.337728,0.219024,2.736742,1088,34,21,20,1,0.03,31.0,31.0,31.0,2.0,2.0,0.1481,0.1481,0.1481,0.1825,0.1825,0.1825
-1.6,-44.2,0.7,0.99,1.46,0.333509,0.214992,2.558309,1024,30,19,18,1,0.03,32.0,32.0,32.0,2.0,2.0,0.2225,0.2225,0.2225,0.2341,0.2341,0.2341
-1.4,-48.6,0.7,0.99,0.14,0.49858,0.328597,3.063851,757,56,29,27,2,0.06,1.5,1.95,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4,-45.2,0.7,0.99,0.76,0.317464,0.196257,4.057414,1110,25,17,15,2,0.06,9.5,16.25,17.0,1.0,1.0,0.0723,0.0911,0.0932,0.0441,0.0551,0.0563
-1.4,-45.0,0.7,0.99,0.77,0.311316,0.189715,4.085818,1114,23,11,10,1,0.03,27.0,27.0,27.0,1.0,1.0,0.0971,0.0971,0.0971,0.0337,0.0337,0.0337
-1.4,-44.8,0.7,0.99,0.9,0.306227,0.185901,2.990314,1161,22,14,13,1,0.03,29.0,29.0,29.0,2.0,2.0,0.1242,0.1242,0.1242,0.1283,0.1283,0.1283
-1.4,-44.6,0.7,0.99,0.93,0.308229,0.190229,2.763478,1179,26,16,15,1,0.03,36.0,36.0,36.0,2.0,2.0,0.1316,0.1316,0.1316,0.1152,0.1152,0.1152
-1.4,-44.4,0.7,0.99,1.27,0.3149,0.199139,2.615062,1089,26,15,14,1,0.03,37.0,37.0,37.0,1.0,1.0,0.2028,0.2028,0.2028,0.1398,0.1398,0.1398
-1.2,-48.6,0.7,0.99,0.22,0.493287,0.325633,2.93269,690,57,30,29,1,0.03,1.0,1.0,1.0,1.0,1.0,0.0156,0.0156,0.0156,0.0193,0.0193,0.0193
-1.2,-45.6,0.7,0.99,0.86,0.318606,0.188484,4.560236,1251,33,25,25,0,0.0,,,,,,,,,0.0,0.0,0.0
-1.2,-45.4,0.7,0.99,1.26,0.313544,0.18836,2.918687,1185,27,18,17,1,0.03,22.0,22.0,22.0,1.0,1.0,0.1538,0.1538,0.1538,0.0545,0.0545,0.0545
-1.2,-45.2,0.7,0.99,1.244,0.307394,0.183768,2.954317,1172,23,15,14,1,0.03,26.0,26.0,26.0,2.0,2.0,0.1487,0.1487,0.1487,0.159,0.159,0.159
-1.2,-45.0,0.7,0.99,1.23,0.301003,0.177306,2.84069,1164,21,14,13,1,0.03,27.0,27.0,27.0,1.0,1.0,0.192,0.192,0.192,0.1022,0.1022,0.1022
-1.2,-44.8,0.7,0.99,1.37,0.296763,0.174952,2.736868,1094,20,14,13,1,0.03,35.0,35.0,35.0,1.0,1.0,0.2209,0.2209,0.2209,0.1325,0.1325,0.1325
-1.2,-44.6,0.7,0.99,1.4,0.296139,0.177657,2.608679,1083,22,13,12,1,0.03,39.0,39.0,39.0,1.0,1.0,0.2212,0.2212,0.2212,0.1472,0.1472,0.1472
-1.0,-48.4,0.7,0.99,0.44,0.479411,0.308084,3.092678,658,56,32,32,0,0.0,,,,,,,,,0.0,0.0,0.0
-1.0,-46.0,0.7,0.99,0.99,0.318455,0.182353,3.031009,1276,29,18,18,0,0.0,,,,,,,,,0.0,0.0,0.0
-1.0,-45.8,0.7,0.99,1.18,0.309667,0.178646,2.968626,1281,34,23,23,0,0.0,,,,,,,,,0.0,0.0,0.0
-1.0,-45.6,0.7,0.99,1.32,0.301767,0.17422,2.928292,1259,30,23,23,0,0.0,,,,,,,,,0.0,0.0,0.0
-1.0,-45.4,0.7,0.99,1.4,0.295966,0.169282,2.860276,1227,26,19,18,1,0.03,19.0,19.0,19.0,1.0,1.0,0.1547,0.1547,0.1547,0.0701,0.0701,0.0701
-1.0,-45.2,0.7,0.99,1.35,0.293307,0.167455,2.797509,1197,23,15,14,1,0.03,24.0,24.0,24.0,1.0,1.0,0.2008,0.2008,0.2008,0.1087,0.1087,0.1087
-1.0,-45.0,0.7,0.99,1.33,0.292209,0.167379,2.715078,1165,21,13,12,1,0.03,28.0,28.0,28.0,1.0,1.0,0.2382,0.2382,0.2382,0.1406,0.1406,0.1406
-1.0,-44.8,0.7,0.99,1.34,0.28901,0.166292,2.588355,1136,21,11,10,1,0.03,32.0,32.0,32.0,1.0,1.0,0.258,0.258,0.258,0.1565,0.1565,0.1565
-1.0,-44.6,0.7,0.99,1.35,0.286142,0.16552,2.451983,1106,19,11,10,1,0.03,40.0,40.0,40.0,2.0,2.0,0.2608,0.2608,0.2608,0.2743,0.2743,0.2743
-0.8,-48.4,0.7,0.99,0.61,0.470553,0.302229,3.195137,752,51,28,28,0,0.0,,,,,,,,,0.0,0.0,0.0
-0.8,-48.2,0.7,0.99,0.52,0.46194,0.2845,3.260997,777,49,35,35,0,0.0,,,,,,,,,0.0,0.0,0.0
-0.8,-46.6,0.7,0.99,1.09,0.345432,0.189535,3.11249,1205,24,18,15,3,0.09,9.67,14.7,15.0,1.0,1.0,0.0595,0.1147,0.1211,0.0724,0.114,0.1154
-0.8,-46.4,0.7,0.99,1.14,0.326619,0.179902,3.022545,1239,27,21,18,3,0.09,9.67,16.8,18.0,1.0,1.0,0.0778,0.1246,0.1302,0.0797,0.1167,0.1176
-0.8,-46.2,0.7,0.99,1.0,0.312272,0.17353,2.966771,1334,21,18,18,0,0.0,,,,,,,,,0.0,0.0,0.0
-0.8,-46.0,0.7,0.99,1.16,0.303627,0.16916,2.918617,1321,25,17,16,1,0.03,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0294,0.0294,0.0294
-0.8,-45.8,0.7,0.99,1.29,0.296675,0.164391,2.858238,1287,29,21,20,1,0.03,2.0,2.0,2.0,1.0,1.0,0.0052,0.0052,0.0052,0.0441,0.0441,0.0441
-0.8,-45.6,0.7,0.99,1.34,0.290502,0.160677,2.774863,1268,24,20,19,1,0.03,13.0,13.0,13.0,1.0,1.0,0.066,0.066,0.066,0.0135,0.0135,0.0135
-0.8,-45.4,0.7,0.99,1.34,0.287433,0.158807,2.70845,1273,24,16,15,1,0.03,18.0,18.0,18.0,1.0,1.0,0.142,0.142,0.142,0.061,0.061,0.061
-0.6,-48.4,0.7,0.99,0.77,0.465149,0.293061,3.257537,848,44,25,25,0,0.0,,,,,,,,,0.0,0.0,0.0
-0.6,-48.2,0.7,0.99,0.8,0.451106,0.267368,3.184237,959,42,31,31,0,0.0,,,,,,,,,0.0,0.0,0.0
-0.6,-48.0,0.7,0.99,0.67,0.438451,0.244063,3.23461,1024,38,32,32,0,0.0,,,,,,,,,0.0,0.0,0.0
-0.6,-47.2,0.7,0.99,0.97,0.377857,0.197097,2.959708,1147,23,19,15,4,0.12,9.75,20.65,22.0,2.0,3.0,0.0679,0.0769,0.0773,0.1202,0.1666,0.169
-0.6,-47.0,0.7,0.99,1.27,0.363139,0.185737,2.972664,1085,23,16,12,4,0.12,11.25,24.05,26.0,2.0,2.85,0.0913,0.1259,0.1305,0.1607,0.2367,0.2413
-0.6,-46.8,0.7,0.99,1.31,0.346426,0.177755,2.976737,1122,22,16,12,4,0.12,10.25,21.35,23.0,1.5,2.0,0.0949,0.1431,0.1481,0.1424,0.2032,0.207
-0.6,-46.6,0.7,0.99,1.29,0.329468,0.172401,2.950558,1192,21,15,11,4,0.12,8.75,16.1,17.0,1.0,1.0,0.0673,0.137,0.1468,0.0806,0.1267,0.1274
-0.6,-46.4,0.7,0.99,1.29,0.312561,0.167372,2.905302,1261,24,19,16,3,0.09,8.67,16.7,18.0,1.0,1.0,0.094,0.1332,0.1395,0.0957,0.1189,0.1201
-0.6,-46.2,0.7,0.99,1.24,0.300307,0.162845,2.835536,1325,23,17,15,2,0.06,3.0,3.9,4.0,1.0,1.0,0.0587,0.1115,0.1174,0.0474,0.0901,0.0949
-0.6,-46.0,0.7,0.99,1.24,0.294565,0.159449,2.771571,1343,27,21,21,0,0.0,,,,,,,,,0.0,0.0,0.0
-0.4,-48.2,0.7,0.99,0.94,0.444609,0.25183,2.960708,1062,34,26,23,3,0.09,4.0,4.9,5.0,1.0,1.0,0.0088,0.0238,0.0265,0.0108,0.0277,0.0305
-0.4,-48.0,0.7,0.99,1.08,0.427767,0.231063,2.72851,1084,31,27,23,4,0.12,6.25,11.55,12.0,2.0,3.7,0.0638,0.0765,0.0792,0.0724,0.1356,0.1477
-0.4,-47.8,0.7,0.99,1.2,0.408651,0.215824,2.774426,1037,28,23,19,4,0.12,9.75,20.35,22.0,2.5,4.55,0.1102,0.153,0.1621,0.1784,0.3286,0.3627
-0.4,-47.6,0.7,0.99,1.28,0.392309,0.203116,2.835506,1021,23,18,13,5,0.15,11.0,22.4,24.0,2.0,4.4,0.1126,0.1928,0.2087,0.154,0.3464,0.3938
-0.4,-47.4,0.7,0.99,1.36,0.379485,0.191846,2.847995,993,22,17,13,4,0.12,12.25,25.35,27.0,2.75,4.7,0.1262,0.2043,0.2111,0.2391,0.3769,0.3928
-0.4,-47.2,0.7,0.99,1.39,0.364253,0.182594,2.870207,1014,23,18,14,4,0.12,12.25,25.35,27.0,2.25,3.0,0.1047,0.1397,0.1418,0.1982,0.2727,0.278
-0.4,-47.0,0.7,0.99,1.4,0.348856,0.174204,2.866034,1044,22,16,12,4,0.12,11.5,24.2,26.0,2.0,2.85,0.1008,0.1427,0.1483,0.1804,0.2495,0.2508
-0.4,-46.8,0.7,0.99,1.37,0.331484,0.167724,2.847996,1096,17,14,10,4,0.12,10.75,22.2,24.0,1.75,2.0,0.1061,0.1574,0.1612,0.1628,0.2446,0.2548
-0.4,-46.6,0.7,0.99,1.29,0.314038,0.164082,2.81404,1176,20,16,13,3,0.09,12.33,20.7,22.0,1.67,2.0,0.1316,0.1688,0.1705,0.1532,0.2143,0.225
-0.2,-49.6,0.7,0.99,0.24,0.570455,0.370453,2.594349,807,65,42,40,2,0.06,2.5,2.95,3.0,1.0,1.0,0.0448,0.0607,0.0625,0.0531,0.0728,0.075
-0.2,-48.4,0.7,0.99,0.74,0.456491,0.259119,2.767483,1125,37,30,29,1,0.03,4.0,4.0,4.0,2.0,2.0,0.0111,0.0111,0.0111,0.0312,0.0312,0.0312
-0.2,-48.2,0.7,0.99,0.87,0.437971,0.238683,2.667735,1134,33,30,27,3,0.09,6.33,7.9,8.0,2.0,2.0,0.0737,0.1027,0.1075,0.1248,0.1558,0.1591
-0.2,-48.0,0.7,0.99,1.2,0.415415,0.221328,2.708041,1075,30,24,20,4,0.12,7.5,15.1,16.0,1.75,2.85,0.0675,0.0744,0.0745,0.1167,0.1676,0.1771
-0.2,-47.8,0.7,0.99,1.34,0.394897,0.206332,2.748529,1038,23,20,14,6,0.18,9.5,20.25,23.0,2.17,4.5,0.1005,0.1803,0.2014,0.1471,0.3157,0.3609
-0.2,-47.6,0.7,0.99,1.39,0.377141,0.193605,2.760031,1022,22,17,12,5,0.15,11.0,22.2,24.0,2.6,4.6,0.1225,0.2105,0.2223,0.1864,0.3765,0.4094
-0.2,-47.4,0.7,0.99,1.46,0.362241,0.183301,2.768685,989,24,17,13,4,0.12,12.5,26.2,28.0,2.5,3.85,0.1181,0.1867,0.1905,0.2201,0.3006,0.3049
-0.2,-47.2,0.7,0.99,1.49,0.348035,0.175094,2.76283,965,22,15,11,4,0.12,12.75,27.05,29.0,2.0,2.85,0.1025,0.1436,0.1461,0.1954,0.291,0.2924
-0.0,-50.4,0.7,0.99,0.2,0.626957,0.422092,2.19094,778,84,57,50,7,0.21,2.29,5.5,7.0,1.14,1.7,0.0648,0.1236,0.1409,0.0719,0.1483,0.1483
-0.0,-50.2,0.7,0.99,0.14,0.612409,0.409617,2.009903,707,77,50,45,5,0.15,1.8,2.8,3.0,1.2,1.8,0.0695,0.143,0.1497,0.0877,0.1873,0.1936
-0.0,-50.0,0.7,0.99,0.18,0.593121,0.395767,2.026225,763,73,45,41,4,0.12,1.75,2.85,3.0,1.25,1.85,0.0757,0.1355,0.1455,0.0991,0.1582,0.1604
-0.0,-49.2,0.7,0.99,0.68,0.524031,0.326816,2.970676,1082,55,44,44,0,0.0,,,,,,,,,0.0,0.0,0.0
-0.0,-49.0,0.7,0.99,0.69,0.505838,0.304028,2.638095,1168,56,46,44,2,0.06,3.5,4.85,5.0,1.5,1.95,0.0323,0.04,0.0408,0.0389,0.0637,0.0664
-0.0,-48.8,0.7,0.99,0.71,0.488029,0.284761,2.498322,1186,50,42,40,2,0.06,4.0,5.8,6.0,1.5,1.95,0.0456,0.0569,0.0581,0.0864,0.0979,0.0992
-0.0,-48.6,0.7,0.99,0.79,0.468487,0.266646,2.464769,1140,48,38,36,2,0.06,3.5,4.85,5.0,1.5,1.95,0.0423,0.0517,0.0528,0.0704,0.0766,0.0773
-0.0,-48.4,0.7,0.99,0.94,0.447183,0.246931,2.456981,1117,34,30,27,3,0.09,6.33,9.5,10.0,2.0,2.0,0.0738,0.1241,0.1319,0.1548,0.2471,0.2615
-0.0,-48.2,0.7,0.99,1.19,0.426741,0.227705,2.458865,1052,31,25,19,6,0.18,6.83,16.5,18.0,1.67,3.5,0.0712,0.1177,0.1272,0.111,0.2484,0.261
0.2,-50.6,0.7,0.99,0.3,0.638479,0.431991,2.878966,637,85,54,48,6,0.18,1.83,2.75,3.0,1.17,1.75,0.0379,0.0963,0.1124,0.046,0.1024,0.119
0.2,-49.6,0.7,0.99,0.56,0.544193,0.355506,3.52509,1109,62,53,51,2,0.06,2.0,2.0,2.0,2.0,2.0,0.0777,0.1136,0.1176,0.1741,0.2623,0.2721
0.2,-49.4,0.7,0.99,0.83,0.523572,0.334045,3.404997,1068,57,44,44,0,0.0,,,,,,,,,0.0,0.0,0.0
0.2,-49.2,0.7,0.99,1.08,0.507219,0.313647,2.886956,1047,57,44,44,0,0.0,,,,,,,,,0.0,0.0,0.0
0.2,-49.0,0.7,0.99,1.04,0.492093,0.294285,2.641126,1068,53,41,39,2,0.06,4.0,5.8,6.0,1.0,1.0,0.0168,0.023,0.0237,0.011,0.021,0.0221
0.2,-48.8,0.7,0.99,1.04,0.476173,0.276251,2.370161,1079,49,34,31,3,0.09,4.33,5.0,5.0,1.33,1.9,0.0319,0.0639,0.0691,0.0597,0.1012,0.1081
0.2,-48.6,0.7,0.99,1.17,0.455286,0.258098,2.219122,1036,42,32,29,3,0.09,5.67,6.9,7.0,1.67,2.0,0.0732,0.0964,0.1,0.0998,0.1389,0.1417
0.4,-50.0,0.7,0.99,0.51,0.573621,0.387932,3.331347,1039,75,65,62,3,0.09,1.67,2.0,2.0,1.33,1.9,0.0718,0.1471,0.1591,0.0927,0.1921,0.2086
0.4,-49.8,0.7,0.99,0.62,0.555268,0.369455,3.806559,1050,69,58,56,2,0.06,4.0,4.9,5.0,1.0,1.0,0.0417,0.0792,0.0833,0.0544,0.0855,0.0889
0.4,-49.6,0.7,0.99,0.8,0.530424,0.346721,4.162305,1043,60,47,47,0,0.0,,,,,,,,,0.0,0.0,0.0
0.4,-49.4,0.7,0.99,1.18,0.512419,0.322012,3.250249,1001,57,43,43,0,0.0,,,,,,,,,0.0,0.0,0.0
0.4,-49.2,0.7,0.99,1.23,0.495382,0.303104,2.800498,986,56,40,39,1,0.03,9.0,9.0,9.0,1.0,1.0,0.0191,0.0191,0.0191,0.0,0.0,0.0
0.4,-29.4,0.7,0.99,2.04,0.164894,0.046954,1.419356,902,24,16,15,1,0.03,8.0,8.0,8.0,1.0,1.0,0.0565,0.0565,0.0565,0.0206,0.0206,0.0206
0.6,-50.4,0.7,0.99,0.3,0.610634,0.416202,3.234794,872,85,68,66,2,0.06,1.5,1.95,2.0,1.0,1.0,0.0216,0.041,0.0432,0.041,0.0647,0.0673
0.6,-50.2,0.7,0.99,0.53,0.588319,0.402265,3.51504,990,87,74,73,1,0.03,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.027,0.027,0.027
0.6,-50.0,0.7,0.99,0.88,0.565169,0.383787,3.696011,1073,75,66,66,0,0.0,,,,,,,,,0.0,0.0,0.0
0.6,-49.8,0.7,0.99,1.03,0.540605,0.362689,3.892893,1074,70,58,58,0,0.0,,,,,,,,,0.0,0.0,0.0
0.6,-49.6,0.7,0.99,1.14,0.515025,0.336519,3.777912,1017,61,46,46,0,0.0,,,,,,,,,0.0,0.0,0.0
0.6,-49.4,0.7,0.99,1.24,0.498751,0.312836,3.036217,976,57,40,39,1,0.03,8.0,8.0,8.0,2.0,2.0,0.0075,0.0075,0.0075,0.0105,0.0105,0.0105
0.6,-49.2,0.7,0.99,1.28,0.481268,0.295542,2.584148,959,52,37,33,4,0.12,6.0,8.55,9.0,1.25,1.85,0.0675,0.0757,0.0769,0.05,0.0674,0.0676
0.6,-29.8,0.7,0.99,2.03,0.169041,0.051108,1.428497,888,24,15,14,1,0.03,12.0,12.0,12.0,1.0,1.0,0.0651,0.0651,0.0651,0.0248,0.0248,0.0248
0.6,-29.6,0.7,0.99,2.03,0.168485,0.050122,1.423168,897,23,15,14,1,0.03,12.0,12.0,12.0,1.0,1.0,0.0619,0.0619,0.0619,0.0214,0.0214,0.0214
0.6,-29.4,0.7,0.99,2.03,0.16788,0.04914,1.417093,898,26,16,15,1,0.03,10.0,10.0,10.0,1.0,1.0,0.0538,0.0538,0.0538,0.0202,0.0202,0.0202
0.6,-29.2,0.7,0.99,2.03,0.167069,0.04816,1.410312,898,29,16,15,1,0.03,10.0,10.0,10.0,1.0,1.0,0.0528,0.0528,0.0528,0.0192,0.0192,0.0192
0.6,-29.0,0.7,0.99,2.03,0.166021,0.047173,1.403462,893,28,16,15,1,0.03,11.0,11.0,11.0,1.0,1.0,0.0544,0.0544,0.0544,0.0209,0.0209,0.0209
0.8,-50.2,0.7,0.99,0.44,0.580386,0.397642,3.48617,991,83,67,66,1,0.03,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0247,0.0247,0.0247
0.8,-50.0,0.7,0.99,0.63,0.555493,0.380305,3.506284,1073,81,69,69,0,0.0,,,,,,,,,0.0,0.0,0.0
0.8,-49.8,0.7,0.99,1.01,0.526039,0.357923,3.253789,1083,70,58,56,2,0.06,3.0,3.9,4.0,1.0,1.0,0.021,0.0255,0.026,0.0128,0.019,0.0197
0.8,-49.6,0.7,0.99,1.14,0.499795,0.327364,2.984089,1005,61,44,42,2,0.06,6.0,6.0,6.0,1.0,1.0,0.062,0.0838,0.0862,0.0612,0.0783,0.0802
0.8,-49.4,0.7,0.99,1.23,0.484339,0.306025,2.629218,978,58,39,37,2,0.06,7.5,8.85,9.0,2.0,2.9,0.0661,0.0731,0.0739,0.0778,0.1147,0.1188
0.8,-29.8,0.7,0.99,2.03,0.172587,0.05354,1.423599,883,22,14,13,1,0.03,11.0,11.0,11.0,1.0,1.0,0.0654,0.0654,0.0654,0.0251,0.0251,0.0251
0.8,-29.6,0.7,0.99,2.03,0.172263,0.052568,1.419397,880,23,14,13,1,0.03,10.0,10.0,10.0,1.0,1.0,0.0597,0.0597,0.0597,0.0191,0.0191,0.0191
0.8,-29.4,0.7,0.99,2.03,0.17096,0.051603,1.414405,882,25,14,13,1,0.03,10.0,10.0,10.0,1.0,1.0,0.0517,0.0517,0.0517,0.0155,0.0155,0.0155
0.8,-29.2,0.7,0.99,2.03,0.170009,0.050636,1.406857,884,27,16,15,1,0.03,10.0,10.0,10.0,1.0,1.0,0.0482,0.0482,0.0482,0.0143,0.0143,0.0143
0.8,-29.0,0.7,0.99,2.02,0.169195,0.04967,1.399467,891,29,15,15,0,0.0,,,,,,,,,0.0,0.0,0.0
1.0,-50.0,0.7,0.99,0.49,0.547649,0.375843,3.384965,1111,82,72,71,1,0.03,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0221,0.0221,0.0221
1.0,-49.8,0.7,0.99,0.89,0.51258,0.349217,2.713614,1080,74,61,59,2,0.06,3.0,3.9,4.0,1.0,1.0,0.0723,0.0828,0.084,0.074,0.0816,0.0824
1.0,-49.6,0.7,0.99,1.13,0.487928,0.319382,2.455517,942,61,43,41,2,0.06,6.5,6.95,7.0,1.5,1.95,0.1014,0.1159,0.1175,0.1385,0.1615,0.1641
1.0,-29.8,0.7,0.99,2.02,0.177007,0.056222,1.415641,884,23,14,13,1,0.03,10.0,10.0,10.0,1.0,1.0,0.0663,0.0663,0.0663,0.026,0.026,0.026
1.0,-29.6,0.7,0.99,2.02,0.176336,0.05526,1.408623,872,23,15,14,1,0.03,10.0,10.0,10.0,1.0,1.0,0.0621,0.0621,0.0621,0.0216,0.0216,0.0216
1.0,-29.4,0.7,0.99,2.02,0.174656,0.054311,1.402179,883,26,15,14,1,0.03,10.0,10.0,10.0,1.0,1.0,0.0515,0.0515,0.0515,0.0178,0.0178,0.0178
1.0,-29.2,0.7,0.99,2.02,0.173221,0.053364,1.398248,886,27,14,14,0,0.0,,,,,,,,,0.0,0.0,0.0
1.0,-29.0,0.7,0.99,2.02,0.17243,0.052413,1.393432,881,30,15,15,0,0.0,,,,,,,,,0.0,0.0,0.0
1.2,-49.8,0.7,0.99,0.8,0.493739,0.335301,2.187036,915,76,57,53,4,0.12,4.0,5.0,5.0,1.25,1.85,0.0448,0.0841,0.0885,0.0542,0.1157,0.1247
1.2,-49.6,0.7,0.99,1.23,0.473184,0.309401,2.140021,820,61,41,35,6,0.18,7.0,9.0,9.0,1.33,2.5,0.0701,0.1021,0.1102,0.0665,0.1497,0.1643
