grid_lat,grid_lon,n_finite_days,hat_m,thr_hs_q50,thr_zos_q50,thr_hs_q55,thr_zos_q55,thr_hs_q60,thr_zos_q60,thr_hs_q65,thr_zos_q65,thr_hs_q70,thr_zos_q70,thr_hs_q75,thr_zos_q75,thr_hs_q80,thr_zos_q80,thr_hs_q85,thr_zos_q85,thr_hs_q90,thr_zos_q90,thr_hs_q95,thr_zos_q95,thr_hs_q99,thr_zos_q99
-7.2,-34.6,12053,1.504667,1.55,0.174225,1.59,0.180116,1.63,0.186361,1.67,0.192646,1.72,0.198974,1.78,0.206086,1.84,0.21406,1.92,0.223035,2.01,0.233535,2.16,0.249608,2.48,0.27322
-7.2,-34.4,12053,1.468047,1.77,0.157758,1.81,0.163379,1.86,0.168818,1.91,0.174456,1.96,0.180486,2.03,0.187078,2.1,0.195052,2.18,0.203961,2.3,0.215155,2.47,0.228342,2.8748,0.252366
-7.0,-34.8,12053,1.546305,1.08,0.188237,1.1,0.193913,1.13,0.2002,1.16,0.206548,1.19,0.213018,1.23,0.219854,1.27,0.227423,1.32,0.236273,1.38,0.246393,1.46,0.262605,1.63,0.286656
-7.0,-34.6,12053,1.490822,1.64,0.171698,1.68,0.177435,1.72,0.183722,1.76,0.189826,1.81,0.196051,1.87,0.203376,1.93,0.211433,2.01,0.220405,2.11,0.230769,2.26,0.246798,2.58,0.269965
-7.0,-34.4,12053,1.474373,1.78,0.159855,1.82,0.165288,1.86,0.171392,1.91,0.177251,1.964,0.183684,2.03,0.190191,2.096,0.198187,2.18,0.207281,2.28,0.218573,2.45,0.23194,2.82,0.255742
-6.8,-34.8,12053,1.525076,1.12,0.182195,1.14,0.187866,1.17,0.193816,1.21,0.20021,1.24,0.206683,1.28,0.213738,1.32,0.221661,1.37,0.230475,1.43,0.240963,1.53,0.256841,1.71,0.281148
-6.8,-34.6,12053,1.483497,1.7,0.16745,1.74,0.173036,1.79,0.178988,1.83,0.185048,1.89,0.191132,1.94,0.198041,2.01,0.206235,2.09,0.215278,2.19,0.225801,2.354,0.240325,2.69,0.264126
-6.6,-34.8,12053,1.505313,1.46,0.178703,1.5,0.184363,1.53,0.190473,1.57,0.196841,1.62,0.20327,1.66,0.210357,1.72,0.218414,1.78,0.227406,1.86,0.238273,1.98,0.254033,2.22,0.278639
-6.6,-34.6,12053,1.486998,1.73,0.162493,1.77,0.167677,1.81,0.173272,1.86,0.178946,1.91,0.185162,1.97,0.19206,2.03,0.199728,2.11,0.209113,2.21,0.22012,2.37,0.233611,2.7,0.256825
-6.4,-34.8,12053,1.497272,1.61,0.176127,1.64,0.181584,1.68,0.187458,1.73,0.194143,1.77,0.200877,1.82,0.208075,1.88,0.216084,1.95,0.225047,2.038,0.235984,2.18,0.251127,2.44,0.276355
-6.4,-34.6,12053,1.491658,1.78,0.161224,1.82,0.16647,1.86,0.172103,1.91,0.178327,1.96,0.184491,2.02,0.191376,2.09,0.199196,2.16,0.208422,2.27,0.219873,2.43,0.23335,2.7648,0.258015
-6.2,-35.0,12053,1.519458,1.16,0.186712,1.19,0.192328,1.22,0.198187,1.25,0.204474,1.28,0.211493,1.32,0.218268,1.36,0.226569,1.41,0.23531,1.47,0.246394,1.56,0.261727,1.73,0.287636
-6.2,-34.8,12053,1.497613,1.67,0.170451,1.71,0.175557,1.75,0.181245,1.798,0.187541,1.84,0.193887,1.9,0.201018,1.96,0.209285,2.03,0.218047,2.12,0.229019,2.27,0.243081,2.56,0.268346
-6.2,-34.6,12053,1.496253,1.81,0.156511,1.856,0.161702,1.9,0.166985,1.948,0.172989,2.0,0.179071,2.06,0.186517,2.12,0.194235,2.2,0.202854,2.3,0.21454,2.47,0.228096,2.8,0.253993
-6.0,-35.0,12053,1.51699,1.5,0.184332,1.54,0.189825,1.57,0.195624,1.61,0.202338,1.65,0.209357,1.69,0.216071,1.74,0.224311,1.8,0.233467,1.87,0.244453,1.99,0.259835,2.2,0.286105
-6.0,-34.8,12053,1.50305,1.73,0.168645,1.77,0.173955,1.81,0.179509,1.86,0.185735,1.91,0.192388,1.96,0.199591,2.02,0.207891,2.09,0.216632,2.18,0.227485,2.33,0.241705,2.61,0.267097
-5.8,-35.0,12053,1.509022,1.52,0.18067,1.56,0.185736,1.59,0.191656,1.63,0.19837,1.67,0.204962,1.71,0.211921,1.77,0.220649,1.83,0.22956,1.9,0.240608,2.03,0.255708,2.25,0.282479
-5.8,-34.8,12053,1.506931,1.78,0.162419,1.82,0.167443,1.86,0.172783,1.91,0.178774,1.96,0.185068,2.01,0.192352,2.07,0.200213,2.14,0.209041,2.24,0.219906,2.39,0.233637,2.67,0.259696
-5.6,-35.0,12053,1.513292,1.63,0.176153,1.66,0.181341,1.7,0.187078,1.74,0.193426,1.78,0.199982,1.83,0.207038,1.89,0.215217,1.95,0.224079,2.03,0.235347,2.16,0.249275,2.4,0.276376
-5.6,-34.8,12053,1.511965,1.83,0.159526,1.87,0.16416,1.91,0.169559,1.96,0.175119,2.01,0.181186,2.06,0.18836,2.13,0.196358,2.2,0.204693,2.3,0.215567,2.454,0.230247,2.75,0.255109
-5.4,-35.2,12053,1.60568,1.63,0.184187,1.66,0.18954,1.7,0.19499,1.74,0.20085,1.78,0.207227,1.82,0.21418,1.88,0.221638,1.94,0.230264,2.01,0.240752,2.13,0.254847,2.3548,0.279171
-5.4,-35.0,12053,1.520551,1.77,0.169683,1.81,0.17481,1.85,0.180255,1.9,0.186407,1.94,0.193182,1.99,0.200324,2.05,0.208197,2.12,0.216511,2.21,0.227595,2.35,0.241878,2.6248,0.266148
-5.4,-34.8,12053,1.516327,1.87,0.155217,1.91,0.159728,1.95,0.165019,2.0,0.170683,2.05,0.176418,2.1,0.183574,2.17,0.19113,2.24,0.199715,2.34,0.210494,2.5,0.225646,2.81,0.250165
-5.2,-35.4,12053,1.73851,1.51,0.172795,1.55,0.17738,1.58,0.181892,1.61,0.187332,1.65,0.193004,1.69,0.19876,1.74,0.205421,1.8,0.213837,1.87,0.223622,1.974,0.238403,2.17,0.26181
-5.2,-35.2,12053,1.594263,1.67,0.167754,1.7,0.172393,1.74,0.177481,1.78,0.18316,1.82,0.18909,1.87,0.195331,1.93,0.202838,1.99,0.211298,2.06,0.221416,2.19,0.235511,2.43,0.258816
-5.2,-35.0,12053,1.530478,1.83,0.161504,1.87,0.166509,1.91,0.172002,1.95,0.177606,2.0,0.18421,2.05,0.191351,2.11,0.199225,2.19,0.207587,2.27,0.218085,2.414,0.232124,2.71,0.255318
-5.0,-36.6,12053,1.840329,1.15,0.17829,1.18,0.183172,1.2,0.188299,1.23,0.19361,1.26,0.199653,1.29,0.206427,1.32,0.213569,1.36,0.223213,1.42,0.234444,1.5,0.249911,1.7,0.274696
-5.0,-36.2,12053,1.97077,1.11,0.167181,1.13,0.172064,1.15,0.176886,1.18,0.182135,1.21,0.187592,1.24,0.193915,1.27,0.201337,1.31,0.210395,1.36,0.221321,1.45,0.236153,1.68,0.259894
-5.0,-35.6,12053,1.6972,1.45,0.163152,1.48,0.167766,1.5,0.17243,1.53,0.177496,1.56,0.18283,1.59,0.188543,1.63,0.195257,1.67,0.204413,1.72,0.214166,1.8,0.229279,1.95,0.253028
-5.0,-35.4,12053,1.64942,1.59,0.159062,1.62,0.163579,1.66,0.168279,1.69,0.173345,1.73,0.178716,1.77,0.184088,1.82,0.191351,1.87,0.200031,1.93,0.210272,2.03,0.225043,2.23,0.249514
-5.0,-35.2,12053,1.587488,1.74,0.152654,1.77,0.157232,1.81,0.162054,1.85,0.166876,1.894,0.172369,1.94,0.178107,2.0,0.185285,2.06,0.193488,2.14,0.204157,2.26,0.21927,2.51,0.243809
-5.0,-35.0,12053,1.545186,1.84,0.134892,1.89,0.139775,1.93,0.144963,1.97,0.149846,2.02,0.154729,2.07,0.160527,2.13,0.166631,2.2,0.174871,2.29,0.186163,2.43,0.204779,2.72,0.233161
-4.8,-37.2,12053,2.560722,1.42,0.206196,1.46,0.211448,1.49,0.217039,1.54,0.222725,1.57,0.228829,1.61,0.235567,1.65,0.243331,1.7,0.252687,1.76,0.263642,1.83,0.279067,1.98,0.30367
-4.8,-37.0,12053,1.806893,1.46,0.191595,1.49,0.196966,1.53,0.202155,1.57,0.207758,1.6,0.213996,1.64,0.220405,1.68,0.227949,1.73,0.237617,1.79,0.248787,1.87,0.264046,2.01,0.287392
-4.8,-36.8,12053,1.73733,1.53,0.184112,1.56,0.1894,1.6,0.194637,1.63,0.200128,1.67,0.206178,1.71,0.212628,1.75,0.219857,1.8,0.229111,1.86,0.240327,1.94,0.254773,2.1,0.278437
-4.8,-36.6,12053,1.683603,1.57,0.177899,1.61,0.182911,1.64,0.18819,1.68,0.193558,1.71,0.199213,1.75,0.20578,1.79,0.213251,1.84,0.222004,1.9,0.233027,1.99,0.247481,2.16,0.270272
-4.8,-36.4,12053,1.627938,1.59,0.17365,1.62,0.178602,1.66,0.183834,1.69,0.189041,1.72,0.194456,1.76,0.201239,1.8,0.208502,1.85,0.217292,1.91,0.228019,1.99,0.24241,2.19,0.265168
-4.8,-36.2,12053,1.615296,1.6,0.169805,1.63,0.174732,1.66,0.18005,1.69,0.184989,1.73,0.190438,1.76,0.196954,1.8,0.204403,1.85,0.212949,1.91,0.223337,2.0,0.238142,2.19,0.260402
-4.8,-36.0,12053,1.610028,1.61,0.165899,1.64,0.170721,1.67,0.175787,1.71,0.180792,1.74,0.186285,1.78,0.192755,1.82,0.200055,1.87,0.20838,1.93,0.219111,2.02,0.233406,2.22,0.254793
-4.8,-35.8,12053,1.612341,1.64,0.161272,1.68,0.166106,1.71,0.170869,1.75,0.176202,1.78,0.181585,1.82,0.187591,1.86,0.194891,1.92,0.203487,1.98,0.21403,2.08,0.228019,2.27,0.250103
-4.8,-35.6,12053,1.618963,1.69,0.155583,1.73,0.160528,1.76,0.165191,1.8,0.170464,1.84,0.175774,1.89,0.181781,1.94,0.18871,1.99,0.197287,2.07,0.208027,2.17,0.22248,2.39,0.244513
-4.8,-35.4,12053,1.603576,1.76,0.151628,1.79,0.156242,1.83,0.161113,1.87,0.166179,1.92,0.171543,1.97,0.177264,2.02,0.184185,2.09,0.192928,2.17,0.203751,2.29,0.217998,2.53,0.241009
-4.6,-37.4,12053,1.853448,1.23,0.205719,1.26,0.211207,1.29,0.216769,1.33,0.222809,1.36,0.228835,1.39,0.23559,1.43,0.243545,1.47,0.252793,1.52,0.26357,1.6,0.278565,1.73,0.302927
-4.6,-37.2,12053,1.780435,1.55,0.195051,1.59,0.200263,1.63,0.205903,1.67,0.21154,1.71,0.217903,1.76,0.224324,1.8,0.231973,1.86,0.241194,1.93,0.251917,2.02,0.266872,2.2,0.290823
-4.6,-37.0,12053,1.678176,1.66,0.186041,1.7,0.191412,1.74,0.196539,1.78,0.202643,1.83,0.208563,1.87,0.215217,1.93,0.222944,1.98,0.231819,2.06,0.242439,2.15,0.257479,2.34,0.281652
-4.6,-36.8,12053,1.631472,1.7,0.180889,1.74,0.186443,1.78,0.191463,1.82,0.19743,1.87,0.203277,1.91,0.209674,1.96,0.217445,2.02,0.226459,2.09,0.236958,2.19,0.251697,2.38,0.275912
-4.6,-36.6,12053,1.626712,1.72,0.1768,1.76,0.182003,1.8,0.187042,1.84,0.192616,1.88,0.198644,1.92,0.204999,1.97,0.212809,2.03,0.221325,2.09,0.231878,2.2,0.246087,2.39,0.269258
-4.6,-36.0,12053,1.61029,1.74,0.162419,1.78,0.167058,1.81,0.172307,1.85,0.177557,1.9,0.183074,1.94,0.189459,1.99,0.196295,2.04,0.205084,2.12,0.215278,2.22,0.229829,2.4248,0.251411
-4.4,-37.6,12053,1.858766,1.39,0.207856,1.43,0.213476,1.47,0.219236,1.51,0.225288,1.55,0.231299,1.59,0.23813,1.63,0.245877,1.69,0.254647,1.75,0.265067,1.84,0.27943,2.01,0.304831
-4.4,-37.4,12053,1.779353,1.6,0.196368,1.64,0.201739,1.68,0.20746,1.73,0.2133,1.77,0.219433,1.82,0.226386,1.87,0.234157,1.93,0.242942,2.0,0.25345,2.11,0.267991,2.31,0.292583
-4.4,-37.2,12053,1.666838,1.69,0.189288,1.73,0.194386,1.77,0.200129,1.82,0.205683,1.86,0.211918,1.91,0.219172,1.97,0.226724,2.03,0.235279,2.1,0.245987,2.21,0.2613,2.42,0.28539
-4.4,-37.0,12053,1.636325,1.74,0.183599,1.78,0.188665,1.82,0.194342,1.86,0.199823,1.91,0.205939,1.96,0.213202,2.02,0.22071,2.08,0.229389,2.15,0.239814,2.26,0.254427,2.48,0.278722
-4.2,-37.8,12053,1.854103,1.31,0.207464,1.34,0.212762,1.38,0.2186,1.41,0.224308,1.44,0.230492,1.48,0.237251,1.53,0.245249,1.57,0.253855,1.63,0.264082,1.72,0.278253,1.88,0.302333
-4.2,-37.6,12053,1.782573,1.53,0.1982,1.57,0.2034,1.61,0.20946,1.65,0.215165,1.69,0.22146,1.73,0.228083,1.78,0.236167,1.84,0.244844,1.91,0.255074,2.01,0.269159,2.21,0.294261
-4.2,-37.4,12053,1.690868,1.7,0.191168,1.74,0.196239,1.79,0.202184,1.83,0.207985,1.88,0.214318,1.93,0.22121,1.99,0.22913,2.06,0.237898,2.14,0.247978,2.25,0.262476,2.49,0.287046
-4.2,-32.6,12053,1.490892,1.94,0.092532,1.99,0.097513,2.03,0.103031,2.08,0.108268,2.12,0.114217,2.18,0.120609,2.24,0.127445,2.33,0.135502,2.43,0.145451,2.59,0.163259,2.95,0.191014
-4.2,-32.4,12053,1.48497,1.92,0.091067,1.96,0.096316,2.01,0.101531,2.05,0.106834,2.1,0.112796,2.16,0.119169,2.22,0.126041,2.31,0.133915,2.41,0.143615,2.58,0.161863,2.94,0.189782
-4.2,-32.2,12053,1.479976,1.95,0.089664,1.99,0.094925,2.04,0.10003,2.08,0.105655,2.13,0.111405,2.18,0.117936,2.25,0.124857,2.33,0.132836,2.43,0.142424,2.59,0.160579,2.95,0.188994
-4.0,-38.0,12053,1.836123,1.38,0.205695,1.41,0.210883,1.45,0.216681,1.48,0.22187,1.52,0.228278,1.55,0.235298,1.6,0.242622,1.65,0.251167,1.71,0.261238,1.8,0.275277,1.96,0.299081
-4.0,-37.8,12053,1.772287,1.5,0.197454,1.54,0.202398,1.58,0.208136,1.62,0.213983,1.66,0.220221,1.7,0.226936,1.75,0.234992,1.81,0.243672,1.87,0.25373,1.98,0.267525,2.17,0.291603
-4.0,-37.6,12053,1.693911,1.68,0.191351,1.72,0.19599,1.76,0.201911,1.808,0.207831,1.85,0.213959,1.9,0.220771,1.96,0.228889,2.03,0.2378,2.11,0.247566,2.23,0.261812,2.47,0.286349
-4.0,-32.8,12053,1.500969,1.97,0.089419,2.01,0.094424,2.05,0.099674,2.09,0.105289,2.14,0.110904,2.2,0.117313,2.26,0.124454,2.34,0.132023,2.44,0.142509,2.6,0.159148,2.95,0.186986
-4.0,-32.6,12053,1.493792,1.93,0.087771,1.98,0.092715,2.02,0.098025,2.07,0.103458,2.11,0.109501,2.16,0.115604,2.23,0.122868,2.31,0.130619,2.41,0.140678,2.57,0.157891,2.93,0.185238
-4.0,-32.4,12053,1.487338,1.9,0.086123,1.94,0.091226,1.99,0.0965,2.03,0.10181,2.08,0.107974,2.13,0.114322,2.2,0.12128,2.29,0.129093,2.39,0.138847,2.55,0.156767,2.9148,0.184024
-4.0,-32.2,12053,1.482734,1.94,0.085269,1.98,0.090396,2.03,0.095462,2.07,0.100833,2.12,0.107059,2.17,0.113407,2.23,0.120304,2.32,0.1283,2.42,0.137883,2.57,0.156096,2.93,0.183355
-4.0,-32.0,12053,1.477778,1.98,0.083926,2.02,0.088809,2.06,0.094302,2.1,0.09949,2.15,0.105594,2.2,0.112308,2.27,0.119022,2.34,0.126957,2.44,0.136418,2.6,0.155034,2.9548,0.182195
-3.8,-38.2,12053,1.806007,1.42,0.199005,1.45,0.204059,1.49,0.209406,1.53,0.214836,1.56,0.22102,1.6,0.227681,1.65,0.235017,1.71,0.243538,1.77,0.253524,1.87,0.268153,2.05,0.292145
-3.8,-38.0,12053,1.755204,1.56,0.194891,1.6,0.199957,1.64,0.205267,1.68,0.210639,1.72,0.217292,1.77,0.224128,1.82,0.231855,1.88,0.240364,1.95,0.25041,2.06,0.264949,2.27,0.288368
-3.8,-32.8,12053,1.505154,1.91,0.085159,1.95,0.090203,1.99,0.095415,2.03,0.101129,2.07,0.106815,2.12,0.113321,2.18,0.120414,2.26,0.12775,2.35,0.138156,2.51,0.155215,2.84,0.181734
-3.8,-32.6,12053,1.501549,1.85,0.083535,1.88,0.088736,1.92,0.093814,1.96,0.099612,2.0,0.105619,2.05,0.111966,2.1,0.118986,2.17,0.126615,2.26,0.136757,2.4,0.154021,2.69,0.180644
-3.8,-32.4,12053,1.497121,1.83,0.081777,1.87,0.087063,1.9,0.092071,1.94,0.097757,1.98,0.103909,2.03,0.110257,2.09,0.117313,2.15,0.125211,2.23,0.134885,2.37,0.152864,2.64,0.17842
-3.8,-32.2,12053,1.486614,1.95,0.080935,1.99,0.086265,2.03,0.091106,2.07,0.096841,2.12,0.10297,2.17,0.109269,2.23,0.116498,2.31,0.124284,2.4,0.134108,2.55,0.152424,2.88,0.178403
-3.8,-32.0,12053,1.481335,1.98,0.079348,2.02,0.084597,2.06,0.089541,2.1,0.095218,2.14,0.101138,2.2,0.107547,2.26,0.114811,2.34,0.12288,2.43,0.132267,2.59,0.150578,2.94,0.176334
-3.6,-38.6,12053,1.784805,1.33,0.198127,1.356,0.203249,1.39,0.208615,1.41,0.213842,1.45,0.219775,1.48,0.226448,1.52,0.233662,1.56,0.241964,1.62,0.252108,1.7,0.266793,1.84,0.289752
-3.6,-38.4,12053,1.769613,1.47,0.189886,1.51,0.195074,1.54,0.200128,1.58,0.205631,1.61,0.211242,1.65,0.218073,1.7,0.22549,1.75,0.233894,1.81,0.243862,1.91,0.25865,2.08,0.281734
-3.6,-38.2,12053,1.730015,1.59,0.185821,1.62,0.190822,1.66,0.195929,1.7,0.201239,1.74,0.207287,1.79,0.214265,1.84,0.221626,1.91,0.229875,1.98,0.240195,2.084,0.255201,2.2948,0.277686
-3.6,-38.0,12053,1.678095,1.66,0.183721,1.7,0.188543,1.74,0.193854,1.78,0.199286,1.83,0.205756,1.88,0.21247,1.94,0.219977,2.0,0.22884,2.08,0.238716,2.2,0.253426,2.42,0.276373
-3.6,-32.8,12053,1.508328,1.91,0.08085,1.95,0.085757,1.99,0.09095,2.03,0.096927,2.07,0.102596,2.12,0.109195,2.18,0.11651,2.252,0.124235,2.34,0.133908,2.5,0.150861,2.81,0.176641
-3.6,-32.6,12053,1.503295,1.87,0.079482,1.91,0.084463,1.94,0.089422,1.98,0.095523,2.02,0.101497,2.07,0.108158,2.13,0.115001,2.19,0.122916,2.28,0.132875,2.43,0.149741,2.71,0.175778
-3.6,-32.4,12053,1.497304,1.85,0.077944,1.88,0.082883,1.92,0.088091,1.95,0.093982,2.0,0.099983,2.04,0.106387,2.1,0.113746,2.16,0.121422,2.25,0.131779,2.39,0.148415,2.6648,0.174168
-3.6,-32.2,12053,1.490777,1.92,0.076296,1.96,0.081226,1.99,0.086494,2.03,0.092247,2.08,0.098392,2.13,0.104923,2.19,0.112218,2.26,0.120182,2.35,0.13007,2.5,0.147221,2.81,0.172518
-3.6,-32.0,12053,1.484888,1.97,0.07477,2.01,0.079836,2.05,0.08533,2.09,0.090823,2.14,0.096988,2.19,0.103397,2.25,0.110782,2.33,0.118851,2.42,0.128727,2.57,0.146184,2.92,0.171446
-3.4,-38.8,12053,1.759959,1.46,0.19533,1.5,0.200506,1.53,0.205662,1.56,0.211246,1.6,0.216979,1.64,0.223553,1.68,0.231076,1.73,0.23924,1.79,0.249709,1.89,0.264746,2.06,0.287466
-3.4,-38.6,12053,1.73782,1.55,0.186273,1.59,0.191425,1.63,0.196405,1.67,0.201908,1.71,0.207763,1.75,0.21424,1.8,0.22167,1.86,0.230146,1.93,0.240606,2.03,0.255367,2.23,0.278273
-3.4,-38.4,12053,1.707105,1.63,0.181365,1.67,0.186605,1.71,0.191365,1.75,0.196927,1.8,0.20266,1.85,0.209259,1.9,0.216799,1.97,0.225275,2.04,0.235771,2.16,0.25042,2.38,0.273267
-3.4,-38.2,12053,1.671651,1.69,0.174676,1.73,0.17984,1.77,0.184442,1.82,0.190033,1.86,0.195756,1.91,0.202643,1.97,0.210202,2.04,0.218699,2.12,0.229275,2.25,0.244129,2.49,0.266918
-3.4,-32.4,12053,1.499928,1.88,0.073488,1.92,0.078677,1.95,0.083794,1.99,0.089773,2.04,0.096133,2.08,0.102738,2.14,0.11003,2.21,0.117884,2.3,0.1284,2.44,0.144472,2.73,0.170854
-3.2,-39.2,12053,1.774932,1.24,0.198798,1.27,0.204067,1.3,0.209323,1.32,0.214558,1.35,0.220654,1.38,0.227583,1.41,0.234468,1.45,0.242735,1.5,0.253238,1.56,0.268429,1.7,0.290907
-3.2,-39.0,12053,1.737566,1.49,0.191534,1.53,0.196844,1.56,0.202033,1.59,0.207343,1.63,0.213349,1.67,0.220222,1.71,0.227607,1.77,0.235859,1.83,0.246834,1.92,0.261788,2.11,0.284611
-3.2,-38.8,12053,1.704213,1.62,0.184795,1.66,0.190057,1.7,0.195086,1.74,0.200335,1.78,0.206156,1.83,0.213104,1.88,0.220429,1.95,0.228976,2.02,0.239775,2.14,0.254831,2.35,0.27722
-3.2,-38.6,12053,1.666362,1.69,0.178314,1.73,0.183436,1.77,0.188387,1.82,0.19379,1.86,0.199669,1.91,0.206134,1.97,0.213405,2.04,0.221955,2.12,0.23283,2.24,0.247149,2.48,0.269571
-3.0,-39.4,12053,1.803254,1.39,0.192388,1.42,0.197637,1.44,0.202765,1.47,0.208319,1.51,0.214362,1.54,0.221381,1.58,0.228498,1.63,0.236762,1.68,0.24731,1.77,0.262752,1.93,0.285497
-3.0,-39.2,12053,1.733309,1.54,0.185797,1.58,0.190741,1.61,0.196002,1.64,0.201606,1.68,0.207526,1.73,0.214606,1.77,0.221687,1.83,0.23011,1.9,0.240901,2.0,0.256234,2.19,0.2786
-3.0,-39.0,12053,1.680708,1.67,0.179754,1.7,0.184942,1.75,0.19013,1.79,0.195318,1.83,0.201422,1.88,0.208441,1.93,0.215766,1.99,0.224311,2.07,0.235298,2.2,0.250374,2.42,0.272225
-3.0,-38.8,12053,1.646006,1.7,0.176091,1.75,0.181462,1.79,0.186468,1.83,0.1919,1.88,0.198065,1.93,0.205023,1.99,0.212164,2.05,0.221076,2.14,0.232477,2.27,0.246955,2.5048,0.270362
-2.8,-41.6,12053,2.004612,0.81,0.187604,0.83,0.193881,0.85,0.199911,0.87,0.206047,0.9,0.21292,0.93,0.219978,0.95,0.228091,0.99,0.238484,1.03,0.251285,1.1,0.272189,1.2448,0.302969
-2.8,-41.4,12053,2.015229,0.91,0.17791,0.93,0.184197,0.96,0.189656,0.99,0.19595,1.02,0.20233,1.05,0.209308,1.09,0.217465,1.12,0.227426,1.17,0.240449,1.234,0.260576,1.3748,0.290566
-2.8,-41.2,12053,2.013555,1.16,0.173089,1.19,0.178968,1.22,0.184503,1.25,0.190526,1.29,0.196722,1.32,0.204157,1.36,0.211921,1.4,0.221494,1.45,0.234543,1.52,0.254293,1.67,0.282763
-2.8,-41.0,12053,2.007533,1.11,0.169073,1.14,0.17481,1.17,0.180425,1.2,0.186029,1.23,0.192535,1.27,0.199774,1.3,0.207587,1.34,0.216926,1.39,0.230451,1.46,0.248848,1.61,0.277108
-2.8,-40.8,12053,1.997641,1.04,0.164519,1.07,0.170317,1.09,0.175606,1.12,0.181341,1.15,0.18762,1.19,0.19494,1.22,0.202811,1.26,0.212221,1.3,0.225507,1.37,0.243606,1.49,0.271163
-2.8,-40.6,12053,1.984487,1.05,0.159075,1.08,0.164576,1.1,0.169812,1.13,0.17564,1.15,0.181866,1.18,0.189007,1.21,0.197145,1.24,0.206288,1.29,0.219392,1.34,0.237305,1.45,0.264294
-2.8,-40.4,12053,1.956,1.19,0.156218,1.21,0.16189,1.24,0.167195,1.27,0.172979,1.3,0.179327,1.32,0.186065,1.356,0.194215,1.39,0.203698,1.44,0.216093,1.51,0.233581,1.64,0.260045
-2.8,-40.2,12053,1.943465,1.31,0.155205,1.33,0.160706,1.36,0.165845,1.39,0.171514,1.42,0.177977,1.45,0.184637,1.49,0.192804,1.53,0.201898,1.58,0.213964,1.65,0.23092,1.81,0.256324
-2.8,-40.0,12053,1.948853,1.39,0.15894,1.42,0.164617,1.45,0.169622,1.47,0.175042,1.51,0.181341,1.54,0.188421,1.57,0.196051,1.62,0.204547,1.67,0.216364,1.74,0.232881,1.89,0.257942
-2.8,-39.8,12053,1.899586,1.47,0.175434,1.51,0.180552,1.54,0.186545,1.57,0.192109,1.6,0.198151,1.64,0.204975,1.68,0.212449,1.73,0.220166,1.79,0.232234,1.88,0.248165,2.03,0.272707
-2.8,-39.6,12053,1.832702,1.55,0.182049,1.59,0.187335,1.62,0.192743,1.66,0.198429,1.69,0.204784,1.74,0.21153,1.78,0.218976,1.83,0.226911,1.9,0.238247,2.01,0.254153,2.18,0.277403
-2.8,-39.4,12053,1.764647,1.61,0.179742,1.65,0.184913,1.69,0.189996,1.72,0.195734,1.76,0.201859,1.81,0.209149,1.86,0.216103,1.92,0.224377,1.99,0.235351,2.1,0.251563,2.31,0.274029
-2.8,-39.2,12053,1.691989,1.69,0.176568,1.73,0.181727,1.77,0.186761,1.81,0.192521,1.85,0.198627,1.9,0.205817,1.95,0.21301,2.02,0.221352,2.1,0.232619,2.23,0.248587,2.4548,0.271023
-2.6,-42.4,12053,1.975753,1.17,0.200592,1.2,0.206998,1.23,0.214044,1.26,0.220548,1.3,0.227541,1.34,0.235126,1.38,0.24361,1.42,0.254102,1.49,0.266563,1.58,0.288197,1.7648,0.318687
-2.6,-42.2,12053,1.951352,1.14,0.191632,1.17,0.197873,1.2,0.204584,1.24,0.211003,1.27,0.217993,1.3,0.225178,1.34,0.233462,1.39,0.24359,1.45,0.256585,1.54,0.277406,1.72,0.306793
-2.6,-42.0,12053,1.930328,1.13,0.186529,1.16,0.192694,1.19,0.198981,1.22,0.205512,1.25,0.21247,1.29,0.219489,1.33,0.227546,1.37,0.237556,1.43,0.250618,1.52,0.27015,1.7048,0.299628
-2.6,-41.8,12053,1.928852,1.16,0.184002,1.19,0.190289,1.22,0.196541,1.25,0.202789,1.28,0.209772,1.31,0.216876,1.35,0.224843,1.4,0.235166,1.45,0.247517,1.53,0.267518,1.7048,0.297077
-2.6,-41.6,12053,1.934676,1.33,0.17785,1.36,0.183844,1.39,0.19013,1.43,0.196354,1.47,0.20338,1.5,0.210395,1.55,0.218215,1.6,0.228462,1.66,0.241326,1.76,0.260487,1.95,0.289877
-2.6,-41.4,12053,1.938719,1.18,0.172466,1.21,0.178443,1.23,0.184136,1.26,0.190714,1.294,0.197496,1.33,0.204632,1.36,0.212384,1.41,0.222221,1.46,0.234943,1.54,0.253345,1.71,0.282455
-2.6,-41.2,12053,1.937048,1.48,0.167205,1.51,0.173003,1.55,0.17857,1.59,0.184662,1.63,0.191525,1.67,0.198651,1.72,0.206191,1.77,0.215778,1.85,0.228535,1.94,0.246575,2.13,0.275338
-2.6,-41.0,12053,1.940247,1.41,0.1648,1.45,0.170659,1.48,0.176214,1.52,0.182195,1.55,0.18869,1.59,0.195929,1.63,0.203681,1.68,0.213263,1.74,0.225898,1.83,0.243721,1.99,0.271859
-2.6,-40.8,12053,1.934839,1.33,0.160295,1.36,0.166211,1.39,0.171568,1.42,0.177459,1.45,0.183922,1.49,0.191205,1.52,0.198976,1.57,0.207948,1.62,0.220583,1.7,0.237885,1.83,0.264979
