grid_lat,grid_lon,municipality,compound_count_total,production_mean_compound_intensity_norm,production_p95_compound_intensity_norm,production_max_compound_intensity_norm,global_mean_compound_intensity_norm,global_mean_compound_intensity_norm_recomputed,global_q90_compound_intensity_norm,global_q95_compound_intensity_norm,global_max_compound_intensity_norm,local_mean_compound_intensity_norm,local_q90_compound_intensity_norm,local_q95_compound_intensity_norm,local_p95_compound_intensity_norm,local_max_compound_intensity_norm,delta_mean_local_minus_global,delta_q90_local_minus_global,delta_q95_local_minus_global,delta_max_local_minus_global,delta_local_minus_global,local_hs_ref_low,local_hs_ref_high,local_ssh_ref_low,local_ssh_ref_high
-9.4,-35.2,,49,0.4312,0.5476,0.7047,0.4312,0.4312,0.5297,0.5476,0.7047,0.4093,0.73,0.8107,0.8107,0.9893,-0.0219,0.2003,0.2631,0.2846,-0.0219,2.186,3.3359999999999994,1.32146,1.587
-9.4,-35.0,,47,0.4527,0.5806,0.6957,0.4527,0.4527,0.5614,0.5806,0.6957,0.3821,0.6958,0.8201,0.8201,0.9688,-0.0706,0.1344,0.2395,0.2731,-0.0706,2.37,3.568,1.2944,1.5542
-9.2,-35.2,,54,0.3645,0.4502,0.6239,0.3645,0.3645,0.4393,0.4502,0.6239,0.4159,0.6919,0.8328,0.8328,0.9983,0.0514,0.2526,0.3826,0.3744,0.0514,1.8725,2.7279999999999998,1.3708150000000001,1.635375
-9.2,-35.0,,51,0.4358,0.5509,0.7003,0.4358,0.4358,0.5327,0.5509,0.7003,0.3993,0.7053,0.8147,0.8147,0.9881,-0.0365,0.1726,0.2638,0.2878,-0.0365,2.25,3.37,1.31115,1.5756999999999999
-9.2,-34.8,,49,0.4568,0.5855,0.6943,0.4568,0.4568,0.5694,0.5855,0.6943,0.3942,0.6714,0.836,0.836,0.9909,-0.0626,0.102,0.2505,0.2966,-0.0626,2.372,3.5839999999999996,1.28948,1.54884
-9.0,-35.0,,53,0.4191,0.5485,0.7039,0.4191,0.4191,0.5147,0.5485,0.7039,0.4106,0.7111,0.7874,0.7874,1.0,-0.0085,0.1964,0.2389,0.2961,-0.0085,2.132,3.252,1.32674,1.5895000000000001
-9.0,-34.8,,53,0.4464,0.5727,0.6964,0.4464,0.4464,0.5485,0.5727,0.6964,0.3974,0.6417,0.8177,0.8177,0.9899,-0.049,0.0932,0.245,0.2935,-0.049,2.316,3.4859999999999998,1.295,1.56362
-8.8,-35.0,,55,0.3911,0.5615,0.6828,0.3911,0.3911,0.4696,0.5615,0.6828,0.3739,0.6622,0.7767,0.7767,0.9875,-0.0172,0.1926,0.2152,0.3047,-0.0172,2.01,3.21,1.3523200000000002,1.61048
-8.8,-34.8,,54,0.4412,0.569,0.6983,0.4412,0.4412,0.5421,0.569,0.6983,0.4063,0.6271,0.8768,0.8768,1.0,-0.0349,0.085,0.3078,0.3017,-0.0349,2.27,3.4139999999999997,1.304355,1.56861
-8.6,-34.8,,55,0.4313,0.5956,0.7021,0.4313,0.4313,0.5285,0.5956,0.7021,0.3739,0.59,0.8351,0.8351,1.0,-0.0574,0.0615,0.2395,0.2979,-0.0574,2.21,3.5309999999999997,1.32193,1.5863699999999998
-8.6,-34.6,,52,0.4559,0.6067,0.6961,0.4559,0.4559,0.5804,0.6067,0.6961,0.3876,0.5961,0.8856,0.8856,0.9932,-0.0683,0.0157,0.2789,0.2971,-0.0683,2.38,3.6079999999999997,1.303355,1.566155
-8.4,-34.8,,61,0.385,0.5124,0.7052,0.385,0.385,0.45,0.5124,0.7052,0.3797,0.6037,0.7887,0.7887,1.0,-0.0053,0.1537,0.2763,0.2948,-0.0053,1.99,3.13,1.3336,1.6034
-8.4,-34.6,,54,0.4468,0.5954,0.6971,0.4468,0.4468,0.5568,0.5954,0.6971,0.3926,0.5945,0.8757,0.8757,1.0,-0.0542,0.0377,0.2803,0.3029,-0.0542,2.3165,3.563499999999999,1.30779,1.5709499999999998
-8.2,-34.8,,62,0.4061,0.5077,0.709,0.4061,0.4061,0.4802,0.5077,0.709,0.4013,0.617,0.7547,0.7547,1.0,-0.0048,0.1368,0.247,0.291,-0.0048,2.1,3.0734999999999997,1.35704,1.62272
-8.2,-34.6,,61,0.4298,0.5452,0.6998,0.4298,0.4298,0.5136,0.5452,0.6998,0.3879,0.6068,0.7571,0.7571,1.0,-0.0419,0.0932,0.2119,0.3002,-0.0419,2.27,3.3,1.3248,1.5848
-8.0,-34.8,,65,0.377,0.4602,0.7013,0.377,0.377,0.4461,0.4602,0.7013,0.4112,0.6188,0.749,0.749,1.0,0.0342,0.1727,0.2888,0.2987,0.0342,1.942,2.788,1.37698,1.64224
-8.0,-34.6,,64,0.4196,0.5245,0.7056,0.4196,0.4196,0.502,0.5245,0.7056,0.4056,0.6195,0.7624,0.7624,1.0,-0.014,0.1175,0.2379,0.2944,-0.014,2.19,3.1394999999999995,1.339955,1.613005
-8.0,-34.4,,61,0.4528,0.5679,0.697,0.4528,0.4528,0.546,0.5679,0.697,0.4135,0.6168,0.7698,0.7698,0.9982,-0.0393,0.0708,0.2019,0.3012,-0.0393,2.36,3.43,1.3224,1.5762
-7.8,-34.8,,69,0.3436,0.4194,0.6986,0.3436,0.3436,0.3982,0.4194,0.6986,0.4129,0.6718,0.7335,0.7335,1.0,0.0693,0.2736,0.3141,0.3014,0.0693,1.764,2.52,1.4030799999999999,1.66794
-7.8,-34.6,,66,0.393,0.4803,0.7097,0.393,0.393,0.4605,0.4803,0.7097,0.4074,0.6379,0.7331,0.7331,1.0,0.0144,0.1774,0.2528,0.2903,0.0144,2.05,2.91,1.36285,1.6334
-7.8,-34.4,,63,0.4509,0.5618,0.6995,0.4509,0.4509,0.5382,0.5618,0.6995,0.412,0.6212,0.7397,0.7397,0.9983,-0.0389,0.083,0.1779,0.2988,-0.0389,2.35,3.395,1.32687,1.5904
-7.6,-34.8,,63,0.2842,0.3505,0.3668,0.2842,0.2842,0.3358,0.3505,0.3668,0.4275,0.7439,0.7791,0.7791,0.8911,0.1433,0.4081,0.4286,0.5243,0.1433,1.411,1.9849999999999999,1.48163,1.75482
-7.6,-34.6,,66,0.3592,0.4446,0.7129,0.3592,0.3592,0.4227,0.4446,0.7129,0.409,0.6556,0.7254,0.7254,0.9581,0.0498,0.2329,0.2808,0.2452,0.0498,1.8625,2.6675,1.3753,1.6502750000000002
-7.6,-34.4,,64,0.444,0.5517,0.7014,0.444,0.444,0.5384,0.5517,0.7014,0.402,0.6224,0.7474,0.7474,1.0,-0.042,0.084,0.1957,0.2986,-0.042,2.3215,3.3455,1.330595,1.598085
-7.4,-34.6,,64,0.368,0.4502,0.7132,0.368,0.368,0.433,0.4502,0.7132,0.3938,0.6288,0.7241,0.7241,0.9522,0.0258,0.1958,0.2739,0.239,0.0258,1.94,2.737,1.384775,1.648845
-7.4,-34.4,,67,0.4392,0.5444,0.703,0.4392,0.4392,0.5318,0.5444,0.703,0.4009,0.6381,0.743,0.743,0.9858,-0.0383,0.1063,0.1986,0.2828,-0.0383,2.31,3.304,1.3365500000000001,1.59982
-7.2,-34.6,,63,0.3882,0.4741,0.7135,0.3882,0.3882,0.4546,0.4741,0.7135,0.3897,0.6544,0.7517,0.7517,0.943,0.0015,0.1998,0.2776,0.2295,0.0015,2.041,2.87,1.3839700000000001,1.6556899999999999
-7.2,-34.4,,62,0.4383,0.5377,0.7042,0.4383,0.4383,0.5287,0.5377,0.7042,0.4019,0.6385,0.7757,0.7757,0.9612,-0.0364,0.1098,0.238,0.257,-0.0364,2.32,3.249,1.337285,1.5991449999999998
-7.0,-34.8,,67,0.2573,0.308,0.5346,0.2573,0.2573,0.2944,0.308,0.5346,0.3889,0.6965,0.7598,0.7598,0.9706,0.1316,0.4021,0.4518,0.436,0.1316,1.4,1.811,1.43199,1.70762
-7.0,-34.6,,60,0.4033,0.4922,0.7103,0.4033,0.4033,0.4699,0.4922,0.7103,0.3971,0.6708,0.7068,0.7068,0.9531,-0.0062,0.2009,0.2146,0.2428,-0.0062,2.13,2.9639999999999995,1.364585,1.634625
-7.0,-34.4,,63,0.4334,0.524,0.7057,0.4334,0.4334,0.5207,0.524,0.7057,0.4034,0.6618,0.7908,0.7908,0.9598,-0.03,0.1411,0.2668,0.2541,-0.03,2.3,3.1590000000000003,1.34881,1.60719
-6.8,-34.8,,61,0.2685,0.3248,0.5798,0.2685,0.2685,0.3115,0.3248,0.5798,0.3875,0.6554,0.7578,0.7578,0.9587,0.119,0.3439,0.433,0.3789,0.119,1.47,1.94,1.4045,1.6742
-6.8,-34.6,,61,0.4198,0.513,0.7084,0.4198,0.4198,0.4903,0.513,0.7084,0.3889,0.6591,0.6932,0.6932,0.958,-0.0309,0.1688,0.1802,0.2496,-0.0309,2.22,3.1,1.3572,1.6217
-6.6,-34.8,,60,0.3498,0.4171,0.6526,0.3498,0.3498,0.397,0.4171,0.6526,0.3972,0.676,0.7192,0.7192,0.964,0.0474,0.279,0.3021,0.3114,0.0474,1.8795,2.5039999999999996,1.38329,1.65077
-6.6,-34.6,,59,0.4185,0.5142,0.7085,0.4185,0.4185,0.4911,0.5142,0.7085,0.3858,0.6722,0.7176,0.7176,0.9586,-0.0327,0.1811,0.2034,0.2501,-0.0327,2.23,3.07,1.36098,1.62147
-6.4,-34.8,,57,0.3882,0.4681,0.6713,0.3882,0.3882,0.4391,0.4681,0.6713,0.3955,0.6793,0.7098,0.7098,0.9672,0.0073,0.2402,0.2417,0.2959,0.0073,2.086,2.7519999999999993,1.3742400000000001,1.64196
-6.4,-34.6,,58,0.431,0.5282,0.7099,0.431,0.431,0.497,0.5282,0.7099,0.3823,0.676,0.7044,0.7044,0.9663,-0.0487,0.179,0.1762,0.2564,-0.0487,2.29,3.1425,1.36045,1.624915
-6.2,-35.0,,66,0.2693,0.3188,0.4661,0.2693,0.2693,0.306,0.3188,0.4661,0.4233,0.7309,0.7758,0.7758,0.9634,0.154,0.4249,0.457,0.4973,0.154,1.47,1.8875,1.4063,1.670675
-6.2,-34.8,,59,0.4043,0.5101,0.7028,0.4043,0.4043,0.4608,0.5101,0.7028,0.3848,0.6585,0.6815,0.6815,0.9654,-0.0195,0.1977,0.1714,0.2626,-0.0195,2.1380000000000003,2.985,1.37392,1.63538
-6.2,-34.6,,65,0.4364,0.5387,0.7088,0.4364,0.4364,0.5034,0.5387,0.7088,0.3672,0.6671,0.7018,0.7018,0.9621,-0.0692,0.1637,0.1631,0.2533,-0.0692,2.32,3.2199999999999998,1.36506,1.62102
-6.0,-35.0,,66,0.3508,0.4268,0.557,0.3508,0.3508,0.3857,0.4268,0.557,0.3903,0.6787,0.7245,0.7245,0.9713,0.0395,0.293,0.2977,0.4143,0.0395,1.8924999999999998,2.4925,1.405575,1.66265
-6.0,-34.8,,67,0.4115,0.4762,0.7059,0.4115,0.4115,0.4668,0.4762,0.7059,0.3962,0.6996,0.7399,0.7399,0.9705,-0.0153,0.2328,0.2637,0.2646,-0.0153,2.2,2.875,1.3784299999999998,1.63866
-5.8,-35.0,,72,0.3558,0.4418,0.5677,0.3558,0.3558,0.4013,0.4418,0.5677,0.3967,0.6891,0.754,0.754,0.9651,0.0409,0.2878,0.3122,0.3974,0.0409,1.9055,2.5589999999999997,1.394765,1.655605
-5.8,-34.8,,64,0.4261,0.5321,0.701,0.4261,0.4261,0.4803,0.5321,0.701,0.3747,0.6511,0.6933,0.6933,0.9712,-0.0514,0.1708,0.1612,0.2702,-0.0514,2.2615,3.1694999999999984,1.37552,1.63239
-5.6,-35.0,,69,0.3808,0.4822,0.6063,0.3808,0.3808,0.436,0.4822,0.6063,0.3834,0.688,0.7533,0.7533,0.9806,0.0026,0.252,0.2711,0.3743,0.0026,2.04,2.7619999999999987,1.3955199999999999,1.6481000000000001
-5.6,-34.8,,61,0.4406,0.5395,0.7082,0.4406,0.4406,0.5053,0.5395,0.7082,0.366,0.6722,0.7667,0.7667,0.9678,-0.0746,0.1669,0.2272,0.2596,-0.0746,2.34,3.24,1.3899,1.6323
-5.4,-35.2,,71,0.393,0.4764,0.571,0.393,0.393,0.4391,0.4764,0.571,0.3876,0.6404,0.801,0.801,0.9649,-0.0054,0.2013,0.3246,0.3939,-0.0054,2.025,2.63,1.49885,1.7534999999999998
-5.4,-35.0,,69,0.4179,0.5131,0.6395,0.4179,0.4179,0.4817,0.5131,0.6395,0.3973,0.7027,0.8095,0.8095,0.9743,-0.0206,0.221,0.2964,0.3348,-0.0206,2.214,2.959999999999999,1.39636,1.65234
-5.4,-34.8,,60,0.4504,0.552,0.7023,0.4504,0.4504,0.5185,0.552,0.7023,0.3807,0.6941,0.801,0.801,0.9665,-0.0697,0.1756,0.249,0.2642,-0.0697,2.39,3.2405000000000004,1.3835849999999998,1.6312900000000001
-5.2,-35.4,,69,0.3817,0.4401,0.4799,0.3817,0.3817,0.4186,0.4401,0.4799,0.4193,0.6577,0.7582,0.7582,1.0,0.0376,0.2391,0.3181,0.5201,0.0376,1.874,2.312,1.59856,1.88152
-5.2,-35.2,,70,0.3941,0.465,0.576,0.3941,0.3941,0.4407,0.465,0.576,0.4057,0.6883,0.8534,0.8534,0.9767,0.0116,0.2476,0.3884,0.4007,0.0116,2.08,2.6155,1.456115,1.7245849999999998
-5.2,-35.0,,73,0.4286,0.5106,0.6448,0.4286,0.4286,0.4973,0.5106,0.6448,0.4037,0.689,0.8402,0.8402,0.9973,-0.0249,0.1917,0.3296,0.3525,-0.0249,2.27,3.004,1.40044,1.6506
-5.0,-36.6,,66,0.3245,0.386,0.5045,0.3245,0.3245,0.374,0.386,0.5045,0.4107,0.6855,0.7628,0.7628,0.8638,0.0862,0.3115,0.3768,0.3593,0.0862,1.4324999999999999,1.98,1.6884,1.973725
-5.0,-36.2,,74,0.3317,0.4046,0.54,0.3317,0.3317,0.3828,0.4046,0.54,0.4295,0.7263,0.8588,0.8588,0.889,0.0978,0.3435,0.4542,0.349,0.0978,1.36,1.8869999999999998,1.74962,2.083595
-5.0,-35.6,,76,0.336,0.3892,0.4628,0.336,0.336,0.3723,0.3892,0.4628,0.4278,0.7439,0.8466,0.8466,0.9787,0.0918,0.3716,0.4574,0.5159,0.0918,1.7275,2.0525,1.54155,1.812725
-5.0,-35.4,,71,0.3718,0.4358,0.5183,0.3718,0.3718,0.4206,0.4358,0.5183,0.4128,0.7118,0.8328,0.8328,0.9855,0.041,0.2912,0.397,0.4672,0.041,1.94,2.43,1.49115,1.7512500000000002
-5.0,-35.2,,66,0.4091,0.4903,0.5852,0.4091,0.4091,0.4627,0.4903,0.5852,0.3987,0.6967,0.8559,0.8559,0.9963,-0.0104,0.234,0.3656,0.4111,-0.0104,2.1525,2.805,1.44665,1.6885000000000001
-5.0,-35.0,,65,0.4312,0.5307,0.6383,0.4312,0.4312,0.4925,0.5307,0.6383,0.3784,0.6756,0.853,0.853,0.986,-0.0528,0.1831,0.3223,0.3477,-0.0528,2.31,3.0599999999999996,1.39826,1.63524
-4.8,-37.2,,88,0.5152,0.5619,0.5884,0.5152,0.5152,0.5535,0.5619,0.5884,0.4367,0.6836,0.7173,0.7173,0.8709,-0.0785,0.1301,0.1554,0.2825,-0.0785,1.77,2.1089999999999995,2.3146,2.7260549999999997
-4.8,-37.0,,82,0.3761,0.4167,0.4598,0.3761,0.3761,0.4093,0.4167,0.4598,0.4367,0.6958,0.7289,0.7289,0.8841,0.0606,0.2865,0.3122,0.4243,0.0606,1.81,2.1485,1.6463349999999999,1.9432
-4.8,-36.8,,81,0.3752,0.419,0.5053,0.3752,0.3752,0.4048,0.419,0.5053,0.4479,0.6882,0.7183,0.7183,0.8962,0.0727,0.2834,0.2993,0.3909,0.0727,1.87,2.22,1.5813,1.8578
-4.8,-36.6,,79,0.3741,0.4241,0.5488,0.3741,0.3741,0.4119,0.4241,0.5488,0.4091,0.6755,0.7549,0.7549,0.8731,0.035,0.2636,0.3308,0.3243,0.035,1.91,2.3449999999999998,1.53608,1.81433
-4.8,-36.4,,72,0.3668,0.4247,0.5699,0.3668,0.3668,0.4109,0.4247,0.5699,0.3836,0.6575,0.7547,0.7547,0.8553,0.0168,0.2466,0.33,0.2854,0.0168,1.92,2.4105000000000003,1.498965,1.760615
-4.8,-36.2,,74,0.3623,0.4235,0.5793,0.3623,0.3623,0.4058,0.4235,0.5793,0.3759,0.6657,0.7707,0.7707,0.8875,0.0136,0.2599,0.3472,0.3082,0.0136,1.92,2.3844999999999996,1.48687,1.747315
-4.8,-36.0,,72,0.367,0.4257,0.5995,0.367,0.367,0.4067,0.4257,0.5995,0.3983,0.6984,0.7913,0.7913,0.9448,0.0313,0.2917,0.3656,0.3453,0.0313,1.9355,2.3945,1.482285,1.7363
-4.8,-35.8,,74,0.3756,0.426,0.5639,0.3756,0.3756,0.4163,0.426,0.5639,0.4161,0.7466,0.8125,0.8125,0.978,0.0405,0.3303,0.3865,0.4141,0.0405,1.99,2.4034999999999997,1.475615,1.733455
-4.8,-35.6,,65,0.3949,0.4681,0.5474,0.3949,0.3949,0.4415,0.4681,0.5474,0.3931,0.7436,0.8066,0.8066,0.9886,-0.0018,0.3021,0.3385,0.4412,-0.0018,2.08,2.63,1.4731,1.72954
-4.8,-35.4,,62,0.418,0.516,0.6054,0.418,0.418,0.4742,0.516,0.6054,0.3966,0.7159,0.8408,0.8408,1.0,-0.0214,0.2417,0.3248,0.3946,-0.0214,2.1905,2.849,1.4596850000000001,1.6997499999999999
-4.6,-37.4,,89,0.3374,0.3724,0.4126,0.3374,0.3374,0.3697,0.3724,0.4126,0.4679,0.705,0.7762,0.7762,0.8741,0.1305,0.3353,0.4038,0.4615,0.1305,1.53,1.83,1.71378,1.99142
-4.6,-37.2,,83,0.4037,0.4474,0.5311,0.4037,0.4037,0.4358,0.4474,0.5311,0.4556,0.6718,0.7282,0.7282,0.8773,0.0519,0.236,0.2808,0.3462,0.0519,1.93,2.3659999999999997,1.63039,1.91642
-4.6,-37.0,,80,0.4081,0.4483,0.5526,0.4081,0.4081,0.4402,0.4483,0.5526,0.471,0.7053,0.7782,0.7782,0.8878,0.0629,0.2651,0.3299,0.3352,0.0629,2.06,2.4739999999999998,1.538445,1.803585
-4.6,-36.8,,75,0.4047,0.4462,0.5556,0.4047,0.4047,0.4417,0.4462,0.5556,0.4482,0.726,0.7532,0.7532,0.8748,0.0435,0.2843,0.307,0.3192,0.0435,2.09,2.529,1.50117,1.7601799999999999
-4.6,-36.6,,75,0.4044,0.4471,0.5738,0.4044,0.4044,0.4411,0.4471,0.5738,0.4273,0.6666,0.7182,0.7182,0.8597,0.0229,0.2255,0.2711,0.2859,0.0229,2.097,2.581,1.48896,1.76271
-4.6,-36.0,,72,0.404,0.4584,0.6111,0.404,0.404,0.4488,0.4584,0.6111,0.3842,0.7136,0.7671,0.7671,0.9799,-0.0198,0.2648,0.3087,0.3688,-0.0198,2.1355,2.6315000000000004,1.477605,1.73859
-4.4,-37.6,,83,0.3895,0.4346,0.453,0.3895,0.3895,0.4261,0.4346,0.453,0.4621,0.7485,0.7997,0.7997,0.866,0.0726,0.3224,0.3651,0.413,0.0726,1.78,2.1390000000000002,1.71941,2.0147
-4.4,-37.4,,86,0.4219,0.4693,0.5829,0.4219,0.4219,0.4579,0.4693,0.5829,0.4512,0.7178,0.7715,0.7715,0.847,0.0293,0.2599,0.3022,0.2641,0.0293,2.01,2.4625000000000004,1.638625,1.9292500000000001
-4.4,-37.2,,83,0.4205,0.4708,0.5826,0.4205,0.4205,0.4631,0.4708,0.5826,0.4565,0.7135,0.7766,0.7766,0.9014,0.036,0.2504,0.3058,0.3188,0.036,2.101,2.598,1.5375800000000002,1.80938
-4.4,-37.0,,78,0.4231,0.4718,0.5837,0.4231,0.4231,0.463,0.4718,0.5837,0.4438,0.7281,0.7665,0.7665,0.905,0.0207,0.2651,0.2947,0.3213,0.0207,2.1685,2.621999999999999,1.51425,1.7819699999999998
-4.2,-37.8,,85,0.3642,0.4161,0.442,0.3642,0.3642,0.4058,0.4161,0.442,0.453,0.7568,0.8288,0.8288,0.8826,0.0888,0.351,0.4127,0.4406,0.0888,1.64,2.02,1.71628,2.01306
-4.2,-37.6,,83,0.4059,0.4609,0.5313,0.4059,0.4059,0.4519,0.4609,0.5313,0.4346,0.7494,0.8195,0.8195,0.9411,0.0287,0.2975,0.3586,0.4098,0.0287,1.93,2.37,1.65693,1.93373
-4.2,-37.4,,82,0.4346,0.4976,0.5935,0.4346,0.4346,0.48,0.4976,0.5935,0.438,0.7522,0.7882,0.7882,1.0,0.0034,0.2722,0.2906,0.4065,0.0034,2.15,2.6795,1.563705,1.84061
-4.2,-32.6,,61,0.4554,0.5602,0.5982,0.4554,0.4554,0.5334,0.5602,0.5982,0.4136,0.7415,0.8066,0.8066,1.0,-0.0418,0.2081,0.2464,0.4018,-0.0418,2.44,3.37,1.2942,1.5579
-4.2,-32.4,,59,0.4505,0.5563,0.5887,0.4505,0.4505,0.5244,0.5563,0.5887,0.4129,0.7318,0.7795,0.7795,1.0,-0.0376,0.2074,0.2232,0.4113,-0.0376,2.447,3.2929999999999997,1.29398,1.5522699999999998
-4.2,-32.2,,62,0.4497,0.539,0.5897,0.4497,0.4497,0.5268,0.539,0.5897,0.4199,0.7383,0.7769,0.7769,1.0,-0.0298,0.2115,0.2379,0.4103,-0.0298,2.4505000000000003,3.2794999999999996,1.2873249999999998,1.54187
-4.0,-38.0,,83,0.375,0.4272,0.4438,0.375,0.375,0.4212,0.4272,0.4438,0.4284,0.7476,0.7992,0.7992,0.8652,0.0534,0.3264,0.372,0.4214,0.0534,1.721,2.119,1.70975,2.00036
-4.0,-37.8,,84,0.3973,0.4613,0.5057,0.3973,0.3973,0.4454,0.4613,0.5057,0.42,0.751,0.8089,0.8089,0.935,0.0227,0.3056,0.3476,0.4293,0.0227,1.8915,2.3655,1.6476000000000002,1.926565
-4.0,-37.6,,83,0.4317,0.5099,0.5872,0.4317,0.4317,0.4823,0.5099,0.5872,0.4201,0.7402,0.8127,0.8127,1.0,-0.0116,0.2579,0.3028,0.4128,-0.0116,2.131,2.697,1.5661100000000001,1.8461
-4.0,-32.8,,60,0.4584,0.562,0.6258,0.4584,0.4584,0.5323,0.562,0.6258,0.4074,0.7369,0.8042,0.8042,0.9981,-0.051,0.2046,0.2422,0.3723,-0.051,2.4595,3.3634999999999997,1.298565,1.5694249999999998
-4.0,-32.6,,60,0.45,0.5606,0.5909,0.45,0.45,0.5271,0.5606,0.5909,0.4133,0.7409,0.8022,0.8022,0.9997,-0.0367,0.2138,0.2416,0.4088,-0.0367,2.42,3.3505000000000003,1.2932750000000002,1.56118
-4.0,-32.4,,60,0.4414,0.5542,0.582,0.4414,0.4414,0.5174,0.5542,0.582,0.4139,0.7406,0.7884,0.7884,1.0,-0.0275,0.2232,0.2342,0.418,-0.0275,2.3994999999999997,3.2435,1.286165,1.552815
-4.0,-32.2,,62,0.4463,0.5373,0.5885,0.4463,0.4463,0.5263,0.5373,0.5885,0.4062,0.73,0.7671,0.7671,1.0,-0.0401,0.2037,0.2298,0.4115,-0.0401,2.4505000000000003,3.2984999999999998,1.281805,1.54345
-4.0,-32.0,,64,0.4486,0.559,0.5951,0.4486,0.4486,0.5242,0.559,0.5951,0.3971,0.696,0.7853,0.7853,1.0,-0.0515,0.1718,0.2263,0.4049,-0.0515,2.47,3.3554999999999997,1.2739500000000001,1.53372
-3.8,-38.2,,88,0.381,0.4307,0.4836,0.381,0.381,0.4248,0.4307,0.4836,0.4243,0.7469,0.7944,0.7944,0.8582,0.0433,0.3221,0.3637,0.3746,0.0433,1.78,2.2,1.6833,1.962505
-3.8,-38.0,,89,0.4092,0.4731,0.5142,0.4092,0.4092,0.46,0.4731,0.5142,0.4168,0.7725,0.8118,0.8118,1.0,0.0076,0.3125,0.3387,0.4858,0.0076,1.96,2.466,1.63488,1.91056
-3.8,-32.8,,61,0.4409,0.5442,0.6295,0.4409,0.4409,0.5105,0.5442,0.6295,0.4148,0.7353,0.8013,0.8013,0.9647,-0.0261,0.2248,0.2571,0.3352,-0.0261,2.37,3.22,1.3003,1.5701
-3.8,-32.6,,60,0.4168,0.5026,0.6156,0.4168,0.4168,0.478,0.5026,0.6156,0.3993,0.6873,0.7408,0.7408,0.9589,-0.0175,0.2093,0.2382,0.3433,-0.0175,2.2695,3.1115,1.2976100000000002,1.5654249999999998
-3.8,-32.4,,64,0.4044,0.483,0.6002,0.4044,0.4044,0.4637,0.483,0.6002,0.4041,0.646,0.7025,0.7025,1.0,-0.0003,0.1823,0.2195,0.3998,-0.0003,2.24,3.0469999999999997,1.290195,1.53958
-3.8,-32.2,,65,0.4375,0.5311,0.5906,0.4375,0.4375,0.5144,0.5311,0.5906,0.399,0.6986,0.7403,0.7403,0.8624,-0.0385,0.1842,0.2092,0.2718,-0.0385,2.412,3.306,1.2814599999999998,1.52834
-3.8,-32.0,,64,0.447,0.5566,0.5983,0.447,0.447,0.525,0.5566,0.5983,0.3958,0.72,0.7754,0.7754,1.0,-0.0512,0.195,0.2188,0.4017,-0.0512,2.4515000000000002,3.3569999999999998,1.275065,1.53485
-3.6,-38.6,,85,0.3467,0.3955,0.4093,0.3467,0.3467,0.381,0.3955,0.4093,0.4326,0.7029,0.7679,0.7679,0.8674,0.0859,0.3219,0.3724,0.4581,0.0859,1.632,1.994,1.6650800000000001,1.93942
-3.6,-38.4,,88,0.3815,0.4299,0.4656,0.3815,0.3815,0.4205,0.4299,0.4656,0.4192,0.6947,0.7448,0.7448,0.8544,0.0377,0.2742,0.3149,0.3888,0.0377,1.83,2.2589999999999995,1.644025,1.918565
-3.6,-38.2,,84,0.4107,0.4671,0.5124,0.4107,0.4107,0.4568,0.4671,0.5124,0.4269,0.7599,0.8002,0.8002,0.9818,0.0162,0.3031,0.3331,0.4694,0.0162,1.9915,2.4985,1.61155,1.87712
-3.6,-38.0,,88,0.4245,0.4971,0.7514,0.4245,0.4245,0.4744,0.4971,0.7514,0.4341,0.7496,0.846,0.846,1.0,0.0096,0.2752,0.3489,0.2486,0.0096,2.0835,2.6594999999999995,1.54854,1.826895
-3.6,-32.8,,63,0.4365,0.5379,0.6312,0.4365,0.4365,0.5076,0.5379,0.6312,0.4015,0.6904,0.7959,0.7959,0.96,-0.035,0.1828,0.258,0.3288,-0.035,2.351,3.26,1.30174,1.56922
-3.6,-32.6,,58,0.4193,0.4983,0.619,0.4193,0.4193,0.4759,0.4983,0.619,0.3934,0.6286,0.6763,0.6763,0.9934,-0.0259,0.1527,0.178,0.3744,-0.0259,2.3185,3.1515,1.29577,1.545985
-3.6,-32.4,,62,0.4066,0.487,0.6086,0.4066,0.4066,0.4717,0.487,0.6086,0.41,0.6441,0.7425,0.7425,1.0,0.0034,0.1724,0.2555,0.3914,0.0034,2.2605,3.009,1.286665,1.536395
-3.6,-32.2,,63,0.4267,0.5164,0.6015,0.4267,0.4267,0.5123,0.5164,0.6015,0.3963,0.597,0.7243,0.7243,0.8477,-0.0304,0.0847,0.2079,0.2462,-0.0304,2.35,3.256,1.2788,1.53064
-3.6,-32.0,,59,0.4446,0.5523,0.5983,0.4446,0.4446,0.5292,0.5523,0.5983,0.3958,0.7081,0.7871,0.7871,0.8831,-0.0488,0.1789,0.2348,0.2848,-0.0488,2.4490000000000003,3.35,1.27729,1.52879
-3.4,-38.8,,88,0.3826,0.427,0.769,0.3826,0.3826,0.4222,0.427,0.769,0.4278,0.7007,0.7595,0.7595,0.9691,0.0452,0.2785,0.3325,0.2001,0.0452,1.8035,2.2524999999999995,1.64405,1.916725
-3.4,-38.6,,85,0.4062,0.4696,0.7632,0.4062,0.4062,0.4457,0.4696,0.7632,0.4235,0.7089,0.7577,0.7577,0.9762,0.0173,0.2632,0.2881,0.213,0.0173,1.94,2.46,1.6186800000000001,1.8838
