grid_lat,grid_lon,thr_hs_pct,thr_zos_pct,thr_hs_abs,thr_zos_abs,zos_mean,hat_m,n_hs_episodes,n_zos_episodes,n_candidate_events,n_rejected_by_hat,compound_count_total,compound_count_annual_mean,mean_overlap_duration,p95_overlap_duration,max_overlap_duration,mean_full_criterion_duration,p95_full_criterion_duration,mean_compound_intensity_norm,p95_compound_intensity_norm,max_compound_intensity_norm,mean_integrated_severity,p95_integrated_severity,max_integrated_severity,hs_max,hs_q70,hs_q90,hs_q99,hs_valid_days,zos_q99,zos_peak_month,zos_annual_range_m,zos_std_m,zos_seasonal_variance_fraction,zos_corr_with_offshore,zos_anomaly_corr_with_offshore,offshore_reference_offset_deg,seafloor_elevation_m,Hazard_Index_current,point_key,municipalities_served,n_municipalities_served
-2.200000047683716,-44.0,0.7,0.99,1.43,0.351695,0.229476,2.664917,932,36,26,25,1,0.03,18.0,18.0,18.0,2.0,2.0,0.2171,0.2171,0.2171,0.2282,0.2282,0.2282,2.92,1.4299999475479126,1.659999966621399,1.9900000095367432,12053,0.35169529914855957,9.0,0.077806085,0.053699244,0.29849878,0.9473963198954392,0.9412828409527542,2.0,-24.0,0.12803558560933598,-2.2|-44.0,,0
-2.200000047683716,-43.79998779296875,0.7,0.99,1.48,0.340738,0.221467,2.623215,932,33,23,22,1,0.03,25.0,25.0,25.0,2.0,2.0,0.1735,0.1735,0.1735,0.1421,0.1421,0.1421,2.81,1.4800000190734863,1.7000000476837158,2.0299999713897705,12053,0.3407383692264557,9.0,0.07598156,0.05264233,0.30260763,0.9535912510780967,0.9460062225527708,2.0,-24.0,0.08169278797145771,-2.2|-43.8,,0
-2.200000047683716,-43.600006103515625,0.7,0.99,1.55,0.332339,0.215362,2.320195,920,29,18,17,1,0.03,28.0,28.0,28.0,1.0,1.0,0.1966,0.1966,0.1966,0.077,0.077,0.077,2.73,1.5499999523162842,1.7799999713897705,2.109999895095825,12053,0.332339037656784,9.0,0.07609534,0.051951125,0.31268284,0.9581327999423245,0.948728155206958,2.0,-23.0,0.04665311170867165,-2.2|-43.6,Humberto de Campos,1
-2.200000047683716,-43.399993896484375,0.7,0.99,1.63,0.325567,0.209738,2.197052,915,33,20,19,1,0.03,21.0,21.0,21.0,2.0,2.0,0.2082,0.2082,0.2082,0.1757,0.1757,0.1757,3.11,1.6299999952316284,1.8799999952316284,2.240000009536743,12053,0.32556734681129446,9.0,0.076961055,0.051513035,0.32451102,0.9609903577788906,0.950558912653342,2.0,-17.0,0.09977778217160532,-2.2|-43.4,Primeira Cruz,1
-2.200000047683716,-43.20001220703125,0.7,0.99,1.74,0.31984,0.204223,2.034414,906,32,20,19,1,0.03,23.0,23.0,23.0,2.0,2.0,0.2005,0.2005,0.2005,0.1998,0.1998,0.1998,3.05,1.7400000095367432,2.0,2.390000104904175,12053,0.31983975648880003,9.0,0.07763055,0.051265035,0.33232325,0.9614737913246056,0.9504233241286183,2.0,-24.0,0.11274945955921123,-2.2|-43.2,,0
-2.200000047683716,-43.0,0.7,0.99,1.74,0.313301,0.198098,1.929457,874,37,20,18,2,0.06,14.5,21.25,22.0,1.5,1.95,0.1316,0.1696,0.1738,0.1002,0.1867,0.1963,3.19,1.7400000095367432,2.0,2.380000114440918,12053,0.3133005821704864,9.0,0.07775177,0.050868694,0.33698335,0.9620000196941219,0.9501745819540872,2.0,-24.75,0.06434870294210693,-2.2|-43.0,,0
-2.200000047683716,-42.79998779296875,0.7,0.99,1.8,0.306494,0.192179,1.845262,878,36,20,18,2,0.06,15.5,23.15,24.0,1.5,1.95,0.138,0.1806,0.1853,0.1047,0.199,0.2095,3.24,1.7999999523162842,2.069999933242798,2.4700000286102295,12053,0.30649445295333855,9.0,0.079547435,0.05081059,0.34740093,0.9616456781223113,0.949299726002537,2.0,-26.25,0.0667708003796267,-2.2|-42.8,,0
-2.200000047683716,-42.600006103515625,0.7,0.99,1.87,0.299594,0.186508,1.783193,879,36,18,16,2,0.06,15.5,23.15,24.0,1.5,1.95,0.1314,0.17,0.1743,0.1004,0.1908,0.2008,3.51,1.8700000047683716,2.1600000858306885,2.569999933242798,12053,0.29959440112113955,10.0,0.08097422,0.050669197,0.35328442,0.9618861222490329,0.9487182360780262,2.0,-31.25,0.0644563517171078,-2.2|-42.6,,0
-2.0,-44.399993896484375,0.7,0.99,0.86,0.376871,0.252914,2.759919,931,48,31,30,1,0.03,23.0,23.0,23.0,2.0,2.0,0.1836,0.1836,0.1836,0.2827,0.2827,0.2827,2.28,0.8600000143051147,1.0499999523162842,1.3648000097274737,12053,0.37687102317810056,9.0,0.08707397,0.055210494,0.29650322,0.9138820991468459,0.9136892582231144,2.0,-1.0,0.15736987679707548,-2.0|-44.4,Guimarães,1
-2.0,-44.20001220703125,0.7,0.99,1.33,0.356962,0.234063,2.703656,951,37,27,26,1,0.03,19.0,19.0,19.0,2.0,2.0,0.1972,0.1972,0.1972,0.2726,0.2726,0.2726,2.86,1.3300000429153442,1.5800000429153442,1.9299999475479126,12053,0.356962454319,9.0,0.08068226,0.053894754,0.31231287,0.9424601746572747,0.935131134404081,2.0,-35.0,0.1519336136595311,-2.0|-44.2,,0
-2.0,-44.0,0.7,0.99,1.56,0.343638,0.222854,2.60369,922,36,22,21,1,0.03,23.0,23.0,23.0,2.0,2.0,0.2092,0.2092,0.2092,0.2467,0.2467,0.2467,3.16,1.559999942779541,1.8300000429153442,2.2300000190734863,12053,0.34363842010498047,9.0,0.08237906,0.053585555,0.333516,0.9538101464457159,0.9423734166695081,2.0,-31.0,0.13799309729691728,-2.0|-44.0,,0
-2.0,-43.79998779296875,0.7,0.99,1.65,0.333408,0.21484,2.45852,913,31,17,16,1,0.03,31.0,31.0,31.0,2.0,2.0,0.2236,0.2236,0.2236,0.2312,0.2312,0.2312,3.13,1.649999976158142,1.9199999570846558,2.3299999237060547,12053,0.3334081888198851,9.0,0.080592096,0.052711036,0.33672503,0.9596694350900997,0.9477202504198301,2.0,-31.5,0.12965031723434917,-2.0|-43.8,,0
-2.0,-43.600006103515625,0.7,0.99,1.72,0.32532,0.208626,2.261335,915,30,16,15,1,0.03,31.0,31.0,31.0,2.0,2.0,0.2548,0.2548,0.2548,0.2558,0.2558,0.2558,3.05,1.7200000286102295,1.9900000095367432,2.4000000953674316,12053,0.3253202950954436,9.0,0.080174655,0.052081607,0.3399888,0.9619482021611783,0.9491176238974414,2.0,-29.5,0.1428911165594573,-2.0|-43.6,,0
-2.0,-43.399993896484375,0.7,0.99,1.81,0.318332,0.202888,2.084741,924,31,16,15,1,0.03,29.0,29.0,29.0,3.0,3.0,0.2409,0.2409,0.2409,0.2524,0.2524,0.2524,3.13,1.809999942779541,2.0899999141693115,2.509999990463257,12053,0.31833229064941393,9.0,0.081107095,0.051787432,0.3477595,0.9624767643172031,0.9482267751465101,2.0,-29.0,0.14106108738444234,-2.0|-43.4,,0
-2.0,-43.20001220703125,0.7,0.99,1.84,0.312752,0.197471,1.924317,904,31,17,16,1,0.03,29.0,29.0,29.0,2.0,2.0,0.2177,0.2177,0.2177,0.2503,0.2503,0.2503,3.29,1.840000033378601,2.119999885559082,2.5399999618530273,12053,0.31275164604187006,9.0,0.08258802,0.051787283,0.35722786,0.9604213198960608,0.9448313174795143,2.0,-29.5,0.13993077524693312,-2.0|-43.2,,0
-2.0,-43.0,0.7,0.99,1.87,0.307773,0.192215,1.81563,886,34,18,16,2,0.06,15.0,22.2,23.0,1.5,1.95,0.1577,0.2055,0.2108,0.1279,0.2358,0.2478,3.43,1.8700000047683716,2.1500000953674316,2.569999933242798,12053,0.307773059606552,9.0,0.08320749,0.051587682,0.3614895,0.9559834640255087,0.9393947547795789,2.0,-38.0,0.07925805827972864,-2.0|-43.0,,0
-1.7999999523162842,-44.399993896484375,0.7,0.99,0.93,0.360235,0.238774,2.786406,1000,41,28,27,1,0.03,26.0,26.0,26.0,2.0,2.0,0.1577,0.1577,0.1577,0.2181,0.2181,0.2181,2.36,0.9300000071525574,1.1299999952316284,1.4600000381469727,12053,0.3602354669570922,9.0,0.084282696,0.053912435,0.31100988,0.9281017887037231,0.9224531790389217,2.0,-8.0,0.12259932247179163,-1.8|-44.4,Cedral; Porto Rico do Maranhão,2
-1.7999999523162842,-44.20001220703125,0.7,0.99,1.45,0.347553,0.226238,2.659747,958,37,24,23,1,0.03,22.0,22.0,22.0,2.0,2.0,0.1872,0.1872,0.1872,0.2233,0.2233,0.2233,3.01,1.4500000476837158,1.7100000381469727,2.069999933242798,12053,0.3475531899929046,9.0,0.0840317,0.053697392,0.33498698,0.9469980731915674,0.9329604925879065,2.0,-25.25,0.12539819062181448,-1.8|-44.2,,0
-1.600000023841858,-44.600006103515625,0.7,0.99,0.74,0.342586,0.224869,2.888404,1065,35,25,24,1,0.03,28.0,28.0,28.0,2.0,2.0,0.1439,0.1439,0.1439,0.1546,0.1546,0.1546,2.06,0.7400000095367432,0.9200000166893005,1.2400000095367432,12053,0.34258550405502314,9.0,0.08176288,0.05205233,0.29154563,0.9251032511638843,0.9229184000981762,2.0,-7.5,0.08842083640901262,-1.6|-44.6,,0
-1.600000023841858,-44.399993896484375,0.7,0.99,0.99,0.337728,0.219024,2.736742,1088,34,21,20,1,0.03,31.0,31.0,31.0,2.0,2.0,0.1481,0.1481,0.1481,0.1825,0.1825,0.1825,2.37,0.9900000095367432,1.2000000476837158,1.5199999809265137,12053,0.33772806644439696,9.0,0.08172582,0.052503143,0.32459214,0.9458345845632986,0.9340031161267168,2.0,-22.5,0.10343784052163521,-1.6|-44.4,,0
-1.600000023841858,-44.20001220703125,0.7,0.99,1.46,0.333509,0.214992,2.558309,1024,30,19,18,1,0.03,32.0,32.0,32.0,2.0,2.0,0.2225,0.2225,0.2225,0.2341,0.2341,0.2341,3.0,1.4600000381469727,1.7200000286102295,2.0899999141693115,12053,0.33350856661796563,9.0,0.08478756,0.052963186,0.344552,0.9483816493638272,0.9322227527299733,2.0,-25.0,0.13121122447186193,-1.6|-44.2,,0
-1.399999976158142,-48.600006103515625,0.7,0.99,0.14,0.49858,0.328597,3.063851,757,56,29,27,2,0.06,1.5,1.95,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.14000000059604645,0.20000000298023224,0.2800000011920929,12053,0.49857990622520443,3.0,0.111420035,0.072426796,0.18378079,0.893995766239386,0.929113360441647,2.0,-1.0659269,0.010416666666666666,-1.4|-48.6,Colares; Vigia,2
-1.399999976158142,-45.20001220703125,0.7,0.99,0.76,0.317464,0.196257,4.057414,1110,25,17,15,2,0.06,9.5,16.25,17.0,1.0,1.0,0.0723,0.0911,0.0932,0.0441,0.0551,0.0563,1.98,0.7599999904632568,0.9399999976158142,1.2300000190734863,12053,0.3174640667438507,9.0,0.07300913,0.050734714,0.22209643,0.8559095894635659,0.8694281003007347,2.0,-45.25,0.03415322155436043,-1.4|-45.2,Bacuri; Cândido Mendes; Turiaçu,3
-1.399999976158142,-45.0,0.7,0.99,0.77,0.311316,0.189715,4.085818,1114,23,11,10,1,0.03,27.0,27.0,27.0,1.0,1.0,0.0971,0.0971,0.0971,0.0337,0.0337,0.0337,2.06,0.7699999809265137,0.949999988079071,1.2000000476837158,12053,0.3113156592845916,9.0,0.07110664,0.05069285,0.23473305,0.882157664564461,0.8889836071486279,2.0,2.25,0.023347151920981406,-1.4|-45.0,Apicum-Açu,1
-1.399999976158142,-44.79998779296875,0.7,0.99,0.9,0.306227,0.185901,2.990314,1161,22,14,13,1,0.03,29.0,29.0,29.0,2.0,2.0,0.1242,0.1242,0.1242,0.1283,0.1283,0.1283,2.25,0.8999999761581421,1.100000023841858,1.399999976158142,12053,0.3062272214889526,9.0,0.071991384,0.0502295,0.24352223,0.9048829261651196,0.908489000294643,2.0,-5.75,0.07426502249639706,-1.4|-44.8,Cururupu; Serrano do Maranhão,2
-1.399999976158142,-44.600006103515625,0.7,0.99,0.93,0.308229,0.190229,2.763478,1179,26,16,15,1,0.03,36.0,36.0,36.0,2.0,2.0,0.1316,0.1316,0.1316,0.1152,0.1152,0.1152,2.8,0.9300000071525574,1.1399999856948853,1.4500000476837158,12053,0.3082290339469909,9.0,0.07358828,0.050330035,0.28280485,0.9405278961938047,0.9336321752480586,2.0,-21.25,0.06721402773383951,-1.4|-44.6,,0
-1.399999976158142,-44.399993896484375,0.7,0.99,1.27,0.3149,0.199139,2.615062,1089,26,15,14,1,0.03,37.0,37.0,37.0,1.0,1.0,0.2028,0.2028,0.2028,0.1398,0.1398,0.1398,2.68,1.2699999809265137,1.5099999904632568,1.850000023841858,12053,0.3149002659320831,9.0,0.078567564,0.05086282,0.31894314,0.9551420069539537,0.9456187747924168,2.0,-16.5,0.0804548270589476,-1.4|-44.4,,0
-1.2000000476837158,-48.600006103515625,0.7,0.99,0.22,0.493287,0.325633,2.93269,690,57,30,29,1,0.03,1.0,1.0,1.0,1.0,1.0,0.0156,0.0156,0.0156,0.0193,0.0193,0.0193,0.71,0.2199999988079071,0.28999999165534973,0.3799999952316284,12053,0.4932872080802917,3.0,0.10732108,0.07129789,0.17940453,0.771729373773245,0.8728130082064985,3.0,-21.25,0.015596440120918134,-1.2|-48.6,,0
-1.2000000476837158,-45.600006103515625,0.7,0.99,0.86,0.318606,0.188484,4.560236,1251,33,25,25,0,0.0,,,,,,,,,0.0,0.0,0.0,2.06,0.8600000143051147,1.0399999618530273,1.309999942779541,12053,0.31860588431358333,9.0,0.07739349,0.053254995,0.21446536,0.8126459288502563,0.8375572172670768,2.0,-6.5,0.0,-1.2|-45.6,Godofredo Viana,1
-1.2000000476837158,-45.399993896484375,0.7,0.99,1.26,0.313544,0.18836,2.918687,1185,27,18,17,1,0.03,22.0,22.0,22.0,1.0,1.0,0.1538,0.1538,0.1538,0.0545,0.0545,0.0545,2.77,1.2599999904632568,1.5,1.840000033378601,12053,0.3135436904430385,9.0,0.073621064,0.05194009,0.22739394,0.8456956183788946,0.8530983826672466,2.0,-15.0,0.0345426245210728,-1.2|-45.4,,0
-1.2000000476837158,-45.20001220703125,0.7,0.99,1.244,0.307394,0.183768,2.954317,1172,23,15,14,1,0.03,26.0,26.0,26.0,2.0,2.0,0.1487,0.1487,0.1487,0.159,0.159,0.159,2.87,1.2440000057220422,1.4900000095367432,1.8300000429153442,12053,0.3073942911624907,9.0,0.07688916,0.051702045,0.25657684,0.8868957040866243,0.8815744801610607,2.0,-13.75,0.09078910945903196,-1.2|-45.2,,0
-1.2000000476837158,-45.0,0.7,0.99,1.23,0.301003,0.177306,2.84069,1164,21,14,13,1,0.03,27.0,27.0,27.0,1.0,1.0,0.192,0.192,0.192,0.1022,0.1022,0.1022,2.89,1.2300000190734863,1.4800000190734863,1.840000033378601,12053,0.3010028314590454,9.0,0.07907876,0.051798183,0.27850202,0.9137432069158665,0.902375622240345,2.0,-24.0,0.06021685735878238,-1.2|-45.0,,0
-1.2000000476837158,-44.79998779296875,0.7,0.99,1.37,0.296763,0.174952,2.736868,1094,20,14,13,1,0.03,35.0,35.0,35.0,1.0,1.0,0.2209,0.2209,0.2209,0.1325,0.1325,0.1325,3.13,1.3700000047683716,1.649999976158142,2.0399999618530273,12053,0.2967627692222594,9.0,0.076508656,0.050930787,0.28055054,0.9316092150174758,0.9217121000242496,2.0,-11.25,0.07652564677141552,-1.2|-44.8,,0
-1.2000000476837158,-44.600006103515625,0.7,0.99,1.4,0.296139,0.177657,2.608679,1083,22,13,12,1,0.03,39.0,39.0,39.0,1.0,1.0,0.2212,0.2212,0.2212,0.1472,0.1472,0.1472,3.04,1.399999976158142,1.6699999570846558,2.049999952316284,12053,0.2961392688751221,9.0,0.07547693,0.050642133,0.30201808,0.9519225767625819,0.9405055363831539,2.0,-22.0,0.08443783173398012,-1.2|-44.6,,0
-1.0,-48.399993896484375,0.7,0.99,0.44,0.479411,0.308084,3.092678,658,56,32,32,0,0.0,,,,,,,,,0.0,0.0,0.0,1.14,0.4399999976158142,0.5400000214576721,0.6600000262260437,12053,0.4794108760356902,3.0,0.11113852,0.07144778,0.19867289,0.7783527862672505,0.8856220551779812,2.5,-15.5,0.0,-1.0|-48.4,,0
-1.0,-46.0,0.7,0.99,0.99,0.318455,0.182353,3.031009,1276,29,18,18,0,0.0,,,,,,,,,0.0,0.0,0.0,2.28,0.9900000095367432,1.2000000476837158,1.5199999809265137,12053,0.31845453977584826,9.0,0.07289526,0.054625083,0.18115443,0.7978585414508403,0.86443584341406,2.0,-5.0,0.0,-1.0|-46.0,Viseu,1
-1.0,-45.79998779296875,0.7,0.99,1.18,0.309667,0.178646,2.968626,1281,34,23,23,0,0.0,,,,,,,,,0.0,0.0,0.0,2.59,1.1799999475479126,1.409999966621399,1.75,12053,0.3096665143966674,9.0,0.072530314,0.053192545,0.19118123,0.8151819466697158,0.8613742256359349,2.0,-15.5,0.0,-1.0|-45.8,Carutapera; Luís Domingues,2
-1.0,-45.600006103515625,0.7,0.99,1.32,0.301767,0.17422,2.928292,1259,30,23,23,0,0.0,,,,,,,,,0.0,0.0,0.0,2.85,1.3200000524520874,1.559999942779541,1.899999976158142,12053,0.3017672598361969,9.0,0.0742234,0.05234821,0.20963143,0.8233544582069773,0.8502843174725307,2.0,-13.0,0.0,-1.0|-45.6,,0
-1.0,-45.399993896484375,0.7,0.99,1.4,0.295966,0.169282,2.860276,1227,26,19,18,1,0.03,19.0,19.0,19.0,1.0,1.0,0.1547,0.1547,0.1547,0.0701,0.0701,0.0701,3.04,1.399999976158142,1.649999976158142,2.0199999809265137,12053,0.2959657871723175,9.0,0.08018114,0.052301247,0.24334945,0.854241274419767,0.8610360892805037,2.0,-16.25,0.04293922897114134,-1.0|-45.4,,0
-1.0,-45.20001220703125,0.7,0.99,1.35,0.293307,0.167455,2.797509,1197,23,15,14,1,0.03,24.0,24.0,24.0,1.0,1.0,0.2008,0.2008,0.2008,0.1087,0.1087,0.1087,3.08,1.350000023841858,1.6200000047683716,1.9900000095367432,12053,0.2933073592185973,9.0,0.081649005,0.052380778,0.27252167,0.9016633565649513,0.8931960994689067,2.0,-20.0,0.06371544254631095,-1.0|-45.2,,0
-1.0,-45.0,0.7,0.99,1.33,0.292209,0.167379,2.715078,1165,21,13,12,1,0.03,28.0,28.0,28.0,1.0,1.0,0.2382,0.2382,0.2382,0.1406,0.1406,0.1406,3.05,1.3300000429153442,1.6100000143051147,2.0,12053,0.2922086179256438,9.0,0.081722185,0.05228767,0.2969884,0.9315022180985868,0.9168343836964459,2.0,-25.0,0.08088542215895111,-1.0|-45.0,,0
-1.0,-44.79998779296875,0.7,0.99,1.34,0.28901,0.166292,2.588355,1136,21,11,10,1,0.03,32.0,32.0,32.0,1.0,1.0,0.258,0.258,0.258,0.1565,0.1565,0.1565,3.04,1.340000033378601,1.6200000047683716,2.0299999713897705,12053,0.28901007771492004,9.0,0.080310345,0.051875386,0.3090753,0.9476679813443999,0.9324437389564817,2.0,-38.25,0.08944349977152097,-1.0|-44.8,,0
-1.0,-44.600006103515625,0.7,0.99,1.35,0.286142,0.16552,2.451983,1106,19,11,10,1,0.03,40.0,40.0,40.0,2.0,2.0,0.2608,0.2608,0.2608,0.2743,0.2743,0.2743,2.94,1.350000023841858,1.6299999952316284,2.0199999809265137,12053,0.28614155650138856,9.0,0.07916735,0.051431928,0.31689397,0.9566895027801384,0.9426865988541036,2.0,-35.0,0.15284862824703857,-1.0|-44.6,,0
-0.800000011920929,-48.399993896484375,0.7,0.99,0.61,0.470553,0.302229,3.195137,752,51,28,28,0,0.0,,,,,,,,,0.0,0.0,0.0,1.45,0.6100000143051147,0.7200000286102295,0.8600000143051147,12053,0.47055342435836783,3.0,0.10841659,0.07040374,0.20725566,0.833766299554667,0.8933432581837791,2.0,-22.25,0.0,-0.8|-48.4,Salvaterra,1
-0.800000011920929,-48.20001220703125,0.7,0.99,0.52,0.46194,0.2845,3.260997,777,49,35,35,0,0.0,,,,,,,,,0.0,0.0,0.0,1.95,0.5199999809265137,0.6100000143051147,0.7300000190734863,12053,0.4619402945041656,3.0,0.12188104,0.07234916,0.25096947,0.7836848784462567,0.8977629172822552,2.0,-2.75,0.0,-0.8|-48.2,,0
-0.800000011920929,-46.600006103515625,0.7,0.99,1.09,0.345432,0.189535,3.11249,1205,24,18,15,3,0.09,9.67,14.7,15.0,1.0,1.0,0.0595,0.1147,0.1211,0.0724,0.114,0.1154,2.25,1.090000033378601,1.2999999523162842,1.6200000047683716,12053,0.3454324376583098,9.0,0.0684223,0.05892244,0.16648029,0.787099873491873,0.8954244946503309,2.0,-14.75,0.054593856550318114,-0.8|-46.6,Bragança,1
-0.800000011920929,-46.399993896484375,0.7,0.99,1.14,0.326619,0.179902,3.022545,1239,27,21,18,3,0.09,9.67,16.8,18.0,1.0,1.0,0.0778,0.1246,0.1302,0.0797,0.1167,0.1176,2.37,1.1399999856948853,1.3700000047683716,1.7200000286102295,12053,0.32661867141723616,9.0,0.070898876,0.05714849,0.16776405,0.8129389998224495,0.8969049797042055,2.0,-11.5,0.058523036837850186,-0.8|-46.4,Augusto Corrêa,1
-0.800000011920929,-46.20001220703125,0.7,0.99,1.0,0.312272,0.17353,2.966771,1334,21,18,18,0,0.0,,,,,,,,,0.0,0.0,0.0,2.22,1.0,1.2300000190734863,1.559999942779541,12053,0.3122715663909912,9.0,0.07329363,0.055577874,0.17573974,0.8194596139432603,0.8858148660827927,2.0,-15.75,0.0,-0.8|-46.2,,0
-0.800000011920929,-46.0,0.7,0.99,1.16,0.303627,0.16916,2.918617,1321,25,17,16,1,0.03,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0294,0.0294,0.0294,2.53,1.159999966621399,1.409999966621399,1.7699999809265137,12053,0.30362743258476255,9.0,0.07589397,0.054281864,0.19223377,0.8180584806819529,0.8653647383631613,2.0,-19.0,0.02103270325846251,-0.8|-46.0,,0
-0.800000011920929,-45.79998779296875,0.7,0.99,1.29,0.296675,0.164391,2.858238,1287,29,21,20,1,0.03,2.0,2.0,2.0,1.0,1.0,0.0052,0.0052,0.0052,0.0441,0.0441,0.0441,2.7,1.2899999618530273,1.5399999618530273,1.899999976158142,12053,0.2966752672195433,9.0,0.07937673,0.053639904,0.21472937,0.833176797194911,0.863049928034294,2.0,-22.0,0.028944888221027098,-0.8|-45.8,,0
-0.800000011920929,-45.600006103515625,0.7,0.99,1.34,0.290502,0.160677,2.774863,1268,24,20,19,1,0.03,13.0,13.0,13.0,1.0,1.0,0.066,0.066,0.066,0.0135,0.0135,0.0135,2.8,1.340000033378601,1.600000023841858,1.9500000476837158,12053,0.2905017900466918,9.0,0.08266835,0.05344842,0.24098939,0.8564922387668659,0.8708569447481203,2.0,-22.75,0.01247462564589265,-0.8|-45.6,,0
-0.800000011920929,-45.399993896484375,0.7,0.99,1.34,0.287433,0.158807,2.70845,1273,24,16,15,1,0.03,18.0,18.0,18.0,1.0,1.0,0.142,0.142,0.142,0.061,0.061,0.061,2.84,1.340000033378601,1.600000023841858,1.9648000335693316,12053,0.2874333369731903,9.0,0.08412162,0.05324604,0.26574418,0.8892153204143955,0.8878680300256575,2.0,-24.0,0.03804120970860136,-0.8|-45.4,,0
-0.6000000238418579,-48.399993896484375,0.7,0.99,0.77,0.465149,0.293061,3.257537,848,44,25,25,0,0.0,,,,,,,,,0.0,0.0,0.0,1.61,0.7699999809265137,0.9100000262260437,1.1100000143051147,12053,0.46514855504035946,3.0,0.10750458,0.069562085,0.23431146,0.777730062560127,0.8763331461436625,2.0,-20.25,0.0,-0.6|-48.4,,0
-0.6000000238418579,-48.20001220703125,0.7,0.99,0.8,0.451106,0.267368,3.184237,959,42,31,31,0,0.0,,,,,,,,,0.0,0.0,0.0,1.46,0.800000011920929,0.9379999995231738,1.1200000047683716,12053,0.4511064004898068,3.0,0.13286066,0.07479534,0.30269292,0.7018324330866429,0.8852569032470716,2.0,-9.5,0.0,-0.6|-48.2,,0
-0.6000000238418579,-48.0,0.7,0.99,0.67,0.438451,0.244063,3.23461,1024,38,32,32,0,0.0,,,,,,,,,0.0,0.0,0.0,1.88,0.6700000166893005,0.7799999713897705,0.9599999785423279,12053,0.4384508812427519,3.0,0.1479867,0.076949835,0.35613844,0.6382302689324334,0.8835457970498359,2.0,-3.75,0.0,-0.6|-48.0,São Caetano de Odivelas,1
-0.6000000238418579,-47.20001220703125,0.7,0.99,0.97,0.377857,0.197097,2.959708,1147,23,19,15,4,0.12,9.75,20.65,22.0,2.0,3.0,0.0679,0.0769,0.0773,0.1202,0.1666,0.169,2.27,0.9700000286102295,1.1299999952316284,1.3899999856948853,12053,0.37785659909248354,3.0,0.101930246,0.06503503,0.24144356,0.6796046242286637,0.887707979063086,2.0,-23.25,0.08553024710886147,-0.6|-47.2,Salinópolis; São João de Pirabas,2
-0.6000000238418579,-47.0,0.7,0.99,1.27,0.363139,0.185737,2.972664,1085,23,16,12,4,0.12,11.25,24.05,26.0,2.0,2.85,0.0913,0.1259,0.1305,0.1607,0.2367,0.2413,2.74,1.2699999809265137,1.4900000095367432,1.809999942779541,12053,0.3631385278701782,4.0,0.09280603,0.06369555,0.21621217,0.7012085293178567,0.8814358045489755,2.0,-13.75,0.10732912404653942,-0.6|-47.0,Quatipuru,1
-0.6000000238418579,-46.79998779296875,0.7,0.99,1.31,0.346426,0.177755,2.976737,1122,22,16,12,4,0.12,10.25,21.35,23.0,1.5,2.0,0.0949,0.1431,0.1481,0.1424,0.2032,0.207,2.75,1.309999942779541,1.5399999618530273,1.899999976158142,12053,0.3464262676239014,4.0,0.078640535,0.06107886,0.18330951,0.7438770606788146,0.8811431767656708,2.0,-17.0,0.09747926113395901,-0.6|-46.8,Tracuateua,1
-0.6000000238418579,-46.600006103515625,0.7,0.99,1.29,0.329468,0.172401,2.950558,1192,21,15,11,4,0.12,8.75,16.1,17.0,1.0,1.0,0.0673,0.137,0.1468,0.0806,0.1267,0.1274,2.57,1.2899999618530273,1.5199999809265137,1.8899999856948853,12053,0.32946814179420464,9.0,0.072957516,0.058824986,0.17268881,0.7953931375900608,0.8898163737316904,2.0,-21.75,0.06421578965868747,-0.6|-46.6,,0
-0.6000000238418579,-46.399993896484375,0.7,0.99,1.29,0.312561,0.167372,2.905302,1261,24,19,16,3,0.09,8.67,16.7,18.0,1.0,1.0,0.094,0.1332,0.1395,0.0957,0.1189,0.1201,2.59,1.2899999618530273,1.5399999618530273,1.9199999570846558,12053,0.3125611007213592,9.0,0.07648601,0.057059683,0.17811613,0.8178406095452894,0.886623640370935,2.0,-25.25,0.06713493883792049,-0.6|-46.4,,0
-0.6000000238418579,-46.20001220703125,0.7,0.99,1.24,0.300307,0.162845,2.835536,1325,23,17,15,2,0.06,3.0,3.9,4.0,1.0,1.0,0.0587,0.1115,0.1174,0.0474,0.0901,0.0949,2.64,1.2400000095367432,1.5099999904632568,1.8899999856948853,12053,0.300306681394577,10.0,0.07966091,0.055733334,0.19428934,0.8354331765312034,0.8828145971982694,2.0,-27.0,0.03592942634187493,-0.6|-46.2,,0
-0.6000000238418579,-46.0,0.7,0.99,1.24,0.294565,0.159449,2.771571,1343,27,21,21,0,0.0,,,,,,,,,0.0,0.0,0.0,2.68,1.2400000095367432,1.5099999904632568,1.899999976158142,12053,0.2945646643638611,10.0,0.08285036,0.054912377,0.21818247,0.843394240401328,0.8733876461654968,2.0,-27.25,0.0,-0.6|-46.0,,0
-0.4000000059604645,-48.20001220703125,0.7,0.99,0.94,0.444609,0.25183,2.960708,1062,34,26,23,3,0.09,4.0,4.9,5.0,1.0,1.0,0.0088,0.0238,0.0265,0.0108,0.0277,0.0305,1.98,0.9399999976158142,1.0800000429153442,1.2999999523162842,12053,0.44460887432098367,3.0,0.14586248,0.07544087,0.35599098,0.6573827657923289,0.8769627380888079,2.0,-9.0,0.02143803385004745,-0.4|-48.2,,0
