grid_lat,grid_lon,hs_prime_trend_mm_per_year,hs_prime_trend_low_mm_per_year,hs_prime_trend_high_mm_per_year,hs_star_trend_mm_per_year,hs_star_trend_low_mm_per_year,hs_star_trend_high_mm_per_year,zos_prime_trend_mm_per_year,zos_prime_trend_low_mm_per_year,zos_prime_trend_high_mm_per_year,zos_star_trend_mm_per_year,zos_star_trend_low_mm_per_year,zos_star_trend_high_mm_per_year
2.600000,-50.600006,1.023036,-0.802479,3.057532,1.016356,-0.868885,2.998573,4.177750,3.627286,4.751142,4.177446,3.627288,4.751144
2.600000,-50.399994,1.337258,-0.794520,3.562582,1.323691,-0.794521,3.553105,4.165722,3.592561,4.701010,4.167454,3.592561,4.701009
2.800000,-50.799988,0.800889,-0.811242,2.647101,0.779917,-0.811401,2.632192,4.123821,3.586128,4.639616,4.122639,3.586130,4.639616
2.800000,-50.600006,1.346752,-0.783126,3.458573,1.328225,-0.775555,3.512881,4.146112,3.576568,4.700075,4.145821,3.576568,4.700075
3.000000,-50.799988,0.902778,-1.020623,2.968950,0.892504,-0.978370,2.968949,4.113969,3.532685,4.651779,4.113971,3.532687,4.651782
3.000000,-50.600006,1.405959,-0.924209,3.583822,1.373760,-0.943247,3.583820,4.092813,3.518611,4.622887,4.093449,3.518611,4.622887
3.200000,-50.799988,0.993185,-1.165362,3.171229,0.993182,-1.165456,3.251365,4.080815,3.474084,4.590213,4.080782,3.473117,4.590213
3.200000,-50.600006,1.295560,-1.111870,3.554034,1.294068,-1.108940,3.540672,4.009740,3.425183,4.579888,4.009743,3.425184,4.580182
3.400000,-50.799988,0.930457,-1.420762,3.186445,0.909591,-1.412778,3.149123,4.025162,3.431140,4.555553,4.025160,3.431140,4.555552
3.600000,-51.000000,0.529900,-1.131968,2.363013,0.529898,-1.099290,2.404754,4.013381,3.425381,4.568123,4.013383,3.425379,4.568024
3.600000,-50.799988,0.814386,-1.511646,3.087361,0.859841,-1.505629,3.061552,4.001543,3.404146,4.522361,4.001542,3.405044,4.521793
3.800000,-51.000000,0.552800,-0.873667,1.979506,0.566781,-0.873668,1.991447,4.050159,3.471636,4.612110,4.049705,3.471636,4.612111
3.800000,-50.799988,0.847539,-1.417808,2.928181,0.833001,-1.415526,2.949046,3.979268,3.371629,4.528825,3.979269,3.371628,4.509897
4.000000,-51.000000,0.662455,-0.941092,2.243852,0.665636,-0.926829,2.243850,4.060465,3.438709,4.593177,4.060474,3.438341,4.590782
4.000000,-50.799988,1.028428,-1.247837,3.196356,1.021399,-1.238832,3.183559,3.924698,3.359498,4.447130,3.926666,3.363115,4.454756
4.200000,-51.200012,0.439496,-0.591781,1.490409,0.446351,-0.593509,1.484081,4.043623,3.480353,4.558942,4.043623,3.480354,4.558942
4.200000,-51.000000,0.758804,-0.868951,2.123291,0.795029,-0.855248,2.130138,4.044933,3.444640,4.570715,4.044933,3.446637,4.570712
4.200000,-50.799988,1.373295,-1.068499,3.514225,1.373288,-1.084552,3.514224,3.956849,3.335498,4.458276,3.953307,3.335498,4.458274
4.400000,-51.600006,0.861604,-0.597267,1.830348,0.882973,-0.588734,1.830348,3.885908,3.357242,4.382672,3.885713,3.357242,4.382671
4.400000,-51.399994,1.159216,-0.566781,2.657534,1.098313,-0.584420,2.556237,4.013730,3.459526,4.525998,4.013731,3.459526,4.524515
4.400000,-51.200012,1.125076,-0.615097,2.642526,1.094261,-0.648908,2.611458,4.041982,3.468479,4.582005,4.039134,3.468479,4.567561
4.400000,-51.000000,1.254684,-0.489674,2.483352,1.281792,-0.520109,2.532460,3.921415,3.414721,4.558113,3.919593,3.411419,4.558110
4.600000,-51.600006,1.279641,-1.255713,3.178088,1.206995,-1.255706,3.194229,4.015849,3.458828,4.539467,4.014265,3.458828,4.542865
4.600000,-51.399994,1.519481,-1.046212,3.823162,1.518468,-0.966249,3.714586,4.017648,3.498313,4.612272,4.024553,3.498312,4.619540
4.600000,-51.200012,1.245202,-0.949968,3.293759,1.245207,-0.944151,3.293758,3.951846,3.423060,4.611284,3.948527,3.423062,4.605314
4.600000,-51.000000,2.013236,-0.465753,4.115412,1.962326,-0.465754,4.034961,3.902814,3.356551,4.518342,3.902812,3.356550,4.518343
4.800000,-52.000000,1.302731,-1.227508,3.134546,1.341810,-1.266721,3.158905,3.918851,3.455766,4.518970,3.918187,3.455765,4.518968
4.800000,-51.799988,1.544208,-1.365022,3.731396,1.532348,-1.363227,3.755531,4.072448,3.491082,4.638138,4.072449,3.491082,4.638139
4.800000,-51.600006,1.592865,-1.073033,3.942429,1.592859,-1.066230,3.940397,4.028144,3.457535,4.579209,4.028142,3.460771,4.579208
4.800000,-51.399994,1.768301,-0.995366,4.160958,1.729327,-0.875825,4.234972,3.948355,3.397002,4.613148,3.948355,3.400302,4.618470
5.000000,-52.200012,1.140870,-0.602759,2.632062,1.116564,-0.602737,2.666150,4.035359,3.429872,4.591126,4.035360,3.429874,4.591128
5.000000,-52.000000,1.429263,-0.692158,3.250312,1.481640,-0.742294,3.243024,4.111260,3.561609,4.685997,4.111259,3.561607,4.684154
5.000000,-51.799988,1.715175,-1.095070,3.919246,1.668368,-1.186976,3.919250,4.045853,3.475498,4.618238,4.045853,3.479331,4.618240
5.000000,-51.600006,1.731624,-1.137565,4.178083,1.695325,-1.215349,4.217465,3.973065,3.392436,4.565681,3.973067,3.395616,4.552069
5.200000,-52.600006,0.438101,-1.146121,1.929216,0.420586,-1.146119,1.922025,3.974769,3.440579,4.494999,3.974768,3.440578,4.494998
5.200000,-52.399994,1.053510,-1.078777,2.792393,1.048454,-1.080514,2.807241,4.093978,3.503045,4.594406,4.093977,3.504315,4.594404
5.200000,-52.200012,1.169657,-1.228287,2.917808,1.175057,-1.301791,2.917808,4.111950,3.541141,4.688427,4.111949,3.536430,4.688426
5.200000,-52.000000,1.502472,-1.058116,3.693143,1.502460,-1.156166,3.693145,4.088575,3.510303,4.669938,4.095519,3.510306,4.669817
5.400000,-52.600006,1.221031,-0.836670,2.729680,1.210494,-0.885514,2.676712,4.129551,3.562964,4.678830,4.129551,3.565210,4.678831
5.400000,-52.399994,1.586936,-0.613284,3.267747,1.590239,-0.613278,3.261932,4.081357,3.545895,4.642148,4.081355,3.545895,4.642148
5.600000,-53.399994,-0.261462,-2.006444,1.499776,-0.247906,-2.006446,1.500946,4.117707,3.609426,4.562844,4.117235,3.610628,4.561688
5.600000,-53.200012,0.818590,-1.547155,2.857844,0.853233,-1.578083,2.828440,4.163454,3.613186,4.593718,4.164040,3.613185,4.593726
5.600000,-53.000000,0.981496,-1.234698,2.980216,0.960794,-1.234708,2.980213,4.281982,3.711532,4.753651,4.281047,3.708655,4.753649
5.600000,-52.799988,1.050514,-1.125578,2.899132,1.008561,-1.125569,2.955169,4.273478,3.704472,4.797198,4.273479,3.708560,4.795325
5.600000,-52.600006,1.331718,-0.789387,2.994654,1.317549,-0.789384,2.978925,4.159955,3.617020,4.679426,4.161313,3.617019,4.679425
5.800000,-53.600006,0.695236,-1.184899,2.702052,0.695247,-1.221311,2.752832,4.208454,3.705952,4.644470,4.206202,3.701810,4.643700
5.800000,-53.399994,0.696560,-1.009136,2.338733,0.673917,-1.009133,2.338729,4.243568,3.729839,4.712469,4.243567,3.729840,4.710383
5.800000,-53.200012,1.349686,-1.020089,3.651045,1.224305,-1.020092,3.609599,4.270789,3.707195,4.746989,4.268351,3.708834,4.746990
5.800000,-53.000000,1.488993,-0.659153,3.738202,1.488993,-0.663935,3.701370,4.283581,3.672130,4.771331,4.283581,3.672129,4.771330
5.800000,-52.799988,1.941859,-0.673958,3.748857,1.941429,-0.673967,3.720260,4.221382,3.672769,4.773336,4.221382,3.672769,4.769877
6.000000,-54.200012,0.293607,-2.132770,2.604750,0.330494,-2.115981,2.528831,4.194247,3.779338,4.657507,4.193902,3.779338,4.657507
6.000000,-54.000000,0.740419,-1.894324,3.078794,0.740424,-1.894321,3.095888,4.257908,3.822278,4.707584,4.257908,3.822281,4.699635
6.000000,-53.799988,0.839877,-1.804006,3.278689,0.802102,-1.804007,3.306621,4.281661,3.798223,4.760186,4.282491,3.798224,4.761155
6.000000,-53.600006,0.798960,-1.713575,3.458902,0.766268,-1.722591,3.458903,4.273435,3.804526,4.711448,4.280675,3.812065,4.709966
6.000000,-53.399994,1.052468,-1.391309,3.694571,1.073633,-1.489042,3.694570,4.289150,3.764961,4.789621,4.289150,3.757234,4.789617
6.000000,-53.200012,1.329697,-0.867304,3.911042,1.309594,-1.006668,3.886301,4.281741,3.688824,4.807658,4.283213,3.688824,4.801557
