grid_lat,grid_lon,i_lat,i_lon,region,method,season,compound_event_count
-13.800000190734863,-38.79998779296875,106,81,NE,Global q90,MAM,17
-13.800000190734863,-38.79998779296875,106,81,NE,Global q90,JJA,28
-13.800000190734863,-38.79998779296875,106,81,NE,Global q90,SON,17
-13.800000190734863,-38.79998779296875,106,81,NE,Seasonal q90,DJF,15
-13.800000190734863,-38.79998779296875,106,81,NE,Seasonal q90,MAM,16
-13.800000190734863,-38.79998779296875,106,81,NE,Seasonal q90,JJA,14
-13.800000190734863,-38.79998779296875,106,81,NE,Seasonal q90,SON,18
-13.800000190734863,-38.600006103515625,106,82,NE,Global q90,DJF,2
-13.800000190734863,-38.600006103515625,106,82,NE,Global q90,MAM,15
-13.800000190734863,-38.600006103515625,106,82,NE,Global q90,JJA,24
-13.800000190734863,-38.600006103515625,106,82,NE,Global q90,SON,18
-13.800000190734863,-38.600006103515625,106,82,NE,Seasonal q90,DJF,12
-13.800000190734863,-38.600006103515625,106,82,NE,Seasonal q90,MAM,16
-13.800000190734863,-38.600006103515625,106,82,NE,Seasonal q90,JJA,19
-13.800000190734863,-38.600006103515625,106,82,NE,Seasonal q90,SON,18
-13.600000381469727,-38.79998779296875,107,81,NE,Global q90,DJF,1
-13.600000381469727,-38.79998779296875,107,81,NE,Global q90,MAM,18
-13.600000381469727,-38.79998779296875,107,81,NE,Global q90,JJA,27
-13.600000381469727,-38.79998779296875,107,81,NE,Global q90,SON,18
-13.600000381469727,-38.79998779296875,107,81,NE,Seasonal q90,DJF,14
-13.600000381469727,-38.79998779296875,107,81,NE,Seasonal q90,MAM,17
-13.600000381469727,-38.79998779296875,107,81,NE,Seasonal q90,JJA,15
-13.600000381469727,-38.79998779296875,107,81,NE,Seasonal q90,SON,17
-13.600000381469727,-38.600006103515625,107,82,NE,Global q90,DJF,1
-13.600000381469727,-38.600006103515625,107,82,NE,Global q90,MAM,16
-13.600000381469727,-38.600006103515625,107,82,NE,Global q90,JJA,24
-13.600000381469727,-38.600006103515625,107,82,NE,Global q90,SON,19
-13.600000381469727,-38.600006103515625,107,82,NE,Seasonal q90,DJF,13
-13.600000381469727,-38.600006103515625,107,82,NE,Seasonal q90,MAM,15
-13.600000381469727,-38.600006103515625,107,82,NE,Seasonal q90,JJA,16
-13.600000381469727,-38.600006103515625,107,82,NE,Seasonal q90,SON,19
-13.399999618530273,-38.79998779296875,108,81,NE,Global q90,DJF,1
-13.399999618530273,-38.79998779296875,108,81,NE,Global q90,MAM,20
-13.399999618530273,-38.79998779296875,108,81,NE,Global q90,JJA,28
-13.399999618530273,-38.79998779296875,108,81,NE,Global q90,SON,17
-13.399999618530273,-38.79998779296875,108,81,NE,Seasonal q90,DJF,15
-13.399999618530273,-38.79998779296875,108,81,NE,Seasonal q90,MAM,17
-13.399999618530273,-38.79998779296875,108,81,NE,Seasonal q90,JJA,13
-13.399999618530273,-38.79998779296875,108,81,NE,Seasonal q90,SON,19
-13.399999618530273,-38.600006103515625,108,82,NE,Global q90,DJF,1
-13.399999618530273,-38.600006103515625,108,82,NE,Global q90,MAM,17
-13.399999618530273,-38.600006103515625,108,82,NE,Global q90,JJA,26
-13.399999618530273,-38.600006103515625,108,82,NE,Global q90,SON,20
-13.399999618530273,-38.600006103515625,108,82,NE,Seasonal q90,DJF,14
-13.399999618530273,-38.600006103515625,108,82,NE,Seasonal q90,MAM,16
-13.399999618530273,-38.600006103515625,108,82,NE,Seasonal q90,JJA,15
-13.399999618530273,-38.600006103515625,108,82,NE,Seasonal q90,SON,19
-13.399999618530273,-38.399993896484375,108,83,NE,Global q90,DJF,2
-13.399999618530273,-38.399993896484375,108,83,NE,Global q90,MAM,14
-13.399999618530273,-38.399993896484375,108,83,NE,Global q90,JJA,21
-13.399999618530273,-38.399993896484375,108,83,NE,Global q90,SON,20
-13.399999618530273,-38.399993896484375,108,83,NE,Seasonal q90,DJF,16
-13.399999618530273,-38.399993896484375,108,83,NE,Seasonal q90,MAM,13
-13.399999618530273,-38.399993896484375,108,83,NE,Seasonal q90,JJA,18
-13.399999618530273,-38.399993896484375,108,83,NE,Seasonal q90,SON,19
-13.199999809265137,-38.600006103515625,109,82,NE,Global q90,DJF,1
-13.199999809265137,-38.600006103515625,109,82,NE,Global q90,MAM,19
-13.199999809265137,-38.600006103515625,109,82,NE,Global q90,JJA,27
-13.199999809265137,-38.600006103515625,109,82,NE,Global q90,SON,20
-13.199999809265137,-38.600006103515625,109,82,NE,Seasonal q90,DJF,16
-13.199999809265137,-38.600006103515625,109,82,NE,Seasonal q90,MAM,17
-13.199999809265137,-38.600006103515625,109,82,NE,Seasonal q90,JJA,16
-13.199999809265137,-38.600006103515625,109,82,NE,Seasonal q90,SON,20
-13.199999809265137,-38.399993896484375,109,83,NE,Global q90,DJF,1
-13.199999809265137,-38.399993896484375,109,83,NE,Global q90,MAM,18
-13.199999809265137,-38.399993896484375,109,83,NE,Global q90,JJA,24
-13.199999809265137,-38.399993896484375,109,83,NE,Global q90,SON,19
-13.199999809265137,-38.399993896484375,109,83,NE,Seasonal q90,DJF,16
-13.199999809265137,-38.399993896484375,109,83,NE,Seasonal q90,MAM,12
-13.199999809265137,-38.399993896484375,109,83,NE,Seasonal q90,JJA,17
-13.199999809265137,-38.399993896484375,109,83,NE,Seasonal q90,SON,20
-13.199999809265137,-38.20001220703125,109,84,NE,Global q90,DJF,1
-13.199999809265137,-38.20001220703125,109,84,NE,Global q90,MAM,14
-13.199999809265137,-38.20001220703125,109,84,NE,Global q90,JJA,21
-13.199999809265137,-38.20001220703125,109,84,NE,Global q90,SON,19
-13.199999809265137,-38.20001220703125,109,84,NE,Seasonal q90,DJF,16
-13.199999809265137,-38.20001220703125,109,84,NE,Seasonal q90,MAM,11
-13.199999809265137,-38.20001220703125,109,84,NE,Seasonal q90,JJA,19
-13.199999809265137,-38.20001220703125,109,84,NE,Seasonal q90,SON,19
-13.199999809265137,-38.0,109,85,NE,Global q90,DJF,1
-13.199999809265137,-38.0,109,85,NE,Global q90,MAM,11
-13.199999809265137,-38.0,109,85,NE,Global q90,JJA,19
-13.199999809265137,-38.0,109,85,NE,Global q90,SON,18
-13.199999809265137,-38.0,109,85,NE,Seasonal q90,DJF,17
-13.199999809265137,-38.0,109,85,NE,Seasonal q90,MAM,11
-13.199999809265137,-38.0,109,85,NE,Seasonal q90,JJA,18
-13.199999809265137,-38.0,109,85,NE,Seasonal q90,SON,18
-13.0,-38.399993896484375,110,83,NE,Global q90,DJF,1
-13.0,-38.399993896484375,110,83,NE,Global q90,MAM,20
-13.0,-38.399993896484375,110,83,NE,Global q90,JJA,26
-13.0,-38.399993896484375,110,83,NE,Global q90,SON,19
-13.0,-38.399993896484375,110,83,NE,Seasonal q90,DJF,17
-13.0,-38.399993896484375,110,83,NE,Seasonal q90,MAM,16
-13.0,-38.399993896484375,110,83,NE,Seasonal q90,JJA,18
-13.0,-38.399993896484375,110,83,NE,Seasonal q90,SON,22
-13.0,-38.20001220703125,110,84,NE,Global q90,DJF,1
-13.0,-38.20001220703125,110,84,NE,Global q90,MAM,17
-13.0,-38.20001220703125,110,84,NE,Global q90,JJA,26
-13.0,-38.20001220703125,110,84,NE,Global q90,SON,19
-13.0,-38.20001220703125,110,84,NE,Seasonal q90,DJF,16
-13.0,-38.20001220703125,110,84,NE,Seasonal q90,MAM,12
-13.0,-38.20001220703125,110,84,NE,Seasonal q90,JJA,17
-13.0,-38.20001220703125,110,84,NE,Seasonal q90,SON,21
-13.0,-38.0,110,85,NE,Global q90,DJF,1
-13.0,-38.0,110,85,NE,Global q90,MAM,13
-13.0,-38.0,110,85,NE,Global q90,JJA,23
-13.0,-38.0,110,85,NE,Global q90,SON,19
-13.0,-38.0,110,85,NE,Seasonal q90,DJF,18
-13.0,-38.0,110,85,NE,Seasonal q90,MAM,11
-13.0,-38.0,110,85,NE,Seasonal q90,JJA,18
-13.0,-38.0,110,85,NE,Seasonal q90,SON,20
-13.0,-37.79998779296875,110,86,NE,Global q90,DJF,1
-13.0,-37.79998779296875,110,86,NE,Global q90,MAM,10
-13.0,-37.79998779296875,110,86,NE,Global q90,JJA,20
-13.0,-37.79998779296875,110,86,NE,Global q90,SON,17
-13.0,-37.79998779296875,110,86,NE,Seasonal q90,DJF,18
-13.0,-37.79998779296875,110,86,NE,Seasonal q90,MAM,11
-13.0,-37.79998779296875,110,86,NE,Seasonal q90,JJA,16
-13.0,-37.79998779296875,110,86,NE,Seasonal q90,SON,17
-12.800000190734863,-38.0,111,85,NE,Global q90,DJF,0
-12.800000190734863,-38.0,111,85,NE,Global q90,MAM,16
-12.800000190734863,-38.0,111,85,NE,Global q90,JJA,26
-12.800000190734863,-38.0,111,85,NE,Global q90,SON,19
-12.800000190734863,-38.0,111,85,NE,Seasonal q90,DJF,17
-12.800000190734863,-38.0,111,85,NE,Seasonal q90,MAM,11
-12.800000190734863,-38.0,111,85,NE,Seasonal q90,JJA,20
-12.800000190734863,-38.0,111,85,NE,Seasonal q90,SON,19
-12.800000190734863,-37.79998779296875,111,86,NE,Global q90,DJF,0
-12.800000190734863,-37.79998779296875,111,86,NE,Global q90,MAM,13
-12.800000190734863,-37.79998779296875,111,86,NE,Global q90,JJA,22
-12.800000190734863,-37.79998779296875,111,86,NE,Global q90,SON,18
-12.800000190734863,-37.79998779296875,111,86,NE,Seasonal q90,DJF,19
-12.800000190734863,-37.79998779296875,111,86,NE,Seasonal q90,MAM,12
-12.800000190734863,-37.79998779296875,111,86,NE,Seasonal q90,JJA,17
-12.800000190734863,-37.79998779296875,111,86,NE,Seasonal q90,SON,18
-12.600000381469727,-37.79998779296875,112,86,NE,Global q90,DJF,0
-12.600000381469727,-37.79998779296875,112,86,NE,Global q90,MAM,15
-12.600000381469727,-37.79998779296875,112,86,NE,Global q90,JJA,26
-12.600000381469727,-37.79998779296875,112,86,NE,Global q90,SON,19
-12.600000381469727,-37.79998779296875,112,86,NE,Seasonal q90,DJF,20
-12.600000381469727,-37.79998779296875,112,86,NE,Seasonal q90,MAM,12
-12.600000381469727,-37.79998779296875,112,86,NE,Seasonal q90,JJA,18
-12.600000381469727,-37.79998779296875,112,86,NE,Seasonal q90,SON,19
-12.600000381469727,-37.600006103515625,112,87,NE,Global q90,DJF,0
-12.600000381469727,-37.600006103515625,112,87,NE,Global q90,MAM,12
-12.600000381469727,-37.600006103515625,112,87,NE,Global q90,JJA,23
-12.600000381469727,-37.600006103515625,112,87,NE,Global q90,SON,19
-12.600000381469727,-37.600006103515625,112,87,NE,Seasonal q90,DJF,18
-12.600000381469727,-37.600006103515625,112,87,NE,Seasonal q90,MAM,12
-12.600000381469727,-37.600006103515625,112,87,NE,Seasonal q90,JJA,17
-12.600000381469727,-37.600006103515625,112,87,NE,Seasonal q90,SON,17
-12.399999618530273,-37.79998779296875,113,86,NE,Global q90,DJF,0
-12.399999618530273,-37.79998779296875,113,86,NE,Global q90,MAM,14
-12.399999618530273,-37.79998779296875,113,86,NE,Global q90,JJA,28
-12.399999618530273,-37.79998779296875,113,86,NE,Global q90,SON,21
-12.399999618530273,-37.79998779296875,113,86,NE,Seasonal q90,DJF,18
-12.399999618530273,-37.79998779296875,113,86,NE,Seasonal q90,MAM,13
-12.399999618530273,-37.79998779296875,113,86,NE,Seasonal q90,JJA,19
-12.399999618530273,-37.79998779296875,113,86,NE,Seasonal q90,SON,21
-12.399999618530273,-37.600006103515625,113,87,NE,Global q90,DJF,0
-12.399999618530273,-37.600006103515625,113,87,NE,Global q90,MAM,14
-12.399999618530273,-37.600006103515625,113,87,NE,Global q90,JJA,26
-12.399999618530273,-37.600006103515625,113,87,NE,Global q90,SON,18
-12.399999618530273,-37.600006103515625,113,87,NE,Seasonal q90,DJF,17
-12.399999618530273,-37.600006103515625,113,87,NE,Seasonal q90,MAM,12
-12.399999618530273,-37.600006103515625,113,87,NE,Seasonal q90,JJA,17
-12.399999618530273,-37.600006103515625,113,87,NE,Seasonal q90,SON,19
-12.399999618530273,-37.399993896484375,113,88,NE,Global q90,DJF,0
-12.399999618530273,-37.399993896484375,113,88,NE,Global q90,MAM,10
-12.399999618530273,-37.399993896484375,113,88,NE,Global q90,JJA,23
-12.399999618530273,-37.399993896484375,113,88,NE,Global q90,SON,19
-12.399999618530273,-37.399993896484375,113,88,NE,Seasonal q90,DJF,16
-12.399999618530273,-37.399993896484375,113,88,NE,Seasonal q90,MAM,11
-12.399999618530273,-37.399993896484375,113,88,NE,Seasonal q90,JJA,16
-12.399999618530273,-37.399993896484375,113,88,NE,Seasonal q90,SON,18
-12.199999809265137,-37.600006103515625,114,87,NE,Global q90,DJF,0
-12.199999809265137,-37.600006103515625,114,87,NE,Global q90,MAM,14
-12.199999809265137,-37.600006103515625,114,87,NE,Global q90,JJA,28
-12.199999809265137,-37.600006103515625,114,87,NE,Global q90,SON,19
-12.199999809265137,-37.600006103515625,114,87,NE,Seasonal q90,DJF,20
-12.199999809265137,-37.600006103515625,114,87,NE,Seasonal q90,MAM,12
-12.199999809265137,-37.600006103515625,114,87,NE,Seasonal q90,JJA,17
-12.199999809265137,-37.600006103515625,114,87,NE,Seasonal q90,SON,20
-12.199999809265137,-37.399993896484375,114,88,NE,Global q90,DJF,0
-12.199999809265137,-37.399993896484375,114,88,NE,Global q90,MAM,11
-12.199999809265137,-37.399993896484375,114,88,NE,Global q90,JJA,24
-12.199999809265137,-37.399993896484375,114,88,NE,Global q90,SON,19
-12.199999809265137,-37.399993896484375,114,88,NE,Seasonal q90,DJF,16
-12.199999809265137,-37.399993896484375,114,88,NE,Seasonal q90,MAM,13
-12.199999809265137,-37.399993896484375,114,88,NE,Seasonal q90,JJA,16
-12.199999809265137,-37.399993896484375,114,88,NE,Seasonal q90,SON,19
-12.0,-37.399993896484375,115,88,NE,Global q90,DJF,0
-12.0,-37.399993896484375,115,88,NE,Global q90,MAM,14
-12.0,-37.399993896484375,115,88,NE,Global q90,JJA,27
-12.0,-37.399993896484375,115,88,NE,Global q90,SON,18
-12.0,-37.399993896484375,115,88,NE,Seasonal q90,DJF,17
-12.0,-37.399993896484375,115,88,NE,Seasonal q90,MAM,13
-12.0,-37.399993896484375,115,88,NE,Seasonal q90,JJA,16
-12.0,-37.399993896484375,115,88,NE,Seasonal q90,SON,20
-12.0,-37.20001220703125,115,89,NE,Global q90,DJF,0
-12.0,-37.20001220703125,115,89,NE,Global q90,MAM,10
-12.0,-37.20001220703125,115,89,NE,Global q90,JJA,24
-12.0,-37.20001220703125,115,89,NE,Global q90,SON,17
-12.0,-37.20001220703125,115,89,NE,Seasonal q90,DJF,15
-12.0,-37.20001220703125,115,89,NE,Seasonal q90,MAM,11
-12.0,-37.20001220703125,115,89,NE,Seasonal q90,JJA,15
-12.0,-37.20001220703125,115,89,NE,Seasonal q90,SON,19
-11.800000190734863,-37.399993896484375,116,88,NE,Global q90,DJF,0
-11.800000190734863,-37.399993896484375,116,88,NE,Global q90,MAM,11
-11.800000190734863,-37.399993896484375,116,88,NE,Global q90,JJA,29
-11.800000190734863,-37.399993896484375,116,88,NE,Global q90,SON,18
-11.800000190734863,-37.399993896484375,116,88,NE,Seasonal q90,DJF,18
-11.800000190734863,-37.399993896484375,116,88,NE,Seasonal q90,MAM,14
-11.800000190734863,-37.399993896484375,116,88,NE,Seasonal q90,JJA,16
-11.800000190734863,-37.399993896484375,116,88,NE,Seasonal q90,SON,20
-11.800000190734863,-37.20001220703125,116,89,NE,Global q90,DJF,0
-11.800000190734863,-37.20001220703125,116,89,NE,Global q90,MAM,11
-11.800000190734863,-37.20001220703125,116,89,NE,Global q90,JJA,26
-11.800000190734863,-37.20001220703125,116,89,NE,Global q90,SON,18
-11.800000190734863,-37.20001220703125,116,89,NE,Seasonal q90,DJF,18
-11.800000190734863,-37.20001220703125,116,89,NE,Seasonal q90,MAM,13
-11.800000190734863,-37.20001220703125,116,89,NE,Seasonal q90,JJA,16
-11.800000190734863,-37.20001220703125,116,89,NE,Seasonal q90,SON,19
-11.600000381469727,-37.399993896484375,117,88,NE,Global q90,DJF,0
-11.600000381469727,-37.399993896484375,117,88,NE,Global q90,MAM,14
-11.600000381469727,-37.399993896484375,117,88,NE,Global q90,JJA,30
-11.600000381469727,-37.399993896484375,117,88,NE,Global q90,SON,20
-11.600000381469727,-37.399993896484375,117,88,NE,Seasonal q90,DJF,19
-11.600000381469727,-37.399993896484375,117,88,NE,Seasonal q90,MAM,16
-11.600000381469727,-37.399993896484375,117,88,NE,Seasonal q90,JJA,17
-11.600000381469727,-37.399993896484375,117,88,NE,Seasonal q90,SON,17
-11.600000381469727,-37.20001220703125,117,89,NE,Global q90,DJF,0
-11.600000381469727,-37.20001220703125,117,89,NE,Global q90,MAM,12
-11.600000381469727,-37.20001220703125,117,89,NE,Global q90,JJA,26
-11.600000381469727,-37.20001220703125,117,89,NE,Global q90,SON,18
-11.600000381469727,-37.20001220703125,117,89,NE,Seasonal q90,DJF,16
-11.600000381469727,-37.20001220703125,117,89,NE,Seasonal q90,MAM,13
-11.600000381469727,-37.20001220703125,117,89,NE,Seasonal q90,JJA,16
-11.600000381469727,-37.20001220703125,117,89,NE,Seasonal q90,SON,19
-11.600000381469727,-37.0,117,90,NE,Global q90,DJF,0
-11.600000381469727,-37.0,117,90,NE,Global q90,MAM,8
-11.600000381469727,-37.0,117,90,NE,Global q90,JJA,24
-11.600000381469727,-37.0,117,90,NE,Global q90,SON,18
-11.600000381469727,-37.0,117,90,NE,Seasonal q90,DJF,15
-11.600000381469727,-37.0,117,90,NE,Seasonal q90,MAM,11
-11.600000381469727,-37.0,117,90,NE,Seasonal q90,JJA,16
-11.600000381469727,-37.0,117,90,NE,Seasonal q90,SON,17
-11.399999618530273,-37.20001220703125,118,89,NE,Global q90,DJF,0
-11.399999618530273,-37.20001220703125,118,89,NE,Global q90,MAM,12
-11.399999618530273,-37.20001220703125,118,89,NE,Global q90,JJA,30
-11.399999618530273,-37.20001220703125,118,89,NE,Global q90,SON,16
-11.399999618530273,-37.20001220703125,118,89,NE,Seasonal q90,DJF,16
-11.399999618530273,-37.20001220703125,118,89,NE,Seasonal q90,MAM,13
-11.399999618530273,-37.20001220703125,118,89,NE,Seasonal q90,JJA,17
-11.399999618530273,-37.20001220703125,118,89,NE,Seasonal q90,SON,20
-11.399999618530273,-37.0,118,90,NE,Global q90,DJF,0
-11.399999618530273,-37.0,118,90,NE,Global q90,MAM,10
-11.399999618530273,-37.0,118,90,NE,Global q90,JJA,27
-11.399999618530273,-37.0,118,90,NE,Global q90,SON,17
-11.399999618530273,-37.0,118,90,NE,Seasonal q90,DJF,16
-11.399999618530273,-37.0,118,90,NE,Seasonal q90,MAM,10
-11.399999618530273,-37.0,118,90,NE,Seasonal q90,JJA,16
-11.399999618530273,-37.0,118,90,NE,Seasonal q90,SON,18
-11.399999618530273,-36.79998779296875,118,91,NE,Global q90,DJF,0
-11.399999618530273,-36.79998779296875,118,91,NE,Global q90,MAM,6
-11.399999618530273,-36.79998779296875,118,91,NE,Global q90,JJA,25
-11.399999618530273,-36.79998779296875,118,91,NE,Global q90,SON,15
-11.399999618530273,-36.79998779296875,118,91,NE,Seasonal q90,DJF,15
-11.399999618530273,-36.79998779296875,118,91,NE,Seasonal q90,MAM,10
-11.399999618530273,-36.79998779296875,118,91,NE,Seasonal q90,JJA,15
-11.399999618530273,-36.79998779296875,118,91,NE,Seasonal q90,SON,16
-11.199999809265137,-37.0,119,90,NE,Global q90,DJF,0
-11.199999809265137,-37.0,119,90,NE,Global q90,MAM,11
-11.199999809265137,-37.0,119,90,NE,Global q90,JJA,27
-11.199999809265137,-37.0,119,90,NE,Global q90,SON,16
-11.199999809265137,-37.0,119,90,NE,Seasonal q90,DJF,15
-11.199999809265137,-37.0,119,90,NE,Seasonal q90,MAM,11
-11.199999809265137,-37.0,119,90,NE,Seasonal q90,JJA,13
-11.199999809265137,-37.0,119,90,NE,Seasonal q90,SON,20
-11.199999809265137,-36.79998779296875,119,91,NE,Global q90,DJF,0
-11.199999809265137,-36.79998779296875,119,91,NE,Global q90,MAM,9
-11.199999809265137,-36.79998779296875,119,91,NE,Global q90,JJA,25
-11.199999809265137,-36.79998779296875,119,91,NE,Global q90,SON,15
-11.199999809265137,-36.79998779296875,119,91,NE,Seasonal q90,DJF,15
-11.199999809265137,-36.79998779296875,119,91,NE,Seasonal q90,MAM,10
-11.199999809265137,-36.79998779296875,119,91,NE,Seasonal q90,JJA,13
-11.199999809265137,-36.79998779296875,119,91,NE,Seasonal q90,SON,17
-11.0,-37.0,120,90,NE,Global q90,DJF,0
-11.0,-37.0,120,90,NE,Global q90,MAM,10
-11.0,-37.0,120,90,NE,Global q90,JJA,26
-11.0,-37.0,120,90,NE,Global q90,SON,17
-11.0,-37.0,120,90,NE,Seasonal q90,DJF,15
-11.0,-37.0,120,90,NE,Seasonal q90,MAM,12
-11.0,-37.0,120,90,NE,Seasonal q90,JJA,13
-11.0,-37.0,120,90,NE,Seasonal q90,SON,20
-11.0,-36.79998779296875,120,91,NE,Global q90,DJF,0
-11.0,-36.79998779296875,120,91,NE,Global q90,MAM,10
-11.0,-36.79998779296875,120,91,NE,Global q90,JJA,26
-11.0,-36.79998779296875,120,91,NE,Global q90,SON,17
-11.0,-36.79998779296875,120,91,NE,Seasonal q90,DJF,15
-11.0,-36.79998779296875,120,91,NE,Seasonal q90,MAM,12
-11.0,-36.79998779296875,120,91,NE,Seasonal q90,JJA,12
-11.0,-36.79998779296875,120,91,NE,Seasonal q90,SON,20
-11.0,-36.600006103515625,120,92,NE,Global q90,DJF,0
-11.0,-36.600006103515625,120,92,NE,Global q90,MAM,9
-11.0,-36.600006103515625,120,92,NE,Global q90,JJA,25
-11.0,-36.600006103515625,120,92,NE,Global q90,SON,13
-11.0,-36.600006103515625,120,92,NE,Seasonal q90,DJF,14
-11.0,-36.600006103515625,120,92,NE,Seasonal q90,MAM,8
-11.0,-36.600006103515625,120,92,NE,Seasonal q90,JJA,14
-11.0,-36.600006103515625,120,92,NE,Seasonal q90,SON,19
-10.800000190734863,-36.79998779296875,121,91,NE,Global q90,DJF,0
-10.800000190734863,-36.79998779296875,121,91,NE,Global q90,MAM,10
-10.800000190734863,-36.79998779296875,121,91,NE,Global q90,JJA,29
-10.800000190734863,-36.79998779296875,121,91,NE,Global q90,SON,17
-10.800000190734863,-36.79998779296875,121,91,NE,Seasonal q90,DJF,16
-10.800000190734863,-36.79998779296875,121,91,NE,Seasonal q90,MAM,13
-10.800000190734863,-36.79998779296875,121,91,NE,Seasonal q90,JJA,13
-10.800000190734863,-36.79998779296875,121,91,NE,Seasonal q90,SON,20
-10.800000190734863,-36.600006103515625,121,92,NE,Global q90,DJF,0
-10.800000190734863,-36.600006103515625,121,92,NE,Global q90,MAM,8
-10.800000190734863,-36.600006103515625,121,92,NE,Global q90,JJA,27
-10.800000190734863,-36.600006103515625,121,92,NE,Global q90,SON,16
-10.800000190734863,-36.600006103515625,121,92,NE,Seasonal q90,DJF,14
-10.800000190734863,-36.600006103515625,121,92,NE,Seasonal q90,MAM,10
-10.800000190734863,-36.600006103515625,121,92,NE,Seasonal q90,JJA,14
-10.800000190734863,-36.600006103515625,121,92,NE,Seasonal q90,SON,20
-10.800000190734863,-36.399993896484375,121,93,NE,Global q90,DJF,0
-10.800000190734863,-36.399993896484375,121,93,NE,Global q90,MAM,8
-10.800000190734863,-36.399993896484375,121,93,NE,Global q90,JJA,24
-10.800000190734863,-36.399993896484375,121,93,NE,Global q90,SON,14
-10.800000190734863,-36.399993896484375,121,93,NE,Seasonal q90,DJF,15
-10.800000190734863,-36.399993896484375,121,93,NE,Seasonal q90,MAM,10
-10.800000190734863,-36.399993896484375,121,93,NE,Seasonal q90,JJA,13
-10.800000190734863,-36.399993896484375,121,93,NE,Seasonal q90,SON,16
-10.800000190734863,-36.20001220703125,121,94,NE,Global q90,DJF,0
-10.800000190734863,-36.20001220703125,121,94,NE,Global q90,MAM,7
-10.800000190734863,-36.20001220703125,121,94,NE,Global q90,JJA,23
-10.800000190734863,-36.20001220703125,121,94,NE,Global q90,SON,13
-10.800000190734863,-36.20001220703125,121,94,NE,Seasonal q90,DJF,16
-10.800000190734863,-36.20001220703125,121,94,NE,Seasonal q90,MAM,8
-10.800000190734863,-36.20001220703125,121,94,NE,Seasonal q90,JJA,15
-10.800000190734863,-36.20001220703125,121,94,NE,Seasonal q90,SON,17
-10.600000381469727,-36.600006103515625,122,92,NE,Global q90,DJF,0
-10.600000381469727,-36.600006103515625,122,92,NE,Global q90,MAM,10
-10.600000381469727,-36.600006103515625,122,92,NE,Global q90,JJA,27
-10.600000381469727,-36.600006103515625,122,92,NE,Global q90,SON,15
-10.600000381469727,-36.600006103515625,122,92,NE,Seasonal q90,DJF,14
-10.600000381469727,-36.600006103515625,122,92,NE,Seasonal q90,MAM,13
-10.600000381469727,-36.600006103515625,122,92,NE,Seasonal q90,JJA,14
-10.600000381469727,-36.600006103515625,122,92,NE,Seasonal q90,SON,17
-10.600000381469727,-36.399993896484375,122,93,NE,Global q90,DJF,0
-10.600000381469727,-36.399993896484375,122,93,NE,Global q90,MAM,9
-10.600000381469727,-36.399993896484375,122,93,NE,Global q90,JJA,27
-10.600000381469727,-36.399993896484375,122,93,NE,Global q90,SON,16
-10.600000381469727,-36.399993896484375,122,93,NE,Seasonal q90,DJF,14
-10.600000381469727,-36.399993896484375,122,93,NE,Seasonal q90,MAM,12
-10.600000381469727,-36.399993896484375,122,93,NE,Seasonal q90,JJA,15
-10.600000381469727,-36.399993896484375,122,93,NE,Seasonal q90,SON,19
-10.600000381469727,-36.20001220703125,122,94,NE,Global q90,DJF,0
-10.600000381469727,-36.20001220703125,122,94,NE,Global q90,MAM,8
-10.600000381469727,-36.20001220703125,122,94,NE,Global q90,JJA,29
-10.600000381469727,-36.20001220703125,122,94,NE,Global q90,SON,14
-10.600000381469727,-36.20001220703125,122,94,NE,Seasonal q90,DJF,14
-10.600000381469727,-36.20001220703125,122,94,NE,Seasonal q90,MAM,11
-10.600000381469727,-36.20001220703125,122,94,NE,Seasonal q90,JJA,14
-10.600000381469727,-36.20001220703125,122,94,NE,Seasonal q90,SON,16
-10.600000381469727,-36.0,122,95,NE,Global q90,DJF,0
-10.600000381469727,-36.0,122,95,NE,Global q90,MAM,7
-10.600000381469727,-36.0,122,95,NE,Global q90,JJA,26
-10.600000381469727,-36.0,122,95,NE,Global q90,SON,14
-10.600000381469727,-36.0,122,95,NE,Seasonal q90,DJF,14
-10.600000381469727,-36.0,122,95,NE,Seasonal q90,MAM,10
-10.600000381469727,-36.0,122,95,NE,Seasonal q90,JJA,14
-10.600000381469727,-36.0,122,95,NE,Seasonal q90,SON,17
-10.399999618530273,-36.20001220703125,123,94,NE,Global q90,DJF,0
-10.399999618530273,-36.20001220703125,123,94,NE,Global q90,MAM,8
-10.399999618530273,-36.20001220703125,123,94,NE,Global q90,JJA,30
-10.399999618530273,-36.20001220703125,123,94,NE,Global q90,SON,15
-10.399999618530273,-36.20001220703125,123,94,NE,Seasonal q90,DJF,15
-10.399999618530273,-36.20001220703125,123,94,NE,Seasonal q90,MAM,12
-10.399999618530273,-36.20001220703125,123,94,NE,Seasonal q90,JJA,13
-10.399999618530273,-36.20001220703125,123,94,NE,Seasonal q90,SON,18
-10.399999618530273,-36.0,123,95,NE,Global q90,DJF,0
-10.399999618530273,-36.0,123,95,NE,Global q90,MAM,8
-10.399999618530273,-36.0,123,95,NE,Global q90,JJA,28
-10.399999618530273,-36.0,123,95,NE,Global q90,SON,14
-10.399999618530273,-36.0,123,95,NE,Seasonal q90,DJF,15
-10.399999618530273,-36.0,123,95,NE,Seasonal q90,MAM,11
-10.399999618530273,-36.0,123,95,NE,Seasonal q90,JJA,13
