grid_lat,grid_lon,compound_count_total,mean_integrated_severity,compound_count_annual_mean,mean_overlap_duration,mean_full_criterion_duration,mean_compound_intensity_norm,thr_hs_abs,thr_zos_abs,hat_m,Hazard_Frequency,Hazard_Severity,Hazard_Index,Hazard_Index_raw
4.600000,-51.200012,1,0.022500,0.030000,5.000000,1.000000,0.084000,1.430000,0.231094,1.529998,0.010101,0.022500,0.016301,0.016301
4.600000,-51.000000,0,0.000000,0.000000,,,,1.730000,0.240669,1.500165,0.000000,0.000000,0.000000,0.000000
4.800000,-52.000000,2,0.087800,0.060000,6.000000,1.000000,0.160000,1.510000,0.228916,1.654961,0.020202,0.087800,0.054001,0.054001
4.800000,-51.799988,2,0.092800,0.060000,5.500000,1.000000,0.194700,1.730000,0.220366,1.604465,0.020202,0.092800,0.056501,0.056501
4.800000,-51.600006,1,0.028900,0.030000,4.000000,1.000000,0.127200,1.800000,0.220047,1.542312,0.010101,0.028900,0.019501,0.019501
4.800000,-51.399994,1,0.021100,0.030000,1.000000,1.000000,0.131200,1.880000,0.224285,1.500167,0.010101,0.021100,0.015601,0.015601
5.000000,-52.200012,2,0.088000,0.060000,6.000000,1.000000,0.120000,1.260000,0.214177,1.587629,0.020202,0.088000,0.054101,0.054101
5.000000,-52.000000,2,0.092500,0.060000,3.500000,1.000000,0.157500,1.560000,0.210260,1.552442,0.020202,0.092500,0.056351,0.056351
5.000000,-51.799988,1,0.032500,0.030000,2.000000,1.000000,0.130600,1.820000,0.208320,1.515197,0.010101,0.032500,0.021301,0.021301
5.000000,-51.600006,1,0.017600,0.030000,1.000000,1.000000,0.130100,1.910000,0.213288,1.479345,0.010101,0.017600,0.013851,0.013851
5.200000,-52.600006,3,0.065700,0.090000,5.000000,1.000000,0.077900,1.200000,0.212383,1.561166,0.030303,0.065700,0.048002,0.048002
5.200000,-52.399994,2,0.104400,0.060000,3.500000,1.000000,0.163100,1.470000,0.202643,1.542537,0.020202,0.104400,0.062301,0.062301
5.200000,-52.200012,2,0.093400,0.060000,2.500000,1.000000,0.163000,1.560000,0.200427,1.510593,0.020202,0.093400,0.056801,0.056801
5.200000,-52.000000,1,0.038300,0.030000,3.000000,1.000000,0.124300,1.800000,0.204716,1.477151,0.010101,0.038300,0.024201,0.024201
5.400000,-52.600006,2,0.102300,0.060000,4.000000,1.000000,0.183200,1.500000,0.190997,1.516122,0.020202,0.102300,0.061251,0.061251
5.400000,-52.399994,1,0.074200,0.030000,3.000000,1.000000,0.109700,1.580000,0.188450,1.481362,0.010101,0.074200,0.042151,0.042151
5.600000,-53.399994,4,0.030200,0.120000,6.000000,1.000000,0.063100,1.210000,0.159610,1.613339,0.040404,0.030200,0.035302,0.035302
5.600000,-53.200012,4,0.037100,0.120000,4.250000,1.000000,0.093000,1.570000,0.159295,1.599135,0.040404,0.037100,0.038752,0.038752
5.600000,-53.000000,3,0.064600,0.090000,4.670000,1.000000,0.143300,1.610000,0.163662,1.556313,0.030303,0.064600,0.047452,0.047452
5.600000,-52.799988,3,0.070800,0.090000,2.670000,1.000000,0.153800,1.630000,0.166775,1.499172,0.030303,0.070800,0.050552,0.050552
5.600000,-52.600006,1,0.075100,0.030000,3.000000,1.000000,0.105900,1.590000,0.183282,1.461278,0.010101,0.075100,0.042601,0.042601
5.800000,-53.600006,3,0.037800,0.090000,6.000000,1.000000,0.087200,1.390000,0.147577,1.588477,0.030303,0.037800,0.034052,0.034052
5.800000,-53.399994,3,0.033800,0.090000,3.670000,1.000000,0.076300,1.270000,0.148983,1.561184,0.030303,0.033800,0.032052,0.032052
5.800000,-53.200012,2,0.040500,0.060000,2.000000,1.000000,0.070700,1.740000,0.152715,1.525109,0.020202,0.040500,0.030351,0.030351
5.800000,-53.000000,2,0.055700,0.060000,2.000000,1.000000,0.090000,1.750000,0.161045,1.486704,0.020202,0.055700,0.037951,0.037951
5.800000,-52.799988,1,0.064200,0.030000,2.000000,1.000000,0.135300,1.740000,0.170330,1.445210,0.010101,0.064200,0.037151,0.037151
6.000000,-54.200012,2,0.032300,0.060000,4.500000,1.000000,0.079400,1.600000,0.127230,1.546589,0.020202,0.032300,0.026251,0.026251
6.000000,-54.000000,2,0.051700,0.060000,4.500000,1.000000,0.093300,1.700000,0.126957,1.555553,0.020202,0.051700,0.035951,0.035951
6.000000,-53.799988,2,0.022100,0.060000,2.000000,1.000000,0.006100,1.780000,0.128935,1.541895,0.020202,0.022100,0.021151,0.021151
6.000000,-53.600006,2,0.022900,0.060000,1.000000,1.000000,0.007200,1.810000,0.140658,1.518222,0.020202,0.022900,0.021551,0.021551
6.000000,-53.399994,1,0.028100,0.030000,3.000000,1.000000,0.142600,1.820000,0.148093,1.490253,0.010101,0.028100,0.019101,0.019101
6.000000,-53.200012,1,0.028500,0.030000,2.000000,1.000000,0.140700,1.820000,0.156340,1.457728,0.010101,0.028500,0.019301,0.019301
