grid_lat,grid_lon,compound_count_total,mean_overlap_duration,mean_compound_intensity_norm,compound_count_annual_mean,Hazard_Frequency,Hazard_Duration,Hazard_Intensity,Hazard_Index_raw,Hazard_Index,frequency_minmax,duration_minmax,intensity_minmax,hazard_former_count_only,hazard_current_multimetric_raw,hazard_current_multimetric,hazard_count_only_minus_multimetric
-7.000000,-34.800000,67,1.760000,0.257300,2.030000,0.086022,0.400000,0.304438,0.263486,0.169919,0.086022,0.400000,0.304438,0.086022,0.263486,0.169919,-0.083897
-7.000000,-34.600000,60,1.880000,0.403300,1.820000,0.060932,0.496000,0.536663,0.364532,0.380456,0.060932,0.496000,0.536663,0.060932,0.364532,0.380456,-0.319524
-7.000000,-34.400000,63,1.970000,0.433400,1.910000,0.071685,0.568000,0.584540,0.408075,0.471182,0.071685,0.568000,0.584540,0.071685,0.408075,0.471182,-0.399497
-6.800000,-34.800000,61,1.930000,0.268500,1.850000,0.064516,0.536000,0.322252,0.307589,0.261812,0.064516,0.536000,0.322252,0.064516,0.307589,0.261812,-0.197295
-6.800000,-34.600000,61,1.850000,0.419800,1.850000,0.064516,0.472000,0.562908,0.366475,0.384504,0.064516,0.472000,0.562908,0.064516,0.366475,0.384504,-0.319988
-6.600000,-34.800000,60,1.950000,0.349800,1.820000,0.060932,0.552000,0.451567,0.354833,0.360248,0.060932,0.552000,0.451567,0.060932,0.354833,0.360248,-0.299316
-6.600000,-34.600000,59,1.900000,0.418500,1.790000,0.057348,0.512000,0.560840,0.376729,0.405870,0.057348,0.512000,0.560840,0.057348,0.376729,0.405870,-0.348523
-6.400000,-34.800000,57,2.040000,0.388200,1.730000,0.050179,0.624000,0.512645,0.395608,0.445206,0.050179,0.624000,0.512645,0.050179,0.395608,0.445206,-0.395027
-6.400000,-34.600000,58,1.970000,0.431000,1.760000,0.053763,0.568000,0.580722,0.400829,0.456084,0.053763,0.568000,0.580722,0.053763,0.400829,0.456084,-0.402320
-6.200000,-35.000000,66,1.800000,0.269300,2.000000,0.082437,0.432000,0.323525,0.279321,0.202911,0.082437,0.432000,0.323525,0.082437,0.279321,0.202911,-0.120474
-6.200000,-34.800000,59,1.970000,0.404300,1.790000,0.057348,0.568000,0.538254,0.387867,0.429077,0.057348,0.568000,0.538254,0.057348,0.387867,0.429077,-0.371730
-6.200000,-34.600000,65,1.850000,0.436400,1.970000,0.078853,0.472000,0.589311,0.380055,0.412800,0.078853,0.472000,0.589311,0.078853,0.380055,0.412800,-0.333947
-6.000000,-35.000000,66,1.760000,0.350800,2.000000,0.082437,0.400000,0.453157,0.311865,0.270720,0.082437,0.400000,0.453157,0.082437,0.311865,0.270720,-0.188282
-6.000000,-34.800000,67,1.850000,0.411500,2.030000,0.086022,0.472000,0.549706,0.369242,0.390271,0.086022,0.472000,0.549706,0.086022,0.369242,0.390271,-0.304250
-5.800000,-35.000000,72,1.750000,0.355800,2.180000,0.103943,0.392000,0.461110,0.319018,0.285623,0.103943,0.392000,0.461110,0.103943,0.319018,0.285623,-0.181680
-5.800000,-34.800000,64,1.840000,0.426100,1.940000,0.075269,0.464000,0.572928,0.370732,0.393376,0.075269,0.464000,0.572928,0.075269,0.370732,0.393376,-0.318107
-5.600000,-35.000000,69,1.680000,0.380800,2.090000,0.093190,0.336000,0.500875,0.310022,0.266879,0.093190,0.336000,0.500875,0.093190,0.310022,0.266879,-0.173689
-5.600000,-34.800000,61,1.930000,0.440600,1.850000,0.064516,0.536000,0.595992,0.398836,0.451932,0.064516,0.536000,0.595992,0.064516,0.398836,0.451932,-0.387416
-5.400000,-35.200000,71,1.720000,0.393000,2.150000,0.100358,0.368000,0.520280,0.329546,0.307560,0.100358,0.368000,0.520280,0.100358,0.329546,0.307560,-0.207202
-5.400000,-35.000000,69,1.750000,0.417900,2.090000,0.093190,0.392000,0.559885,0.348358,0.346758,0.093190,0.392000,0.559885,0.093190,0.348358,0.346758,-0.253568
-5.400000,-34.800000,60,1.900000,0.450400,1.820000,0.060932,0.512000,0.611579,0.394837,0.443600,0.060932,0.512000,0.611579,0.060932,0.394837,0.443600,-0.382668
-5.200000,-35.400000,69,1.640000,0.381700,2.090000,0.093190,0.304000,0.502306,0.299832,0.245648,0.093190,0.304000,0.502306,0.093190,0.299832,0.245648,-0.152458
-5.200000,-35.200000,70,1.730000,0.394100,2.120000,0.096774,0.376000,0.522030,0.331601,0.311842,0.096774,0.376000,0.522030,0.096774,0.331601,0.311842,-0.215068
-5.200000,-35.000000,73,1.730000,0.428600,2.210000,0.107527,0.376000,0.576905,0.353477,0.357423,0.107527,0.376000,0.576905,0.107527,0.353477,0.357423,-0.249896
-5.000000,-36.600000,66,1.940000,0.324500,2.000000,0.082437,0.544000,0.411325,0.345921,0.341678,0.082437,0.544000,0.411325,0.082437,0.345921,0.341678,-0.259241
-5.000000,-36.200000,74,1.890000,0.331700,2.240000,0.111111,0.504000,0.422777,0.345963,0.341766,0.111111,0.504000,0.422777,0.111111,0.345963,0.341766,-0.230655
-5.000000,-35.600000,76,1.550000,0.336000,2.300000,0.118280,0.232000,0.429617,0.259965,0.162582,0.118280,0.232000,0.429617,0.118280,0.259965,0.162582,-0.044303
-5.000000,-35.400000,71,1.610000,0.371800,2.150000,0.100358,0.280000,0.486560,0.288973,0.223022,0.100358,0.280000,0.486560,0.100358,0.288973,0.223022,-0.122663
-5.000000,-35.200000,66,1.710000,0.409100,2.000000,0.082437,0.360000,0.545888,0.329442,0.307343,0.082437,0.360000,0.545888,0.082437,0.329442,0.307343,-0.224906
-5.000000,-35.000000,65,1.660000,0.431200,1.970000,0.078853,0.320000,0.581040,0.326631,0.301487,0.078853,0.320000,0.581040,0.078853,0.326631,0.301487,-0.222633
-4.800000,-37.200000,88,1.610000,0.515200,2.670000,0.161290,0.280000,0.714649,0.385313,0.423756,0.161290,0.280000,0.714649,0.161290,0.385313,0.423756,-0.262466
-4.800000,-37.000000,82,1.550000,0.376100,2.490000,0.139785,0.232000,0.493399,0.288395,0.221817,0.139785,0.232000,0.493399,0.139785,0.288395,0.221817,-0.082032
-4.800000,-36.800000,81,1.590000,0.375200,2.450000,0.136201,0.264000,0.491968,0.297389,0.240559,0.136201,0.264000,0.491968,0.136201,0.297389,0.240559,-0.104358
-4.800000,-36.600000,79,1.630000,0.374100,2.390000,0.129032,0.296000,0.490218,0.305083,0.256590,0.129032,0.296000,0.490218,0.129032,0.305083,0.256590,-0.127558
-4.800000,-36.400000,72,1.650000,0.366800,2.180000,0.103943,0.312000,0.478607,0.298183,0.242212,0.103943,0.312000,0.478607,0.103943,0.298183,0.242212,-0.138270
-4.800000,-36.200000,74,1.550000,0.362300,2.240000,0.111111,0.232000,0.471449,0.271520,0.186658,0.111111,0.232000,0.471449,0.111111,0.271520,0.186658,-0.075546
-4.800000,-36.000000,72,1.580000,0.367000,2.180000,0.103943,0.256000,0.478925,0.279622,0.203540,0.103943,0.256000,0.478925,0.103943,0.279622,0.203540,-0.099597
-4.800000,-35.800000,74,1.510000,0.375600,2.240000,0.111111,0.200000,0.492604,0.267905,0.179125,0.111111,0.200000,0.492604,0.111111,0.267905,0.179125,-0.068014
-4.800000,-35.600000,65,1.600000,0.394900,1.970000,0.078853,0.272000,0.523302,0.291385,0.228048,0.078853,0.272000,0.523302,0.078853,0.291385,0.228048,-0.149195
-4.800000,-35.400000,62,1.710000,0.418000,1.880000,0.068100,0.360000,0.560045,0.329382,0.307218,0.068100,0.360000,0.560045,0.068100,0.329382,0.307218,-0.239117
-4.600000,-37.400000,89,1.610000,0.337400,2.700000,0.164875,0.280000,0.431843,0.292239,0.229828,0.164875,0.280000,0.431843,0.164875,0.292239,0.229828,-0.064954
-4.600000,-37.200000,83,1.520000,0.403700,2.520000,0.143369,0.208000,0.537299,0.296223,0.238128,0.143369,0.208000,0.537299,0.143369,0.296223,0.238128,-0.094759
-4.600000,-37.000000,80,1.500000,0.408100,2.420000,0.132616,0.192000,0.544298,0.289638,0.224408,0.132616,0.192000,0.544298,0.132616,0.289638,0.224408,-0.091792
-4.600000,-36.800000,75,1.610000,0.404700,2.270000,0.114695,0.280000,0.538890,0.311195,0.269324,0.114695,0.280000,0.538890,0.114695,0.311195,0.269324,-0.154629
-4.600000,-36.600000,75,1.600000,0.404400,2.270000,0.114695,0.272000,0.538413,0.308369,0.263436,0.114695,0.272000,0.538413,0.114695,0.308369,0.263436,-0.148741
-4.600000,-36.000000,72,1.510000,0.404000,2.180000,0.103943,0.200000,0.537776,0.280573,0.205520,0.103943,0.200000,0.537776,0.103943,0.280573,0.205520,-0.101578
-4.400000,-37.600000,83,1.590000,0.389500,2.520000,0.143369,0.264000,0.514713,0.307361,0.261335,0.143369,0.264000,0.514713,0.143369,0.307361,0.261335,-0.117966
-4.400000,-37.400000,86,1.530000,0.421900,2.610000,0.154122,0.216000,0.566248,0.312123,0.271258,0.154122,0.216000,0.566248,0.154122,0.312123,0.271258,-0.117136
-4.400000,-37.200000,83,1.520000,0.420500,2.520000,0.143369,0.208000,0.564021,0.305130,0.256687,0.143369,0.208000,0.564021,0.143369,0.305130,0.256687,-0.113318
-4.400000,-37.000000,78,1.600000,0.423100,2.360000,0.125448,0.272000,0.568157,0.321868,0.291563,0.125448,0.272000,0.568157,0.125448,0.321868,0.291563,-0.166115
-4.200000,-37.800000,85,1.610000,0.364200,2.580000,0.150538,0.280000,0.474471,0.301670,0.249477,0.150538,0.280000,0.474471,0.150538,0.301670,0.249477,-0.098939
-4.200000,-37.600000,83,1.530000,0.405900,2.520000,0.143369,0.216000,0.540798,0.300056,0.246115,0.143369,0.216000,0.540798,0.143369,0.300056,0.246115,-0.102745
-4.200000,-37.400000,82,1.500000,0.434600,2.490000,0.139785,0.192000,0.586448,0.306078,0.258662,0.139785,0.192000,0.586448,0.139785,0.306078,0.258662,-0.118877
-4.200000,-32.600000,61,1.720000,0.455400,1.850000,0.064516,0.368000,0.619532,0.350683,0.351601,0.064516,0.368000,0.619532,0.064516,0.350683,0.351601,-0.287084
-4.200000,-32.400000,59,1.850000,0.450500,1.790000,0.057348,0.472000,0.611739,0.380362,0.413440,0.057348,0.472000,0.611739,0.057348,0.380362,0.413440,-0.356092
-4.200000,-32.200000,62,1.740000,0.449700,1.880000,0.068100,0.384000,0.610466,0.354189,0.358906,0.068100,0.384000,0.610466,0.068100,0.354189,0.358906,-0.290805
-4.000000,-38.000000,83,1.590000,0.375000,2.520000,0.143369,0.264000,0.491649,0.299673,0.245317,0.143369,0.264000,0.491649,0.143369,0.299673,0.245317,-0.101947
-4.000000,-37.800000,84,1.580000,0.397300,2.550000,0.146953,0.256000,0.527119,0.310024,0.266885,0.146953,0.256000,0.527119,0.146953,0.310024,0.266885,-0.119931
-4.000000,-37.600000,83,1.520000,0.431700,2.520000,0.143369,0.208000,0.581836,0.311068,0.269060,0.143369,0.208000,0.581836,0.143369,0.311068,0.269060,-0.125691
-4.000000,-32.800000,60,1.700000,0.458400,1.820000,0.060932,0.352000,0.624304,0.345745,0.341313,0.060932,0.352000,0.624304,0.060932,0.345745,0.341313,-0.280381
-4.000000,-32.600000,60,1.780000,0.450000,1.820000,0.060932,0.416000,0.610943,0.362625,0.376483,0.060932,0.416000,0.610943,0.060932,0.362625,0.376483,-0.315551
-4.000000,-32.400000,60,1.870000,0.441400,1.820000,0.060932,0.488000,0.597264,0.382065,0.416989,0.060932,0.488000,0.597264,0.060932,0.382065,0.416989,-0.356057
-4.000000,-32.200000,62,1.730000,0.446300,1.880000,0.068100,0.376000,0.605058,0.349719,0.349593,0.068100,0.376000,0.605058,0.068100,0.349719,0.349593,-0.281493
-4.000000,-32.000000,64,1.700000,0.448600,1.940000,0.075269,0.352000,0.608716,0.345328,0.340444,0.075269,0.352000,0.608716,0.075269,0.345328,0.340444,-0.265175
-3.800000,-38.200000,88,1.640000,0.381000,2.670000,0.161290,0.304000,0.501193,0.322161,0.292173,0.161290,0.304000,0.501193,0.161290,0.322161,0.292173,-0.130883
-3.800000,-38.000000,89,1.580000,0.409200,2.700000,0.164875,0.256000,0.546047,0.322307,0.292478,0.164875,0.256000,0.546047,0.164875,0.322307,0.292478,-0.127603
-3.800000,-32.800000,61,1.700000,0.440900,1.850000,0.064516,0.352000,0.596469,0.337662,0.324470,0.064516,0.352000,0.596469,0.064516,0.337662,0.324470,-0.259954
-3.800000,-32.600000,60,1.680000,0.416800,1.820000,0.060932,0.336000,0.558136,0.318356,0.284244,0.060932,0.336000,0.558136,0.060932,0.318356,0.284244,-0.223313
-3.800000,-32.400000,64,1.670000,0.404400,1.940000,0.075269,0.328000,0.538413,0.313894,0.274947,0.075269,0.328000,0.538413,0.075269,0.313894,0.274947,-0.199678
-3.800000,-32.200000,65,1.680000,0.437500,1.970000,0.078853,0.336000,0.591061,0.335305,0.319559,0.078853,0.336000,0.591061,0.078853,0.335305,0.319559,-0.240706
-3.800000,-32.000000,64,1.670000,0.447000,1.940000,0.075269,0.328000,0.606171,0.336480,0.322008,0.075269,0.328000,0.606171,0.075269,0.336480,0.322008,-0.246739
-3.600000,-38.600000,85,1.610000,0.346700,2.580000,0.150538,0.280000,0.446636,0.292391,0.230145,0.150538,0.280000,0.446636,0.150538,0.292391,0.230145,-0.079607
-3.600000,-38.400000,88,1.600000,0.381500,2.670000,0.161290,0.272000,0.501988,0.311760,0.270500,0.161290,0.272000,0.501988,0.161290,0.311760,0.270500,-0.109210
-3.600000,-38.200000,84,1.550000,0.410700,2.550000,0.146953,0.232000,0.548433,0.309129,0.265019,0.146953,0.232000,0.548433,0.146953,0.309129,0.265019,-0.118066
-3.600000,-38.000000,88,1.480000,0.424500,2.670000,0.161290,0.176000,0.570383,0.302558,0.251328,0.161290,0.176000,0.570383,0.161290,0.302558,0.251328,-0.090037
-3.600000,-32.800000,63,1.710000,0.436500,1.910000,0.071685,0.360000,0.589470,0.340385,0.330144,0.071685,0.360000,0.589470,0.071685,0.340385,0.330144,-0.258459
-3.600000,-32.600000,58,1.660000,0.419300,1.760000,0.053763,0.320000,0.562112,0.311959,0.270915,0.053763,0.320000,0.562112,0.053763,0.311959,0.270915,-0.217152
-3.600000,-32.400000,62,1.560000,0.406600,1.880000,0.068100,0.240000,0.541912,0.283337,0.211280,0.068100,0.240000,0.541912,0.068100,0.283337,0.211280,-0.143180
-3.600000,-32.200000,63,1.620000,0.426700,1.910000,0.071685,0.288000,0.573883,0.311189,0.269312,0.071685,0.288000,0.573883,0.071685,0.311189,0.269312,-0.197627
-3.600000,-32.000000,59,1.680000,0.444600,1.790000,0.057348,0.336000,0.602354,0.331901,0.312466,0.057348,0.336000,0.602354,0.057348,0.331901,0.312466,-0.255118
-3.400000,-38.800000,88,1.670000,0.382600,2.670000,0.161290,0.328000,0.503738,0.331009,0.310609,0.161290,0.328000,0.503738,0.161290,0.331009,0.310609,-0.149319
-3.400000,-38.600000,85,1.590000,0.406200,2.580000,0.150538,0.264000,0.541276,0.318604,0.284762,0.150538,0.264000,0.541276,0.150538,0.318604,0.284762,-0.134225
-3.400000,-38.400000,87,1.570000,0.423200,2.640000,0.157706,0.248000,0.568316,0.324674,0.297408,0.157706,0.248000,0.568316,0.157706,0.324674,0.297408,-0.139702
-3.400000,-38.200000,85,1.580000,0.434000,2.580000,0.150538,0.256000,0.585494,0.330677,0.309917,0.150538,0.256000,0.585494,0.150538,0.330677,0.309917,-0.159379
-3.400000,-32.400000,58,1.660000,0.418500,1.760000,0.053763,0.320000,0.560840,0.311534,0.270031,0.053763,0.320000,0.560840,0.053763,0.311534,0.270031,-0.216268
-3.200000,-39.200000,94,1.560000,0.326000,2.850000,0.182796,0.240000,0.413711,0.278836,0.201900,0.182796,0.240000,0.413711,0.182796,0.278836,0.201900,-0.019104
-3.200000,-39.000000,84,1.620000,0.389900,2.550000,0.146953,0.288000,0.515349,0.316768,0.280935,0.146953,0.288000,0.515349,0.146953,0.316768,0.280935,-0.133981
-3.200000,-38.800000,86,1.630000,0.419400,2.610000,0.154122,0.296000,0.562271,0.337464,0.324059,0.154122,0.296000,0.562271,0.154122,0.337464,0.324059,-0.169937
-3.200000,-38.600000,85,1.550000,0.432900,2.580000,0.150538,0.232000,0.583744,0.322094,0.292033,0.150538,0.232000,0.583744,0.150538,0.322094,0.292033,-0.141495
-3.000000,-39.400000,97,1.570000,0.367700,2.940000,0.193548,0.248000,0.480038,0.307196,0.260991,0.193548,0.248000,0.480038,0.193548,0.307196,0.260991,-0.067442
-3.000000,-39.200000,86,1.570000,0.401900,2.610000,0.154122,0.248000,0.534436,0.312186,0.271389,0.154122,0.248000,0.534436,0.154122,0.312186,0.271389,-0.117267
-3.000000,-39.000000,86,1.640000,0.427300,2.610000,0.154122,0.304000,0.574837,0.344320,0.338342,0.154122,0.304000,0.574837,0.154122,0.344320,0.338342,-0.184220
-3.000000,-38.800000,85,1.540000,0.433500,2.580000,0.150538,0.224000,0.584699,0.319745,0.287140,0.150538,0.224000,0.584699,0.150538,0.319745,0.287140,-0.136602
-2.800000,-41.600000,94,1.540000,0.300100,2.850000,0.182796,0.224000,0.372515,0.259770,0.162176,0.182796,0.224000,0.372515,0.182796,0.259770,0.162176,0.020620
-2.800000,-41.400000,87,1.710000,0.311500,2.640000,0.157706,0.360000,0.390647,0.302784,0.251800,0.157706,0.360000,0.390647,0.157706,0.302784,0.251800,-0.094094
-2.800000,-41.200000,85,1.710000,0.359100,2.580000,0.150538,0.360000,0.466359,0.325632,0.299405,0.150538,0.360000,0.466359,0.150538,0.325632,0.299405,-0.148868
-2.800000,-41.000000,84,1.740000,0.343500,2.550000,0.146953,0.384000,0.441546,0.324166,0.296351,0.146953,0.384000,0.441546,0.146953,0.324166,0.296351,-0.149398
-2.800000,-40.800000,86,1.780000,0.321000,2.610000,0.154122,0.416000,0.405758,0.325293,0.298699,0.154122,0.416000,0.405758,0.154122,0.325293,0.298699,-0.144577
-2.800000,-40.600000,87,1.700000,0.309600,2.640000,0.157706,0.352000,0.387625,0.299110,0.244145,0.157706,0.352000,0.387625,0.157706,0.299110,0.244145,-0.086439
-2.800000,-40.400000,87,1.770000,0.335600,2.640000,0.157706,0.408000,0.428980,0.331562,0.311761,0.157706,0.408000,0.428980,0.157706,0.331562,0.311761,-0.154055
-2.800000,-40.200000,88,1.660000,0.362500,2.670000,0.161290,0.320000,0.471767,0.317686,0.282848,0.161290,0.320000,0.471767,0.161290,0.317686,0.282848,-0.121558
-2.800000,-40.000000,81,1.780000,0.383800,2.450000,0.136201,0.416000,0.505647,0.352616,0.355628,0.136201,0.416000,0.505647,0.136201,0.352616,0.355628,-0.219427
-2.800000,-39.800000,86,1.710000,0.403100,2.610000,0.154122,0.360000,0.536345,0.350156,0.350502,0.154122,0.360000,0.536345,0.154122,0.350156,0.350502,-0.196380
-2.800000,-39.600000,93,1.670000,0.417300,2.820000,0.179211,0.328000,0.558931,0.355381,0.361389,0.179211,0.328000,0.558931,0.179211,0.355381,0.361389,-0.182178
-2.800000,-39.400000,93,1.590000,0.424300,2.820000,0.179211,0.264000,0.570065,0.337759,0.324672,0.179211,0.264000,0.570065,0.179211,0.337759,0.324672,-0.145461
-2.800000,-39.200000,93,1.610000,0.434000,2.820000,0.179211,0.280000,0.585494,0.348235,0.346500,0.179211,0.280000,0.585494,0.179211,0.348235,0.346500,-0.167289
-2.600000,-42.400000,97,1.510000,0.376500,2.940000,0.193548,0.200000,0.494035,0.295861,0.237375,0.193548,0.200000,0.494035,0.193548,0.295861,0.237375,-0.043826
-2.600000,-42.200000,97,1.530000,0.362000,2.940000,0.193548,0.216000,0.470972,0.293507,0.232469,0.193548,0.216000,0.470972,0.193548,0.293507,0.232469,-0.038920
-2.600000,-42.000000,96,1.540000,0.352900,2.910000,0.189964,0.224000,0.456498,0.290154,0.225483,0.189964,0.224000,0.456498,0.189964,0.290154,0.225483,-0.035519
-2.600000,-41.800000,96,1.580000,0.355600,2.910000,0.189964,0.256000,0.460792,0.302252,0.250691,0.189964,0.256000,0.460792,0.189964,0.302252,0.250691,-0.060726
-2.600000,-41.600000,96,1.620000,0.395300,2.910000,0.189964,0.288000,0.523938,0.333967,0.316773,0.189964,0.288000,0.523938,0.189964,0.333967,0.316773,-0.126808
-2.600000,-41.400000,88,1.700000,0.353100,2.670000,0.161290,0.352000,0.456816,0.323369,0.294689,0.161290,0.352000,0.456816,0.161290,0.323369,0.294689,-0.133399
-2.600000,-41.200000,83,1.800000,0.423700,2.520000,0.143369,0.432000,0.569111,0.381493,0.415797,0.143369,0.432000,0.569111,0.143369,0.381493,0.415797,-0.272428
-2.600000,-41.000000,84,1.790000,0.400800,2.550000,0.146953,0.424000,0.532686,0.367880,0.387432,0.146953,0.424000,0.532686,0.146953,0.367880,0.387432,-0.240479
-2.600000,-40.800000,83,1.670000,0.373300,2.520000,0.143369,0.328000,0.488945,0.320105,0.287889,0.143369,0.328000,0.488945,0.143369,0.320105,0.287889,-0.144519
-2.600000,-40.600000,78,1.770000,0.434800,2.360000,0.125448,0.408000,0.586766,0.373405,0.398944,0.125448,0.408000,0.586766,0.125448,0.373405,0.398944,-0.273496
-2.600000,-40.400000,79,1.750000,0.436700,2.390000,0.129032,0.392000,0.589788,0.370274,0.392420,0.129032,0.392000,0.589788,0.129032,0.370274,0.392420,-0.263387
-2.600000,-40.200000,82,1.680000,0.434300,2.490000,0.139785,0.336000,0.585971,0.353919,0.358343,0.139785,0.336000,0.585971,0.139785,0.353919,0.358343,-0.218558
-2.600000,-40.000000,85,1.720000,0.431900,2.580000,0.150538,0.368000,0.582154,0.366897,0.385384,0.150538,0.368000,0.582154,0.150538,0.366897,0.385384,-0.234847
-2.600000,-39.800000,88,1.680000,0.430100,2.670000,0.161290,0.336000,0.579291,0.358860,0.368639,0.161290,0.336000,0.579291,0.161290,0.358860,0.368639,-0.207349
-2.600000,-39.600000,92,1.530000,0.431900,2.790000,0.175627,0.216000,0.582154,0.324594,0.297241,0.175627,0.216000,0.582154,0.175627,0.324594,0.297241,-0.121614
-2.400000,-44.200000,93,1.760000,0.431100,2.820000,0.179211,0.400000,0.580881,0.386698,0.426640,0.179211,0.400000,0.580881,0.179211,0.386698,0.426640,-0.247429
-2.400000,-44.000000,95,1.680000,0.504400,2.880000,0.186380,0.336000,0.697471,0.406617,0.468144,0.186380,0.336000,0.697471,0.186380,0.406617,0.468144,-0.281764
-2.400000,-43.000000,88,1.780000,0.365700,2.670000,0.161290,0.416000,0.476857,0.351382,0.353058,0.161290,0.416000,0.476857,0.161290,0.351382,0.353058,-0.191768
-2.400000,-42.800000,88,1.660000,0.416800,2.670000,0.161290,0.320000,0.558136,0.346475,0.342834,0.161290,0.320000,0.558136,0.161290,0.346475,0.342834,-0.181544
-2.400000,-42.600000,91,1.580000,0.432700,2.760000,0.172043,0.256000,0.583426,0.337156,0.323417,0.172043,0.256000,0.583426,0.172043,0.337156,0.323417,-0.151374
-2.400000,-42.400000,92,1.620000,0.477400,2.790000,0.175627,0.288000,0.654525,0.372717,0.397512,0.175627,0.288000,0.654525,0.175627,0.372717,0.397512,-0.221884
-2.400000,-42.200000,91,1.640000,0.474100,2.760000,0.172043,0.304000,0.649276,0.375106,0.402489,0.172043,0.304000,0.649276,0.172043,0.375106,0.402489,-0.230446
-2.400000,-42.000000,90,1.620000,0.467100,2.730000,0.168459,0.288000,0.638142,0.364867,0.381155,0.168459,0.288000,0.638142,0.168459,0.364867,0.381155,-0.212696
-2.400000,-41.800000,94,1.630000,0.462100,2.850000,0.182796,0.296000,0.630189,0.369662,0.391145,0.182796,0.296000,0.630189,0.182796,0.369662,0.391145,-0.208349
-2.400000,-41.600000,87,1.700000,0.461900,2.640000,0.157706,0.352000,0.629871,0.379859,0.412392,0.157706,0.352000,0.629871,0.157706,0.379859,0.412392,-0.254686
-2.400000,-40.800000,76,1.840000,0.466000,2.300000,0.118280,0.464000,0.636393,0.406224,0.467326,0.118280,0.464000,0.636393,0.118280,0.406224,0.467326,-0.349046
-2.400000,-40.600000,76,1.820000,0.455100,2.300000,0.118280,0.448000,0.619055,0.395112,0.444172,0.118280,0.448000,0.619055,0.118280,0.395112,0.444172,-0.325892
-2.400000,-40.400000,78,1.790000,0.450600,2.360000,0.125448,0.424000,0.611898,0.387115,0.427511,0.125448,0.424000,0.611898,0.125448,0.387115,0.427511,-0.302063
-2.400000,-40.200000,80,1.730000,0.449900,2.420000,0.132616,0.376000,0.610784,0.373134,0.398379,0.132616,0.376000,0.610784,0.132616,0.373134,0.398379,-0.265762
-2.400000,-40.000000,88,1.600000,0.445900,2.670000,0.161290,0.272000,0.604422,0.345904,0.341643,0.161290,0.272000,0.604422,0.161290,0.345904,0.341643,-0.180353
-2.200000,-44.200000,87,1.800000,0.524800,2.640000,0.157706,0.432000,0.729919,0.439875,0.537441,0.157706,0.432000,0.729919,0.157706,0.439875,0.537441,-0.379734
-2.200000,-44.000000,93,1.830000,0.556300,2.820000,0.179211,0.456000,0.780022,0.471745,0.603844,0.179211,0.456000,0.780022,0.179211,0.471745,0.603844,-0.424632
-2.200000,-43.800000,95,1.720000,0.547600,2.880000,0.186380,0.368000,0.766184,0.440188,0.538093,0.186380,0.368000,0.766184,0.186380,0.440188,0.538093,-0.351713
-2.200000,-43.600000,100,1.590000,0.501300,3.030000,0.204301,0.264000,0.692540,0.386947,0.427160,0.204301,0.264000,0.692540,0.204301,0.386947,0.427160,-0.222859
-2.200000,-43.400000,95,1.570000,0.501000,2.880000,0.186380,0.248000,0.692063,0.375481,0.403270,0.186380,0.248000,0.692063,0.186380,0.375481,0.403270,-0.216890
-2.200000,-43.200000,93,1.620000,0.497500,2.820000,0.179211,0.288000,0.686496,0.384569,0.422206,0.179211,0.288000,0.686496,0.179211,0.384569,0.422206,-0.242994
-2.200000,-43.000000,86,1.770000,0.481100,2.610000,0.154122,0.408000,0.660410,0.407511,0.470007,0.154122,0.408000,0.660410,0.154122,0.407511,0.470007,-0.315885
-2.200000,-42.800000,93,1.690000,0.474800,2.820000,0.179211,0.344000,0.650390,0.391200,0.436023,0.179211,0.344000,0.650390,0.179211,0.391200,0.436023,-0.256811
-2.200000,-42.600000,93,1.630000,0.480100,2.820000,0.179211,0.296000,0.658820,0.378010,0.408540,0.179211,0.296000,0.658820,0.179211,0.378010,0.408540,-0.229329
-2.000000,-44.400000,91,1.700000,0.477400,2.760000,0.172043,0.352000,0.654525,0.392856,0.439472,0.172043,0.352000,0.654525,0.172043,0.392856,0.439472,-0.267429
-2.000000,-44.200000,86,1.760000,0.559200,2.610000,0.154122,0.400000,0.784635,0.446252,0.550728,0.154122,0.400000,0.784635,0.154122,0.446252,0.550728,-0.396606
-2.000000,-44.000000,94,1.720000,0.583600,2.850000,0.182796,0.368000,0.823445,0.458080,0.575373,0.182796,0.368000,0.823445,0.182796,0.458080,0.575373,-0.392577
-2.000000,-43.800000,94,1.710000,0.569700,2.850000,0.182796,0.360000,0.801336,0.448044,0.554461,0.182796,0.360000,0.801336,0.182796,0.448044,0.554461,-0.371666
-2.000000,-43.600000,91,1.680000,0.543500,2.760000,0.172043,0.336000,0.759663,0.422569,0.501381,0.172043,0.336000,0.759663,0.172043,0.422569,0.501381,-0.329338
-2.000000,-43.400000,92,1.630000,0.525800,2.790000,0.175627,0.296000,0.731509,0.401046,0.456536,0.175627,0.296000,0.731509,0.175627,0.401046,0.456536,-0.280909
-2.000000,-43.200000,87,1.630000,0.505600,2.640000,0.157706,0.296000,0.699380,0.384362,0.421774,0.157706,0.296000,0.699380,0.157706,0.384362,0.421774,-0.264068
-2.000000,-43.000000,89,1.670000,0.491000,2.700000,0.164875,0.328000,0.676157,0.389677,0.432849,0.164875,0.328000,0.676157,0.164875,0.389677,0.432849,-0.267974
