grid_lat_legacy,grid_lon_legacy,compound_count_total_legacy,mean_overlap_duration_legacy,mean_compound_intensity_norm_legacy,compound_count_annual_mean_legacy,mean_compound_intensity_norm_abspeak,Hazard_Frequency_legacy,Hazard_Duration_legacy,Hazard_Intensity_legacy,Hazard_Index_raw_legacy,Hazard_Index_legacy,grid_lat_mhws,grid_lon_mhws,compound_count_total_mhws,mean_overlap_duration_mhws,mean_compound_intensity_norm_mhws,compound_count_annual_mean_mhws,Hazard_Frequency_mhws,Hazard_Duration_mhws,Hazard_Intensity_mhws,Hazard_Index_raw_mhws,Hazard_Index_mhws,band
-29.0,-49.2,254,1.67,0.3616,7.7,0.3479,0.7562724014336918,0.328,0.5653450807635828,0.5498724940657582,0.6937139964862352,-29.0,-49.2,249,1.71,0.4079,7.55,0.7164179104477612,0.05340314136125654,0.5880392156862745,0.4526200891650974,0.6907205797868344,SC/PR
-29.0,-49.0,251,1.72,0.3855,7.61,0.4026,0.7455197132616488,0.36800000000000005,0.6355359765051395,0.5830185632555961,0.7507655649903691,-29.0,-49.0,260,1.77,0.4046,7.88,0.7492537313432835,0.05968586387434555,0.5815686274509805,0.4635027408895365,0.7089097197684048,SC/PR
-29.0,-48.8,242,1.71,0.3777,7.33,0.4342,0.7132616487455197,0.36000000000000004,0.6126284875183553,0.561963378754625,0.7145250293767944,-29.0,-48.8,260,1.8,0.3939,7.88,0.7492537313432835,0.06282722513089006,0.5605882352941176,0.45755639725609704,0.6989710688342525,SC/PR
-29.0,-48.6,217,1.69,0.377,6.58,0.4532,0.6236559139784946,0.34400000000000003,0.6105726872246695,0.5260762004010547,0.6527554179476813,-29.0,-48.6,263,1.77,0.3751,7.97,0.7582089552238805,0.05968586387434555,0.5237254901960784,0.4472067697647682,0.6816728194770545,SC/PR
-28.8,-49.0,268,1.68,0.37,8.12,0.3498,0.8064516129032258,0.336,0.590014684287812,0.5774887657303459,0.7412475850296405,-28.8,-49.0,261,1.75,0.4085,7.91,0.7522388059701492,0.05759162303664921,0.5892156862745098,0.4663487050937694,0.7136664318827033,SC/PR
-28.8,-48.8,258,1.71,0.3912,7.82,0.4098,0.7706093189964157,0.36000000000000004,0.6522760646108663,0.594295127869094,0.7701749765514693,-28.8,-48.8,269,1.76,0.4023,8.15,0.7761194029850746,0.05863874345549738,0.5770588235294117,0.47060565665666126,0.7207814521767295,SC/PR
-28.8,-48.6,243,1.68,0.3836,7.36,0.4433,0.7168458781362007,0.336,0.6299559471365638,0.5609339417575882,0.7127531452049257,-28.8,-48.6,273,1.77,0.382,8.27,0.7880597014925373,0.05968586387434555,0.5372549019607843,0.46166682244255575,0.7058411866137612,SC/PR
-28.8,-48.4,206,1.67,0.3771,6.24,0.4577,0.5842293906810035,0.328,0.6108663729809104,0.5076985878873046,0.6211235640085092,-28.8,-48.4,254,1.8,0.3772,7.7,0.7313432835820896,0.06282722513089006,0.527843137254902,0.44067121532262715,0.6707493683168637,SC/PR
-28.6,-48.8,277,1.7,0.3812,8.39,0.3517,0.8387096774193549,0.35200000000000004,0.622907488986784,0.604539055468713,0.7878069960182068,-28.6,-48.8,278,1.78,0.4102,8.43,0.8029850746268656,0.06073298429319372,0.5925490196078431,0.4854223595093008,0.7455459203482847,SC/PR
-28.6,-48.6,255,1.71,0.3712,7.73,0.3997,0.7598566308243727,0.36000000000000004,0.5935389133627018,0.5711318480623582,0.730305952049476,-28.6,-48.6,265,1.78,0.3824,8.03,0.764179104477612,0.06073298429319372,0.5380392156862746,0.45431710148569343,0.6935569468259866,SC/PR
-28.6,-48.4,221,1.67,0.3795,6.7,0.442,0.6379928315412187,0.328,0.6179148311306901,0.5279692208906362,0.6560137164663545,-28.6,-48.4,267,1.78,0.3676,8.09,0.7701492537313432,0.06073298429319372,0.5090196078431373,0.4466339486225581,0.6807154127526747,SC/PR
-28.4,-48.6,248,1.6,0.3339,7.52,0.3142,0.7347670250896058,0.27200000000000013,0.4839941262848751,0.49692038379149367,0.6025719389032248,-28.4,-48.6,248,1.65,0.3465,7.52,0.7134328358208956,0.04712041884816753,0.46764705882352936,0.40940010449753084,0.6184831903136169,SC/PR
-28.4,-48.4,241,1.63,0.3623,7.3,0.4162,0.7096774193548387,0.296,0.5674008810572687,0.5243594334707025,0.6498004900021784,-28.4,-48.4,271,1.76,0.3555,8.21,0.7820895522388059,0.05863874345549738,0.4852941176470588,0.44200747111378735,0.6729827710069465,SC/PR
-28.2,-48.6,211,1.44,0.3192,6.39,0.2686,0.6021505376344086,0.144,0.44082232011747424,0.3956576192506276,0.4282767754244614,-28.2,-48.6,203,1.47,0.3346,6.15,0.5791044776119403,0.028272251308900525,0.4443137254901961,0.350563484803679,0.520144335156599,SC/PR
-28.2,-48.4,245,1.58,0.341,7.43,0.3673,0.7240143369175627,0.2560000000000001,0.5048458149779737,0.4949533839651788,0.5991863059132042,-28.2,-48.4,259,1.68,0.3375,7.85,0.746268656716418,0.05026178010471204,0.45000000000000007,0.41551014560704336,0.6286954433423979,SC/PR
-28.2,-48.2,220,1.63,0.3632,6.67,0.4306,0.6344086021505376,0.296,0.5700440528634362,0.500150885004658,0.608132331606503,-28.2,-48.2,271,1.73,0.3456,8.21,0.7820895522388059,0.05549738219895288,0.4658823529411765,0.4344897624596451,0.6604177584977454,SC/PR
-28.0,-48.4,243,1.51,0.325,7.36,0.3374,0.7168458781362007,0.20000000000000004,0.457856093979442,0.45823399070521426,0.535984272272263,-28.0,-48.4,243,1.6,0.326,7.36,0.6985074626865672,0.04188481675392671,0.4274509803921569,0.3892810866108836,0.5848564932642077,SC/PR
-28.0,-48.2,229,1.58,0.3561,6.94,0.414,0.6666666666666666,0.2560000000000001,0.5491923641703378,0.49061967694566816,0.5917270569300319,-28.0,-48.2,271,1.67,0.3332,8.21,0.7820895522388059,0.04921465968586387,0.4415686274509804,0.4242909464585501,0.6433715737454021,SC/PR
-27.8,-48.4,220,1.42,0.3091,6.67,0.2899,0.6344086021505376,0.12799999999999995,0.41116005873715117,0.3911895536292296,0.42058626616919487,-27.8,-48.4,227,1.48,0.3024,6.88,0.6507462686567164,0.02931937172774869,0.38117647058823534,0.3537473703242335,0.5254658451051906,SC/PR
-27.8,-48.2,231,1.55,0.3395,7.0,0.3838,0.6738351254480287,0.23200000000000007,0.5004405286343613,0.46875855136079664,0.5540993220472137,-27.8,-48.2,267,1.61,0.3195,8.09,0.7701492537313432,0.04293193717277488,0.4147058823529412,0.4092623577523531,0.6182529619746526,SC/PR
-27.6,-48.4,194,1.37,0.2928,5.88,0.2218,0.5412186379928315,0.08800000000000009,0.36328928046989717,0.3308359728209096,0.31670467374763245,-27.6,-48.4,213,1.35,0.2752,6.46,0.608955223880597,0.015706806282722526,0.327843137254902,0.3175017224727405,0.464885282647883,SC/PR
-27.6,-48.2,220,1.49,0.3288,6.67,0.3658,0.6344086021505376,0.18400000000000002,0.46901615271659314,0.42914158495571025,0.4859099370603898,-27.6,-48.2,251,1.58,0.3103,7.61,0.7223880597014926,0.03979057591623038,0.3966666666666667,0.38628176742812986,0.5798434653877387,SC/PR
-27.6,-48.0,206,1.57,0.3422,6.24,0.4179,0.5842293906810035,0.24800000000000008,0.5083700440528635,0.4468664782446224,0.5164183197560629,-27.6,-48.0,251,1.63,0.3208,7.61,0.7223880597014926,0.04502617801047119,0.4172549019607843,0.3948897132242493,0.5942306878224856,SC/PR
-27.4,-48.4,163,1.31,0.2528,4.94,0.1414,0.43010752688172044,0.04000000000000004,0.24581497797356833,0.23864083495176294,0.15801686091031755,-27.4,-48.4,172,1.27,0.241,5.21,0.48656716417910445,0.007329842931937179,0.2607843137254902,0.25156044027884394,0.3546717756130585,SC/PR
-27.4,-48.2,197,1.48,0.3237,5.97,0.3597,0.5519713261648745,0.17600000000000002,0.45403817914831124,0.3940031684377286,0.4254291070222677,-27.4,-48.2,233,1.49,0.301,7.06,0.6686567164179105,0.03036649214659686,0.3784313725490196,0.3591515270378423,0.5344982910048814,SC/PR
-27.4,-48.0,210,1.53,0.3326,6.36,0.4104,0.5985663082437276,0.21600000000000005,0.48017621145374445,0.43158083989915735,0.4901084234542994,-27.4,-48.0,255,1.58,0.3097,7.73,0.7343283582089553,0.03979057591623038,0.39549019607843133,0.3898697100678723,0.5858403117972918,SC/PR
-27.2,-48.4,149,1.28,0.2611,4.52,0.1783,0.37992831541218636,0.016000000000000018,0.2701908957415565,0.2220397370512476,0.1294427736274292,-27.2,-48.4,147,1.23,0.2529,4.46,0.41194029850746267,0.0031413612565445053,0.2841176470588236,0.23306643560761028,0.3237611071195097,SC/PR
-27.2,-48.2,181,1.41,0.2967,5.49,0.3164,0.4946236559139785,0.11999999999999995,0.3747430249632893,0.329788893625756,0.3149024235293811,-27.2,-48.2,207,1.41,0.281,6.27,0.591044776119403,0.02198952879581151,0.3392156862745099,0.3174166637299081,0.46474311643516114,SC/PR
-27.2,-48.0,201,1.48,0.3254,6.09,0.3986,0.5663082437275986,0.17600000000000002,0.45903083700440533,0.4004463602440013,0.4365192364917839,-27.2,-48.0,241,1.56,0.3125,7.3,0.6925373134328359,0.03769633507853404,0.40098039215686276,0.3770713468894109,0.5644492735391041,SC/PR
-27.0,-48.4,122,1.27,0.2656,3.7,0.226,0.2831541218637993,0.008000000000000009,0.2834067547723935,0.19152029221206426,0.07691219487377644,-27.0,-48.4,127,1.2,0.2591,3.85,0.3522388059701492,0.0,0.29627450980392156,0.2161711052580236,0.2955224446551603,SC/PR
-27.0,-48.2,172,1.43,0.311,5.21,0.337,0.46236559139784944,0.13599999999999995,0.4167400881057268,0.3383685598345254,0.3296698884631199,-27.0,-48.2,195,1.4,0.2913,5.91,0.5552238805970149,0.020942408376963345,0.3594117647058824,0.3118593512266202,0.4554546876952581,SC/PR
-26.8,-48.4,148,1.33,0.275,4.49,0.2575,0.3763440860215054,0.05600000000000006,0.31101321585903086,0.2477857672935121,0.1737572713636007,-26.8,-48.4,161,1.28,0.2748,4.88,0.4537313432835821,0.008376963350785346,0.3270588235294118,0.2630557100545931,0.37388483841901654,SC/PR
-26.8,-48.2,182,1.42,0.3037,5.52,0.3396,0.4982078853046595,0.12799999999999995,0.3953010279001469,0.34050297106826877,0.3333436727667874,-26.8,-48.2,209,1.42,0.2936,6.33,0.5970149253731343,0.02303664921465968,0.36392156862745106,0.327991047738415,0.482417021271946,SC/PR
-26.6,-48.6,140,1.26,0.2731,4.24,0.2227,0.34767025089605735,0.0,0.3054331864904552,0.21770114579550418,0.12197511781518679,-26.6,-48.6,151,1.21,0.2802,4.58,0.42388059701492536,0.0010471204188481683,0.33764705882352947,0.25419159208576764,0.3590694527363116,SC/PR
-26.6,-48.4,161,1.33,0.287,4.88,0.2722,0.4229390681003584,0.05600000000000006,0.3462555066079294,0.27506485823609594,0.22071049881050603,-26.6,-48.4,177,1.27,0.2767,5.36,0.5014925373134328,0.007329842931937179,0.3307843137254902,0.27986889799028675,0.4019862089895741,SC/PR
-26.6,-48.2,176,1.45,0.3108,5.33,0.3427,0.4767025089605735,0.152,0.41615271659324526,0.3482850751846063,0.34673836049149803,-26.6,-48.2,217,1.38,0.2949,6.58,0.6208955223880597,0.01884816753926701,0.36647058823529416,0.3354047593875403,0.4948082143729904,SC/PR
-26.4,-48.4,166,1.38,0.283,5.03,0.2187,0.44086021505376344,0.09599999999999992,0.33450807635829655,0.2904560971373533,0.24720215655457983,-26.4,-48.4,187,1.31,0.2831,5.67,0.5313432835820896,0.011518324607329853,0.3433333333333334,0.2953983138409176,0.4279418975378722,SC/PR
-26.4,-48.2,178,1.4,0.3182,5.39,0.3452,0.4838709677419355,0.11199999999999995,0.437885462555066,0.34458547676566714,0.34037054983416065,-26.4,-48.2,209,1.4,0.3093,6.33,0.5970149253731343,0.020942408376963345,0.39470588235294124,0.3375544053676796,0.49840110814866523,SC/PR
-26.2,-48.4,160,1.32,0.2786,4.85,0.1725,0.41935483870967744,0.04800000000000005,0.32158590308370044,0.2629802472644593,0.19991026434694223,-26.2,-48.4,179,1.28,0.2887,5.42,0.5074626865671642,0.008376963350785346,0.35431372549019613,0.2900511251360485,0.41900466731830016,SC/PR
-26.2,-48.2,185,1.36,0.3208,5.61,0.3073,0.5089605734767025,0.08000000000000008,0.44552129221732734,0.34482728856467665,0.3407867603457989,-26.2,-48.2,212,1.42,0.3125,6.42,0.6059701492537314,0.02303664921465968,0.40098039215686276,0.34332906354175124,0.5080528059640083,SC/PR
-26.0,-48.4,152,1.3,0.2803,4.61,0.1693,0.3906810035842294,0.032000000000000035,0.32657856093979437,0.24975318817467462,0.17714362908026532,-26.0,-48.4,176,1.27,0.2978,5.33,0.49850746268656715,0.007329842931937179,0.37215686274509807,0.2926647227878675,0.4233730046269067,SC/PR
-26.0,-48.2,177,1.37,0.3153,5.36,0.2851,0.48028673835125446,0.08800000000000009,0.42936857562408226,0.33255177132511227,0.31965793482185423,-26.0,-48.2,209,1.38,0.3178,6.33,0.5970149253731343,0.01884816753926701,0.4113725490196079,0.3424118806440031,0.5065198369286785,SC/PR
-25.8,-48.2,187,1.32,0.3195,5.67,0.2852,0.5161290322580645,0.04800000000000005,0.44170337738619675,0.33527746988142043,0.3243494527516638,-25.8,-48.2,224,1.33,0.3184,6.79,0.6417910447761194,0.01361256544502619,0.4125490196078432,0.35598420994299623,0.5292044733340651,SC/PR
-25.8,-48.0,199,1.42,0.3469,6.03,0.3538,0.5591397849462365,0.12799999999999995,0.522173274596182,0.4031043531808061,0.4410942183772412,-25.8,-48.0,238,1.46,0.341,7.21,0.6835820895522388,0.027225130890052355,0.4568627450980393,0.3892233218467768,0.584759945896255,SC/PR
-25.6,-48.4,186,1.36,0.3076,5.64,0.206,0.5125448028673835,0.08000000000000008,0.40675477239353885,0.3330998584203075,0.32060131149432397,-25.6,-48.4,236,1.33,0.322,7.15,0.6776119402985075,0.01361256544502619,0.41960784313725497,0.3702774496269295,0.5530940311352541,SC/PR
-25.6,-48.2,194,1.36,0.3253,5.88,0.2691,0.5412186379928315,0.08000000000000008,0.4587371512481644,0.359985263080332,0.3668769195291074,-25.6,-48.2,233,1.34,0.3327,7.06,0.6686567164179105,0.014659685863874358,0.44058823529411767,0.37463487919196753,0.5603769892161712,SC/PR
-25.6,-48.0,196,1.43,0.346,5.94,0.3446,0.5483870967741935,0.13599999999999995,0.5195301027900145,0.40130573318806934,0.43799840357214853,-25.6,-48.0,236,1.44,0.346,7.15,0.6776119402985075,0.02513089005235602,0.4666666666666666,0.38980316567251005,0.5857290902537856,SC/PR
-25.6,-47.8,203,1.43,0.3637,6.15,0.3825,0.5734767025089605,0.13599999999999995,0.5715124816446403,0.42699639471786693,0.48221759975463657,-25.6,-47.8,238,1.51,0.3565,7.21,0.6835820895522388,0.032460732984293195,0.4872549019607843,0.4010992414991054,0.6046092225648254,SC/PR
-25.4,-48.0,204,1.43,0.3456,6.18,0.3146,0.5770609318996416,0.13599999999999995,0.5183553597650514,0.4104720972215643,0.4537757026116103,-25.4,-48.0,256,1.45,0.3405,7.76,0.7373134328358208,0.026178010471204185,0.4558823529411765,0.4064579320827339,0.6135656768933834,SC/PR
-25.4,-47.8,203,1.43,0.3564,6.15,0.3421,0.5734767025089605,0.13599999999999995,0.5500734214390601,0.4198500413160069,0.46991717678967243,-25.4,-47.8,247,1.51,0.3428,7.49,0.7104477611940299,0.032460732984293195,0.4603921568627451,0.4011002170136894,0.6046108530287759,SC/PR
-25.4,-47.6,204,1.45,0.3694,6.18,0.3897,0.5770609318996416,0.152,0.5882525697503671,0.4391045005500029,0.5030582739649345,-25.4,-47.6,246,1.54,0.3535,7.46,0.7074626865671642,0.035602094240837705,0.48137254901960785,0.4081457766092032,0.6163867209859857,SC/PR
-25.2,-47.8,204,1.44,0.3482,6.18,0.3025,0.5770609318996416,0.144,0.5259911894273127,0.4156840404423181,0.46274658642879773,-25.2,-47.8,249,1.49,0.3355,7.55,0.7164179104477612,0.03036649214659686,0.4460784313725491,0.39762094465563563,0.5987956368887124,SC/PR
-25.2,-47.6,205,1.45,0.37,6.21,0.3688,0.5806451612903226,0.152,0.590014684287812,0.44088661519271155,0.5061256794855832,-25.2,-47.6,249,1.54,0.3513,7.55,0.7164179104477612,0.035602094240837705,0.4770588235294118,0.40969294273933693,0.6189726368113124,SC/PR
-25.0,-47.8,197,1.4,0.3078,5.97,0.1823,0.5519713261648745,0.11199999999999995,0.4073421439060206,0.3571044900236317,0.3619184847763196,-25.0,-47.8,231,1.37,0.2972,7.0,0.6626865671641791,0.017801047120418863,0.3709803921568628,0.35048933548048694,0.520020402823448,SP/RJ
-25.0,-47.6,212,1.46,0.3576,6.42,0.3412,0.6057347670250897,0.16,0.5535976505139499,0.4397774725130132,0.5042166045600089,-25.0,-47.6,248,1.55,0.3495,7.52,0.7134328358208956,0.03664921465968587,0.47352941176470587,0.4078704874150958,0.6159266057664764,SP/RJ
-25.0,-47.4,217,1.48,0.3649,6.58,0.3677,0.6236559139784946,0.17600000000000002,0.5750367107195301,0.4582308748993416,0.5359789092950976,-25.0,-47.4,256,1.56,0.344,7.76,0.7373134328358208,0.03769633507853404,0.46274509803921565,0.4125849553178568,0.6238063136532378,SP/RJ
-25.0,-47.2,206,1.52,0.3767,6.24,0.3942,0.5842293906810035,0.20800000000000005,0.6096916299559471,0.4673070068789835,0.5516008994147541,-25.0,-47.2,251,1.63,0.3388,7.61,0.7223880597014926,0.04502617801047119,0.45254901960784316,0.4066544191066023,0.6138940830642506,SP/RJ
-24.8,-47.4,224,1.48,0.3623,6.79,0.3378,0.6487455197132617,0.17600000000000002,0.5674008810572687,0.4640488002568435,0.545992819698302,-24.8,-47.4,253,1.55,0.3438,7.67,0.7283582089552239,0.03664921465968587,0.4623529411764706,0.40912012159712674,0.6180152300869324,SP/RJ
-24.8,-47.2,219,1.51,0.3718,6.64,0.3761,0.6308243727598566,0.20000000000000004,0.5953010279001468,0.4753751335533345,0.5654878939487209,-24.8,-47.2,259,1.61,0.3403,7.85,0.746268656716418,0.04293193717277488,0.4554901960784314,0.4148969299892081,0.6276705217521348,SP/RJ
-24.8,-47.0,211,1.57,0.3694,6.39,0.3904,0.6021505376344086,0.24800000000000008,0.5882525697503671,0.4794677024615919,0.5725320919828855,-24.8,-47.0,248,1.65,0.3355,7.52,0.7134328358208956,0.04712041884816753,0.4460784313725491,0.40221056201387073,0.6064666709992049,SP/RJ
-24.8,-46.8,208,1.6,0.3699,6.3,0.4035,0.5913978494623656,0.27200000000000013,0.5897209985315712,0.4843729493313123,0.5809750849125973,-24.8,-46.8,242,1.71,0.3338,7.33,0.6955223880597015,0.05340314136125654,0.4427450980392157,0.3972235424867246,0.5981314234357475,SP/RJ
-24.6,-47.2,234,1.52,0.3559,7.09,0.3188,0.6845878136200717,0.20800000000000005,0.548604992657856,0.4803976020926426,0.574132650776117,-24.6,-47.2,263,1.61,0.3227,7.97,0.7582089552238805,0.04293193717277488,0.4209803921568627,0.4073737615178394,0.6150963837666876,SP/RJ
-24.6,-47.0,232,1.55,0.3623,7.03,0.3602,0.6774193548387096,0.23200000000000007,0.5674008810572687,0.4922734119653261,0.5945734932969308,-24.6,-47.0,260,1.68,0.3301,7.88,0.7492537313432835,0.05026178010471204,0.4354901960784314,0.4116685691754756,0.6222746763057417,SP/RJ
-24.6,-46.8,219,1.58,0.362,6.64,0.3763,0.6308243727598566,0.2560000000000001,0.5665198237885462,0.4844480655161343,0.5811043761458833,-24.6,-46.8,248,1.72,0.3289,7.52,0.7134328358208956,0.05445026178010471,0.43313725490196087,0.4003401175009871,0.6033404313717621,SP/RJ
-24.6,-46.6,217,1.61,0.3715,6.58,0.4012,0.6236559139784946,0.28000000000000014,0.5944199706314244,0.4993586282033064,0.6067686859531889,-24.6,-46.6,249,1.76,0.3315,7.55,0.7164179104477612,0.05863874345549738,0.4382352941176471,0.4044306493403019,0.610177299637727,SP/RJ
-24.4,-46.8,237,1.6,0.3553,7.18,0.3415,0.6953405017921147,0.27200000000000013,0.5468428781204111,0.5047277933041753,0.6160101826992385,-24.4,-46.8,266,1.74,0.3193,8.06,0.7671641791044777,0.05654450261780105,0.41431372549019607,0.4126741357374916,0.6239553687895618,SP/RJ
-24.4,-46.6,239,1.59,0.3574,7.24,0.3611,0.7025089605734767,0.2640000000000001,0.5530102790014684,0.5065064131916484,0.6190715729887422,-24.4,-46.6,263,1.78,0.3259,7.97,0.7582089552238805,0.06073298429319372,0.42725490196078436,0.4153989471592862,0.6285095875249737,SP/RJ
-24.4,-46.4,232,1.61,0.3677,7.03,0.383,0.6774193548387096,0.28000000000000014,0.5832599118942732,0.513559755577661,0.6312119038380508,-24.4,-46.4,259,1.8,0.3325,7.85,0.746268656716418,0.06282722513089006,0.4401960784313726,0.4164306534262268,0.6302339696134958,SP/RJ
-24.4,-46.2,233,1.63,0.3658,7.06,0.392,0.6810035842293907,0.296,0.5776798825256975,0.5182278222516961,0.6392466582492082,-24.4,-46.2,250,1.87,0.3368,7.58,0.7194029850746269,0.07015706806282723,0.44862745098039214,0.412729168039282,0.6240473491511611,SP/RJ
-24.4,-46.0,223,1.67,0.3746,6.76,0.4053,0.6451612903225806,0.328,0.6035242290748898,0.5255618397991567,0.6518700918793942,-24.4,-46.0,245,1.9,0.3376,7.43,0.7044776119402985,0.07329842931937172,0.4501960784313726,0.4093240398970142,0.6183560568077883,SP/RJ
-24.4,-45.2,163,1.77,0.3549,4.94,0.4359,0.43010752688172044,0.4080000000000001,0.5456681350954478,0.4612585539923894,0.5411902011739702,-24.4,-45.2,186,2.09,0.3152,5.64,0.5283582089552239,0.09319371727748689,0.40627450980392155,0.3426088120122108,0.5068489857716069,SP/RJ
-24.2,-46.6,248,1.63,0.3594,7.52,0.338,0.7347670250896058,0.296,0.5588839941262849,0.5298836730719635,0.6593089035712063,-24.2,-46.6,267,1.79,0.3279,8.09,0.7701492537313432,0.061780104712041886,0.4311764705882354,0.42103527634387355,0.6379300838448587,SP/RJ
-24.2,-46.4,249,1.65,0.361,7.55,0.3546,0.7383512544802867,0.312,0.5635829662261379,0.5379780735688082,0.6732411210477575,-24.2,-46.4,269,1.81,0.3321,8.15,0.7761194029850746,0.06387434554973823,0.4394117647058824,0.42646850441356515,0.6470111192775636,SP/RJ
-24.2,-46.2,245,1.66,0.364,7.43,0.3616,0.7240143369175627,0.32,0.5723935389133626,0.5388026252769751,0.674660353234665,-24.2,-46.2,266,1.83,0.3283,8.06,0.7671641791044777,0.06596858638743457,0.4319607843137255,0.4216978499352126,0.6390375017891354,SP/RJ
-24.2,-46.0,239,1.66,0.3728,7.24,0.3802,0.7025089605734767,0.32,0.5982378854625551,0.5402489486786773,0.6771497892567393,-24.2,-46.0,255,1.88,0.3359,7.73,0.7343283582089553,0.07120418848167538,0.4468627450980392,0.41746509726288994,0.6319629272448315,SP/RJ
-24.2,-45.8,243,1.69,0.3757,7.36,0.3994,0.7168458781362007,0.34400000000000003,0.6067547723935388,0.5558668835099132,0.7040316398259322,-24.2,-45.8,258,1.93,0.342,7.82,0.7432835820895523,0.07643979057591622,0.4588235294117648,0.4261823006924111,0.6465327616420227,SP/RJ
-24.2,-45.6,232,1.7,0.3739,7.03,0.4039,0.6774193548387096,0.35200000000000004,0.6014684287812041,0.5436292612066379,0.6829680396999457,-24.2,-45.6,247,1.96,0.3366,7.49,0.7104477611940299,0.07958115183246073,0.4482352941176471,0.41275473571471255,0.6240900826722904,SP/RJ
