municipality_code,municipality_name,state,grid_lat,grid_lon,Hazard_Index_legacy,Hazard_Index_mun_legacy,Risk_Hazard_legacy,Hazard_Index_mhws,Hazard_Index_mun_mhws,Risk_Hazard_mhws,Exposure_Index,SVI_Coast_2022,rank_legacy,rank_mhws,rank_change
4321436,Terra de Areia,RS,-29.6,-49.8,0.41204949361175197,0.49490570068911205,0.2947471973521594,0.5524141532773209,0.5697031600026066,0.26935066599714286,0.12767215194718454,33.605767,264.0,264.0,0.0
3204302,Presidente Kennedy,ES,-21.2,-40.8,0.15239725804022605,0.18041716093143978,0.35405602724892044,0.16041605547388108,0.14006895318338106,0.2665851775717582,0.42388342164514553,40.501575,247.0,265.0,-18.0
2409506,Pedra Grande,RN,-4.8,-35.8,0.003438827925688778,0.0,0.09454349603597312,0.0934045590554939,0.06662361946158435,0.26051447702304287,0.5619150667823,61.95013,279.0,266.0,13.0
2932705,Uruçuca,BA,-14.4,-38.8,0.32672278756537204,0.39155873305067557,0.4483799296164387,0.18725732496813702,0.16948727840945957,0.25536422983416146,0.3155672144309192,42.036454,217.0,267.0,-50.0
2301109,Aracati,CE,-4.4,-37.6,0.10517153337518384,0.12321777207882281,0.40837365896111105,0.0870838820178871,0.05969608822908748,0.23980330252792387,0.675616812300706,50.651555,230.0,268.0,-38.0
4313508,Osório,RS,-30.0,-50.0,0.3181013669359122,0.38111654302513037,0.24450223311406122,0.48239420331310107,0.49296052825778625,0.22940005944455308,0.2006919708790852,19.33367,268.0,269.0,-1.0
2512903,Rio Tinto,PB,-6.8,-34.8,0.1730202243666721,0.20539551920052954,0.338789437248859,0.15529713280524113,0.1344585578961752,0.22405363449559146,0.2438463461813328,56.365708,251.0,270.0,-19.0
3301009,Campos dos Goytacazes,RJ,-22.0,-40.8,0.3808870451198864,0.4571620128679424,0.25761034869115923,0.3666997935397279,0.3661581885144799,0.1735130920495594,0.11457578812695843,31.159731,266.0,271.0,-5.0
2402204,Canguaretama,RN,-6.2,-35.0,0.10813153440719467,0.12680289970227382,0.23697624280265916,0.13537865105161384,0.11262768382506184,0.16622326266660245,0.1840360119870444,59.787843,269.0,272.0,-3.0
2302206,Beberibe,CE,-4.2,-37.8,0.10548976084455582,0.12360320643463833,0.46948377612024955,0.054261959779595755,0.023722902118879636,0.1511942507951685,0.6954574456605414,67.074843,205.0,273.0,-68.0
1600501,Oiapoque,AP,4.2,-51.2,0.2748778726895896,0.3287646210059355,0.2368265494903176,0.24954366856659538,0.23775379290926177,0.13919809165933572,0.058249133529079095,72.771775,270.0,274.0,-4.0
3203205,Linhares,ES,-19.4,-39.6,0.3085057687516134,0.36949443757920897,0.21754115330728344,0.2675356846029168,0.2574732394631065,0.1157646600413745,0.1182565319911509,27.329297,272.0,275.0,-3.0
2401107,Areia Branca,RN,-4.8,-37.0,0.06352460947017696,0.07277537840770586,0.3075473234806742,0.04541141731612982,0.014022610682471306,0.04899454353516391,0.760409181741865,41.799896,259.0,276.0,-17.0
2410256,Porto do Mangue,RN,-4.8,-36.8,0.05708048509722858,0.06497031075787583,0.31041453109762207,0.03261719230676082,0.0,0.02985929510083664,0.5598168073456649,64.808171,258.0,277.0,-19.0
1600204,Calçoene,AP,2.6,-50.8,0.5899838719332647,0.710418279226519,0.12921220198861433,0.44952160010897985,0.4569317952541696,0.022672069715093543,0.01,73.215782,277.0,278.0,-1.0
2110203,Santa Rita,MA,-2.4,-44.0,0.4601333670959319,0.5531444719619548,0.10593854720532885,0.36305541637093874,0.362163911238553,0.0020398553803933975,0.01,72.245788,278.0,279.0,-1.0
4202008,Balneário Camboriú,SC,-27.0,-48.4,0.07691219487377644,0.08899030594411576,0.0,0.2955224446551603,0.28814703488166205,0.0,0.8852370716474767,0.0,280.0,280.0,0.0
