grid_lat,grid_lon,hs_q90_m,zos_q90_m,fes_tide_daily_max_q90_m,VHM0_valid_fraction,zos_valid_fraction,tide_daily_max_valid_fraction,zos_to_fes_q90_ratio,wave_setup_proxy_q90_m,zos_plus_wave_setup_to_fes_q90_ratio,ssh_total_q90_m,hs_q90_ge_0p5_m,conditional_uses_ssh_total,conditional_ssh_q90_m
-6.6000000,-34.6000000,2.2100000,0.2201195,1.1755682,1.0000000,1.0000000,1.0000000,0.1872452,0.4420000,0.5632336,1.3416000,2.2100000,0,0.2201195
-6.4000000,-34.8000000,2.0379980,0.2359843,1.1849775,1.0000000,1.0000000,1.0000000,0.1991467,0.4075996,0.5431191,1.3653400,2.0379980,0,0.2359843
-6.4000000,-34.6000000,2.2700000,0.2198727,1.1801460,1.0000000,1.0000000,1.0000000,0.1863097,0.4540000,0.5710079,1.3459350,2.2700000,0,0.2198727
-6.2000000,-35.0000000,1.4700000,0.2463942,1.2045935,1.0000000,1.0000000,1.0000000,0.2045455,0.2940000,0.4486113,1.3945260,1.4700000,0,0.2463942
-6.2000000,-34.8000000,2.1199999,0.2290190,1.1864203,1.0000000,1.0000000,1.0000000,0.1930336,0.4240000,0.5504112,1.3618240,2.1199999,0,0.2290190
-6.2000000,-34.6000000,2.3000000,0.2145402,1.1852280,1.0000000,1.0000000,1.0000000,0.1810118,0.4600000,0.5691227,1.3464550,2.3000000,0,0.2145402
-6.0000000,-35.0000000,1.8700000,0.2444533,1.2038680,1.0000000,1.0000000,1.0000000,0.2030566,0.3740000,0.5137219,1.3909550,1.8700000,0,0.2444533
-6.0000000,-34.8000000,2.1800001,0.2274846,1.1921244,1.0000000,1.0000000,1.0000000,0.1908229,0.4360000,0.5565565,1.3658580,2.1800001,0,0.2274846
-5.8000000,-35.0000000,1.9000000,0.2406079,1.1987146,1.0000000,1.0000000,1.0000000,0.2007216,0.3800000,0.5177278,1.3817650,1.9000000,0,0.2406079
-5.8000000,-34.8000000,2.2400000,0.2199057,1.1966711,1.0000000,1.0000000,1.0000000,0.1837645,0.4480000,0.5581364,1.3633580,2.2400000,0,0.2199057
-5.6000000,-35.0000000,2.0300000,0.2353465,1.2037641,1.0000000,1.0000000,1.0000000,0.1955088,0.4060000,0.5327842,1.3836370,2.0300000,0,0.2353465
-5.6000000,-34.8000000,2.3000000,0.2155669,1.2018226,1.0000000,1.0000000,1.0000000,0.1793667,0.4600000,0.5621187,1.3658960,2.3000000,0,0.2155669
-5.4000000,-35.2000000,2.0100000,0.2407524,1.2793291,1.0000000,1.0000000,1.0000000,0.1881864,0.4020000,0.5024136,1.4660340,2.0100000,0,0.2407524
-5.4000000,-35.0000000,2.2100000,0.2275948,1.2121117,1.0000000,1.0000000,1.0000000,0.1877672,0.4420000,0.5524200,1.3849890,2.2100000,0,0.2275948
-5.4000000,-34.8000000,2.3399999,0.2104940,1.2078772,1.0000000,1.0000000,1.0000000,0.1742677,0.4680000,0.5617243,1.3667380,2.3399999,0,0.2104940
-5.2000000,-35.4000000,1.8700000,0.2236224,1.3938394,1.0000000,1.0000000,1.0000000,0.1604363,0.3740000,0.4287599,1.5674700,1.8700000,0,0.2236224
-5.2000000,-35.2000000,2.0599999,0.2214158,1.2726834,1.0000000,1.0000000,1.0000000,0.1739756,0.4120000,0.4977010,1.4429340,2.0599999,0,0.2214158
-5.2000000,-35.0000000,2.2700000,0.2180853,1.2210003,1.0000000,1.0000000,1.0000000,0.1786120,0.4540000,0.5504383,1.3861250,2.2700000,0,0.2180853
-5.0000000,-36.6000000,1.4200000,0.2344436,1.4647286,1.0000000,1.0000000,1.0000000,0.1600594,0.2840000,0.3539520,1.6442530,1.4200000,0,0.2344436
-5.0000000,-36.2000000,1.3600000,0.2213211,1.5589752,1.0000000,1.0000000,1.0000000,0.1419658,0.2720000,0.3164394,1.7295750,1.3600000,0,0.2213211
-5.0000000,-35.6000000,1.7200000,0.2141664,1.3518318,1.0000000,1.0000000,1.0000000,0.1584268,0.3440000,0.4128963,1.5154320,1.7200000,0,0.2141664
-5.0000000,-35.4000000,1.9299999,0.2102724,1.3159919,1.0000000,1.0000000,1.0000000,0.1597824,0.3860000,0.4530973,1.4766230,1.9299999,0,0.2102724
-5.0000000,-35.2000000,2.1400001,0.2041568,1.2661611,1.0000000,1.0000000,1.0000000,0.1612408,0.4280000,0.4992704,1.4216470,2.1400001,0,0.2041568
-5.0000000,-35.0000000,2.2900000,0.1861629,1.2328014,1.0000000,1.0000000,1.0000000,0.1510080,0.4580000,0.5225196,1.3708410,2.2900000,0,0.1861629
-4.8000000,-37.2000000,1.7600000,0.2636418,2.0688596,1.0000000,1.0000000,1.0000000,0.1274334,0.3520000,0.2975754,2.2768730,1.7600000,0,0.2636418
-4.8000000,-37.0000000,1.7900000,0.2487869,1.4380066,1.0000000,1.0000000,1.0000000,0.1730082,0.3580000,0.4219639,1.6326790,1.7900000,0,0.2487869
-4.8000000,-36.8000000,1.8600000,0.2403266,1.3843522,1.0000000,1.0000000,1.0000000,0.1736022,0.3720000,0.4423200,1.5711850,1.8600000,0,0.2403266
-4.8000000,-36.6000000,1.9000000,0.2330275,1.3423735,1.0000000,1.0000000,1.0000000,0.1735936,0.3800000,0.4566743,1.5222510,1.9000000,0,0.2330275
-4.8000000,-36.4000000,1.9100000,0.2280195,1.3007330,1.0000000,1.0000000,1.0000000,0.1753008,0.3820000,0.4689813,1.4760110,1.9100000,0,0.2280195
-4.8000000,-36.2000000,1.9100000,0.2233374,1.2914358,1.0000000,1.0000000,1.0000000,0.1729373,0.3820000,0.4687321,1.4610800,1.9100000,0,0.2233374
-4.8000000,-36.0000000,1.9299999,0.2191107,1.2885003,1.0000000,1.0000000,1.0000000,0.1700509,0.3860000,0.4696240,1.4543710,1.9299999,0,0.2191107
-4.8000000,-35.8000000,1.9800000,0.2140296,1.2892865,1.0000000,1.0000000,1.0000000,0.1660062,0.3960000,0.4731529,1.4496640,1.9800000,0,0.2140296
-4.8000000,-35.6000000,2.0699999,0.2080265,1.2941575,1.0000000,1.0000000,1.0000000,0.1607428,0.4140000,0.4806420,1.4497950,2.0699999,0,0.2080265
-4.8000000,-35.4000000,2.1700001,0.2037512,1.2810693,1.0000000,1.0000000,1.0000000,0.1590478,0.4340000,0.4978273,1.4335940,2.1700001,0,0.2037512
-4.6000000,-37.4000000,1.5200000,0.2635698,1.4794567,1.0000000,1.0000000,1.0000000,0.1781531,0.3040000,0.3836339,1.6884420,1.5200000,0,0.2635698
-4.6000000,-37.2000000,1.9299999,0.2519175,1.4206010,1.0000000,1.0000000,1.0000000,0.1773316,0.3860000,0.4490476,1.6190920,1.9299999,0,0.2519175
-4.6000000,-37.0000000,2.0599999,0.2424390,1.3400213,1.0000000,1.0000000,1.0000000,0.1809218,0.4120000,0.4883795,1.5279050,2.0599999,0,0.2424390
-4.6000000,-36.8000000,2.0899999,0.2369577,1.3054539,1.0000000,1.0000000,1.0000000,0.1815136,0.4180000,0.5017088,1.4870540,2.0899999,0,0.2369577
-4.6000000,-36.6000000,2.0899999,0.2318775,1.3023951,1.0000000,1.0000000,1.0000000,0.1780393,0.4180000,0.4989864,1.4791660,2.0899999,0,0.2318775
-4.6000000,-36.0000000,2.1199999,0.2152776,1.2890174,1.0000000,1.0000000,1.0000000,0.1670091,0.4240000,0.4959418,1.4509930,2.1199999,0,0.2152776
-4.4000000,-37.6000000,1.7500000,0.2650672,1.4907566,1.0000000,1.0000000,1.0000000,0.1778072,0.3500000,0.4125873,1.7018030,1.7500000,0,0.2650672
-4.4000000,-37.4000000,2.0000000,0.2534499,1.4261932,1.0000000,1.0000000,1.0000000,0.1777108,0.4000000,0.4581777,1.6245440,2.0000000,0,0.2534499
-4.4000000,-37.2000000,2.0999999,0.2459871,1.3334876,1.0000000,1.0000000,1.0000000,0.1844690,0.4200000,0.4994325,1.5243340,2.0999999,0,0.2459871
-4.4000000,-37.0000000,2.1500001,0.2398145,1.3100811,1.0000000,1.0000000,1.0000000,0.1830532,0.4300000,0.5112771,1.4951440,2.1500001,0,0.2398145
-4.2000000,-37.8000000,1.6300000,0.2640821,1.4915198,1.0000000,1.0000000,1.0000000,0.1770557,0.3260000,0.3956247,1.7003990,1.6300000,0,0.2640821
-4.2000000,-37.6000000,1.9100000,0.2550741,1.4323583,1.0000000,1.0000000,1.0000000,0.1780798,0.3820000,0.4447729,1.6331430,1.9100000,0,0.2550741
-4.2000000,-37.4000000,2.1400001,0.2479785,1.3566934,1.0000000,1.0000000,1.0000000,0.1827815,0.4280000,0.4982544,1.5485920,2.1400001,0,0.2479785
-4.2000000,-32.6000000,2.4300001,0.1454512,1.1897959,1.0000000,1.0000000,1.0000000,0.1222489,0.4860000,0.5307223,1.2842320,2.4300001,0,0.1454512
-4.2000000,-32.4000000,2.4100001,0.1436152,1.1847913,1.0000000,1.0000000,1.0000000,0.1212156,0.4820000,0.5280383,1.2779390,2.4100001,0,0.1436152
-4.2000000,-32.2000000,2.4300001,0.1424239,1.1801646,1.0000000,1.0000000,1.0000000,0.1206814,0.4860000,0.5324884,1.2719150,2.4300001,0,0.1424239
-4.0000000,-38.0000000,1.7100000,0.2612385,1.4783523,1.0000000,1.0000000,1.0000000,0.1767092,0.3420000,0.4080479,1.6858460,1.7100000,0,0.2612385
-4.0000000,-37.8000000,1.8700000,0.2537303,1.4258577,1.0000000,1.0000000,1.0000000,0.1779492,0.3740000,0.4402475,1.6258220,1.8700000,0,0.2537303
-4.0000000,-37.6000000,2.1099999,0.2475664,1.3608757,1.0000000,1.0000000,1.0000000,0.1819170,0.4220000,0.4920114,1.5533170,2.1099999,0,0.2475664
-4.0000000,-32.8000000,2.4400001,0.1425090,1.1980526,1.0000000,1.0000000,1.0000000,0.1189505,0.4880000,0.5262782,1.2887790,2.4400001,0,0.1425090
-4.0000000,-32.6000000,2.4100001,0.1406782,1.1920595,1.0000000,1.0000000,1.0000000,0.1180127,0.4820000,0.5223550,1.2819780,2.4100001,0,0.1406782
-4.0000000,-32.4000000,2.3900001,0.1388470,1.1865040,1.0000000,1.0000000,1.0000000,0.1170219,0.4780000,0.5198862,1.2750850,2.3900001,0,0.1388470
-4.0000000,-32.2000000,2.4200001,0.1378827,1.1825860,1.0000000,1.0000000,1.0000000,0.1165942,0.4840000,0.5258668,1.2703110,2.4200001,0,0.1378827
-4.0000000,-32.0000000,2.4400001,0.1364177,1.1783954,1.0000000,1.0000000,1.0000000,0.1157656,0.4880000,0.5298881,1.2648230,2.4400001,0,0.1364177
-3.8000000,-38.2000000,1.7700000,0.2535237,1.4566081,1.0000000,1.0000000,1.0000000,0.1740507,0.3540000,0.4170811,1.6564020,1.7700000,0,0.2535237
-3.8000000,-38.0000000,1.9500000,0.2504104,1.4135976,1.0000000,1.0000000,1.0000000,0.1771440,0.3900000,0.4530359,1.6095910,1.9500000,0,0.2504104
-3.8000000,-32.8000000,2.3499999,0.1381561,1.2006210,1.0000000,1.0000000,1.0000000,0.1150705,0.4700000,0.5065346,1.2887800,2.3499999,0,0.1381561
-3.8000000,-32.6000000,2.2600000,0.1367571,1.1975375,1.0000000,1.0000000,1.0000000,0.1141986,0.4520000,0.4916398,1.2845210,2.2600000,0,0.1367571
-3.8000000,-32.4000000,2.2300000,0.1348846,1.1942364,1.0000000,1.0000000,1.0000000,0.1129463,0.4460000,0.4864067,1.2789700,2.2300000,0,0.1348846
-3.8000000,-32.2000000,2.4000001,0.1341080,1.1856674,1.0000000,1.0000000,1.0000000,0.1131076,0.4800000,0.5179429,1.2697200,2.4000001,0,0.1341080
-3.8000000,-32.0000000,2.4300001,0.1322672,1.1813711,1.0000000,1.0000000,1.0000000,0.1119608,0.4860000,0.5233472,1.2629780,2.4300001,0,0.1322672
-3.6000000,-38.6000000,1.6200000,0.2521077,1.4399749,1.0000000,1.0000000,1.0000000,0.1750778,0.3240000,0.4000818,1.6386460,1.6200000,0,0.2521077
-3.6000000,-38.4000000,1.8099999,0.2438623,1.4282607,1.0000000,1.0000000,1.0000000,0.1707407,0.3620000,0.4241959,1.6188000,1.8099999,0,0.2438623
-3.6000000,-38.2000000,1.9800000,0.2401954,1.3952786,1.0000000,1.0000000,1.0000000,0.1721487,0.3960000,0.4559630,1.5811220,1.9800000,0,0.2401954
-3.6000000,-38.0000000,2.0799999,0.2387158,1.3518294,1.0000000,1.0000000,1.0000000,0.1765872,0.4160000,0.4843183,1.5356030,2.0799999,0,0.2387158
-3.6000000,-32.8000000,2.3399999,0.1339079,1.2035800,1.0000000,1.0000000,1.0000000,0.1112580,0.4680000,0.5000979,1.2867440,2.3399999,0,0.1339079
-3.6000000,-32.6000000,2.2800000,0.1328752,1.1996425,1.0000000,1.0000000,1.0000000,0.1107623,0.4560000,0.4908756,1.2819220,2.2800000,0,0.1328752
-3.6000000,-32.4000000,2.2500000,0.1317790,1.1945709,1.0000000,1.0000000,1.0000000,0.1103149,0.4500000,0.4870192,1.2751610,2.2500000,0,0.1317790
-3.6000000,-32.2000000,2.3499999,0.1300701,1.1891481,1.0000000,1.0000000,1.0000000,0.1093809,0.4700000,0.5046218,1.2686220,2.3499999,0,0.1300701
-3.6000000,-32.0000000,2.4200001,0.1287271,1.1840705,1.0000000,1.0000000,1.0000000,0.1087157,0.4840000,0.5174752,1.2618040,2.4200001,0,0.1287271
-3.4000000,-38.8000000,1.7900000,0.2497091,1.4214851,1.0000000,1.0000000,1.0000000,0.1756678,0.3580000,0.4275170,1.6171960,1.7900000,0,0.2497091
-3.4000000,-38.6000000,1.9299999,0.2406057,1.4031943,1.0000000,1.0000000,1.0000000,0.1714700,0.3860000,0.4465566,1.5898890,1.9299999,0,0.2406057
-3.4000000,-38.4000000,2.0400000,0.2357712,1.3774785,1.0000000,1.0000000,1.0000000,0.1711614,0.4080000,0.4673548,1.5598730,2.0400000,0,0.2357712
-3.4000000,-38.2000000,2.1199999,0.2292750,1.3486379,1.0000000,1.0000000,1.0000000,0.1700049,0.4240000,0.4843961,1.5233720,2.1199999,0,0.2292750
-3.4000000,-32.4000000,2.3000000,0.1283999,1.1969560,1.0000000,1.0000000,1.0000000,0.1072720,0.4600000,0.4915802,1.2739870,2.3000000,0,0.1283999
-3.2000000,-39.2000000,1.5000000,0.2532381,1.4331143,1.0000000,1.0000000,1.0000000,0.1767047,0.3000000,0.3860391,1.6324630,1.5000000,0,0.2532381
-3.2000000,-39.0000000,1.8300000,0.2468337,1.4035621,1.0000000,1.0000000,1.0000000,0.1758623,0.3660000,0.4366274,1.5953190,1.8300000,0,0.2468337
-3.2000000,-38.8000000,2.0200000,0.2397750,1.3768647,1.0000000,1.0000000,1.0000000,0.1741457,0.4040000,0.4675659,1.5621430,2.0200000,0,0.2397750
-3.2000000,-38.6000000,2.1199999,0.2328296,1.3462827,1.0000000,1.0000000,1.0000000,0.1729426,0.4240000,0.4878838,1.5244290,2.1199999,0,0.2328296
-3.0000000,-39.4000000,1.6799999,0.2473095,1.4607271,1.0000000,1.0000000,1.0000000,0.1693058,0.3360000,0.3993282,1.6539550,1.6799999,0,0.2473095
-3.0000000,-39.2000000,1.9000000,0.2409011,1.4016039,1.0000000,1.0000000,1.0000000,0.1718753,0.3800000,0.4429933,1.5881620,1.9000000,0,0.2409011
-3.0000000,-39.0000000,2.0699999,0.2352977,1.3580377,1.0000000,1.0000000,1.0000000,0.1732630,0.4140000,0.4781146,1.5382960,2.0699999,0,0.2352977
-3.0000000,-38.8000000,2.1400001,0.2324771,1.3296916,1.0000000,1.0000000,1.0000000,0.1748354,0.4280000,0.4967145,1.5064340,2.1400001,0,0.2324771
-2.8000000,-41.6000000,1.0300000,0.2512849,1.6268508,1.0000000,1.0000000,1.0000000,0.1544609,0.2060000,0.2810859,1.8152570,1.0300000,0,0.2512849
-2.8000000,-41.4000000,1.1700000,0.2404488,1.6326790,1.0000000,1.0000000,1.0000000,0.1472726,0.2340000,0.2905953,1.8117090,1.1700000,0,0.2404488
-2.8000000,-41.2000000,1.4500000,0.2345434,1.6303866,1.0000000,1.0000000,1.0000000,0.1438575,0.2900000,0.3217295,1.8055840,1.4500000,0,0.2345434
-2.8000000,-41.0000000,1.3900000,0.2304513,1.6255301,1.0000000,1.0000000,1.0000000,0.1417699,0.2780000,0.3127911,1.7960680,1.3900000,0,0.2304513
-2.8000000,-40.8000000,1.3000000,0.2255070,1.6176599,1.0000000,1.0000000,1.0000000,0.1394032,0.2600000,0.3001292,1.7837680,1.3000000,0,0.2255070
-2.8000000,-40.6000000,1.2900000,0.2193917,1.6075560,1.0000000,1.0000000,1.0000000,0.1364753,0.2580000,0.2969674,1.7677700,1.2900000,0,0.2193917
-2.8000000,-40.4000000,1.4400001,0.2160929,1.5843012,1.0000000,1.0000000,1.0000000,0.1363963,0.2880000,0.3181800,1.7404380,1.4400001,0,0.2160929
-2.8000000,-40.2000000,1.5800000,0.2139639,1.5765105,1.0000000,1.0000000,1.0000000,0.1357199,0.3160000,0.3361626,1.7307410,1.5800000,0,0.2139639
-2.8000000,-40.0000000,1.6700000,0.2163640,1.5858251,1.0000000,1.0000000,1.0000000,0.1364362,0.3340000,0.3470521,1.7441290,1.6700000,0,0.2163640
-2.8000000,-39.8000000,1.7900000,0.2322340,1.5430107,1.0000000,1.0000000,1.0000000,0.1505071,0.3580000,0.3825210,1.7173860,1.7900000,0,0.2322340
-2.8000000,-39.6000000,1.9000000,0.2382470,1.4918196,1.0000000,1.0000000,1.0000000,0.1597023,0.3800000,0.4144248,1.6720540,1.9000000,0,0.2382470
-2.8000000,-39.4000000,1.9900000,0.2353512,1.4334669,1.0000000,1.0000000,1.0000000,0.1641832,0.3980000,0.4418318,1.6124440,1.9900000,0,0.2353512
-2.8000000,-39.2000000,2.0999999,0.2326195,1.3703669,1.0000000,1.0000000,1.0000000,0.1697498,0.4200000,0.4762370,1.5478430,2.0999999,0,0.2326195
-2.6000000,-42.4000000,1.4900000,0.2665628,1.6183451,1.0000000,1.0000000,1.0000000,0.1647132,0.2980000,0.3488519,1.8194580,1.4900000,0,0.2665628
-2.6000000,-42.2000000,1.4500000,0.2565855,1.5947008,1.0000000,1.0000000,1.0000000,0.1608988,0.2900000,0.3427511,1.7868170,1.4500000,0,0.2565855
-2.6000000,-42.0000000,1.4299999,0.2506180,1.5762960,1.0000000,1.0000000,1.0000000,0.1589917,0.2860000,0.3404297,1.7619560,1.4299999,0,0.2506180
-2.6000000,-41.8000000,1.4500000,0.2475172,1.5735105,1.0000000,1.0000000,1.0000000,0.1573025,0.2900000,0.3416038,1.7560470,1.4500000,0,0.2475172
-2.6000000,-41.6000000,1.6600000,0.2413260,1.5769337,1.0000000,1.0000000,1.0000000,0.1530350,0.3320000,0.3635701,1.7532320,1.6600000,0,0.2413260
-2.6000000,-41.4000000,1.4600000,0.2349434,1.5788423,1.0000000,1.0000000,1.0000000,0.1488074,0.2920000,0.3337530,1.7493670,1.4600000,0,0.2349434
-2.6000000,-41.2000000,1.8500000,0.2285352,1.5765820,1.0000000,1.0000000,1.0000000,0.1449561,0.3700000,0.3796410,1.7420600,1.8500000,0,0.2285352
-2.6000000,-41.0000000,1.7400000,0.2258980,1.5782756,1.0000000,1.0000000,1.0000000,0.1431296,0.3480000,0.3636234,1.7408420,1.7400000,0,0.2258980
-2.6000000,-40.8000000,1.6200000,0.2205828,1.5734189,1.0000000,1.0000000,1.0000000,0.1401933,0.3240000,0.3461143,1.7322150,1.6200000,0,0.2205828
-2.6000000,-40.6000000,1.9400001,0.2167646,1.5685949,1.0000000,1.0000000,1.0000000,0.1381903,0.3880000,0.3855454,1.7235080,1.9400001,0,0.2167646
-2.6000000,-40.4000000,1.9700000,0.2119205,1.5599948,1.0000000,1.0000000,1.0000000,0.1358469,0.3940000,0.3884119,1.7108780,1.9700000,0,0.2119205
-2.6000000,-40.2000000,1.9800000,0.2099726,1.5483059,1.0000000,1.0000000,1.0000000,0.1356144,0.3960000,0.3913778,1.6980560,1.9800000,0,0.2099726
-2.6000000,-40.0000000,1.9700000,0.2092837,1.5257776,1.0000000,1.0000000,1.0000000,0.1371653,0.3940000,0.3953943,1.6736310,1.9700000,0,0.2092837
-2.6000000,-39.8000000,1.9900000,0.2146023,1.4879872,1.0000000,1.0000000,1.0000000,0.1442232,0.3980000,0.4116986,1.6414020,1.9900000,0,0.2146023
-2.6000000,-39.6000000,2.0400000,0.2253191,1.4414189,1.0000000,1.0000000,1.0000000,0.1563176,0.4080000,0.4393720,1.6068230,2.0400000,0,0.2253191
-2.4000000,-44.2000000,0.8200000,0.3228113,2.2062252,1.0000000,1.0000000,1.0000000,0.1463184,0.1640000,0.2206535,2.4602960,0.8200000,0,0.3228113
-2.4000000,-44.0000000,1.0500000,0.3082980,2.5863447,1.0000000,1.0000000,1.0000000,0.1192022,0.2100000,0.2003979,2.8271300,1.0500000,0,0.3082980
-2.4000000,-43.0000000,1.3900000,0.2783288,1.6426266,1.0000000,1.0000000,1.0000000,0.1694413,0.2780000,0.3386824,1.8528840,1.3900000,0,0.2783288
-2.4000000,-42.8000000,1.7000000,0.2696709,1.6058426,1.0000000,1.0000000,1.0000000,0.1679311,0.3400000,0.3796579,1.8094390,1.7000000,0,0.2696709
-2.4000000,-42.6000000,1.8200001,0.2620273,1.5707337,1.0000000,1.0000000,1.0000000,0.1668184,0.3640000,0.3985573,1.7661240,1.8200001,0,0.2620273
-2.4000000,-42.4000000,2.0699999,0.2554933,1.5405360,1.0000000,1.0000000,1.0000000,0.1658470,0.4140000,0.4345846,1.7295170,2.0699999,0,0.2554933
-2.4000000,-42.2000000,2.0799999,0.2486872,1.5167233,1.0000000,1.0000000,1.0000000,0.1639635,0.4160000,0.4382389,1.6995270,2.0799999,0,0.2486872
-2.4000000,-42.0000000,2.0799999,0.2429639,1.4958448,1.0000000,1.0000000,1.0000000,0.1624259,0.4160000,0.4405296,1.6736470,2.0799999,0,0.2429639
-2.4000000,-41.8000000,2.0999999,0.2392137,1.4819063,1.0000000,1.0000000,1.0000000,0.1614230,0.4200000,0.4448417,1.6569740,2.0999999,0,0.2392137
-2.4000000,-41.6000000,2.1300001,0.2346777,1.4720118,1.0000000,1.0000000,1.0000000,0.1594265,0.4260000,0.4488264,1.6428390,2.1300001,0,0.2346777
-2.4000000,-40.8000000,2.1600001,0.2171012,1.4904305,1.0000000,1.0000000,1.0000000,0.1456634,0.4320000,0.4355126,1.6462900,2.1600001,0,0.2171012
-2.4000000,-40.6000000,2.1300001,0.2137127,1.4797627,1.0000000,1.0000000,1.0000000,0.1444236,0.4260000,0.4323076,1.6321030,2.1300001,0,0.2137127
-2.4000000,-40.4000000,2.1199999,0.2100941,1.4704361,1.0000000,1.0000000,1.0000000,0.1428788,0.4240000,0.4312286,1.6187260,2.1199999,0,0.2100941
-2.4000000,-40.2000000,2.1199999,0.2053408,1.4595078,1.0000000,1.0000000,1.0000000,0.1406918,0.4240000,0.4312007,1.6039540,2.1199999,0,0.2053408
-2.4000000,-40.0000000,2.1199999,0.2033754,1.4435469,1.0000000,1.0000000,1.0000000,0.1408859,0.4240000,0.4346069,1.5845580,2.1199999,0,0.2033754
-2.2000000,-44.2000000,1.4200000,0.3123126,2.2751718,1.0000000,1.0000000,1.0000000,0.1372699,0.2840000,0.2620956,2.5175940,1.4200000,0,0.3123126
-2.2000000,-44.0000000,1.6600000,0.2993744,2.2280064,1.0000000,1.0000000,1.0000000,0.1343687,0.3320000,0.2833809,2.4575500,1.6600000,0,0.2993744
-2.2000000,-43.8000000,1.7000000,0.2895203,2.1693761,1.0000000,1.0000000,1.0000000,0.1334579,0.3400000,0.2901850,2.3900210,1.7000000,0,0.2895203
-2.2000000,-43.6000000,1.7800000,0.2825504,1.9087096,1.0000000,1.0000000,1.0000000,0.1480322,0.3560000,0.3345456,2.1253590,1.7800000,0,0.2825504
-2.2000000,-43.4000000,1.8800000,0.2764047,1.8025099,1.0000000,1.0000000,1.0000000,0.1533443,0.3760000,0.3619424,2.0124800,1.8800000,0,0.2764047
-2.2000000,-43.2000000,2.0000000,0.2704799,1.6708082,1.0000000,1.0000000,1.0000000,0.1618857,0.4000000,0.4012908,1.8754090,2.0000000,0,0.2704799
-2.2000000,-43.0000000,2.0000000,0.2640339,1.5854508,1.0000000,1.0000000,1.0000000,0.1665355,0.4000000,0.4188297,1.7833130,2.0000000,0,0.2640339
-2.2000000,-42.8000000,2.0699999,0.2581595,1.5173614,1.0000000,1.0000000,1.0000000,0.1701371,0.4140000,0.4429792,1.7099890,2.0699999,0,0.2581595
-2.2000000,-42.6000000,2.1600001,0.2523271,1.4631410,1.0000000,1.0000000,1.0000000,0.1724558,0.4320000,0.4677110,1.6492360,2.1600001,0,0.2523271
-2.0000000,-44.4000000,1.0500000,0.3246915,2.3147063,1.0000000,1.0000000,1.0000000,0.1402733,0.2100000,0.2309976,2.5681140,1.0500000,0,0.3246915
-2.0000000,-44.2000000,1.5800000,0.3040750,2.2629578,1.0000000,1.0000000,1.0000000,0.1343706,0.3160000,0.2740109,2.4986340,1.5800000,0,0.3040750
-2.0000000,-44.0000000,1.8300000,0.2923673,2.1702890,1.0000000,1.0000000,1.0000000,0.1347135,0.3660000,0.3033547,2.3939510,1.8300000,0,0.2923673
-2.0000000,-43.8000000,1.9200000,0.2832113,2.0385075,1.0000000,1.0000000,1.0000000,0.1389307,0.3840000,0.3273038,2.2540240,1.9200000,0,0.2832113
-2.0000000,-43.6000000,1.9900000,0.2763026,1.8674432,1.0000000,1.0000000,1.0000000,0.1479577,0.3980000,0.3610833,2.0762410,1.9900000,0,0.2763026
-2.0000000,-43.4000000,2.0899999,0.2700764,1.7139212,1.0000000,1.0000000,1.0000000,0.1575781,0.4180000,0.4014633,1.9149660,2.0899999,0,0.2700764
-2.0000000,-43.2000000,2.1199999,0.2645957,1.5862949,1.0000000,1.0000000,1.0000000,0.1668011,0.4240000,0.4340906,1.7828210,2.1199999,0,0.2645957
-2.0000000,-43.0000000,2.1500001,0.2591021,1.4923345,1.0000000,1.0000000,1.0000000,0.1736220,0.4300000,0.4617612,1.6876970,2.1500001,0,0.2591021
-1.8000000,-44.4000000,1.1300000,0.3088346,2.3204477,1.0000000,1.0000000,1.0000000,0.1330927,0.2260000,0.2304877,2.5572620,1.1300000,0,0.3088346
-1.8000000,-44.2000000,1.7100000,0.2959494,2.2129931,1.0000000,1.0000000,1.0000000,0.1337326,0.3420000,0.2882745,2.4414250,1.7100000,0,0.2959494
-1.6000000,-44.6000000,0.9200000,0.2932170,2.3988194,1.0000000,1.0000000,1.0000000,0.1222339,0.1840000,0.1989383,2.6236870,0.9200000,0,0.2932170
-1.6000000,-44.4000000,1.2000000,0.2878284,2.2719152,1.0000000,1.0000000,1.0000000,0.1266898,0.2400000,0.2323275,2.4918710,1.2000000,0,0.2878284
-1.6000000,-44.2000000,1.7200000,0.2840909,2.1247816,1.0000000,1.0000000,1.0000000,0.1337036,0.3440000,0.2956026,2.3413380,1.7200000,0,0.2840909
-1.4000000,-48.6000000,0.2000000,0.4223032,2.5834959,1.0000000,1.0000000,1.0000000,0.1634619,0.0400000,0.1789448,2.9167280,,0,0.4223032
-1.4000000,-45.2000000,0.9400000,0.2626798,3.1702898,1.0000000,1.0000000,1.0000000,0.0828567,0.1880000,0.1421573,3.3664490,0.9400000,0,0.2626798
-1.4000000,-45.0000000,0.9500000,0.2560381,3.2474427,1.0000000,1.0000000,1.0000000,0.0788430,0.1900000,0.1373506,3.4359410,0.9500000,0,0.2560381
-1.4000000,-44.8000000,1.1000000,0.2513366,2.4507828,1.0000000,1.0000000,1.0000000,0.1025536,0.2200000,0.1923208,2.6362550,1.1000000,0,0.2513366
-1.4000000,-44.6000000,1.1400000,0.2563502,2.2861652,1.0000000,1.0000000,1.0000000,0.1121311,0.2280000,0.2118614,2.4815740,1.1400000,0,0.2563502
