episode_id,municipality,date_start,date_end,hs_peak,ssh_peak,n_days,E_i,I_i,C_season,C_multi,C_exposure,C_i,alpha_E,alpha_I,alpha_C,contrib_E,contrib_I,contrib_C,q_i_raw,q_i,penalty_component
hs90_ssh90_SÃO_20000812,São Francisco do Sul,2000-08-12,2000-08-12,1.709999918937683,0.9497430324554444,1,0,0.6163,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1849,0.1,0.2849,0.2849,0.7151
hs90_ssh90_PAL_20170821,Palhoça,2017-08-21,2017-08-21,2.2799999713897705,0.6981382668018341,1,0,0.7279,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2184,0.0667,0.285,0.285,0.715
hs90_ssh90_PAS_20030507,Passo de Torres,2003-05-07,2003-05-08,3.119999885559082,0.6201620250940323,2,0,0.7279,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2184,0.0667,0.285,0.285,0.715
hs90_ssh90_GAR_20200526,Garopaba,2020-05-26,2020-05-27,2.389999866485596,0.8148732036352158,2,0,0.7279,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2184,0.0667,0.285,0.285,0.715
hs90_ssh90_IMB_20200526,Imbituba,2020-05-26,2020-05-27,2.389999866485596,0.8148732036352158,2,0,0.7279,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2184,0.0667,0.285,0.285,0.715
hs90_ssh90_FLO_20170821,Florianópolis,2017-08-21,2017-08-21,2.2799999713897705,0.6981382668018341,1,0,0.7279,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2184,0.0667,0.285,0.285,0.715
hs90_ssh90_SÃO_20180415,São Francisco do Sul,2018-04-15,2018-04-15,1.4800000190734863,1.0273988544940948,1,0,0.6175,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1852,0.1,0.2852,0.2853,0.7147
hs90_ssh90_LAG_20021022,Laguna,2002-10-22,2002-10-23,3.2699999809265137,0.6123702824115753,2,0,0.7287,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2186,0.0667,0.2853,0.2853,0.7147
hs90_ssh90_ITA_20180415,Itapoá,2018-04-15,2018-04-15,1.4800000190734863,1.0273988544940948,1,0,0.6175,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1852,0.1,0.2852,0.2853,0.7147
hs90_ssh90_BOM_20020921,Bombinhas,2002-09-21,2002-09-21,2.5,0.7302221357822418,1,0,0.7295,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2188,0.0667,0.2855,0.2855,0.7145
hs90_ssh90_TIJ_20020921,Tijucas,2002-09-21,2002-09-21,2.5,0.7302221357822418,1,0,0.7295,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2188,0.0667,0.2855,0.2855,0.7145
hs90_ssh90_POR_20020921,Porto Belo,2002-09-21,2002-09-21,2.5,0.7302221357822418,1,0,0.7295,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2188,0.0667,0.2855,0.2855,0.7145
hs90_ssh90_BAL_20180826,Balneário Gaivota,2018-08-26,2018-08-26,2.75,0.8547384142875671,1,0,0.7299,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.219,0.0667,0.2856,0.2856,0.7144
hs90_ssh90_BIG_20020907,Biguaçu,2002-09-07,2002-09-08,1.71999990940094,0.7891655564308167,2,0,0.7312,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2194,0.0667,0.286,0.286,0.714
hs90_ssh90_LAG_19991003,Laguna,1999-10-03,1999-10-03,2.919999837875366,0.6743285059928894,1,0,0.7312,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2194,0.0667,0.286,0.286,0.714
hs90_ssh90_BAL_20060416,Balneário Gaivota,2006-04-16,2006-04-17,2.8299999237060547,0.7180219739675522,2,0,0.7312,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2194,0.0667,0.286,0.286,0.714
hs90_ssh90_BAL_20160717,Balneário Gaivota,2016-07-17,2016-07-18,2.9600000381469727,0.6706111282110214,2,0,0.732,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2196,0.0667,0.2863,0.2863,0.7137
hs90_ssh90_IÇA_20080905,Içara/Balneário Rincão,2008-09-05,2008-09-05,3.009999990463257,0.6468393057584763,1,0,0.732,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2196,0.0667,0.2863,0.2863,0.7137
hs90_ssh90_BAL_20080905,Balneário Rincão,2008-09-05,2008-09-05,3.009999990463257,0.6468393057584763,1,0,0.732,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2196,0.0667,0.2863,0.2863,0.7137
hs90_ssh90_PAL_20110604,Palhoça,2011-06-04,2011-06-05,2.200000047683716,0.7412245571613312,2,0,0.732,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2196,0.0667,0.2863,0.2863,0.7137
hs90_ssh90_FLO_20110604,Florianópolis,2011-06-04,2011-06-05,2.200000047683716,0.7412245571613312,2,0,0.732,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2196,0.0667,0.2863,0.2863,0.7137
hs90_ssh90_LAG_20030711,Laguna,2003-07-11,2003-07-12,2.7300000190734863,0.9188402891159058,2,0,0.7324,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2197,0.0667,0.2864,0.2864,0.7136
hs90_ssh90_IÇA_20060416,Içara/Balneário Rincão,2006-04-16,2006-04-17,2.859999895095825,0.7033133506774902,2,0,0.7328,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2198,0.0667,0.2865,0.2865,0.7135
hs90_ssh90_BAL_20060416,Balneário Rincão,2006-04-16,2006-04-17,2.859999895095825,0.7033133506774902,2,0,0.7328,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2198,0.0667,0.2865,0.2865,0.7135
hs90_ssh90_BIG_19990814,Biguaçu,1999-08-14,1999-08-16,1.649999976158142,0.9814597070217131,3,0,0.7337,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2201,0.0667,0.2868,0.2868,0.7132
hs90_ssh90_BAL_20150619,Balneário Arroio do Silva,2015-06-19,2015-06-19,2.4099998474121094,0.8319801986217499,1,0,0.7337,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2201,0.0667,0.2868,0.2868,0.7132
hs90_ssh90_ARA_20150619,Araranguá,2015-06-19,2015-06-19,2.4099998474121094,0.8319801986217499,1,0,0.7337,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2201,0.0667,0.2868,0.2868,0.7132
hs90_ssh90_LAG_20080530,Laguna,2008-05-30,2008-05-31,2.929999828338623,0.669707328081131,2,0,0.7345,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2204,0.0667,0.287,0.287,0.713
hs90_ssh90_FLO_20120926,Florianópolis,2012-09-26,2012-09-27,2.4800000190734863,0.6667477339506149,2,0,0.7345,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2204,0.0667,0.287,0.287,0.713
hs90_ssh90_BAL_20181011,Balneário Barra do Sul,2018-10-11,2018-10-11,1.870000004768372,0.9473503530025482,1,0,0.6233,1,1,1,1.0,0.6,0.3,0.1,0.0,0.187,0.1,0.287,0.287,0.713
hs90_ssh90_PAL_20120926,Palhoça,2012-09-26,2012-09-27,2.4800000190734863,0.6667477339506149,2,0,0.7345,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2204,0.0667,0.287,0.287,0.713
hs90_ssh90_ARA_20181011,Araquari,2018-10-11,2018-10-11,1.870000004768372,0.9473503530025482,1,0,0.6233,1,1,1,1.0,0.6,0.3,0.1,0.0,0.187,0.1,0.287,0.287,0.713
hs90_ssh90_BAR_20181011,Barra Velha,2018-10-11,2018-10-11,1.870000004768372,0.9473503530025482,1,0,0.6233,1,1,1,1.0,0.6,0.3,0.1,0.0,0.187,0.1,0.287,0.287,0.713
hs90_ssh90_BAL_20080905,Balneário Gaivota,2008-09-05,2008-09-05,2.950000047683716,0.6727338284254074,1,0,0.7349,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2205,0.0667,0.2871,0.2871,0.7129
hs90_ssh90_JOI_20031011,Joinville,2003-10-11,2003-10-11,2.0299999713897705,0.9420482516288756,1,0,0.7358,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2207,0.0667,0.2874,0.2874,0.7126
hs90_ssh90_BAL_20180520,Balneário Arroio do Silva,2018-05-20,2018-05-23,2.919999837875366,0.6496843546628952,3,0,0.7358,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2207,0.0667,0.2874,0.2874,0.7126
hs90_ssh90_ARA_20180520,Araranguá,2018-05-20,2018-05-23,2.919999837875366,0.6496843546628952,3,0,0.7358,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2207,0.0667,0.2874,0.2874,0.7126
hs90_ssh90_BAL_20031011,Balneário Piçarras,2003-10-11,2003-10-11,2.0299999713897705,0.9420482516288756,1,0,0.7358,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2207,0.0667,0.2874,0.2874,0.7126
hs90_ssh90_GAR_19990417,Garopaba,1999-04-17,1999-04-18,2.389999866485596,0.8351076543331146,2,0,0.7358,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2207,0.0667,0.2874,0.2874,0.7126
hs90_ssh90_IMB_19990417,Imbituba,1999-04-17,1999-04-18,2.389999866485596,0.8351076543331146,2,0,0.7358,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2207,0.0667,0.2874,0.2874,0.7126
hs90_ssh90_PEN_20031011,Penha,2003-10-11,2003-10-11,2.0299999713897705,0.9420482516288756,1,0,0.7358,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2207,0.0667,0.2874,0.2874,0.7126
hs90_ssh90_PAS_20130825,Passo de Torres,2013-08-25,2013-08-26,3.1999998092651367,0.620102196931839,2,0,0.7362,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2209,0.0667,0.2875,0.2875,0.7125
hs90_ssh90_LAG_20130508,Laguna,2013-05-08,2013-05-08,3.1599998474121094,0.6271420270204544,1,0,0.7362,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2209,0.0667,0.2875,0.2875,0.7125
hs90_ssh90_BAL_20190905,Balneário Arroio do Silva,2019-09-05,2019-09-05,2.429999828338623,0.8214574903249741,1,0,0.7382,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2215,0.0667,0.2881,0.2881,0.7119
hs90_ssh90_ARA_20190905,Araranguá,2019-09-05,2019-09-05,2.429999828338623,0.8214574903249741,1,0,0.7382,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2215,0.0667,0.2881,0.2881,0.7119
hs90_ssh90_BAL_20030604,Balneário Rincão,2003-06-04,2003-06-04,3.4800000190734863,0.5955467820167542,1,0,0.7395,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2218,0.0667,0.2885,0.2885,0.7115
hs90_ssh90_PAS_20180520,Passo de Torres,2018-05-20,2018-05-23,3.119999885559082,0.6253976672887802,3,0,0.7395,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2218,0.0667,0.2885,0.2885,0.7115
hs90_ssh90_PAL_20180603,Palhoça,2018-06-03,2018-06-03,2.440000057220459,0.6747758239507675,1,0,0.7395,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2218,0.0667,0.2885,0.2885,0.7115
hs90_ssh90_IÇA_20030604,Içara/Balneário Rincão,2003-06-04,2003-06-04,3.4800000190734863,0.5955467820167542,1,0,0.7395,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2218,0.0667,0.2885,0.2885,0.7115
hs90_ssh90_FLO_20180603,Florianópolis,2018-06-03,2018-06-03,2.440000057220459,0.6747758239507675,1,0,0.7395,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2218,0.0667,0.2885,0.2885,0.7115
hs90_ssh90_PAL_20050522,Palhoça,2005-05-22,2005-05-22,2.2300000190734863,0.7286909222602844,1,0,0.7399,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.222,0.0667,0.2886,0.2886,0.7114
hs90_ssh90_FLO_20050522,Florianópolis,2005-05-22,2005-05-22,2.2300000190734863,0.7286909222602844,1,0,0.7399,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.222,0.0667,0.2886,0.2886,0.7114
hs90_ssh90_IÇA_20180603,Içara/Balneário Rincão,2018-06-03,2018-06-03,3.0799999237060547,0.6398774534463882,1,0,0.7399,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.222,0.0667,0.2886,0.2886,0.7114
hs90_ssh90_BAL_20180603,Balneário Rincão,2018-06-03,2018-06-03,3.0799999237060547,0.6398774534463882,1,0,0.7399,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.222,0.0667,0.2886,0.2886,0.7114
hs90_ssh90_LAG_20060416,Laguna,2006-04-16,2006-04-17,2.859999895095825,0.725227102637291,2,0,0.7416,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2225,0.0667,0.2892,0.2891,0.7109
hs90_ssh90_BIG_20191015,Biguaçu,2019-10-15,2019-10-16,1.829999923706055,0.7429620325565338,2,0,0.742,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2226,0.0667,0.2893,0.2893,0.7107
hs90_ssh90_LAG_20161215,Laguna,2016-12-15,2016-12-15,3.0199999809265137,0.847953662276268,1,0,0.8536,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.2561,0.0333,0.2894,0.2894,0.7106
hs90_ssh90_BAL_20160427,Balneário Arroio do Silva,2016-04-27,2016-04-27,2.5299999713897705,0.7494535148143768,1,0,0.7428,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2228,0.0667,0.2895,0.2895,0.7105
hs90_ssh90_ARA_20160427,Araranguá,2016-04-27,2016-04-27,2.5299999713897705,0.7494535148143768,1,0,0.7428,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2228,0.0667,0.2895,0.2895,0.7105
hs90_ssh90_PAS_20161214,Passo de Torres,2016-12-14,2016-12-15,2.8499999046325684,0.9147049188613892,2,0,0.8544,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.2563,0.0333,0.2896,0.2897,0.7103
hs90_ssh90_PAS_20130416,Passo de Torres,2013-04-16,2013-04-17,2.8399999141693115,0.677290216088295,2,0,0.7436,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2231,0.0667,0.2898,0.2898,0.7102
hs90_ssh90_BAL_20030809,Balneário Gaivota,2003-08-09,2003-08-10,2.7699999809265137,0.8574047982692719,2,0,0.7436,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2231,0.0667,0.2898,0.2898,0.7102
hs90_ssh90_TIJ_20191015,Tijucas,2019-10-15,2019-10-16,2.009999990463257,0.779017984867096,2,0,0.744,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2232,0.0667,0.2899,0.2899,0.7101
hs90_ssh90_POR_20191015,Porto Belo,2019-10-15,2019-10-16,2.009999990463257,0.779017984867096,2,0,0.744,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2232,0.0667,0.2899,0.2899,0.7101
hs90_ssh90_BOM_20191015,Bombinhas,2019-10-15,2019-10-16,2.009999990463257,0.779017984867096,2,0,0.744,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2232,0.0667,0.2899,0.2899,0.7101
hs90_ssh90_BAL_20030604,Balneário Arroio do Silva,2003-06-04,2003-06-04,3.009999990463257,0.6481081247329712,1,0,0.7445,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2234,0.0667,0.29,0.29,0.71
hs90_ssh90_ARA_20030604,Araranguá,2003-06-04,2003-06-04,3.009999990463257,0.6481081247329712,1,0,0.7445,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2234,0.0667,0.29,0.29,0.71
hs90_ssh90_GAR_20080530,Garopaba,2008-05-30,2008-05-31,2.5299999713897705,0.6903640031814575,2,0,0.7457,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2237,0.0667,0.2904,0.2904,0.7096
hs90_ssh90_ARA_20070925,Araranguá,2007-09-25,2007-09-25,2.4600000381469727,0.7982766330242157,1,0,0.7457,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2237,0.0667,0.2904,0.2904,0.7096
hs90_ssh90_IMB_20080530,Imbituba,2008-05-30,2008-05-31,2.5299999713897705,0.6903640031814575,2,0,0.7457,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2237,0.0667,0.2904,0.2904,0.7096
hs90_ssh90_BAL_20070925,Balneário Arroio do Silva,2007-09-25,2007-09-25,2.4600000381469727,0.7982766330242157,1,0,0.7457,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2237,0.0667,0.2904,0.2904,0.7096
hs90_ssh90_LAG_20050705,Laguna,2005-07-05,2005-07-07,3.289999961853028,0.6206204444169998,3,0,0.7461,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2238,0.0667,0.2905,0.2905,0.7095
hs90_ssh90_BIG_20180826,Biguaçu,2018-08-26,2018-08-26,1.6699999570846558,0.9029008746147156,1,0,0.7465,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.224,0.0667,0.2906,0.2906,0.7094
hs90_ssh90_IÇA_20080414,Içara/Balneário Rincão,2008-04-14,2008-04-15,2.9099998474121094,0.68861323595047,2,0,0.747,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2241,0.0667,0.2908,0.2908,0.7092
hs90_ssh90_BAL_20080414,Balneário Rincão,2008-04-14,2008-04-15,2.9099998474121094,0.68861323595047,2,0,0.747,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2241,0.0667,0.2908,0.2908,0.7092
hs90_ssh90_PAS_20160427,Passo de Torres,2016-04-27,2016-04-27,2.809999942779541,0.6929532065987587,1,0,0.747,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2241,0.0667,0.2908,0.2908,0.7092
hs90_ssh90_ITA_20160821,Itapema,2016-08-21,2016-08-22,2.3299999237060547,0.7997363209724426,2,0,0.7474,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2242,0.0667,0.2909,0.2909,0.7091
hs90_ssh90_BAL_20160821,Balneário Camboriú,2016-08-21,2016-08-22,2.3299999237060547,0.7997363209724426,2,0,0.7474,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2242,0.0667,0.2909,0.2909,0.7091
hs90_ssh90_ITA_20160821,Itajaí,2016-08-21,2016-08-22,2.3299999237060547,0.7997363209724426,2,0,0.7474,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2242,0.0667,0.2909,0.2909,0.7091
hs90_ssh90_NAV_20160821,Navegantes,2016-08-21,2016-08-22,2.3299999237060547,0.7997363209724426,2,0,0.7474,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2242,0.0667,0.2909,0.2909,0.7091
hs90_ssh90_IMB_20160611,Imbituba,2016-06-11,2016-06-11,2.3999998569488525,0.8519993275403976,1,0,0.7478,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2243,0.0667,0.291,0.291,0.709
hs90_ssh90_GAR_20160611,Garopaba,2016-06-11,2016-06-11,2.3999998569488525,0.8519993275403976,1,0,0.7478,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2243,0.0667,0.291,0.291,0.709
hs90_ssh90_IÇA_19980325,Içara/Balneário Rincão,1998-03-25,1998-03-27,3.039999961853028,0.8984239995479584,3,0,0.8594,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.2578,0.0333,0.2912,0.2911,0.7089
hs90_ssh90_BAL_19980325,Balneário Rincão,1998-03-25,1998-03-27,3.039999961853028,0.8984239995479584,3,0,0.8594,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.2578,0.0333,0.2912,0.2911,0.7089
hs90_ssh90_GAR_20070711,Garopaba,2007-07-11,2007-07-11,2.450000047683716,0.7711663842201233,1,0,0.7499,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.225,0.0667,0.2916,0.2916,0.7084
hs90_ssh90_IMB_20070711,Imbituba,2007-07-11,2007-07-11,2.450000047683716,0.7711663842201233,1,0,0.7499,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.225,0.0667,0.2916,0.2916,0.7084
hs90_ssh90_BAL_20030604,Balneário Gaivota,2003-06-04,2003-06-04,3.429999828338623,0.612082839012146,1,0,0.7503,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2251,0.0667,0.2918,0.2917,0.7083
hs90_ssh90_BIG_20020921,Biguaçu,2002-09-21,2002-09-21,2.2300000190734863,0.70535609126091,1,0,0.7507,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2252,0.0667,0.2919,0.2919,0.7081
hs90_ssh90_PAS_20030604,Passo de Torres,2003-06-04,2003-06-04,3.1599998474121094,0.6283613592386246,1,0,0.7515,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2254,0.0667,0.2921,0.2921,0.7079
hs90_ssh90_BAL_20200221,Balneário Gaivota,2020-02-21,2020-02-23,3.049999952316284,0.8649311661720276,3,0,0.8635,0,1,0,0.3333,0.6,0.3,0.1,0.0,0.259,0.0333,0.2924,0.2924,0.7076
hs90_ssh90_LAG_20160517,Laguna,2016-05-17,2016-05-19,2.879999876022339,0.7262399941682816,3,0,0.7528,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2258,0.0667,0.2925,0.2925,0.7075
hs90_ssh90_FLO_20010917,Florianópolis,2001-09-17,2001-09-17,2.190000057220459,0.7856207489967346,1,0,0.7532,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.226,0.0667,0.2926,0.2926,0.7074
hs90_ssh90_PAL_20010917,Palhoça,2001-09-17,2001-09-17,2.190000057220459,0.7856207489967346,1,0,0.7532,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.226,0.0667,0.2926,0.2926,0.7074
hs90_ssh90_LAG_20160915,Laguna,2016-09-15,2016-09-16,2.759999990463257,1.0765336155891418,2,0,0.7536,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2261,0.0667,0.2928,0.2927,0.7073
hs90_ssh90_PAL_20060627,Palhoça,2006-06-27,2006-06-28,2.539999961853028,0.6697312295436859,2,0,0.754,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2262,0.0667,0.2929,0.2929,0.7071
hs90_ssh90_FLO_20060627,Florianópolis,2006-06-27,2006-06-28,2.539999961853028,0.6697312295436859,2,0,0.754,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2262,0.0667,0.2929,0.2929,0.7071
hs90_ssh90_GAR_20160925,Garopaba,2016-09-25,2016-09-25,2.419999837875366,0.8238416612148285,1,0,0.754,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2262,0.0667,0.2929,0.2929,0.7071
hs90_ssh90_IMB_20160925,Imbituba,2016-09-25,2016-09-25,2.419999837875366,0.8238416612148285,1,0,0.754,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2262,0.0667,0.2929,0.2929,0.7071
hs90_ssh90_ARA_20030525,Araranguá,2003-05-25,2003-05-25,2.690000057220459,0.692075565457344,1,0,0.754,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2262,0.0667,0.2929,0.2929,0.7071
hs90_ssh90_BAL_20030525,Balneário Arroio do Silva,2003-05-25,2003-05-25,2.690000057220459,0.692075565457344,1,0,0.754,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2262,0.0667,0.2929,0.2929,0.7071
hs90_ssh90_PAL_20060730,Palhoça,2006-07-30,2006-07-30,2.1599998474121094,0.848735898733139,1,0,0.7552,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2266,0.0667,0.2932,0.2932,0.7068
hs90_ssh90_FLO_20060730,Florianópolis,2006-07-30,2006-07-30,2.1599998474121094,0.848735898733139,1,0,0.7552,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2266,0.0667,0.2932,0.2932,0.7068
hs90_ssh90_SÃO_20161215,São Francisco do Sul,2016-12-15,2016-12-15,1.4900000095367432,1.2966679334640503,1,0,0.7557,0,1,1,0.6667,0.6,0.3,0.1,0.0,0.2267,0.0667,0.2934,0.2934,0.7066
hs90_ssh90_ITA_20161215,Itapoá,2016-12-15,2016-12-15,1.4900000095367432,1.2966679334640503,1,0,0.7557,0,1,1,0.6667,0.6,0.3,0.1,0.0,0.2267,0.0667,0.2934,0.2934,0.7066
hs90_ssh90_BAL_20090529,Balneário Rincão,2009-05-29,2009-05-30,2.8499999046325684,0.75287726521492,2,0,0.7569,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2271,0.0667,0.2937,0.2937,0.7063
hs90_ssh90_ITA_20031011,Itapoá,2003-10-11,2003-10-11,1.5499999523162842,1.0030183494091034,1,0,0.6457,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1937,0.1,0.2937,0.2937,0.7063
hs90_ssh90_IÇA_20090529,Içara/Balneário Rincão,2009-05-29,2009-05-30,2.8499999046325684,0.75287726521492,2,0,0.7569,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2271,0.0667,0.2937,0.2937,0.7063
hs90_ssh90_SÃO_20031011,São Francisco do Sul,2003-10-11,2003-10-11,1.5499999523162842,1.0030183494091034,1,0,0.6457,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1937,0.1,0.2937,0.2937,0.7063
hs90_ssh90_TIJ_20170821,Tijucas,2017-08-21,2017-08-21,1.909999966621399,0.8286859393119812,1,0,0.7569,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2271,0.0667,0.2937,0.2937,0.7063
hs90_ssh90_POR_20170821,Porto Belo,2017-08-21,2017-08-21,1.909999966621399,0.8286859393119812,1,0,0.7569,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2271,0.0667,0.2937,0.2937,0.7063
hs90_ssh90_BOM_20170821,Bombinhas,2017-08-21,2017-08-21,1.909999966621399,0.8286859393119812,1,0,0.7569,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2271,0.0667,0.2937,0.2937,0.7063
hs90_ssh90_BAL_20060503,Balneário Gaivota,2006-05-03,2006-05-04,2.919999837875366,0.7142734825611115,2,0,0.7586,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2276,0.0667,0.2942,0.2942,0.7058
hs90_ssh90_LAG_20060503,Laguna,2006-05-03,2006-05-04,2.879999876022339,0.7383014410734177,2,0,0.7606,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2282,0.0667,0.2948,0.2949,0.7051
hs90_ssh90_BAL_20060503,Balneário Rincão,2006-05-03,2006-05-04,2.9099998474121094,0.7090309858322144,2,0,0.7611,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2283,0.0667,0.295,0.295,0.705
hs90_ssh90_IÇA_20060503,Içara/Balneário Rincão,2006-05-03,2006-05-04,2.9099998474121094,0.7090309858322144,2,0,0.7611,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2283,0.0667,0.295,0.295,0.705
hs90_ssh90_PEN_20070726,Penha,2007-07-26,2007-07-29,1.8799999952316284,1.3298133611679075,3,0,0.7615,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2284,0.0667,0.2951,0.2951,0.7049
hs90_ssh90_JOI_20070726,Joinville,2007-07-26,2007-07-29,1.8799999952316284,1.3298133611679075,3,0,0.7615,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2284,0.0667,0.2951,0.2951,0.7049
hs90_ssh90_BAL_20070726,Balneário Piçarras,2007-07-26,2007-07-29,1.8799999952316284,1.3298133611679075,3,0,0.7615,1,1,0,0.6667,0.6,0.3,0.1,0.0,0.2284,0.0667,0.2951,0.2951,0.7049
hs90_ssh90_ITA_19980919,Itapoá,1998-09-19,1998-09-20,2.2300000190734863,0.9328025281429292,2,0,0.6503,1,1,1,1.0,0.6,0.3,0.1,0.0,0.1951,0.1,0.2951,0.2951,0.7049
