municipality_code,municipality_name,state,assigned_lat,assigned_lon,assigned_resolved,distance_assigned_km,assigned_compound_count,assigned_thr_hs,nearest_lat,nearest_lon,distance_nearest_km,assigned_is_nearest,assigned_is_maxcount_30km,n_candidates_30km,assigned_is_maxcount_50km,n_candidates_50km
2915007,Itaeté,BA,,,False,,,,-13.4,-38.8,215.34817076846974,False,False,0,False,0
5007695,São Gabriel do Oeste,MS,,,False,,,,-25.0,-47.8,911.7173205962623,False,False,0,False,0
2305704,Ipaumirim,CE,,,False,,,,-4.8,-37.2,276.34480390532366,False,False,0,False,0
3543808,Rinópolis,SP,,,False,,,,-25.0,-47.8,461.47824164796293,False,False,0,False,0
4211009,Mondaí,SC,,,False,,,,-29.0,-49.4,439.6663878548108,False,False,0,False,0
3511102,Catanduva,SP,,,False,,,,-24.0,-46.4,404.6383133678181,False,False,0,False,0
2509404,Mogeiro,PB,,,False,,,,-7.6,-34.8,74.01239339269183,False,False,0,False,0
4300638,Amaral Ferrador,RS,,,False,,,,-31.6,-51.2,113.8913952425272,False,False,0,False,0
5105150,Juína,MT,,,False,,,,-0.0,-50.4,1504.2984859116782,False,False,0,False,0
3127800,Grão Mogol,MG,,,False,,,,-18.0,-39.4,358.4399761211261,False,False,0,False,0
5212055,Jesúpolis,GO,,,False,,,,-23.0,-44.4,937.5731756800581,False,False,0,False,0
3111200,Campo Belo,MG,,,False,,,,-23.0,-44.4,236.95935305145184,False,False,0,False,0
4202701,Botuverá,SC,,,False,,,,-27.2,-48.4,57.2481100677345,False,False,0,False,0
1708254,Tabocão,TO,,,False,,,,-1.4,-48.6,836.8193858553387,False,False,0,False,0
4219176,Vargem Bonita,SC,,,False,,,,-26.6,-48.6,302.50075226856484,False,False,0,False,0
2931053,Tanque Novo,BA,,,False,,,,-13.8,-38.8,383.7660927876052,False,False,0,False,0
4317103,Sant'Ana do Livramento,RS,,,False,,,,-32.4,-52.2,295.00558794361376,False,False,0,False,0
2800407,Arauá,SE,,,False,,,,-11.4,-37.2,36.458029576751294,False,False,0,False,3
4105102,Centenário do Sul,PR,,,False,,,,-25.6,-48.4,431.92096605167507,False,False,0,False,0
2509396,Maturéia,PB,,,False,,,,-5.0,-36.6,269.7321382202668,False,False,0,False,0
2110005,Santa Luzia,MA,,,False,,,,-2.4,-44.2,217.57409283517825,False,False,0,False,0
1500602,Altamira,PA,,,False,,,,-0.0,-50.4,389.0780153024817,False,False,0,False,0
4120804,Quatro Barras,PR,,,False,,,,-25.6,-48.4,57.52256641756542,False,False,0,False,0
4104451,Cantagalo,PR,,,False,,,,-25.6,-48.4,363.28135598956516,False,False,0,False,0
5204003,Cabeceiras,GO,,,False,,,,-18.4,-39.6,817.5747634980235,False,False,0,False,0
2403103,Currais Novos,RN,,,False,,,,-5.0,-36.6,127.5438036705046,False,False,0,False,0
2702405,Delmiro Gouveia,AL,,,False,,,,-10.6,-36.6,187.28856002916757,False,False,0,False,0
3119609,Coronel Pacheco,MG,,,False,,,,-23.0,-43.4,150.35999150711027,False,False,0,False,0
2906808,Cansanção,BA,,,False,,,,-11.6,-37.4,209.424308894519,False,False,0,False,0
3168408,Tarumirim,MG,,,False,,,,-19.8,-40.0,185.40614242016954,False,False,0,False,0
3103009,Antônio Dias,MG,,,False,,,,-21.0,-40.8,254.57262167291185,False,False,0,False,0
5007802,Selvíria,MS,,,False,,,,-25.0,-47.8,621.0906573309974,False,False,0,False,0
3519253,Iaras,SP,,,False,,,,-24.6,-47.2,264.6764697571516,False,False,0,False,0
2206902,Novo Oriente do Piauí,PI,,,False,,,,-2.8,-41.6,399.6684934784467,False,False,0,False,0
2501203,Areial,PB,,,False,,,,-7.0,-34.8,121.49002792140205,False,False,0,False,0
2509503,Montadas,PB,,,False,,,,-7.0,-34.8,121.40089560532552,False,False,0,False,0
4202800,Braço do Norte,SC,,,False,,,,-28.6,-48.8,40.159708732866854,False,False,0,False,3
2922854,Nova Redenção,BA,,,False,,,,-13.4,-38.8,245.00984318631592,False,False,0,False,0
4308904,Getúlio Vargas,RS,,,False,,,,-29.0,-49.4,286.9921859024313,False,False,0,False,0
4219150,Vargem,SC,,,False,,,,-29.0,-49.4,216.03337088661274,False,False,0,False,0
2101806,Benedito Leite,MA,,,False,,,,-2.4,-44.2,498.1319085696788,False,False,0,False,0
4112603,Jardim Olinda,PR,,,False,,,,-25.6,-48.4,493.8867451433898,False,False,0,False,0
4104428,Candói,PR,,,False,,,,-25.6,-48.4,337.15488026731254,False,False,0,False,0
3519105,Iacanga,SP,,,False,,,,-24.6,-47.2,340.9304770944426,False,False,0,False,0
1508100,Tucuruí,PA,,,False,,,,-1.4,-48.6,259.44073183925605,False,False,0,False,0
3160207,Santo Antônio do Itambé,MG,,,False,,,,-19.8,-40.0,360.3206298726729,False,False,0,False,0
5105101,Juara,MT,,,False,,,,-1.4,-48.6,1347.0472416443067,False,False,0,False,0
3102852,Angelândia,MG,,,False,,,,-18.4,-39.6,285.79707502339676,False,False,0,False,0
1716505,Pedro Afonso,TO,,,False,,,,-1.4,-48.6,840.7591341171557,False,False,0,False,0
4219002,Urussanga,SC,,,False,,,,-28.8,-49.0,34.094923507886996,False,False,0,False,4
3200904,Barra de São Francisco,ES,,,False,,,,-18.6,-39.6,111.50764086590604,False,False,0,False,0
4300703,Anta Gorda,RS,,,False,,,,-30.0,-50.0,213.03524565307237,False,False,0,False,0
2501302,Aroeiras,PB,,,False,,,,-7.6,-34.8,87.0071276794059,False,False,0,False,0
1508084,Tucumã,PA,,,False,,,,-1.4,-48.6,643.4821951568723,False,False,0,False,0
2702355,Craíbas,AL,,,False,,,,-10.2,-36.0,98.50938237285649,False,False,0,False,0
3527256,Lourdes,SP,,,False,,,,-24.6,-47.2,505.2034104509386,False,False,0,False,0
2101772,Bela Vista do Maranhão,MA,,,False,,,,-2.4,-44.2,182.4807628986256,False,False,0,False,0
2411106,Ruy Barbosa,RN,,,False,,,,-5.2,-35.4,90.8561427073168,False,False,0,False,0
3503505,Areias,SP,,,False,,,,-23.0,-44.4,34.061301486568716,False,False,0,False,1
3510906,Cássia dos Coqueiros,SP,,,False,,,,-24.0,-46.4,306.6411485062791,False,False,0,False,0
4104402,Cândido de Abreu,PR,,,False,,,,-25.6,-48.4,269.26003889622626,False,False,0,False,0
4112702,Jataizinho,PR,,,False,,,,-25.6,-48.4,354.0862013052501,False,False,0,False,0
3519071,Hortolândia,SP,,,False,,,,-24.0,-46.4,145.09389192839436,False,False,0,False,0
4210803,Meleiro,SC,,,False,,,,-29.0,-49.4,14.476773185625166,False,False,1,False,4
5007109,Ribas do Rio Pardo,MS,,,False,,,,-25.6,-48.4,643.157482068328,False,False,0,False,0
4316402,Rosário do Sul,RS,,,False,,,,-32.4,-52.2,309.2822799950809,False,False,0,False,0
5105200,Juscimeira,MT,,,False,,,,-25.0,-47.8,1202.6785082110675,False,False,0,False,0
3111002,Campestre,MG,,,False,,,,-23.6,-45.2,213.22648109446308,False,False,0,False,0
2109809,Santa Helena,MA,,,False,,,,-2.0,-44.4,65.93049627203554,False,False,0,False,0
2306009,Iracema,CE,,,False,,,,-4.8,-37.2,149.99409352830907,False,False,0,False,0
1708304,Goianorte,TO,,,False,,,,-1.4,-48.6,805.8293989346138,False,False,0,False,0
3144201,Nacip Raydan,MG,,,False,,,,-19.8,-40.0,261.82436422045055,False,False,0,False,0
2931103,Tanquinho,BA,,,False,,,,-13.0,-38.4,128.67666339385028,False,False,0,False,0
2800209,Aquidabã,SE,,,False,,,,-10.6,-36.6,52.305604135794745,False,False,0,False,0
2915304,Itagimirim,BA,,,False,,,,-16.0,-38.8,72.20057653151154,False,False,0,False,0
5203807,Britânia,GO,,,False,,,,-24.0,-46.4,1061.956253485881,False,False,0,False,0
2702207,Coqueiro Seco,AL,,,False,,,,-9.8,-35.8,13.893344093312663,False,False,3,False,8
2402907,Coronel João Pessoa,RN,,,False,,,,-4.8,-37.2,203.90963834522407,False,False,0,False,0
3519055,Holambra,SP,,,False,,,,-24.0,-46.4,162.2055627037757,False,False,0,False,0
4300034,Aceguá,RS,,,False,,,,-32.4,-52.2,171.82661472311966,False,False,0,False,0
4120853,Quatro Pontes,PR,,,False,,,,-25.6,-48.4,568.0357630617797,False,False,0,False,0
2411205,Santa Cruz,RN,,,False,,,,-6.2,-35.0,98.16446710228105,False,False,0,False,0
3102803,Andrelândia,MG,,,False,,,,-23.0,-44.4,120.55526063750791,False,False,0,False,0
4104501,Capanema,PR,,,False,,,,-26.6,-48.6,511.1850014633717,False,False,0,False,0
2207207,Padre Marcos,PI,,,False,,,,-3.6,-38.6,487.49049525852587,False,False,0,False,0
3136009,Joaíma,MG,,,False,,,,-16.8,-39.0,180.0117456917182,False,False,0,False,0
4308201,Flores da Cunha,RS,,,False,,,,-29.6,-49.8,139.81911885958885,False,False,0,False,0
5105176,Juruena,MT,,,False,,,,-0.0,-50.4,1423.485672472448,False,False,0,False,0
1508050,Trairão,PA,,,False,,,,0.2,-50.6,769.8389409291054,False,False,0,False,0
3552007,Silveiras,SP,,,False,,,,-23.0,-44.4,43.10819423256425,False,False,0,False,1
2101608,Barra do Corda,MA,,,False,,,,-2.4,-44.2,304.8833662978637,False,False,0,False,0
4218954,Urupema,SC,,,False,,,,-29.0,-49.4,108.96590135221052,False,False,0,False,0
3111101,Campina Verde,MG,,,False,,,,-24.0,-46.4,579.102536826596,False,False,0,False,0
4202602,Bom Retiro,SC,,,False,,,,-28.2,-48.6,75.80984993859697,False,False,0,False,0
2306108,Irauçuba,CE,,,False,,,,-3.2,-39.2,73.35028822231568,False,False,0,False,0
2922904,Nova Soure,BA,,,False,,,,-11.6,-37.4,112.595013036158,False,False,0,False,0
2907103,Carinhanha,BA,,,False,,,,-13.8,-38.8,517.5468124376981,False,False,0,False,0
1700350,Aliança do Tocantins,TO,,,False,,,,-13.4,-38.8,1083.2945649345813,False,False,0,False,0
1508159,Uruará,PA,,,False,,,,0.2,-50.6,494.8277970818007,False,False,0,False,0
4120705,Quatiguá,PR,,,False,,,,-25.0,-47.8,261.6104251953605,False,False,0,False,0
3535507,Paraguaçu Paulista,SP,,,False,,,,-25.0,-47.8,382.6667678433505,False,False,0,False,0
2616100,Verdejante,PE,,,False,,,,-10.6,-36.6,384.67874969321963,False,False,0,False,0
2509800,Mulungu,PB,,,False,,,,-7.0,-34.8,56.985791026417054,False,False,0,False,0
2403004,Cruzeta,RN,,,False,,,,-5.0,-36.6,146.92844144981365,False,False,0,False,0
5203906,Buriti Alegre,GO,,,False,,,,-24.0,-46.4,683.9676288466583,False,False,0,False,0
1716307,Pau D'Arco,TO,,,False,,,,-1.4,-48.6,666.2035574486059,False,False,0,False,0
3200201,Alegre,ES,,,False,,,,-21.0,-40.8,68.93098596768048,False,False,0,False,0
4300001,"Área Operacional ""Lagoa Mirim""",RS,,,False,,,,-33.8,-53.4,23.311686791228286,False,False,2,False,11
4300002,"Área Operacional ""Lagoa dos Patos""",RS,,,False,,,,-32.2,-52.0,8.942194296104606,False,False,14,False,28
4316477,Salvador das Missões,RS,,,False,,,,-30.6,-50.4,503.14205287994,False,False,0,False,0
3502804,Araçatuba,SP,,,False,,,,-25.0,-47.8,484.4886176561179,False,False,0,False,0
4202578,Bom Jesus do Oeste,SC,,,False,,,,-29.0,-49.4,439.76683527582475,False,False,0,False,0
3102902,Antônio Carlos,MG,,,False,,,,-23.0,-44.0,161.61670028668672,False,False,0,False,0
2501609,Barra de Santa Rosa,PB,,,False,,,,-6.2,-35.0,115.99551978239336,False,False,0,False,0
3168804,Tiradentes,MG,,,False,,,,-23.0,-44.0,204.66772608671172,False,False,0,False,0
4112504,Jardim Alegre,PR,,,False,,,,-25.6,-48.4,355.9996585220332,False,False,0,False,0
2907202,Casa Nova,BA,,,False,,,,-11.6,-37.4,443.31130841786904,False,False,0,False,0
3527306,Louveira,SP,,,False,,,,-24.0,-46.4,112.39693310159011,False,False,0,False,0
2930402,Serra Preta,BA,,,False,,,,-13.0,-38.4,134.39699981668136,False,False,0,False,0
4316451,Salto do Jacuí,RS,,,False,,,,-30.6,-50.4,299.22004159273837,False,False,0,False,0
3200300,Alfredo Chaves,ES,,,False,,,,-20.6,-40.4,28.1227193168735,False,False,1,False,6
5105002,Jauru,MT,,,False,,,,-25.6,-48.4,1552.460130293523,False,False,0,False,0
1508126,Ulianópolis,PA,,,False,,,,-1.4,-48.6,264.1017275083624,False,False,0,False,0
4210852,Mirim Doce,SC,,,False,,,,-26.6,-48.6,153.0289206572526,False,False,0,False,0
5219605,Santa Tereza de Goiás,GO,,,False,,,,-13.6,-38.8,1085.0528826875566,False,False,0,False,0
3502903,Araçoiaba da Serra,SP,,,False,,,,-24.6,-47.2,117.92910639732435,False,False,0,False,0
1700301,Aguiarnópolis,TO,,,False,,,,-1.4,-48.6,568.8850092196403,False,False,0,False,0
4120655,Quarto Centenário,PR,,,False,,,,-25.6,-48.4,487.87703549729264,False,False,0,False,0
3160603,Santo Hipólito,MG,,,False,,,,-21.0,-40.8,440.1106481003889,False,False,0,False,0
4104303,Campo Mourão,PR,,,False,,,,-25.6,-48.4,416.50483331070876,False,False,0,False,0
2314102,Viçosa do Ceará,CE,,,False,,,,-2.8,-41.2,55.40422488080771,False,False,0,False,0
4316436,Saldanha Marinho,RS,,,False,,,,-29.6,-49.8,339.4308029056838,False,False,0,False,0
2915353,Itaguaçu da Bahia,BA,,,False,,,,-13.4,-38.8,446.1848108984829,False,False,0,False,0
2501575,Barra de Santana,PB,,,False,,,,-7.6,-34.8,112.85901749611415,False,False,0,False,0
2922201,Muniz Ferreira,BA,,,False,,,,-13.4,-38.8,48.64638438000897,False,False,0,False,1
5219456,Santa Rita do Novo Destino,GO,,,False,,,,-23.0,-44.4,1003.3654917583035,False,False,0,False,0
4316428,Sagrada Família,RS,,,False,,,,-29.6,-49.8,380.9270355118053,False,False,0,False,0
2930501,Serrinha,BA,,,False,,,,-12.4,-37.8,141.77770799753802,False,False,0,False,0
4308250,Floriano Peixoto,RS,,,False,,,,-29.0,-49.4,276.6263971228518,False,False,0,False,0
1708205,Formoso do Araguaia,TO,,,False,,,,-1.4,-48.6,1113.2565403733304,False,False,0,False,0
3111408,Campo Florido,MG,,,False,,,,-24.0,-46.4,508.44075594543574,False,False,0,False,0
3144102,Muzambinho,MG,,,False,,,,-23.8,-45.8,265.28245467602716,False,False,0,False,0
3511300,Cedral,SP,,,False,,,,-24.0,-46.4,445.10849986013363,False,False,0,False,0
2411502,Santo Antônio,RN,,,False,,,,-6.2,-35.0,45.30102543103234,False,False,0,False,1
1700400,Almas,TO,,,False,,,,-13.4,-38.8,895.5120066139466,False,False,0,False,0
2615904,Tuparetama,PE,,,False,,,,-7.8,-34.8,258.074916740677,False,False,0,False,0
2915205,Itagibá,BA,,,False,,,,-14.2,-38.8,93.28226958520119,False,False,0,False,0
1507961,Terra Alta,PA,,,False,,,,-0.8,-48.2,36.35379670957862,False,False,0,False,3
2305902,Ipueiras,CE,,,False,,,,-2.8,-40.8,184.1008619881039,False,False,0,False,0
3160454,Santo Antônio do Retiro,MG,,,False,,,,-16.6,-39.0,398.4000986300151,False,False,0,False,0
4300059,Água Santa,RS,,,False,,,,-29.6,-49.8,256.823161028355,False,False,0,False,0
3152402,Poté,MG,,,False,,,,-18.4,-39.6,222.34447402706593,False,False,0,False,0
1507953,Tailândia,PA,,,False,,,,-1.4,-48.6,111.33386504490326,False,False,0,False,0
1303700,Santo Antônio do Içá,AM,,,False,,,,6.0,-54.2,1809.202945491273,False,False,0,False,0
2207108,Olho D'Água do Piauí,PI,,,False,,,,-2.8,-41.6,347.7739589739303,False,False,0,False,0
2922300,Muritiba,BA,,,False,,,,-13.0,-38.4,74.9791091351849,False,False,0,False,0
4308102,Feliz,RS,,,False,,,,-30.0,-50.0,133.07100944797676,False,False,0,False,0
3103207,Araçaí,MG,,,False,,,,-21.0,-40.8,400.61085925974885,False,False,0,False,0
3135902,Jesuânia,MG,,,False,,,,-23.0,-44.4,137.43994346869349,False,False,0,False,0
2403301,Encanto,RN,,,False,,,,-4.8,-37.2,187.82055113211752,False,False,0,False,0
2607703,Itapetim,PE,,,False,,,,-7.6,-34.8,241.4532691828465,False,False,0,False,0
2907004,Cardeal da Silva,BA,,,False,,,,-12.4,-37.8,29.488847255785796,False,False,1,False,3
3551900,Severínia,SP,,,False,,,,-24.0,-46.4,426.68704705468025,False,False,0,False,0
5203203,Barro Alto,GO,,,False,,,,-23.0,-44.4,993.8582077471453,False,False,0,False,0
3168606,Teófilo Otoni,MG,,,False,,,,-18.4,-39.6,168.34098967161944,False,False,0,False,0
4219358,Vitor Meireles,SC,,,False,,,,-26.6,-48.6,113.3518236378401,False,False,0,False,0
4203006,Caçador,SC,,,False,,,,-26.6,-48.6,219.46902466893994,False,False,0,False,0
2616001,Venturosa,PE,,,False,,,,-9.6,-35.6,158.11173836981433,False,False,0,False,0
2509701,Monteiro,PB,,,False,,,,-8.8,-35.0,230.20663491152317,False,False,0,False,0
5219407,Santa Rita do Araguaia,GO,,,False,,,,-25.0,-47.8,979.8385537127998,False,False,0,False,0
3200102,Afonso Cláudio,ES,,,False,,,,-20.6,-40.4,76.552312614972,False,False,0,False,0
1304062,Tabatinga,AM,,,False,,,,6.0,-54.2,2011.7799260829704,False,False,0,False,0
4308078,Fazenda Vilanova,RS,,,False,,,,-30.6,-50.4,172.98872363977102,False,False,0,False,0
3543709,Rincão,SP,,,False,,,,-24.0,-46.4,301.29351192975116,False,False,0,False,0
3502705,Apiaí,SP,,,False,,,,-25.0,-47.8,97.07556689299679,False,False,0,False,0
3127701,Governador Valadares,MG,,,False,,,,-18.6,-39.6,204.74358672252444,False,False,0,False,0
3535903,Paranapuã,SP,,,False,,,,-24.6,-47.2,605.5961406712962,False,False,0,False,0
3160405,Santo Antônio do Monte,MG,,,False,,,,-23.0,-44.4,313.86248189188564,False,False,0,False,0
1716703,Colméia,TO,,,False,,,,-1.4,-48.6,799.0750263220664,False,False,0,False,0
3168705,Timóteo,MG,,,False,,,,-21.0,-40.8,242.37831418842939,False,False,0,False,0
3143401,Monte Sião,MG,,,False,,,,-23.8,-45.8,157.715881382588,False,False,0,False,0
2930303,Serra Dourada,BA,,,False,,,,-13.4,-38.8,518.2521773344556,False,False,0,False,0
2501500,Bananeiras,PB,,,False,,,,-6.2,-35.0,74.97442255262938,False,False,0,False,0
2100956,Arame,MA,,,False,,,,-2.4,-44.2,310.63711742656864,False,False,0,False,0
2607802,Itaquitinga,PE,,,False,,,,-7.6,-34.8,17.390829579463393,False,False,2,False,6
4308052,Faxinalzinho,RS,,,False,,,,-29.0,-49.4,360.18916031039123,False,False,0,False,0
2922250,Muquém do São Francisco,BA,,,False,,,,-13.4,-38.8,483.9343360558746,False,False,0,False,0
4112900,Jundiaí do Sul,PR,,,False,,,,-25.6,-48.4,289.17951087033003,False,False,0,False,0
3119500,Coronel Murta,MG,,,False,,,,-18.0,-39.4,320.37645364351425,False,False,0,False,0
5219506,Santa Rosa de Goiás,GO,,,False,,,,-23.0,-44.4,927.4147887115595,False,False,0,False,0
3135209,Januária,MG,,,False,,,,-16.6,-39.0,568.8970659414473,False,False,0,False,0
3152204,Porteirinha,MG,,,False,,,,-16.6,-39.0,415.82474926927773,False,False,0,False,0
2109239,Presidente Médici,MA,,,False,,,,-1.4,-45.2,106.98214510299873,False,False,0,False,0
4211256,Morro Grande,SC,,,False,,,,-29.0,-49.4,30.69271715167242,False,False,0,False,3
3160504,Santo Antônio do Rio Abaixo,MG,,,False,,,,-21.0,-40.8,317.80223820580403,False,False,0,False,0
3527702,Luiziânia,SP,,,False,,,,-25.0,-47.8,443.6873390426138,False,False,0,False,0
2800670,Boquim,SE,,,False,,,,-11.4,-37.2,46.438591275640576,False,False,0,False,1
4104709,Carlópolis,PR,,,False,,,,-25.0,-47.8,246.95033721926572,False,False,0,False,0
2922102,Mundo Novo,BA,,,False,,,,-13.4,-38.8,231.52071653260074,False,False,0,False,0
1508001,Tomé-Açu,PA,,,False,,,,-1.4,-48.6,91.47099270047033,False,False,0,False,0
3127008,Fronteira,MG,,,False,,,,-24.0,-46.4,500.1910806036575,False,False,0,False,0
3200169,Água Doce do Norte,ES,,,False,,,,-18.6,-39.6,137.37697696416282,False,False,0,False,0
4219408,Witmarsum,SC,,,False,,,,-26.6,-48.6,115.83046781803537,False,False,0,False,0
3152303,Porto Firme,MG,,,False,,,,-21.0,-40.8,228.29469589251093,False,False,0,False,0
3519501,Ibirarema,SP,,,False,,,,-25.0,-47.8,325.96971074410715,False,False,0,False,0
2607752,Itapissuma,PE,,,False,,,,-7.8,-34.8,9.872527039309094,False,False,3,False,8
3552205,Sorocaba,SP,,,False,,,,-24.2,-46.6,101.31704267771612,False,False,0,False,0
1507979,Terra Santa,PA,,,False,,,,0.2,-50.6,656.7503510641487,False,False,0,False,0
2616308,Vicência,PE,,,False,,,,-7.6,-34.8,50.390616392853026,False,False,0,False,0
4316303,Roque Gonzales,RS,,,False,,,,-30.6,-50.4,515.6902191883145,False,False,0,False,0
2109205,Presidente Juscelino,MA,,,False,,,,-2.4,-44.0,57.136438676464174,False,False,0,False,0
2800506,Areia Branca,SE,,,False,,,,-11.0,-37.0,36.9891477156949,False,False,0,False,2
1508357,Vitória do Xingu,PA,,,False,,,,-0.0,-50.4,359.21924072896223,False,False,0,False,0
3168002,Taiobeiras,MG,,,False,,,,-16.6,-39.0,317.62609121204656,False,False,0,False,0
3103108,Antônio Prado de Minas,MG,,,False,,,,-21.0,-40.8,133.10726908553045,False,False,0,False,0
3535705,Paraíso,SP,,,False,,,,-24.0,-46.4,404.18005557924084,False,False,0,False,0
1304104,Tapauá,AM,,,False,,,,0.2,-50.6,1424.0819413957327,False,False,0,False,0
2701605,Canapi,AL,,,False,,,,-10.6,-36.6,185.3788614476981,False,False,0,False,0
3118809,Coração de Jesus,MG,,,False,,,,-18.4,-39.6,510.7218228553607,False,False,0,False,0
2403202,Doutor Severiano,RN,,,False,,,,-4.8,-37.2,193.3086417047326,False,False,0,False,0
4211207,Morro da Fumaça,SC,,,False,,,,-28.8,-49.0,21.45118197716319,False,False,1,False,6
3127107,Frutal,MG,,,False,,,,-24.0,-46.4,472.2279634395801,False,False,0,False,0
3502754,Araçariguama,SP,,,False,,,,-24.0,-46.4,81.95964634884673,False,False,0,False,0
2305266,Ibaretama,CE,,,False,,,,-4.0,-38.0,97.64803167893677,False,False,0,False,0
3200136,Águia Branca,ES,,,False,,,,-19.0,-39.6,100.77756452170111,False,False,0,False,0
5211404,Itauçu,GO,,,False,,,,-24.0,-46.4,918.1974547990229,False,False,0,False,0
2608107,João Alfredo,PE,,,False,,,,-7.8,-34.8,77.62461788711795,False,False,0,False,0
3552304,Sud Mennucci,SP,,,False,,,,-25.0,-47.8,560.4770719377927,False,False,0,False,0
4104659,Carambeí,PR,,,False,,,,-25.6,-48.4,169.75402483636856,False,False,0,False,0
3159803,Santa Vitória,MG,,,False,,,,-24.0,-46.4,654.8253633856626,False,False,0,False,0
4112959,Juranda,PR,,,False,,,,-25.6,-48.4,456.5153922800062,False,False,0,False,0
3143450,Montezuma,MG,,,False,,,,-15.2,-38.8,371.46791600910143,False,False,0,False,0
2101004,Arari,MA,,,False,,,,-2.4,-44.2,117.66464063624692,False,False,0,False,0
3200508,Apiacá,ES,,,False,,,,-21.0,-40.8,72.34480716474283,False,False,0,False,0
3527504,Lucianópolis,SP,,,False,,,,-25.0,-47.8,323.7639327844984,False,False,0,False,0
1700251,Abreulândia,TO,,,False,,,,-1.4,-48.6,864.8198334215682,False,False,0,False,0
3535804,Paranapanema,SP,,,False,,,,-25.0,-47.8,176.86893059061796,False,False,0,False,0
3118908,Cordisburgo,MG,,,False,,,,-21.0,-40.8,398.0359298284603,False,False,0,False,0
5219803,São Domingos,GO,,,False,,,,-13.4,-38.8,787.4475001573527,False,False,0,False,0
4211058,Monte Carlo,SC,,,False,,,,-26.6,-48.6,230.4153653679348,False,False,0,False,0
3503109,Arandu,SP,,,False,,,,-25.0,-47.8,229.2154854485165,False,False,0,False,0
1716604,Peixe,TO,,,False,,,,-13.4,-38.8,1019.6819248886331,False,False,0,False,0
4202875,Brunópolis,SC,,,False,,,,-29.0,-49.4,218.51258565899732,False,False,0,False,0
2501534,Baraúna,PB,,,False,,,,-6.2,-35.0,143.83509641902467,False,False,0,False,0
3143302,Montes Claros,MG,,,False,,,,-18.4,-39.6,468.37820885045767,False,False,0,False,0
3544103,Rio Grande da Serra,SP,,,False,,,,-24.0,-46.4,25.346135005019885,False,False,1,False,4
2305233,Horizonte,CE,,,False,,,,-3.8,-38.2,37.183074230877054,False,False,0,False,2
3127073,Fruta de Leite,MG,,,False,,,,-16.6,-39.0,358.5870417895351,False,False,0,False,0
1500131,Abel Figueiredo,PA,,,False,,,,-1.4,-48.6,379.1339988247311,False,False,0,False,0
4121109,Quinta do Sol,PR,,,False,,,,-25.6,-48.4,418.09972264772694,False,False,0,False,0
3519303,Ibaté,SP,,,False,,,,-24.0,-46.4,273.74553400877863,False,False,0,False,0
3151602,Planura,MG,,,False,,,,-24.0,-46.4,483.7530220514343,False,False,0,False,0
4202859,Braço do Trombudo,SC,,,False,,,,-27.4,-48.4,143.5450821726748,False,False,0,False,0
4308458,Fortaleza dos Valos,RS,,,False,,,,-30.6,-50.4,317.8307610587002,False,False,0,False,0
3527603,Luís Antônio,SP,,,False,,,,-24.0,-46.4,289.164550927787,False,False,0,False,0
3127057,Fronteira dos Vales,MG,,,False,,,,-16.8,-39.0,182.2192057104888,False,False,0,False,0
3135100,Janaúba,MG,,,False,,,,-16.6,-39.0,455.8341674291497,False,False,0,False,0
2109007,Porto Franco,MA,,,False,,,,-2.4,-44.2,516.0151482115035,False,False,0,False,0
2305332,Ibicuitinga,CE,,,False,,,,-4.2,-37.8,105.01879841110507,False,False,0,False,0
5219902,São Francisco de Goiás,GO,,,False,,,,-23.0,-44.4,919.5810162939066,False,False,0,False,0
1500107,Abaetetuba,PA,,,False,,,,-1.4,-48.6,28.449513296049982,False,False,1,False,2
2914505,Irará,BA,,,False,,,,-12.4,-37.8,101.4680600582772,False,False,0,False,0
2701407,Campo Alegre,AL,,,False,,,,-10.2,-36.0,40.984039743885724,False,False,0,False,3
2517209,Vieirópolis,PB,,,False,,,,-4.8,-37.2,224.67690736495715,False,False,0,False,0
1303908,São Paulo de Olivença,AM,,,False,,,,6.0,-54.2,1905.874939320857,False,False,0,False,0
1508407,Xinguara,PA,,,False,,,,-1.4,-48.6,567.2305192954068,False,False,0,False,0
3168051,Taparuba,MG,,,False,,,,-20.6,-40.4,153.31556843679385,False,False,0,False,0
4308433,Forquetinha,RS,,,False,,,,-30.6,-50.4,205.0941159149109,False,False,0,False,0
2411429,Santana do Seridó,RN,,,False,,,,-5.0,-36.6,190.88383573441382,False,False,0,False,0
4316733,Santa Cecília do Sul,RS,,,False,,,,-29.6,-49.8,248.35122409750988,False,False,0,False,0
5007307,Rio Negro,MS,,,False,,,,-25.6,-48.4,934.310409537834,False,False,0,False,0
2206407,Monsenhor Gil,PI,,,False,,,,-2.8,-41.6,323.28056508709057,False,False,0,False,0
4219309,Videira,SC,,,False,,,,-26.6,-48.6,240.67571369080315,False,False,0,False,0
3519402,Ibirá,SP,,,False,,,,-24.0,-46.4,422.2912985263602,False,False,0,False,0
3135076,Jampruca,MG,,,False,,,,-18.6,-39.6,208.30641819858636,False,False,0,False,0
3126901,Frei Inocêncio,MG,,,False,,,,-18.6,-39.6,220.95186951732342,False,False,0,False,0
2100808,Anapurus,MA,,,False,,,,-2.6,-42.4,111.9741314373777,False,False,0,False,0
3552106,Socorro,SP,,,False,,,,-23.8,-45.8,139.03190224419706,False,False,0,False,0
