grid_lat,grid_lon,municipality,event_id,date_start,date_end,duration_days,peak_value,peak_date,integrated_intensity
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20060510,2006-05-10,2006-05-10,1,1.73,2006-05-10,0.04
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20060601,2006-06-01,2006-06-06,5,2.34,2006-06-04,1.76
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20060701,2006-07-01,2006-07-03,2,1.79,2006-07-03,0.17
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20060916,2006-09-16,2006-09-16,1,1.73,2006-09-16,0.04
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20061003,2006-10-03,2006-10-03,1,1.98,2006-10-03,0.29
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20061016,2006-10-16,2006-10-17,2,1.9,2006-10-16,0.4
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20061028,2006-10-28,2006-10-28,1,1.75,2006-10-28,0.06
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20061106,2006-11-06,2006-11-08,3,1.88,2006-11-07,0.38
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20061113,2006-11-13,2006-11-15,3,1.88,2006-11-14,0.31
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20061120,2006-11-20,2006-11-21,2,2.5,2006-11-20,1.1
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20070121,2007-01-21,2007-01-21,1,1.82,2007-01-21,0.13
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20070130,2007-01-30,2007-01-30,1,1.72,2007-01-30,0.03
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20070211,2007-02-11,2007-02-12,2,1.93,2007-02-11,0.33
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20070219,2007-02-19,2007-02-19,1,1.7,2007-02-19,0.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20070726,2007-07-26,2007-07-29,3,1.88,2007-07-26,0.36
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20070917,2007-09-17,2007-09-17,1,1.72,2007-09-17,0.03
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20070927,2007-09-27,2007-09-28,2,1.92,2007-09-27,0.33
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20071013,2007-10-13,2007-10-14,2,1.9,2007-10-14,0.28
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20071105,2007-11-05,2007-11-05,1,1.8,2007-11-05,0.11
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20071115,2007-11-15,2007-11-18,4,1.91,2007-11-17,0.56
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20071212,2007-12-12,2007-12-12,1,1.72,2007-12-12,0.03
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080112,2008-01-12,2008-01-14,3,1.88,2008-01-12,0.38
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080128,2008-01-28,2008-01-30,3,1.91,2008-01-29,0.43
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080227,2008-02-27,2008-03-02,5,2.81,2008-03-01,1.71
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080415,2008-04-15,2008-04-15,1,1.75,2008-04-15,0.06
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080502,2008-05-02,2008-05-05,4,2.11,2008-05-04,0.9
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080605,2008-06-05,2008-06-05,1,1.77,2008-06-05,0.08
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080822,2008-08-22,2008-08-23,2,1.76,2008-08-22,0.07
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080830,2008-08-30,2008-08-30,1,2.05,2008-08-30,0.36
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080905,2008-09-05,2008-09-05,1,1.79,2008-09-05,0.1
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20080927,2008-09-27,2008-09-29,3,1.97,2008-09-28,0.62
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20081008,2008-10-08,2008-10-12,3,1.72,2008-10-08,0.03
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20081017,2008-10-17,2008-10-19,3,1.99,2008-10-18,0.44
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20081023,2008-10-23,2008-10-23,1,1.69,2008-10-23,0.0
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20081028,2008-10-28,2008-10-28,1,1.73,2008-10-28,0.04
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20081112,2008-11-12,2008-11-17,5,2.36,2008-11-12,1.76
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20081121,2008-11-21,2008-11-27,7,2.83,2008-11-22,3.49
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20081206,2008-12-06,2008-12-06,1,1.92,2008-12-06,0.23
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20090102,2009-01-02,2009-01-06,5,2.94,2009-01-04,3.0
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20090120,2009-01-20,2009-01-21,2,2.08,2009-01-20,0.73
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20090224,2009-02-24,2009-02-24,1,1.71,2009-02-24,0.02
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20090310,2009-03-10,2009-03-12,2,1.82,2009-03-12,0.17
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20090402,2009-04-02,2009-04-02,1,1.81,2009-04-02,0.12
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20090423,2009-04-23,2009-04-26,4,2.56,2009-04-25,2.18
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20090909,2009-09-09,2009-09-12,4,1.81,2009-09-10,0.24
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20090925,2009-09-25,2009-09-25,1,1.72,2009-09-25,0.03
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20091002,2009-10-02,2009-10-02,1,1.69,2009-10-02,0.0
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20091016,2009-10-16,2009-10-16,1,1.74,2009-10-16,0.05
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20091027,2009-10-27,2009-10-27,1,1.81,2009-10-27,0.12
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20091108,2009-11-08,2009-11-09,2,1.73,2009-11-09,0.05
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20091214,2009-12-14,2009-12-14,1,1.81,2009-12-14,0.12
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100101,2010-01-01,2010-01-02,2,2.01,2010-01-02,0.45
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100108,2010-01-08,2010-01-08,1,1.77,2010-01-08,0.08
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100121,2010-01-21,2010-01-21,1,1.88,2010-01-21,0.19
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100219,2010-02-19,2010-02-19,1,1.7,2010-02-19,0.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100225,2010-02-25,2010-02-25,1,2.37,2010-02-25,0.68
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100307,2010-03-07,2010-03-10,4,2.26,2010-03-08,1.1
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100405,2010-04-05,2010-04-11,6,2.94,2010-04-09,3.62
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100424,2010-04-24,2010-04-25,2,2.22,2010-04-25,0.69
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100508,2010-05-08,2010-05-08,1,1.72,2010-05-08,0.03
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100511,2010-05-11,2010-05-14,4,2.23,2010-05-13,1.48
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100518,2010-05-18,2010-05-19,2,2.24,2010-05-19,0.68
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100522,2010-05-22,2010-05-29,7,2.21,2010-05-23,2.2
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100612,2010-06-12,2010-06-15,4,2.07,2010-06-15,0.94
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100717,2010-07-17,2010-07-20,4,1.98,2010-07-19,0.7
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20100914,2010-09-14,2010-09-14,1,1.89,2010-09-14,0.2
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20101002,2010-10-02,2010-10-03,2,2.1,2010-10-02,0.73
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20101009,2010-10-09,2010-10-12,4,2.02,2010-10-09,0.83
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20101020,2010-10-20,2010-10-21,2,1.8,2010-10-20,0.21
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20101110,2010-11-10,2010-11-11,2,1.73,2010-11-11,0.07
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20101117,2010-11-17,2010-11-18,2,2.0,2010-11-18,0.5
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20101216,2010-12-16,2010-12-17,2,1.82,2010-12-16,0.21
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110106,2011-01-06,2011-01-06,1,1.69,2011-01-06,0.0
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110215,2011-02-15,2011-02-15,1,1.85,2011-02-15,0.16
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110227,2011-02-27,2011-03-02,4,1.91,2011-03-01,0.61
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110311,2011-03-11,2011-03-15,5,2.4,2011-03-14,1.99
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110319,2011-03-19,2011-03-19,1,1.82,2011-03-19,0.13
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110515,2011-05-15,2011-05-17,3,2.17,2011-05-17,0.62
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110520,2011-05-20,2011-05-20,1,1.7,2011-05-20,0.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110529,2011-05-29,2011-05-30,2,2.15,2011-05-29,0.75
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110719,2011-07-19,2011-07-19,1,2.16,2011-07-19,0.47
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110810,2011-08-10,2011-08-11,2,2.67,2011-08-10,1.42
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110818,2011-08-18,2011-08-20,2,1.83,2011-08-20,0.22
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110823,2011-08-23,2011-08-25,3,2.14,2011-08-24,0.56
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110906,2011-09-06,2011-09-07,2,2.15,2011-09-06,0.66
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20110916,2011-09-16,2011-09-17,2,1.82,2011-09-17,0.18
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20111009,2011-10-09,2011-10-11,2,1.7,2011-10-11,0.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20111022,2011-10-22,2011-10-26,4,1.93,2011-10-22,0.58
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20111115,2011-11-15,2011-11-16,2,2.32,2011-11-15,1.23
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20111122,2011-11-22,2011-11-22,1,1.75,2011-11-22,0.06
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20111129,2011-11-29,2011-12-01,2,1.81,2011-12-01,0.17
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20111225,2011-12-25,2011-12-26,2,2.01,2011-12-25,0.4
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120101,2012-01-01,2012-01-02,2,2.22,2012-01-01,0.75
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120110,2012-01-10,2012-01-11,2,1.77,2012-01-11,0.08
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120126,2012-01-26,2012-01-26,1,1.78,2012-01-26,0.09
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120519,2012-05-19,2012-05-22,3,2.11,2012-05-21,1.04
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120708,2012-07-08,2012-07-08,1,1.74,2012-07-08,0.05
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120717,2012-07-17,2012-07-18,2,2.12,2012-07-18,0.46
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120818,2012-08-18,2012-08-18,1,1.81,2012-08-18,0.12
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120826,2012-08-26,2012-08-26,1,2.07,2012-08-26,0.38
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120830,2012-08-30,2012-08-30,1,1.71,2012-08-30,0.02
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120925,2012-09-25,2012-09-26,2,2.05,2012-09-25,0.66
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20120929,2012-09-29,2012-10-01,3,1.82,2012-09-30,0.23
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20121007,2012-10-07,2012-10-07,1,1.7,2012-10-07,0.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20121011,2012-10-11,2012-10-13,3,2.09,2012-10-12,0.77
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20121110,2012-11-10,2012-11-13,3,2.02,2012-11-13,0.51
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20121125,2012-11-25,2012-11-25,1,1.74,2012-11-25,0.05
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20121222,2012-12-22,2012-12-22,1,1.7,2012-12-22,0.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130102,2013-01-02,2013-01-02,1,2.08,2013-01-02,0.39
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130110,2013-01-10,2013-01-11,2,1.83,2013-01-10,0.16
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130222,2013-02-22,2013-02-23,2,2.13,2013-02-22,0.58
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130317,2013-03-17,2013-03-21,4,2.21,2013-03-21,1.28
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130516,2013-05-16,2013-05-17,2,1.84,2013-05-16,0.24
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130620,2013-06-20,2013-06-20,1,1.75,2013-06-20,0.06
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130719,2013-07-19,2013-07-19,1,1.86,2013-07-19,0.17
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130726,2013-07-26,2013-07-27,2,1.89,2013-07-26,0.34
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130810,2013-08-10,2013-08-10,1,1.82,2013-08-10,0.13
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130814,2013-08-14,2013-08-14,1,1.81,2013-08-14,0.12
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130819,2013-08-19,2013-08-19,1,1.84,2013-08-19,0.15
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130826,2013-08-26,2013-08-27,2,2.11,2013-08-26,0.64
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130913,2013-09-13,2013-09-13,1,1.94,2013-09-13,0.25
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20130925,2013-09-25,2013-09-29,5,2.01,2013-09-27,0.8
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20131025,2013-10-25,2013-10-28,3,1.77,2013-10-28,0.16
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20131102,2013-11-02,2013-11-08,4,1.91,2013-11-08,0.71
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20131116,2013-11-16,2013-11-16,1,1.71,2013-11-16,0.02
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20131122,2013-11-22,2013-11-25,4,1.94,2013-11-22,0.63
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20131211,2013-12-11,2013-12-11,1,1.69,2013-12-11,0.0
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20131221,2013-12-21,2013-12-22,2,1.69,2013-12-21,0.0
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20140125,2014-01-25,2014-01-26,2,2.09,2014-01-26,0.57
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20140214,2014-02-14,2014-02-19,6,2.87,2014-02-15,4.34
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20140322,2014-03-22,2014-03-23,2,2.17,2014-03-23,0.81
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20140402,2014-04-02,2014-04-03,2,2.58,2014-04-03,1.08
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20140511,2014-05-11,2014-05-11,1,1.89,2014-05-11,0.2
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20140523,2014-05-23,2014-05-23,1,1.9,2014-05-23,0.21
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20140804,2014-08-04,2014-08-05,2,2.55,2014-08-04,1.13
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20140816,2014-08-16,2014-08-17,2,1.71,2014-08-16,0.03
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20140903,2014-09-03,2014-09-07,5,2.28,2014-09-04,1.8
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20141002,2014-10-02,2014-10-02,1,1.69,2014-10-02,0.0
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20141105,2014-11-05,2014-11-05,1,2.0,2014-11-05,0.31
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20141113,2014-11-13,2014-11-14,2,1.79,2014-11-14,0.15
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20141204,2014-12-04,2014-12-04,1,1.75,2014-12-04,0.06
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20141222,2014-12-22,2014-12-23,2,1.84,2014-12-22,0.19
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150121,2015-01-21,2015-01-23,3,1.88,2015-01-22,0.36
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150330,2015-03-30,2015-03-30,1,1.7,2015-03-30,0.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150406,2015-04-06,2015-04-07,2,2.5,2015-04-06,1.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150504,2015-05-04,2015-05-05,2,1.78,2015-05-04,0.13
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150512,2015-05-12,2015-05-15,4,2.9,2015-05-12,2.28
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150529,2015-05-29,2015-05-29,1,1.71,2015-05-29,0.02
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150627,2015-06-27,2015-06-27,1,1.79,2015-06-27,0.1
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150721,2015-07-21,2015-07-21,1,1.69,2015-07-21,0.0
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150810,2015-08-10,2015-08-10,1,1.84,2015-08-10,0.15
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150821,2015-08-21,2015-08-21,1,1.86,2015-08-21,0.17
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150901,2015-09-01,2015-09-02,2,1.85,2015-09-01,0.18
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20150917,2015-09-17,2015-09-18,2,1.8,2015-09-17,0.17
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20151029,2015-10-29,2015-10-29,1,1.7,2015-10-29,0.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20151102,2015-11-02,2015-11-03,2,2.05,2015-11-03,0.7
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20151106,2015-11-06,2015-11-06,1,1.81,2015-11-06,0.12
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20160104,2016-01-04,2016-01-08,5,1.93,2016-01-08,0.64
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20160303,2016-03-03,2016-03-05,2,2.01,2016-03-03,0.32
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20160325,2016-03-25,2016-03-26,2,2.06,2016-03-26,0.67
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20160426,2016-04-26,2016-04-27,2,1.88,2016-04-27,0.24
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20160812,2016-08-12,2016-08-13,2,1.95,2016-08-12,0.41
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20160821,2016-08-21,2016-08-22,2,1.97,2016-08-22,0.32
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20160922,2016-09-22,2016-09-22,1,1.88,2016-09-22,0.19
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20161013,2016-10-13,2016-10-14,2,1.81,2016-10-13,0.12
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20161026,2016-10-26,2016-10-26,1,2.2,2016-10-26,0.51
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20161102,2016-11-02,2016-11-03,2,1.95,2016-11-03,0.35
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20161112,2016-11-12,2016-11-12,1,1.78,2016-11-12,0.09
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20161116,2016-11-16,2016-11-19,3,2.44,2016-11-18,1.26
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20161204,2016-12-04,2016-12-06,3,2.29,2016-12-04,1.18
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170214,2017-02-14,2017-02-15,2,2.0,2017-02-14,0.48
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170218,2017-02-18,2017-02-18,1,1.81,2017-02-18,0.12
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170317,2017-03-17,2017-03-17,1,1.71,2017-03-17,0.02
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170401,2017-04-01,2017-04-03,3,2.3,2017-04-02,1.01
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170410,2017-04-10,2017-04-12,2,1.72,2017-04-10,0.06
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170426,2017-04-26,2017-04-26,1,1.78,2017-04-26,0.09
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170518,2017-05-18,2017-05-25,8,2.8,2017-05-21,4.82
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170811,2017-08-11,2017-08-15,5,3.0,2017-08-13,5.63
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170821,2017-08-21,2017-08-23,2,1.86,2017-08-21,0.27
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170827,2017-08-27,2017-08-27,1,1.77,2017-08-27,0.08
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170902,2017-09-02,2017-09-05,4,1.87,2017-09-04,0.45
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170911,2017-09-11,2017-09-12,2,1.8,2017-09-11,0.15
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170915,2017-09-15,2017-09-16,2,1.84,2017-09-15,0.19
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20170929,2017-09-29,2017-10-01,3,1.75,2017-09-30,0.07
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20171007,2017-10-07,2017-10-08,2,2.32,2017-10-08,0.63
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20171014,2017-10-14,2017-10-14,1,1.87,2017-10-14,0.18
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20171019,2017-10-19,2017-10-20,2,1.87,2017-10-19,0.22
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20171101,2017-11-01,2017-11-01,1,1.94,2017-11-01,0.25
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20171211,2017-12-11,2017-12-12,2,2.07,2017-12-11,0.52
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180212,2018-02-12,2018-02-13,2,2.15,2018-02-13,0.57
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180303,2018-03-03,2018-03-03,1,3.03,2018-03-03,1.34
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180414,2018-04-14,2018-04-14,1,1.75,2018-04-14,0.06
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180426,2018-04-26,2018-04-26,1,1.76,2018-04-26,0.07
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180521,2018-05-21,2018-05-23,3,2.48,2018-05-22,1.07
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180603,2018-06-03,2018-06-03,1,1.83,2018-06-03,0.14
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180703,2018-07-03,2018-07-04,2,2.08,2018-07-03,0.46
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180710,2018-07-10,2018-07-11,2,1.8,2018-07-10,0.18
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180801,2018-08-01,2018-08-01,1,1.82,2018-08-01,0.13
-26.600000381469727,-48.600006103515625,Penha,hs_-26.60_-48.60_20180805,2018-08-05,2018-08-05,1,1.73,2018-08-05,0.04
