grid_lat_mhws,grid_lon_mhws,compound_count_total_mhws,mean_integrated_severity_mhws,compound_count_annual_mean_mhws,mean_overlap_duration_mhws,mean_full_criterion_duration_mhws,mean_compound_intensity_norm_mhws,thr_hs_abs_mhws,thr_zos_abs_mhws,mhws_m,Hazard_Frequency_mhws,Hazard_Severity_mhws,Hazard_Index_raw_mhws,Hazard_Index_mhws,Hazard_Duration_mhws,Hazard_Peak_Intensity_mhws,grid_lat_hat,grid_lon_hat,compound_count_total_hat,mean_integrated_severity_hat,compound_count_annual_mean_hat,mean_overlap_duration_hat,mean_full_criterion_duration_hat,mean_compound_intensity_norm_hat,thr_hs_abs_hat,thr_zos_abs_hat,Hazard_Frequency_hat,Hazard_Severity_hat,Hazard_Index_raw_hat,Hazard_Index_hat,Hazard_Duration_hat,Hazard_Peak_Intensity_hat,latitude_band
-0.6,-48.0,42,0.649,1.27,4.21,2.12,0.3473,0.78,0.348338,2.238664,0.09850746268656717,0.5795505617977528,0.33902901224216,0.36031004615752404,0.3151832460732984,0.4692156862745098,-0.6,-48.0,1,0.1057,0.03,3.0,2.0,0.09,0.78,0.348338,0.0029069767441860465,0.1336621143146181,0.06828454552940208,0.06828454552940208,0.061224489795918366,0.17588430721125659,N_equatorial
-0.6,-47.2,24,0.5348,0.73,5.42,2.12,0.3049,1.13,0.281838,2.303891,0.04477611940298507,0.4512359550561798,0.24800603722958245,0.2604976185659906,0.44188481675392666,0.38607843137254905,-0.6,-47.2,2,0.1251,0.06,14.5,2.0,0.171,1.13,0.281838,0.005813953488372093,0.15819423368740515,0.08200409358788863,0.08200409358788863,0.29591836734693877,0.3341801837013875,N_equatorial
-0.6,-47.0,23,0.6449,0.7,6.0,2.57,0.3546,1.49,0.268123,2.316853,0.041791044776119404,0.574943820224719,0.3083674325004192,0.32668769193990327,0.5026178010471204,0.48352941176470593,-0.6,-47.0,4,0.1348,0.12,12.0,1.5,0.2021,1.49,0.268123,0.011627906976744186,0.1704602933737987,0.09104410017527144,0.09104410017527144,0.24489795918367346,0.3949579831932773,N_equatorial
-0.6,-46.8,21,0.6168,0.64,6.95,2.57,0.3443,1.54,0.25583,2.333717,0.03582089552238806,0.5433707865168539,0.289595841019621,0.3061034590558856,0.6020942408376962,0.4633333333333333,-0.6,-46.8,3,0.1246,0.09,9.0,1.0,0.2094,1.54,0.25583,0.00872093023255814,0.15756196256954982,0.08314144640105398,0.08314144640105398,0.1836734693877551,0.4092241547781903,N_equatorial
-0.6,-46.6,23,0.4478,0.7,6.61,2.0,0.3028,1.52,0.247269,2.321267,0.041791044776119404,0.35348314606741565,0.19763709542176752,0.20526490005332937,0.5664921465968586,0.38196078431372554,-0.6,-46.6,3,0.1083,0.09,7.67,1.0,0.1734,1.52,0.247269,0.00872093023255814,0.13694992412746587,0.072835427180012,0.072835427180012,0.15653061224489795,0.33887043189368765,N_equatorial
-0.6,-46.4,22,0.4124,0.67,7.55,1.91,0.2991,1.54,0.23987,2.293634,0.03880597014925373,0.31370786516853927,0.1762569176588965,0.1818201879401975,0.6649214659685863,0.37470588235294117,-0.6,-46.4,4,0.0542,0.12,10.75,1.0,0.1271,1.54,0.23987,0.011627906976744186,0.06853818917551846,0.04008304807613132,0.04008304807613132,0.2193877551020408,0.24838772718389676,N_equatorial
-0.6,-46.2,25,0.3682,0.76,7.28,1.92,0.2632,1.51,0.234561,2.247503,0.04776119402985075,0.2640449438202247,0.15590306892503772,0.15950091027786462,0.6366492146596858,0.3043137254901961,-0.6,-46.2,1,0.0514,0.03,27.0,1.0,0.1381,1.51,0.234561,0.0029069767441860465,0.06499747091552859,0.03395222382985732,0.03395222382985732,0.5510204081632653,0.2698846980652726,N_equatorial
-0.6,-46.0,27,0.3506,0.82,6.7,1.67,0.2624,1.51,0.230952,2.189546,0.05373134328358209,0.2442696629213483,0.1490005031024652,0.1519318119126869,0.5759162303664921,0.30274509803921573,-0.6,-46.0,1,0.0596,0.03,28.0,1.0,0.117,1.51,0.230952,0.0029069767441860465,0.0753667172483561,0.039136846996271075,0.039136846996271075,0.5714285714285714,0.22864959937463356,N_equatorial
-0.4,-48.2,40,0.5234,1.21,2.98,1.85,0.3036,1.08,0.353369,2.056935,0.09253731343283582,0.43842696629213473,0.26548213986248526,0.2796612662976516,0.1863874345549738,0.38352941176470584,-0.4,-48.2,1,0.0749,0.03,2.0,1.0,0.0622,1.08,0.353369,0.0029069767441860465,0.09471421345472938,0.04881059509945772,0.04881059509945772,0.04081632653061224,0.12155559898377954,N_equatorial
-0.4,-48.0,35,0.5851,1.06,4.14,2.31,0.3019,1.23,0.331761,2.04614,0.07761194029850746,0.507752808988764,0.2926823746436357,0.3094880376615973,0.30785340314136117,0.3801960784313726,-0.4,-48.0,5,0.0694,0.15,6.4,1.6,0.0952,1.23,0.331761,0.014534883720930232,0.0877592311583207,0.051147057439625464,0.051147057439625464,0.1306122448979592,0.18604651162790697,N_equatorial
-0.4,-47.8,34,0.676,1.03,5.32,2.59,0.3212,1.37,0.314042,2.118183,0.07462686567164178,0.6098876404494382,0.34225725306054,0.3638500156310341,0.431413612565445,0.4180392156862745,-0.4,-47.8,7,0.1205,0.21,9.0,1.29,0.1509,1.37,0.314042,0.020348837209302327,0.15237733940313608,0.08636308830621921,0.08636308830621921,0.1836734693877551,0.29489935509087356,N_equatorial
-0.4,-47.6,31,0.7199,0.94,5.74,2.74,0.3341,1.47,0.296753,2.169742,0.06567164179104477,0.6592134831460673,0.36244256246855605,0.385984479302672,0.47539267015706804,0.44333333333333336,-0.4,-47.6,6,0.1128,0.18,10.67,1.17,0.1626,1.47,0.296753,0.01744186046511628,0.1426403641881639,0.08004111232664009,0.08004111232664009,0.21775510204081633,0.31776431502833685,N_equatorial
-0.4,-47.4,26,0.8201,0.79,7.04,3.04,0.3693,1.57,0.280379,2.199982,0.050746268656716415,0.7717977528089888,0.4112720107328526,0.4395290461391346,0.6115183246073298,0.5123529411764707,-0.4,-47.4,6,0.1328,0.18,12.0,1.67,0.1669,1.57,0.280379,0.01744186046511628,0.16793120890237737,0.09268653468374682,0.09268653468374682,0.24489795918367346,0.3261676763728747,N_equatorial
-0.4,-47.2,27,0.7156,0.82,6.11,2.78,0.3604,1.61,0.266681,2.221999,0.05373134328358209,0.65438202247191,0.35405668287774605,0.3767888339248607,0.5141361256544502,0.49490196078431375,-0.4,-47.2,5,0.1749,0.15,11.6,1.8,0.2052,1.61,0.266681,0.014534883720930232,0.22116843702579667,0.11785166037336345,0.11785166037336345,0.236734693877551,0.401016220441665,N_equatorial
-0.4,-47.0,23,0.6952,0.7,6.17,2.78,0.3842,1.63,0.254573,2.231603,0.041791044776119404,0.6314606741573033,0.33662585946671136,0.3576748377130878,0.5204188481675392,0.5415686274509803,-0.4,-47.0,5,0.151,0.15,10.6,1.4,0.1946,1.63,0.254573,0.014534883720930232,0.1909458775923116,0.10274038065662092,0.10274038065662092,0.21632653061224488,0.38030095759233923,N_equatorial
-0.4,-46.8,24,0.5627,0.73,5.71,2.42,0.3383,1.6,0.244735,2.232091,0.04477611940298507,0.4825842696629213,0.26368019453295316,0.2776853197006197,0.4722513089005235,0.4515686274509804,-0.4,-46.8,4,0.1345,0.12,8.0,1.25,0.1841,1.6,0.244735,0.011627906976744186,0.1700809307030855,0.09085441883991484,0.09085441883991484,0.16326530612244897,0.359781121751026,N_equatorial
-0.4,-46.6,23,0.4738,0.7,6.7,2.04,0.3149,1.53,0.238528,2.210888,0.041791044776119404,0.38269662921348313,0.21224383699480126,0.22128211258022398,0.5759162303664921,0.405686274509804,-0.4,-46.6,3,0.1116,0.09,9.33,1.33,0.1738,1.53,0.238528,0.00872093023255814,0.1411229135053111,0.07492192186893461,0.07492192186893461,0.19040816326530613,0.33965213992573773,N_equatorial
-0.2,-49.6,74,0.3334,2.24,2.43,1.59,0.2075,0.31,0.476692,1.819501,0.19402985074626866,0.22494382022471904,0.20948683548549385,0.2182588867025874,0.12879581151832462,0.19509803921568625,-0.2,-49.6,3,0.1859,0.09,8.67,2.0,0.1291,0.31,0.476692,0.00872093023255814,0.2350784016186141,0.12189966592558611,0.12189966592558611,0.1769387755102041,0.25229626734414695,N_equatorial
-0.2,-48.4,41,0.5569,1.24,3.49,2.12,0.3153,0.85,0.364241,1.980093,0.0955223880597015,0.47606741573033695,0.2857949018950192,0.3019354898030489,0.23979057591623035,0.4064705882352942,-0.2,-48.4,4,0.0794,0.12,7.0,1.0,0.1092,0.85,0.364241,0.011627906976744186,0.10040465351542742,0.056016280246085806,0.056016280246085806,0.14285714285714285,0.213406292749658,N_equatorial
-0.2,-48.2,35,0.7133,1.06,4.43,2.66,0.3342,1.0,0.342301,1.938727,0.07761194029850746,0.6517977528089888,0.36470484655374813,0.3884652163519006,0.33821989528795804,0.4435294117647059,-0.2,-48.2,6,0.0917,0.18,6.67,1.5,0.072,1.0,0.342301,0.01744186046511628,0.1159585230146687,0.06670019173989249,0.06670019173989249,0.13612244897959183,0.14070744576900526,N_equatorial
-0.2,-48.0,34,0.5932,1.03,4.56,2.24,0.3202,1.37,0.319333,2.048289,0.07462686567164178,0.5168539325842696,0.2957403991279557,0.3128413541992313,0.3518324607329842,0.416078431372549,-0.2,-48.0,6,0.1233,0.18,6.5,1.5,0.1066,1.37,0.319333,0.01744186046511628,0.15591805766312597,0.08667995906412113,0.08667995906412113,0.1326530612244898,0.2083251905413328,N_equatorial
-0.2,-47.8,35,0.65,1.06,5.0,2.43,0.3169,1.54,0.300208,2.083714,0.07761194029850746,0.5806741573033708,0.32914304880093914,0.3494694643152688,0.39790575916230364,0.40960784313725496,-0.2,-47.8,7,0.0995,0.21,9.29,1.29,0.1407,1.54,0.300208,0.020348837209302327,0.12582195245321195,0.07308539483125714,0.07308539483125714,0.18959183673469385,0.2749658002735978,N_equatorial
-0.2,-47.6,31,0.6909,0.94,5.42,2.58,0.3439,1.6,0.283073,2.106833,0.06567164179104477,0.6266292134831459,0.34615042763709536,0.36811912686882803,0.44188481675392666,0.4625490196078431,-0.2,-47.6,7,0.0998,0.21,9.57,1.29,0.1532,1.6,0.283073,0.020348837209302327,0.12620131512392516,0.07327507616661375,0.07327507616661375,0.1953061224489796,0.2993941762751612,N_equatorial
-0.2,-47.4,28,0.7447,0.85,6.46,2.82,0.3466,1.68,0.268252,2.125385,0.056716417910447764,0.6870786516853932,0.3718975347979205,0.39635245223339893,0.5507853403141361,0.467843137254902,-0.2,-47.4,6,0.1464,0.18,12.17,1.83,0.1776,1.68,0.268252,0.01744186046511628,0.1851289833080425,0.1012854218865794,0.1012854218865794,0.24836734693877552,0.347078366230213,N_equatorial
-0.2,-47.2,27,0.7314,0.82,5.67,2.78,0.3607,1.72,0.256556,2.126154,0.05373134328358209,0.6721348314606741,0.3629330873721281,0.3865223707681274,0.4680628272251308,0.4954901960784314,-0.2,-47.2,5,0.18,0.15,11.8,1.8,0.1944,1.72,0.256556,0.014534883720930232,0.2276176024279211,0.12107624307442566,0.12107624307442566,0.24081632653061225,0.3799101035763142,N_equatorial
-0.0,-50.4,158,0.3269,4.79,2.73,1.96,0.1779,0.24,0.532853,1.591697,0.44477611940298506,0.21764044943820224,0.33120828442059363,0.3517341253057246,0.16020942408376962,0.13705882352941176,-0.0,-50.4,9,0.1093,0.27,9.0,1.33,0.0929,0.24,0.532853,0.02616279069767442,0.13821446636317652,0.08218862853042547,0.08218862853042547,0.1836734693877551,0.1815516904436193,AP
-0.0,-50.2,124,0.3035,3.76,2.19,1.8,0.1723,0.21,0.517411,1.44763,0.34328358208955223,0.1913483146067415,0.26731594834814687,0.2816721528531234,0.10366492146596858,0.12607843137254904,-0.0,-50.2,7,0.1246,0.21,5.0,1.57,0.0896,0.21,0.517411,0.020348837209302327,0.15756196256954982,0.08895539988942608,0.08895539988942608,0.10204081632653061,0.17510259917920654,AP
-0.0,-50.0,115,0.2776,3.49,1.99,1.55,0.1796,0.24,0.500809,1.418273,0.3164179104477612,0.16224719101123594,0.23933255072949855,0.2509865940896302,0.08272251308900523,0.14039215686274512,-0.0,-50.0,7,0.0733,0.21,4.71,1.43,0.0576,0.24,0.500809,0.020348837209302327,0.09269094587759233,0.05651989154344733,0.05651989154344733,0.09612244897959184,0.1125659566152042,AP
-0.0,-49.2,95,0.4739,2.88,2.76,1.81,0.2732,0.77,0.433487,2.066449,0.25671641791044775,0.3828089887640449,0.3197627033372463,0.3391833244450983,0.1633507853403141,0.32392156862745103,-0.0,-49.2,7,0.0667,0.21,2.14,1.0,0.062,0.77,0.433487,0.020348837209302327,0.08434496712190187,0.0523469021656021,0.0523469021656021,0.043673469387755105,0.12116474496775453,AP
-0.0,-49.0,83,0.4327,2.52,2.82,1.8,0.2594,0.79,0.411084,1.885441,0.2208955223880597,0.33651685393258424,0.278706188160322,0.2941622685227754,0.16963350785340311,0.2968627450980393,-0.0,-49.0,8,0.0859,0.24,3.25,1.12,0.0715,0.79,0.411084,0.023255813953488372,0.1086241780475468,0.06593999600051759,0.06593999600051759,0.0663265306122449,0.1397303107289427,AP
-0.0,-48.8,62,0.483,1.88,3.23,2.02,0.2642,0.82,0.392162,1.802426,0.1582089552238806,0.3930337078651685,0.27562133154452456,0.2907795288622446,0.21256544502617802,0.30627450980392157,-0.0,-48.8,7,0.1006,0.21,5.86,1.29,0.0829,0.82,0.392162,0.020348837209302327,0.12721294891249368,0.07378089306089801,0.07378089306089801,0.11959183673469388,0.16200898964236857,AP
-0.0,-48.6,56,0.5554,1.7,3.82,2.36,0.2842,0.9,0.374585,1.77823,0.14029850746268657,0.4743820224719101,0.3073402649672983,0.32556133801651377,0.2743455497382199,0.3454901960784314,-0.0,-48.6,8,0.0943,0.24,7.0,1.25,0.0844,0.9,0.374585,0.023255813953488372,0.11924633282751644,0.0712510733905024,0.0712510733905024,0.14285714285714285,0.16494039476255618,AP
-0.0,-48.4,42,0.6309,1.27,4.45,2.57,0.3034,1.07,0.353879,1.796789,0.09850746268656717,0.5592134831460673,0.32886047291631726,0.3491596020522628,0.3403141361256544,0.3831372549019608,-0.0,-48.4,6,0.124,0.18,10.83,1.5,0.1338,1.07,0.353879,0.01744186046511628,0.15680323722812342,0.08712254884661985,0.08712254884661985,0.22102040816326532,0.2614813367207348,AP
-0.0,-48.2,38,0.7514,1.15,5.08,2.79,0.3381,1.35,0.329955,1.827063,0.08656716417910448,0.6946067415730336,0.39058695287606904,0.4168465768035455,0.40628272251308895,0.45117647058823535,-0.0,-48.2,11,0.1154,0.33,7.27,1.55,0.1196,1.35,0.329955,0.03197674418604651,0.14592817400101166,0.08895245909352908,0.08895245909352908,0.1483673469387755,0.23373070158295875,AP
0.2,-50.6,117,0.3903,3.55,2.42,1.74,0.2121,0.37,0.54469,2.161073,0.32238805970149254,0.28887640449438196,0.3056322320979372,0.3236883723496202,0.12774869109947642,0.20411764705882354,0.2,-50.6,8,0.0907,0.24,3.5,1.38,0.0742,0.37,0.54469,0.023255813953488372,0.11469398077895802,0.0689748973662232,0.0689748973662232,0.07142857142857142,0.14500683994528044,AP
0.2,-49.6,158,0.5555,4.79,2.01,1.68,0.3371,0.65,0.457478,2.240734,0.44477611940298506,0.47449438202247185,0.4596352507127285,0.49256238621526693,0.08481675392670154,0.44921568627450986,0.2,-49.6,5,0.0988,0.15,3.2,1.2,0.0576,0.65,0.457478,0.014534883720930232,0.12493677288821448,0.06973582830457235,0.06973582830457235,0.0653061224489796,0.1125659566152042,AP
0.2,-49.4,99,0.5517,3.0,2.81,1.96,0.2948,0.94,0.438038,2.375641,0.26865671641791045,0.4702247191011235,0.369440717759517,0.3936583975431692,0.16858638743455498,0.3662745098039216,0.2,-49.4,1,0.082,0.03,2.0,1.0,0.0688,0.94,0.438038,0.0029069767441860465,0.10369246332827517,0.05329972003623061,0.05329972003623061,0.04081632653061224,0.13445378151260504,AP
0.2,-49.2,79,0.5431,2.39,3.06,1.97,0.3027,1.23,0.417197,2.046903,0.208955223880597,0.460561797752809,0.334758510816703,0.35562717225399515,0.19476439790575917,0.381764705882353,0.2,-49.2,2,0.008,0.06,2.0,1.0,0.0145,1.23,0.417197,0.005813953488372093,0.010116337885685382,0.007965145687028738,0.007965145687028738,0.04081632653061224,0.028336916161813563,AP
0.2,-49.0,72,0.5333,2.18,3.25,2.07,0.2895,1.18,0.398755,1.88403,0.1880597014925373,0.44955056179775277,0.318805131645145,0.33813328674672205,0.21465968586387432,0.3558823529411764,0.2,-49.0,6,0.0907,0.18,5.33,1.0,0.1,1.18,0.398755,0.01744186046511628,0.11469398077895802,0.06606792062203715,0.06606792062203715,0.10877551020408163,0.19542700801250731,AP
0.2,-48.8,55,0.5698,1.67,3.67,2.35,0.2921,1.18,0.381519,1.726858,0.1373134328358209,0.4905617977528089,0.3139376152943149,0.33279574835874143,0.2586387434554973,0.36098039215686284,0.2,-48.8,6,0.1323,0.18,7.33,1.67,0.1154,1.18,0.381519,0.01744186046511628,0.167298937784522,0.09237039912481915,0.09237039912481915,0.14959183673469387,0.22552276724643344,AP
0.2,-48.6,52,0.5982,1.58,4.17,2.46,0.2977,1.33,0.363564,1.624536,0.12835820895522387,0.5224719101123595,0.3254150595337917,0.3453814891778076,0.3109947643979057,0.37196078431372553,0.2,-48.6,8,0.1263,0.24,7.5,1.25,0.1374,1.33,0.363564,0.023255813953488372,0.15971168437025798,0.09148374916187318,0.09148374916187318,0.15306122448979592,0.26851670900918506,AP
0.4,-50.0,177,0.3188,5.36,1.95,1.71,0.1973,0.59,0.489395,2.706483,0.5014925373134328,0.20853932584269655,0.35501593157806466,0.3778407105684179,0.07853403141361257,0.17509803921568629,0.4,-50.0,3,0.1337,0.09,4.33,1.33,0.1063,0.59,0.489395,0.00872093023255814,0.16906929691451697,0.08889511357353755,0.08889511357353755,0.08836734693877552,0.2077389095172953,AP
0.4,-49.8,141,0.5585,4.27,2.28,1.67,0.3464,0.71,0.4717,2.650299,0.3940298507462687,0.4778651685393258,0.43594750964279727,0.4665872855330183,0.11308900523560207,0.4674509803921569,0.4,-49.8,3,0.1064,0.09,5.33,1.67,0.0538,0.71,0.4717,0.00872093023255814,0.1345472938796156,0.07163411205608686,0.07163411205608686,0.10877551020408163,0.10513973031072893,AP
0.4,-49.6,102,0.5724,3.09,2.64,1.81,0.3283,0.91,0.447104,2.932899,0.27761194029850744,0.4934831460674157,0.3855475431829616,0.41132054653450784,0.15078534031413612,0.4319607843137255,0.4,-49.6,3,0.1681,0.09,1.67,1.0,0.1767,0.91,0.447104,0.00872093023255814,0.2125695498229641,0.11064524002776112,0.11064524002776112,0.034081632653061224,0.34531952315810044,AP
0.4,-49.4,79,0.5758,2.39,3.06,1.97,0.3235,1.36,0.422996,2.322104,0.208955223880597,0.49730337078651676,0.3531292973335569,0.3757718972397433,0.19476439790575917,0.4225490196078432,0.4,-49.4,2,0.2778,0.06,1.0,1.0,0.2471,1.36,0.422996,0.005813953488372093,0.3512898330804249,0.1785518932843985,0.1785518932843985,0.02040816326530612,0.48290013679890553,AP
0.4,-49.2,71,0.6131,2.15,3.49,2.2,0.3275,1.41,0.404161,1.993445,0.18507462686567164,0.5392134831460673,0.3621440550058695,0.3856571470604461,0.23979057591623035,0.4303921568627451,0.4,-49.2,1,0.388,0.03,1.0,1.0,0.3419,1.41,0.404161,0.0029069767441860465,0.49064238745574107,0.24677468209996356,0.24677468209996356,0.02040816326530612,0.6681649403947625,AP
0.4,-29.4,22,0.341,0.67,4.91,2.14,0.2145,2.3,0.112547,0.974593,0.03880597014925373,0.23348314606741571,0.13614455810833473,0.13783445815480241,0.38848167539267014,0.20882352941176469,0.4,-29.4,0,0.0,0.0,,,,2.3,0.112547,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.6,-50.4,143,0.3817,4.33,2.34,1.66,0.2232,0.37,0.523436,2.450685,0.4,0.27921348314606736,0.3396067415730337,0.3609435627723938,0.11937172774869108,0.22588235294117648,0.6,-50.4,4,0.0927,0.12,6.0,1.25,0.0751,0.37,0.523436,0.011627906976744186,0.11722306525037937,0.06442548611356178,0.06442548611356178,0.12244897959183673,0.14676568301739298,AP
0.6,-50.2,104,0.4078,3.15,2.12,1.55,0.2541,0.62,0.505011,2.707793,0.2835820895522388,0.30853932584269655,0.2960607076974677,0.3131925927288107,0.09633507853403142,0.28647058823529414,0.6,-50.2,6,0.0425,0.18,4.5,1.33,0.0449,0.62,0.505011,0.01744186046511628,0.0537430450177036,0.03559245274140994,0.03559245274140994,0.09183673469387756,0.08774672659761579,AP
0.6,-50.0,127,0.4403,3.85,2.2,1.57,0.2856,1.03,0.482803,2.741855,0.3522388059701492,0.3450561797752809,0.34864749287271507,0.3708573162434028,0.10471204188481677,0.34823529411764714,0.6,-50.0,2,0.0959,0.06,9.5,1.5,0.1296,1.03,0.482803,0.005813953488372093,0.12126960040465352,0.0635417769465128,0.0635417769465128,0.19387755102040816,0.2532734023842095,AP
0.6,-49.8,112,0.4845,3.39,2.39,1.63,0.312,1.19,0.460312,2.822521,0.3074626865671642,0.3947191011235954,0.3510908938453798,0.3735366593721841,0.12460732984293195,0.4,0.6,-49.8,4,0.153,0.12,4.5,1.0,0.1752,1.19,0.460312,0.011627906976744186,0.19347496206373294,0.10255143452023856,0.10255143452023856,0.09183673469387756,0.3423881180379128,AP
0.6,-49.6,73,0.5697,2.21,2.82,1.86,0.3424,1.31,0.43382,2.774897,0.191044776119403,0.4904494382022471,0.34074710716082507,0.36219404549550377,0.16963350785340311,0.4596078431372549,0.6,-49.6,1,0.0406,0.03,1.0,1.0,0.0395,1.31,0.43382,0.0029069767441860465,0.051340414769853314,0.02712369575701968,0.02712369575701968,0.02040816326530612,0.07719366816494039,AP
0.6,-49.4,72,0.6187,2.18,3.24,2.11,0.3318,1.42,0.41093,2.212441,0.1880597014925373,0.5455056179775281,0.36678265973503266,0.39074366943121425,0.21361256544502616,0.4388235294117647,0.6,-49.4,2,0.3401,0.06,2.0,1.0,0.3251,1.42,0.41093,0.005813953488372093,0.43007081436519984,0.21794238392678597,0.21794238392678597,0.04081632653061224,0.6353332030486613,AP
0.6,-49.2,65,0.5908,1.97,3.45,2.18,0.3074,1.47,0.394217,1.885744,0.16716417910447762,0.5141573033707865,0.340660741237632,0.36209933981868,0.23560209424083767,0.39098039215686275,0.6,-49.2,4,0.1934,0.12,4.25,1.25,0.183,1.47,0.394217,0.011627906976744186,0.2445624683864441,0.12809518768159414,0.12809518768159414,0.08673469387755102,0.3576314246628884,AP
0.6,-29.8,23,0.3437,0.7,5.04,2.09,0.2237,2.29,0.117714,0.981688,0.041791044776119404,0.23651685393258423,0.13915394935435182,0.14113444528218613,0.4020942408376963,0.22686274509803922,0.6,-29.8,0,0.0,0.0,,,,2.29,0.117714,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.6,-29.6,24,0.3448,0.73,4.71,2.08,0.2185,2.29,0.116632,0.977485,0.04477611940298507,0.237752808988764,0.14126446419587455,0.1434487577925302,0.36753926701570677,0.21666666666666667,0.6,-29.6,0,0.0,0.0,,,,2.29,0.116632,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.6,-29.4,23,0.3382,0.7,4.91,2.17,0.2136,2.29,0.115492,0.972691,0.041791044776119404,0.23033707865168535,0.13606406171390237,0.13774618878611228,0.38848167539267014,0.2070588235294118,0.6,-29.4,0,0.0,0.0,,,,2.29,0.115492,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.6,-29.2,25,0.3129,0.76,4.72,2.0,0.2087,2.29,0.114586,0.967305,0.04776119402985075,0.20191011235955053,0.12483565319470064,0.12543353132643115,0.3685863874345549,0.19745098039215686,0.6,-29.2,0,0.0,0.0,,,,2.29,0.114586,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.6,-29.0,28,0.2936,0.85,4.46,1.89,0.1991,2.29,0.113395,0.961858,0.056716417910447764,0.1802247191011236,0.11847056850578568,0.11845381489177809,0.34136125654450256,0.17862745098039215,0.6,-29.0,0,0.0,0.0,,,,2.29,0.113395,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.8,-50.2,119,0.4265,3.61,2.34,1.58,0.2596,0.51,0.500019,2.668332,0.3283582089552239,0.3295505617977528,0.32895438537648836,0.3492625829824013,0.11937172774869108,0.29725490196078436,0.8,-50.2,5,0.0598,0.15,6.4,1.4,0.0681,0.51,0.500019,0.014534883720930232,0.07561962569549824,0.045077254708214234,0.045077254708214234,0.1306122448979592,0.13308579245651747,AP
0.8,-50.0,109,0.4145,3.3,2.36,1.59,0.2555,0.73,0.476992,2.687402,0.29850746268656714,0.31606741573033703,0.3072874392084521,0.32550341124331084,0.12146596858638742,0.28921568627450983,0.8,-50.0,2,0.0657,0.06,10.5,1.0,0.1016,0.73,0.476992,0.005813953488372093,0.0830804248861912,0.04444718918728165,0.04444718918728165,0.21428571428571427,0.19855384014070743,AP
0.8,-49.8,86,0.4188,2.61,2.36,1.6,0.2759,1.16,0.45028,2.518836,0.2298507462686567,0.32089887640449427,0.2753748113365755,0.29050920392063107,0.12146596858638742,0.3292156862745098,0.8,-49.8,1,0.0677,0.03,3.0,1.0,0.0712,1.16,0.45028,0.0029069767441860465,0.08560950935761255,0.0442582430508993,0.0442582430508993,0.061224489795918366,0.1391440297049052,AP
0.8,-49.6,71,0.4868,2.15,2.99,1.97,0.2642,1.31,0.421679,2.269683,0.18507462686567164,0.39730337078651684,0.2911889988260942,0.3078504569778775,0.187434554973822,0.30627450980392157,0.8,-49.6,2,0.3044,0.06,4.5,1.5,0.321,1.31,0.421679,0.005813953488372093,0.3849266565503288,0.19537030501935046,0.19537030501935046,0.09183673469387756,0.6273206957201485,AP
0.8,-49.4,65,0.5452,1.97,3.26,2.14,0.2915,1.42,0.401093,1.970476,0.16716417910447762,0.46292134831460674,0.3150427637095422,0.33400761323304956,0.21570680628272246,0.35980392156862745,0.8,-49.4,3,0.2033,0.09,4.0,1.0,0.2224,1.42,0.401093,0.00872093023255814,0.2570814365199798,0.13290118337626897,0.13290118337626897,0.08163265306122448,0.4346296658198162,AP
0.8,-29.8,25,0.3374,0.76,4.56,2.12,0.2166,2.29,0.121381,0.977844,0.04776119402985075,0.22943820224719094,0.13859969813852085,0.14052667389985105,0.3518324607329842,0.21294117647058822,0.8,-29.8,0,0.0,0.0,,,,2.29,0.121381,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.8,-29.6,25,0.3239,0.76,4.68,2.08,0.2088,2.29,0.120277,0.974479,0.04776119402985075,0.2142696629213483,0.13101542847559952,0.13221004431857886,0.36439790575916226,0.19764705882352943,0.8,-29.6,0,0.0,0.0,,,,2.29,0.120277,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.8,-29.4,25,0.3223,0.76,4.76,2.0,0.2093,2.28,0.119205,0.970512,0.04776119402985075,0.21247191011235947,0.13011655207110512,0.13122436970153917,0.37277486910994756,0.1986274509803922,0.8,-29.4,0,0.0,0.0,,,,2.28,0.119205,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.8,-29.2,23,0.3354,0.7,5.09,2.13,0.2154,2.29,0.118424,0.964515,0.041791044776119404,0.22719101123595498,0.13449102800603718,0.13602125820629282,0.40732984293193714,0.21058823529411766,0.8,-29.2,0,0.0,0.0,,,,2.29,0.118424,0.0,0.0,0.0,0.0,0.0,0.0,AP
0.8,-29.0,26,0.3093,0.79,4.73,2.0,0.2066,2.29,0.117313,0.958609,0.050746268656716415,0.19786516853932581,0.12430571859802111,0.12485242464922121,0.36963350785340315,0.19333333333333336,0.8,-29.0,0,0.0,0.0,,,,2.29,0.117313,0.0,0.0,0.0,0.0,0.0,0.0,AP
